project_id,name,start_date,end_date,status,manager_id
P1875,Project 1875,2024-04-13,2025-06-10,Completed,E04346
P1876,Project 1876,2023-04-02,2025-08-01,Planning,E09428
P1877,Project 1877,2023-01-24,2025-02-13,Planning,E05465
P1878,Project 1878,2025-04-23,2024-12-15,Planning,E03311
P1879,Project 1879,2021-10-03,2025-06-04,Planning,E08062
P1880,Project 1880,2024-01-17,2025-08-27,Active,E01459
P1881,Project 1881,2022-03-25,2025-09-15,On Hold,E03892
P1882,Project 1882,2020-12-22,2024-10-10,On Hold,E07727
P1883,Project 1883,2025-01-03,2025-01-20,Completed,E09283
P1884,Project 1884,2022-04-11,2025-09-17,Active,E05231
P1885,Project 1885,2021-04-13,2025-05-11,Planning,E05053
P1886,Project 1886,2020-12-03,2025-07-25,Completed,E04809
P1887,Project 1887,2023-08-09,2024-12-13,On Hold,E02334
P1888,Project 1888,2023-11-25,2025-06-11,Completed,E09202
P1889,Project 1889,2024-02-01,2025-01-30,Active,E08839
P1890,Project 1890,2023-03-13,2025-05-12,Completed,E01002
P1891,Project 1891,2021-01-24,2024-10-16,Completed,E07441
P1892,Project 1892,2022-07-29,2024-11-18,On Hold,E00367
P1893,Project 1893,2023-05-09,2025-01-12,Completed,E05568
P1894,Project 1894,2025-03-06,2025-01-31,Active,E09589
P1895,Project 1895,2024-11-13,2024-12-05,Completed,E09991
P1896,Project 1896,2023-12-22,2025-07-10,Completed,E00341
P1897,Project 1897,2024-12-11,2025-01-28,Completed,E05041
P1898,Project 1898,2020-10-11,2024-12-01,Completed,E00877
P1899,Project 1899,2023-06-07,2025-05-27,Completed,E05045
P1900,Project 1900,2024-05-29,2025-07-12,Planning,E01726
P1901,Project 1901,2023-02-13,2025-01-15,On Hold,E00809
P1902,Project 1902,2021-03-12,2025-07-27,On Hold,E04276
P1903,Project 1903,2021-05-24,2025-04-27,Planning,E06869
P1904,Project 1904,2021-05-25,2024-11-01,Active,E06621
P1905,Project 1905,2021-07-22,2024-12-02,Planning,E01176
P1906,Project 1906,2021-11-26,2024-10-12,Completed,E09148
P1907,Project 1907,2021-01-13,2025-06-27,Active,E07391
P1908,Project 1908,2023-03-06,2025-08-04,Active,E01996
P1909,Project 1909,2024-09-05,2025-04-21,Planning,E09163
P1910,Project 1910,2021-08-16,2024-10-02,Planning,E00313
P1911,Project 1911,2025-03-08,2025-07-16,Active,E04150
P1912,Project 1912,2022-10-12,2025-01-24,Active,E05856
P1913,Project 1913,2024-06-01,2025-08-28,On Hold,E04376
P1914,Project 1914,2020-12-27,2024-10-23,Active,E01141
P1915,Project 1915,2024-05-07,2025-03-13,Planning,E07225
P1916,Project 1916,2024-09-09,2025-01-03,Planning,E04597
P1917,Project 1917,2023-08-22,2025-04-14,On Hold,E04087
P1918,Project 1918,2021-07-26,2025-07-10,Planning,E07534
P1919,Project 1919,2021-03-30,2025-08-12,On Hold,E03850
P1920,Project 1920,2022-11-25,2025-03-08,Planning,E02315
P1921,Project 1921,2024-09-13,2025-04-24,Active,E03734
P1922,Project 1922,2022-08-05,2025-09-09,On Hold,E01784
P1923,Project 1923,2025-07-30,2025-05-11,Active,E00959
P1924,Project 1924,2024-08-16,2025-04-22,Completed,E03278
P1925,Project 1925,2021-09-11,2024-09-28,Active,E05954
P1926,Project 1926,2020-12-17,2024-12-15,On Hold,E05266
P1927,Project 1927,2022-12-23,2025-06-21,Completed,E00174
P1928,Project 1928,2021-09-25,2024-12-26,Active,E08332
P1929,Project 1929,2022-12-31,2025-06-18,On Hold,E00945
P1930,Project 1930,2024-02-28,2025-07-05,Planning,E09357
P1931,Project 1931,2021-05-25,2025-02-15,Active,E05322
P1932,Project 1932,2022-02-01,2025-05-14,Active,E09098
P1933,Project 1933,2025-08-02,2025-03-07,Active,E01366
P1934,Project 1934,2023-10-12,2024-12-08,On Hold,E00744
P1935,Project 1935,2025-05-25,2024-11-28,Active,E01323
P1936,Project 1936,2022-02-22,2025-05-22,Completed,E04315
P1937,Project 1937,2023-02-03,2025-08-02,On Hold,E06511
P1938,Project 1938,2022-05-16,2025-02-08,Completed,E03142
P1939,Project 1939,2024-08-26,2025-07-16,Planning,E02919
P1940,Project 1940,2021-06-08,2025-04-14,Completed,E04731
P1941,Project 1941,2024-02-16,2025-01-09,On Hold,E03283
P1942,Project 1942,2025-08-26,2025-04-11,On Hold,E03519
P1943,Project 1943,2025-09-03,2025-04-16,Planning,E00493
P1944,Project 1944,2022-01-20,2025-06-26,On Hold,E06368
P1945,Project 1945,2022-07-23,2025-06-13,Active,E02567
P1946,Project 1946,2022-04-22,2025-05-10,Planning,E06771
P1947,Project 1947,2024-05-18,2024-10-02,Active,E02301
P1948,Project 1948,2023-08-05,2025-01-27,Planning,E03658
P1949,Project 1949,2020-12-10,2025-06-10,Active,E05821
P1950,Project 1950,2025-08-07,2025-05-31,On Hold,E02323
P1951,Project 1951,2025-03-15,2025-01-20,Active,E01802
P1952,Project 1952,2025-02-07,2025-02-02,Planning,E00005
P1953,Project 1953,2025-05-15,2024-12-25,Planning,E08877
P1954,Project 1954,2022-07-12,2025-04-10,Active,E08009
P1955,Project 1955,2024-07-09,2025-04-22,Completed,E07754
P1956,Project 1956,2024-07-31,2025-05-19,On Hold,E02658
P1957,Project 1957,2023-08-13,2024-11-13,Completed,E06776
P1958,Project 1958,2022-03-25,2025-06-22,Planning,E00622
P1959,Project 1959,2022-12-16,2025-02-09,Active,E08658
P1960,Project 1960,2022-02-20,2025-08-01,Completed,E04071
P1961,Project 1961,2021-07-15,2024-11-29,Planning,E09024
P1962,Project 1962,2023-08-28,2025-07-06,Completed,E05517
P1963,Project 1963,2022-12-18,2024-11-28,Completed,E03977
P1964,Project 1964,2022-06-30,2024-11-16,Planning,E01772
P1965,Project 1965,2022-02-26,2025-07-16,On Hold,E03400
P1966,Project 1966,2023-08-07,2025-09-07,Planning,E07789
P1967,Project 1967,2024-04-10,2025-01-02,Active,E06348
P1968,Project 1968,2024-10-29,2025-05-29,Planning,E05413
P1969,Project 1969,2022-07-14,2025-06-11,Active,E06011
P1970,Project 1970,2025-01-06,2025-06-20,On Hold,E09012
P1971,Project 1971,2022-10-09,2025-03-31,Planning,E09582
P1972,Project 1972,2022-11-15,2025-09-14,Completed,E07377
P1973,Project 1973,2024-01-21,2024-11-20,Active,E04093
P1974,Project 1974,2020-10-30,2025-01-01,Active,E00450
P1975,Project 1975,2023-01-16,2025-02-12,Active,E07743
P1976,Project 1976,2023-10-13,2025-08-20,Completed,E08512
P1977,Project 1977,2022-01-22,2024-11-15,On Hold,E06731
P1978,Project 1978,2022-05-02,2025-05-17,Planning,E08818
P1979,Project 1979,2023-09-05,2025-05-31,On Hold,E03230
P1980,Project 1980,2023-12-03,2025-04-27,Planning,E09869
P1981,Project 1981,2024-10-16,2025-02-23,Active,E01049
P1982,Project 1982,2024-04-15,2025-09-03,Active,E02064
P1983,Project 1983,2023-08-03,2024-11-17,Planning,E06795
P1984,Project 1984,2023-08-21,2024-12-20,On Hold,E05197
P1985,Project 1985,2024-07-17,2025-05-05,Planning,E03252
P1986,Project 1986,2021-05-14,2025-02-04,Completed,E02360
P1987,Project 1987,2021-10-09,2025-02-27,Active,E05422
P1988,Project 1988,2025-01-08,2025-05-20,On Hold,E09019
P1989,Project 1989,2023-08-12,2024-12-13,Active,E08565
P1990,Project 1990,2025-08-08,2025-03-11,Active,E07299
P1991,Project 1991,2021-09-22,2025-03-13,On Hold,E00385
P1992,Project 1992,2020-11-08,2025-01-19,Active,E09989
P1993,Project 1993,2023-01-04,2024-12-09,On Hold,E05340
P1994,Project 1994,2023-04-13,2025-05-24,On Hold,E02888
P1995,Project 1995,2025-04-02,2025-09-23,Active,E08936
P1996,Project 1996,2024-01-21,2025-08-30,Completed,E06742
P1997,Project 1997,2023-01-03,2025-09-21,On Hold,E08618
P1998,Project 1998,2020-11-19,2024-12-28,On Hold,E07155
P1999,Project 1999,2022-04-25,2025-07-17,Planning,E08983
P2000,Project 2000,2024-07-21,2025-03-13,Active,E08731
P2001,Project 2001,2023-07-31,2024-12-07,On Hold,E09038
P2002,Project 2002,2022-05-23,2025-08-22,On Hold,E07826
P2003,Project 2003,2024-03-06,2024-11-13,On Hold,E07373
P2004,Project 2004,2024-09-09,2025-09-16,Completed,E05181
P2005,Project 2005,2025-01-16,2025-04-17,Active,E05830
P2006,Project 2006,2022-08-18,2025-07-11,On Hold,E06558
P2007,Project 2007,2023-05-13,2024-11-04,On Hold,E02463
P2008,Project 2008,2022-03-10,2025-06-08,Active,E03168
P2009,Project 2009,2021-10-22,2024-11-18,Completed,E03565
P2010,Project 2010,2025-09-07,2025-02-17,On Hold,E05860
P2011,Project 2011,2023-07-07,2025-02-28,Completed,E07843
P2012,Project 2012,2024-11-23,2025-06-09,Active,E06913
P2013,Project 2013,2023-01-31,2025-07-02,Active,E00385
P2014,Project 2014,2025-03-04,2024-09-24,On Hold,E04353
P2015,Project 2015,2025-07-03,2025-06-22,Planning,E07448
P2016,Project 2016,2021-12-31,2025-01-19,Completed,E08483
P2017,Project 2017,2023-10-07,2025-08-18,Completed,E05315
P2018,Project 2018,2023-08-24,2025-08-01,Planning,E08938
P2019,Project 2019,2025-04-28,2025-03-07,Active,E06953
P2020,Project 2020,2024-05-14,2025-02-27,Active,E08321
P2021,Project 2021,2024-09-12,2025-03-20,Active,E09115
P2022,Project 2022,2025-05-12,2025-05-29,Active,E08345
P2023,Project 2023,2023-11-28,2025-05-25,Active,E09263
P2024,Project 2024,2022-05-10,2025-09-11,On Hold,E07978
P2025,Project 2025,2024-04-22,2025-06-12,Completed,E00304
P2026,Project 2026,2021-02-02,2024-12-26,Completed,E06522
P2027,Project 2027,2024-06-20,2025-07-10,Planning,E06104
P2028,Project 2028,2022-09-12,2025-08-09,On Hold,E07964
P2029,Project 2029,2023-02-07,2025-06-03,Active,E08722
P2030,Project 2030,2023-04-14,2024-10-20,Planning,E06031
P2031,Project 2031,2023-03-14,2025-01-06,Completed,E06394
P2032,Project 2032,2021-05-04,2025-05-22,Active,E02285
P2033,Project 2033,2025-07-13,2025-08-04,Completed,E06653
P2034,Project 2034,2022-01-30,2025-01-03,On Hold,E03918
P2035,Project 2035,2024-04-11,2025-07-30,On Hold,E09935
P2036,Project 2036,2021-03-17,2025-05-14,Planning,E02646
P2037,Project 2037,2022-01-23,2025-02-24,Completed,E02520
P2038,Project 2038,2022-08-24,2025-01-17,Completed,E01584
P2039,Project 2039,2022-07-04,2025-01-07,Planning,E05798
P2040,Project 2040,2022-06-27,2025-04-17,Completed,E04192
P2041,Project 2041,2021-02-21,2025-09-13,Active,E06497
P2042,Project 2042,2021-01-03,2025-04-21,Active,E04696
P2043,Project 2043,2020-10-24,2024-10-20,Completed,E04149
P2044,Project 2044,2025-09-19,2025-03-21,Completed,E03854
P2045,Project 2045,2023-01-16,2025-08-20,Active,E08137
P2046,Project 2046,2023-07-23,2025-09-16,Active,E09173
P2047,Project 2047,2021-12-17,2025-03-21,Planning,E05761
P2048,Project 2048,2025-07-31,2025-02-20,Completed,E01708
P2049,Project 2049,2021-11-25,2025-02-18,Active,E07154
P2050,Project 2050,2023-11-03,2025-06-27,Completed,E00658
P2051,Project 2051,2022-06-30,2025-01-01,Planning,E05322
P2052,Project 2052,2022-02-02,2024-10-29,Planning,E04449
P2053,Project 2053,2025-07-28,2025-05-29,Planning,E08036
P2054,Project 2054,2024-12-25,2024-11-10,On Hold,E02929
P2055,Project 2055,2025-05-28,2025-06-15,Active,E00963
P2056,Project 2056,2022-05-06,2025-03-03,Active,E05887
P2057,Project 2057,2023-03-24,2025-05-22,Active,E00606
P2058,Project 2058,2021-07-14,2025-02-04,Active,E06208
P2059,Project 2059,2024-10-06,2025-01-26,On Hold,E05951
P2060,Project 2060,2022-09-26,2025-09-01,On Hold,E07930
P2061,Project 2061,2025-03-16,2025-04-19,On Hold,E07310
P2062,Project 2062,2024-07-02,2025-01-29,On Hold,E00815
P2063,Project 2063,2024-03-15,2025-06-09,Completed,E06603
P2064,Project 2064,2024-02-10,2025-04-25,Completed,E03540
P2065,Project 2065,2021-06-23,2025-06-20,Active,E07866
P2066,Project 2066,2024-03-01,2025-06-22,On Hold,E06223
P2067,Project 2067,2024-03-08,2025-01-19,Completed,E06014
P2068,Project 2068,2024-09-07,2025-08-01,Completed,E07341
P2069,Project 2069,2023-12-17,2025-07-01,Active,E01051
P2070,Project 2070,2020-11-18,2025-06-13,Planning,E02947
P2071,Project 2071,2021-02-28,2025-04-13,Active,E01698
P2072,Project 2072,2021-01-16,2025-02-22,On Hold,E06917
P2073,Project 2073,2021-09-25,2025-04-14,Active,E05848
P2074,Project 2074,2024-07-25,2025-01-07,Planning,E00911
P2075,Project 2075,2021-09-10,2024-09-29,Active,E08947
P2076,Project 2076,2022-04-14,2024-12-29,Active,E08251
P2077,Project 2077,2021-05-13,2025-04-04,Planning,E00064
P2078,Project 2078,2021-10-15,2025-09-15,On Hold,E03949
P2079,Project 2079,2021-08-24,2024-12-31,Completed,E00681
P2080,Project 2080,2022-03-04,2025-07-23,Planning,E01338
P2081,Project 2081,2021-07-17,2024-11-23,Active,E08154
P2082,Project 2082,2022-01-05,2025-03-27,Active,E07414
P2083,Project 2083,2022-02-20,2024-11-15,Planning,E01505
P2084,Project 2084,2022-08-06,2025-09-07,Active,E04325
P2085,Project 2085,2020-11-12,2025-05-07,On Hold,E05845
P2086,Project 2086,2022-08-07,2024-10-19,On Hold,E00388
P2087,Project 2087,2024-11-07,2025-08-21,Planning,E01260
P2088,Project 2088,2024-11-17,2025-06-29,Active,E07225
P2089,Project 2089,2021-08-31,2025-06-11,Planning,E08080
P2090,Project 2090,2022-08-21,2024-12-17,Planning,E03916
P2091,Project 2091,2022-09-28,2025-07-07,Completed,E09693
P2092,Project 2092,2023-07-26,2025-09-03,Active,E05983
P2093,Project 2093,2022-04-17,2025-04-12,On Hold,E09314
P2094,Project 2094,2021-10-03,2025-07-13,Planning,E03575
P2095,Project 2095,2021-07-10,2025-04-12,Active,E06855
P2096,Project 2096,2023-12-30,2024-10-24,Completed,E04206
P2097,Project 2097,2020-12-31,2025-04-22,Planning,E07789
P2098,Project 2098,2020-11-10,2025-07-25,Planning,E07307
P2099,Project 2099,2025-04-13,2025-07-25,Planning,E07142
P2100,Project 2100,2023-10-14,2024-12-23,Active,E07906
P2101,Project 2101,2023-08-01,2025-01-18,On Hold,E01869
P2102,Project 2102,2025-04-13,2025-03-19,Active,E08626
P2103,Project 2103,2021-04-10,2024-11-26,Completed,E09813
P2104,Project 2104,2021-03-19,2025-06-26,On Hold,E03321
P2105,Project 2105,2020-11-09,2025-02-02,Active,E06063
P2106,Project 2106,2022-09-28,2025-03-23,On Hold,E00759
P2107,Project 2107,2024-01-28,2025-06-19,Planning,E07300
P2108,Project 2108,2025-07-22,2025-07-12,Active,E02325
P2109,Project 2109,2024-11-03,2025-06-17,On Hold,E06325
P2110,Project 2110,2021-05-06,2025-04-05,Active,E00172
P2111,Project 2111,2020-12-28,2024-11-16,Completed,E04095
P2112,Project 2112,2024-06-23,2025-03-25,Active,E05792
P2113,Project 2113,2023-07-23,2025-01-29,Active,E01355
P2114,Project 2114,2023-11-26,2025-05-27,Planning,E01171
P2115,Project 2115,2024-10-04,2025-06-08,Planning,E08677
P2116,Project 2116,2021-06-18,2024-10-17,Completed,E06470
P2117,Project 2117,2022-08-23,2025-07-26,Active,E06024
P2118,Project 2118,2025-09-15,2025-03-02,Completed,E02793
P2119,Project 2119,2024-07-06,2025-01-24,Completed,E09250
P2120,Project 2120,2021-08-18,2025-02-24,Active,E02569
P2121,Project 2121,2021-05-03,2025-02-23,Planning,E03845
P2122,Project 2122,2024-02-03,2025-04-07,Planning,E00569
P2123,Project 2123,2023-05-05,2025-09-16,On Hold,E04924
P2124,Project 2124,2024-07-14,2024-10-01,On Hold,E09529
P2125,Project 2125,2021-07-01,2024-11-18,On Hold,E05648
P2126,Project 2126,2024-06-09,2024-11-25,Completed,E08602
P2127,Project 2127,2021-09-13,2025-09-22,On Hold,E01314
P2128,Project 2128,2021-08-19,2025-07-23,Completed,E05403
P2129,Project 2129,2023-08-15,2024-11-30,Active,E05716
P2130,Project 2130,2023-05-11,2024-11-28,Planning,E06300
P2131,Project 2131,2023-04-23,2025-09-24,On Hold,E00973
P2132,Project 2132,2021-09-06,2025-07-06,Active,E08525
P2133,Project 2133,2023-08-18,2024-12-27,Planning,E00408
P2134,Project 2134,2025-01-05,2024-12-13,Planning,E00722
P2135,Project 2135,2025-03-24,2024-12-12,Completed,E09870
P2136,Project 2136,2022-09-17,2025-09-02,Active,E07374
P2137,Project 2137,2025-08-21,2024-10-03,Active,E00065
P2138,Project 2138,2024-11-11,2025-09-20,Planning,E07412
P2139,Project 2139,2021-11-16,2025-03-14,Planning,E08713
P2140,Project 2140,2021-01-19,2025-06-14,On Hold,E07453
P2141,Project 2141,2025-09-16,2024-11-24,On Hold,E00995
P2142,Project 2142,2021-09-06,2024-12-11,Completed,E02167
P2143,Project 2143,2021-11-04,2025-01-09,Completed,E07077
P2144,Project 2144,2023-11-15,2025-01-14,On Hold,E06404
P2145,Project 2145,2023-09-23,2024-10-08,Planning,E06220
P2146,Project 2146,2021-11-02,2025-09-23,On Hold,E08350
P2147,Project 2147,2021-10-23,2025-05-31,Active,E08325
P2148,Project 2148,2024-02-03,2024-10-22,Completed,E03495
P2149,Project 2149,2021-08-04,2025-04-30,On Hold,E07612
P2150,Project 2150,2023-05-07,2025-02-28,Planning,E09721
P2151,Project 2151,2021-09-21,2025-01-13,On Hold,E02332
P2152,Project 2152,2023-02-03,2025-07-13,Completed,E00262
P2153,Project 2153,2020-12-31,2024-11-19,Active,E08232
P2154,Project 2154,2024-07-26,2024-11-21,Active,E00311
P2155,Project 2155,2024-11-19,2025-08-24,On Hold,E06947
P2156,Project 2156,2022-12-06,2025-01-04,On Hold,E01960
P2157,Project 2157,2021-04-11,2025-05-10,Active,E07544
P2158,Project 2158,2022-02-23,2024-10-10,Planning,E00327
P2159,Project 2159,2020-09-26,2025-01-31,Active,E04443
P2160,Project 2160,2024-07-24,2024-10-12,Active,E04291
P2161,Project 2161,2023-12-22,2025-01-23,Planning,E07328
P2162,Project 2162,2025-06-11,2025-02-13,Completed,E06487
P2163,Project 2163,2022-09-10,2024-10-26,Planning,E00682
P2164,Project 2164,2022-01-06,2025-06-01,Active,E04713
P2165,Project 2165,2021-03-12,2024-12-29,Active,E09810
P2166,Project 2166,2022-08-08,2025-08-10,On Hold,E03410
P2167,Project 2167,2023-06-01,2025-03-15,On Hold,E00926
P2168,Project 2168,2021-05-17,2024-10-20,Planning,E02296
P2169,Project 2169,2025-04-16,2024-10-13,Completed,E00882
P2170,Project 2170,2022-07-05,2025-05-14,Completed,E01579
P2171,Project 2171,2024-06-02,2025-01-19,On Hold,E06776
P2172,Project 2172,2022-05-27,2025-03-19,Active,E01189
P2173,Project 2173,2023-04-20,2025-05-14,On Hold,E02372
P2174,Project 2174,2025-09-16,2024-12-22,Completed,E04434
P2175,Project 2175,2023-09-30,2024-12-29,Completed,E04151
P2176,Project 2176,2024-07-08,2025-06-30,Active,E05238
P2177,Project 2177,2021-02-21,2025-06-28,On Hold,E08963
P2178,Project 2178,2024-12-09,2025-09-15,On Hold,E03606
P2179,Project 2179,2021-05-29,2025-02-01,Active,E00855
P2180,Project 2180,2022-11-24,2025-07-22,Planning,E08909
P2181,Project 2181,2021-02-09,2024-11-14,Active,E08347
P2182,Project 2182,2024-04-05,2024-11-05,Completed,E03532
P2183,Project 2183,2024-10-10,2024-10-24,On Hold,E02804
P2184,Project 2184,2023-03-26,2025-01-19,On Hold,E09023
P2185,Project 2185,2024-09-02,2025-02-11,Active,E05573
P2186,Project 2186,2023-01-17,2025-07-18,On Hold,E04844
P2187,Project 2187,2024-05-13,2024-10-19,On Hold,E04267
P2188,Project 2188,2023-12-11,2025-03-26,Planning,E01656
P2189,Project 2189,2024-05-31,2024-10-13,On Hold,E09340
P2190,Project 2190,2021-09-18,2025-03-25,On Hold,E07704
P2191,Project 2191,2024-01-07,2024-11-18,Completed,E08342
P2192,Project 2192,2021-12-18,2024-11-17,Active,E01787
P2193,Project 2193,2025-04-21,2024-11-25,On Hold,E02274
P2194,Project 2194,2024-04-24,2025-03-31,Planning,E01832
P2195,Project 2195,2023-09-07,2024-10-29,Active,E09828
P2196,Project 2196,2021-10-16,2025-03-02,Planning,E06886
P2197,Project 2197,2023-12-30,2025-09-16,Completed,E05806
P2198,Project 2198,2020-12-24,2025-03-15,Planning,E06756
P2199,Project 2199,2025-01-13,2025-06-03,Completed,E04740
P2200,Project 2200,2023-10-01,2024-10-05,Planning,E07049
P2201,Project 2201,2023-02-25,2025-08-20,Planning,E04101
P2202,Project 2202,2025-02-23,2024-10-01,Active,E08080
P2203,Project 2203,2024-06-22,2025-01-27,On Hold,E00609
P2204,Project 2204,2024-12-05,2025-02-12,Planning,E08333
P2205,Project 2205,2022-12-04,2024-11-08,Completed,E09786
P2206,Project 2206,2024-12-07,2025-06-06,Planning,E04849
P2207,Project 2207,2021-01-01,2025-03-26,Active,E09897
P2208,Project 2208,2023-09-01,2024-10-12,Active,E09011
P2209,Project 2209,2022-08-21,2025-01-21,Active,E04927
P2210,Project 2210,2025-01-27,2024-10-29,Active,E09344
P2211,Project 2211,2021-05-21,2025-05-30,On Hold,E07201
P2212,Project 2212,2024-10-19,2025-06-19,Active,E04929
P2213,Project 2213,2024-10-10,2025-06-28,Planning,E09590
P2214,Project 2214,2020-11-16,2024-11-11,On Hold,E03599
P2215,Project 2215,2020-10-17,2025-06-19,Active,E07058
P2216,Project 2216,2024-04-15,2025-01-10,On Hold,E03358
P2217,Project 2217,2021-01-17,2025-07-26,On Hold,E06869
P2218,Project 2218,2025-02-14,2025-06-05,Active,E01283
P2219,Project 2219,2024-03-30,2024-10-25,Planning,E06351
P2220,Project 2220,2024-11-25,2025-04-07,Planning,E02198
P2221,Project 2221,2022-10-16,2024-12-11,Completed,E04579
P2222,Project 2222,2023-02-11,2025-09-15,Active,E07301
P2223,Project 2223,2022-03-19,2025-02-11,On Hold,E09643
P2224,Project 2224,2024-10-07,2025-04-26,Active,E07648
P2225,Project 2225,2021-09-02,2024-11-16,Planning,E02160
P2226,Project 2226,2024-02-16,2024-12-19,Planning,E01764
P2227,Project 2227,2023-08-20,2025-09-12,Completed,E01189
P2228,Project 2228,2022-07-28,2024-12-22,On Hold,E04593
P2229,Project 2229,2022-09-02,2024-10-27,Planning,E07692
P2230,Project 2230,2020-10-31,2024-12-05,Completed,E06483
P2231,Project 2231,2022-09-01,2024-11-25,Completed,E06212
P2232,Project 2232,2020-10-02,2025-02-18,Completed,E07377
P2233,Project 2233,2024-07-24,2025-05-13,Active,E07706
P2234,Project 2234,2023-03-04,2024-10-27,On Hold,E07755
P2235,Project 2235,2025-03-31,2025-04-19,On Hold,E02973
