survey_id,subject_id,category,topic,rating,date
S02608,C00734,Employee,Net Promoter Score,4,2024-08-27
S02609,E00012,Employee,Experience,1,2025-02-20
S02610,E00147,Customer,Satisfaction,2,2024-07-03
S02611,E00329,Employee,Net Promoter Score,5,2024-07-24
S02612,E00248,Customer,Net Promoter Score,3,2024-03-08
S02613,E00470,Employee,Net Promoter Score,4,2025-09-20
S02614,C01787,Customer,Support,5,2025-02-13
S02615,C01747,Employee,Satisfaction,5,2025-05-17
S02616,E00142,Employee,Net Promoter Score,2,2024-11-17
S02617,E00077,Customer,Experience,1,2024-02-27
S02618,E00070,Employee,Support,4,2024-02-24
S02619,E00071,Employee,Net Promoter Score,5,2024-10-24
S02620,C04793,Employee,Support,3,2024-09-11
S02621,E00413,Employee,Experience,1,2024-11-19
S02622,E00069,Customer,Experience,1,2024-05-19
S02623,C00799,Customer,Support,2,2023-11-15
S02624,E00448,Employee,Support,5,2025-06-30
S02625,C00425,Customer,Net Promoter Score,1,2025-07-20
S02626,C03591,Employee,Experience,5,2024-09-29
S02627,E00143,Employee,Satisfaction,3,2023-11-26
S02628,E00406,Customer,Satisfaction,3,2025-08-19
S02629,C01831,Customer,Support,3,2025-02-15
S02630,E00151,Customer,Net Promoter Score,2,2024-06-02
S02631,E00325,Customer,Experience,2,2024-07-05
S02632,C01878,Customer,Experience,2,2024-02-28
S02633,E00419,Customer,Satisfaction,2,2024-05-23
S02634,C01210,Customer,Satisfaction,1,2023-10-07
S02635,E00181,Customer,Net Promoter Score,5,2025-01-15
S02636,E00405,Customer,Experience,3,2025-04-19
S02637,C01946,Customer,Support,2,2023-10-11
S02638,C00758,Employee,Support,3,2024-07-14
S02639,E00038,Employee,Satisfaction,1,2024-03-27
S02640,C02664,Customer,Support,1,2024-08-30
S02641,C03664,Customer,Net Promoter Score,4,2025-06-30
S02642,C04291,Customer,Experience,4,2024-01-21
S02643,E00094,Customer,Satisfaction,1,2025-04-12
S02644,E00060,Employee,Experience,4,2023-11-20
S02645,E00194,Employee,Net Promoter Score,2,2024-10-17
S02646,C04322,Employee,Experience,3,2025-04-20
S02647,E00333,Employee,Support,1,2025-04-23
S02648,C01736,Employee,Experience,2,2024-11-10
S02649,E00150,Customer,Experience,4,2023-12-08
S02650,C02900,Customer,Satisfaction,2,2024-09-04
S02651,E00403,Employee,Support,1,2025-03-05
S02652,C04938,Employee,Satisfaction,1,2023-10-25
S02653,C04496,Employee,Experience,5,2025-01-24
S02654,E00253,Employee,Net Promoter Score,2,2024-08-17
S02655,E00284,Employee,Support,4,2024-06-12
S02656,C03168,Employee,Support,3,2023-12-01
S02657,C03966,Employee,Net Promoter Score,2,2024-09-02
S02658,C00180,Customer,Satisfaction,4,2024-08-02
S02659,E00289,Employee,Satisfaction,1,2025-09-19
S02660,C02156,Customer,Support,3,2025-08-19
S02661,C03699,Employee,Support,5,2024-09-01
S02662,E00044,Employee,Satisfaction,1,2024-09-20
S02663,C00143,Employee,Net Promoter Score,3,2025-09-07
S02664,E00021,Customer,Net Promoter Score,2,2025-06-02
S02665,C01987,Customer,Experience,1,2023-10-13
S02666,C02562,Employee,Net Promoter Score,3,2024-05-04
S02667,C03299,Customer,Support,3,2024-01-22
S02668,C04053,Employee,Satisfaction,1,2024-01-12
S02669,C04540,Customer,Net Promoter Score,5,2023-10-11
S02670,C00412,Employee,Net Promoter Score,5,2024-11-05
S02671,E00221,Employee,Experience,3,2024-10-01
S02672,E00440,Employee,Experience,3,2025-01-24
S02673,E00173,Customer,Net Promoter Score,3,2025-04-02
S02674,C02478,Customer,Support,4,2023-11-27
S02675,E00041,Employee,Satisfaction,5,2024-04-07
S02676,C02509,Employee,Support,4,2024-08-22
S02677,C04312,Customer,Satisfaction,2,2025-01-03
S02678,E00137,Customer,Satisfaction,3,2025-01-16
S02679,E00354,Customer,Experience,1,2023-12-18
S02680,C02428,Customer,Experience,4,2024-07-07
S02681,E00228,Customer,Net Promoter Score,5,2024-01-23
S02682,E00197,Customer,Satisfaction,1,2023-11-24
S02683,C00706,Employee,Satisfaction,5,2024-03-15
S02684,E00011,Employee,Support,2,2023-12-06
S02685,E00426,Employee,Experience,2,2024-01-26
S02686,E00092,Employee,Support,4,2025-03-30
S02687,C04507,Customer,Net Promoter Score,4,2025-09-26
S02688,C00957,Employee,Experience,3,2024-05-05
S02689,E00195,Employee,Experience,3,2024-07-19
S02690,E00295,Customer,Experience,3,2025-08-10
S02691,C03915,Customer,Support,5,2025-01-27
S02692,C01468,Customer,Satisfaction,1,2024-08-11
S02693,C00595,Employee,Satisfaction,5,2023-10-07
S02694,E00439,Customer,Satisfaction,5,2025-03-19
S02695,C03454,Employee,Support,5,2024-01-30
S02696,C02792,Employee,Net Promoter Score,3,2025-05-18
S02697,E00032,Employee,Net Promoter Score,2,2025-07-02
S02698,E00385,Employee,Satisfaction,1,2025-05-10
S02699,E00433,Customer,Satisfaction,5,2023-12-30
S02700,E00395,Employee,Experience,2,2025-06-08
S02701,E00090,Customer,Experience,2,2023-12-19
S02702,C03657,Employee,Satisfaction,3,2025-03-22
S02703,E00108,Employee,Experience,2,2025-01-11
S02704,C03062,Employee,Experience,1,2023-10-13
S02705,C02549,Customer,Satisfaction,3,2025-04-15
S02706,E00062,Customer,Satisfaction,5,2024-11-22
S02707,E00235,Customer,Net Promoter Score,4,2024-03-05
S02708,E00055,Employee,Net Promoter Score,3,2024-08-03
S02709,C03021,Employee,Experience,2,2025-04-04
S02710,E00300,Employee,Satisfaction,2,2024-04-28
S02711,C01958,Employee,Experience,5,2024-12-14
S02712,C00121,Customer,Support,2,2025-05-29
S02713,C00302,Employee,Experience,2,2025-01-09
S02714,E00094,Employee,Support,1,2025-08-30
S02715,E00076,Employee,Support,4,2025-09-12
S02716,C04842,Employee,Net Promoter Score,5,2025-03-07
S02717,C05000,Customer,Net Promoter Score,4,2024-04-04
S02718,E00061,Customer,Net Promoter Score,2,2024-02-29
S02719,E00474,Employee,Net Promoter Score,3,2024-11-10
S02720,C04086,Employee,Support,2,2024-04-13
S02721,C02203,Customer,Support,5,2025-08-30
S02722,C02030,Employee,Satisfaction,3,2024-11-17
S02723,E00496,Customer,Support,5,2023-10-14
S02724,C00795,Customer,Satisfaction,2,2024-10-30
S02725,E00427,Employee,Support,3,2024-07-08
S02726,E00288,Customer,Experience,1,2024-01-07
S02727,C00757,Customer,Experience,2,2025-05-04
S02728,E00245,Employee,Experience,2,2024-02-06
S02729,C02458,Employee,Support,2,2025-08-15
S02730,C00366,Employee,Satisfaction,5,2023-11-15
S02731,E00067,Customer,Satisfaction,3,2024-11-19
S02732,E00165,Employee,Support,4,2024-06-07
S02733,C03140,Customer,Support,1,2024-10-03
S02734,C01195,Employee,Experience,3,2024-07-08
S02735,C04206,Employee,Net Promoter Score,5,2025-04-03
S02736,C03546,Customer,Net Promoter Score,2,2024-12-31
S02737,C00214,Employee,Net Promoter Score,3,2023-10-21
S02738,E00477,Employee,Satisfaction,4,2024-03-23
S02739,C02666,Customer,Satisfaction,3,2024-03-27
S02740,E00499,Customer,Satisfaction,4,2025-02-18
S02741,E00391,Employee,Net Promoter Score,2,2025-07-28
S02742,C00577,Customer,Experience,3,2024-10-11
S02743,E00022,Employee,Satisfaction,1,2025-08-05
S02744,E00101,Customer,Experience,2,2024-12-18
S02745,E00277,Employee,Support,2,2024-10-03
S02746,E00191,Employee,Experience,5,2024-10-30
S02747,C00270,Employee,Satisfaction,1,2024-02-06
S02748,C01845,Employee,Support,4,2024-11-30
S02749,E00236,Customer,Net Promoter Score,1,2024-05-24
S02750,E00388,Customer,Experience,5,2025-08-01
S02751,E00352,Employee,Satisfaction,5,2025-02-22
S02752,C04915,Customer,Net Promoter Score,5,2023-12-23
S02753,C00447,Employee,Support,1,2025-03-24
S02754,C04614,Employee,Experience,2,2025-01-24
S02755,E00456,Employee,Experience,4,2025-07-28
S02756,C02963,Customer,Support,5,2024-10-24
S02757,C04697,Customer,Support,5,2024-05-21
S02758,C03293,Customer,Support,2,2025-03-11
S02759,E00212,Customer,Net Promoter Score,5,2025-07-27
S02760,C04758,Employee,Satisfaction,1,2024-10-19
S02761,C03599,Customer,Support,4,2024-08-09
S02762,C02043,Employee,Support,2,2025-08-27
S02763,C02170,Customer,Support,3,2025-10-02
S02764,C02580,Employee,Satisfaction,3,2024-04-22
S02765,E00266,Customer,Satisfaction,5,2024-10-17
S02766,C04100,Customer,Satisfaction,5,2025-09-30
S02767,E00320,Customer,Net Promoter Score,4,2023-10-12
S02768,E00175,Customer,Net Promoter Score,3,2025-10-03
S02769,E00373,Customer,Support,5,2024-03-17
S02770,C03727,Employee,Experience,5,2024-01-08
S02771,C00596,Employee,Net Promoter Score,4,2025-09-20
S02772,E00231,Customer,Support,1,2024-08-02
S02773,E00287,Customer,Experience,5,2025-02-07
S02774,C02493,Customer,Net Promoter Score,3,2025-06-27
S02775,E00473,Customer,Experience,4,2024-09-06
S02776,C02194,Employee,Net Promoter Score,4,2024-03-18
S02777,E00265,Customer,Net Promoter Score,5,2025-05-24
S02778,C02218,Customer,Support,5,2024-06-20
S02779,E00086,Customer,Experience,2,2025-06-26
S02780,E00194,Customer,Satisfaction,4,2024-04-30
S02781,C00163,Customer,Experience,4,2024-11-09
S02782,C04705,Customer,Satisfaction,4,2024-05-17
S02783,E00331,Employee,Experience,4,2024-04-21
S02784,E00102,Employee,Support,1,2024-04-08
S02785,C01512,Customer,Experience,4,2025-07-26
S02786,C00016,Customer,Satisfaction,1,2024-09-06
S02787,E00210,Customer,Support,4,2023-10-23
S02788,C03562,Customer,Support,1,2025-09-17
S02789,E00259,Employee,Net Promoter Score,1,2025-08-26
S02790,C02366,Employee,Experience,1,2025-03-07
S02791,C04357,Customer,Experience,2,2023-12-16
S02792,E00332,Customer,Experience,1,2024-03-26
S02793,E00279,Employee,Support,3,2024-08-28
S02794,E00028,Customer,Net Promoter Score,3,2025-04-17
S02795,C04755,Employee,Satisfaction,4,2025-05-02
S02796,E00131,Customer,Support,4,2024-07-21
S02797,E00396,Customer,Support,3,2025-08-22
S02798,C01384,Employee,Support,4,2024-03-12
S02799,E00386,Customer,Net Promoter Score,5,2025-04-12
S02800,E00190,Employee,Experience,1,2024-07-24
S02801,E00109,Employee,Experience,4,2025-05-01
S02802,E00288,Employee,Net Promoter Score,5,2025-09-16
S02803,C01925,Employee,Experience,3,2024-06-12
S02804,E00312,Customer,Net Promoter Score,5,2025-01-12
S02805,C03868,Customer,Experience,1,2025-05-20
S02806,E00166,Customer,Net Promoter Score,2,2024-04-25
S02807,C02488,Employee,Support,3,2024-03-03
S02808,E00391,Employee,Support,2,2023-12-23
S02809,E00393,Employee,Net Promoter Score,5,2025-09-16
S02810,C01986,Customer,Satisfaction,1,2025-04-05
S02811,C02745,Customer,Support,4,2023-10-08
S02812,E00216,Employee,Net Promoter Score,2,2023-12-03
S02813,E00282,Employee,Support,4,2025-08-14
S02814,E00133,Employee,Support,1,2025-06-03
S02815,C04053,Employee,Experience,1,2025-06-28
S02816,E00475,Customer,Satisfaction,1,2025-01-07
S02817,C00994,Customer,Net Promoter Score,2,2024-08-10
S02818,E00215,Customer,Support,2,2025-05-18
S02819,C01907,Customer,Satisfaction,4,2023-10-11
S02820,C01562,Employee,Support,4,2024-12-07
S02821,E00218,Employee,Net Promoter Score,2,2025-03-15
S02822,E00034,Customer,Satisfaction,5,2024-03-09
S02823,E00282,Customer,Satisfaction,3,2024-02-04
S02824,E00177,Employee,Support,3,2024-08-22
S02825,E00406,Customer,Support,4,2024-08-24
S02826,E00143,Employee,Net Promoter Score,5,2025-01-11
S02827,E00443,Employee,Satisfaction,2,2024-06-01
S02828,C03025,Employee,Satisfaction,5,2025-01-24
S02829,C01096,Customer,Experience,4,2025-02-02
S02830,C02143,Employee,Experience,3,2024-05-21
S02831,E00075,Employee,Satisfaction,3,2024-02-04
S02832,E00368,Customer,Net Promoter Score,3,2024-05-22
S02833,E00060,Customer,Support,2,2025-01-10
S02834,E00424,Customer,Support,3,2024-01-15
S02835,C00906,Customer,Net Promoter Score,4,2024-02-28
S02836,C03449,Employee,Experience,4,2024-05-13
S02837,E00300,Employee,Satisfaction,5,2023-11-15
S02838,C00468,Customer,Satisfaction,5,2025-09-25
S02839,E00219,Customer,Experience,4,2024-06-07
S02840,E00494,Employee,Experience,5,2025-09-17
S02841,C04224,Employee,Satisfaction,4,2025-07-29
S02842,C01341,Employee,Satisfaction,1,2024-02-07
S02843,C02684,Employee,Net Promoter Score,5,2025-05-03
S02844,C03318,Employee,Support,3,2024-02-06
S02845,C00300,Customer,Support,5,2025-07-03
S02846,E00260,Customer,Experience,3,2023-12-02
S02847,E00265,Employee,Experience,2,2025-08-06
S02848,E00262,Employee,Net Promoter Score,4,2024-03-14
S02849,E00190,Customer,Satisfaction,3,2025-05-29
S02850,C00529,Customer,Satisfaction,4,2024-12-03
S02851,E00355,Employee,Satisfaction,2,2025-06-14
S02852,E00330,Customer,Support,3,2025-03-05
S02853,C00579,Customer,Net Promoter Score,1,2023-12-29
S02854,E00043,Customer,Experience,1,2025-01-31
S02855,C03906,Employee,Support,1,2024-10-28
S02856,E00295,Employee,Satisfaction,1,2024-06-12
S02857,E00189,Customer,Experience,1,2023-10-26
S02858,C01103,Employee,Net Promoter Score,5,2025-03-01
S02859,C02353,Customer,Net Promoter Score,4,2025-04-26
S02860,C01723,Customer,Support,2,2025-05-07
S02861,C03529,Employee,Satisfaction,3,2023-10-08
S02862,E00077,Customer,Support,1,2024-07-19
S02863,C01742,Customer,Satisfaction,4,2025-05-06
S02864,C00957,Employee,Net Promoter Score,5,2024-03-20
S02865,E00352,Employee,Experience,2,2024-03-16
S02866,E00237,Customer,Experience,2,2024-07-16
S02867,E00048,Employee,Experience,1,2025-05-09
S02868,E00063,Employee,Support,1,2025-06-15
S02869,E00288,Employee,Support,5,2023-12-16
S02870,C03719,Customer,Net Promoter Score,3,2024-06-06
S02871,C04299,Employee,Satisfaction,2,2024-08-02
S02872,E00149,Employee,Net Promoter Score,4,2024-08-31
S02873,E00312,Employee,Experience,2,2024-03-08
S02874,E00345,Customer,Experience,4,2024-08-17
S02875,E00061,Employee,Experience,4,2024-11-20
S02876,C00489,Customer,Support,2,2024-05-25
S02877,C00050,Customer,Net Promoter Score,3,2025-08-20
S02878,E00356,Customer,Experience,1,2025-01-24
S02879,E00288,Employee,Support,5,2025-03-13
S02880,E00199,Customer,Net Promoter Score,4,2024-10-28
S02881,E00230,Employee,Satisfaction,3,2025-07-24
S02882,C00669,Customer,Satisfaction,4,2025-06-26
S02883,E00110,Employee,Support,1,2025-06-23
S02884,C01858,Employee,Satisfaction,5,2025-04-01
S02885,C02227,Employee,Satisfaction,2,2024-12-08
S02886,C04744,Employee,Net Promoter Score,3,2025-04-30
S02887,C01279,Customer,Experience,1,2025-03-12
S02888,E00419,Customer,Support,2,2024-07-16
S02889,E00036,Employee,Experience,5,2024-12-04
S02890,E00363,Customer,Support,1,2023-10-14
S02891,C03397,Employee,Satisfaction,5,2025-08-05
S02892,E00076,Customer,Experience,3,2024-06-29
S02893,E00025,Customer,Support,1,2025-06-02
S02894,E00368,Customer,Experience,4,2025-07-10
S02895,E00327,Customer,Support,4,2024-07-05
S02896,C03581,Customer,Support,4,2024-02-15
S02897,E00357,Employee,Net Promoter Score,2,2025-06-06
S02898,E00046,Employee,Experience,2,2025-08-16
S02899,C00229,Employee,Experience,4,2025-08-28
S02900,E00176,Customer,Satisfaction,5,2024-06-20
S02901,C03872,Customer,Satisfaction,5,2025-09-06
S02902,E00003,Employee,Support,4,2025-05-17
S02903,E00144,Customer,Net Promoter Score,5,2023-11-30
S02904,C01866,Employee,Support,3,2025-06-15
S02905,C03392,Customer,Experience,5,2025-07-21
S02906,E00469,Customer,Net Promoter Score,4,2023-11-18
S02907,E00388,Customer,Experience,1,2024-10-22
S02908,C03545,Employee,Support,3,2024-10-04
S02909,E00337,Employee,Net Promoter Score,1,2025-05-20
S02910,C03983,Customer,Satisfaction,4,2024-04-01
S02911,E00460,Employee,Net Promoter Score,1,2025-02-21
S02912,C04232,Employee,Net Promoter Score,4,2024-04-03
S02913,C04368,Customer,Net Promoter Score,4,2024-06-20
S02914,E00031,Customer,Satisfaction,3,2024-10-22
S02915,E00269,Employee,Satisfaction,2,2024-11-30
S02916,C02744,Employee,Satisfaction,3,2023-10-23
S02917,C01648,Customer,Net Promoter Score,2,2024-07-26
S02918,E00337,Employee,Net Promoter Score,5,2024-01-25
S02919,E00161,Employee,Satisfaction,2,2025-07-02
S02920,C04189,Employee,Support,2,2024-06-01
S02921,C01531,Employee,Support,5,2025-10-01
S02922,E00151,Customer,Satisfaction,4,2025-05-25
S02923,E00311,Employee,Experience,1,2024-08-05
S02924,E00493,Employee,Satisfaction,5,2024-02-02
S02925,C02334,Employee,Satisfaction,4,2024-12-23
S02926,C00949,Employee,Satisfaction,1,2025-03-28
S02927,E00229,Customer,Net Promoter Score,1,2025-07-15
S02928,E00261,Employee,Satisfaction,5,2025-08-01
S02929,E00464,Customer,Support,1,2023-10-24
S02930,C04481,Employee,Experience,5,2025-06-10
S02931,E00494,Employee,Support,5,2023-12-31
S02932,E00267,Customer,Net Promoter Score,1,2024-03-17
S02933,E00009,Employee,Satisfaction,4,2024-05-30
S02934,C01397,Customer,Satisfaction,4,2024-09-08
S02935,C01883,Employee,Support,2,2024-07-01
S02936,C03921,Customer,Experience,3,2024-08-11
S02937,C02247,Employee,Satisfaction,1,2024-10-10
S02938,E00371,Employee,Satisfaction,5,2025-04-07
S02939,C03822,Customer,Support,2,2025-03-16
S02940,E00443,Employee,Support,5,2025-04-15
S02941,C01148,Customer,Support,3,2024-07-26
S02942,C02235,Employee,Experience,5,2023-10-12
S02943,C00785,Customer,Experience,3,2024-02-19
S02944,E00043,Customer,Experience,1,2025-02-03
S02945,E00475,Employee,Net Promoter Score,2,2025-04-08
S02946,E00132,Customer,Satisfaction,5,2024-06-01
S02947,C02712,Employee,Support,1,2023-10-28
S02948,E00015,Customer,Net Promoter Score,3,2024-08-07
S02949,C00266,Customer,Experience,1,2024-04-07
S02950,E00144,Employee,Satisfaction,2,2024-04-26
S02951,C01982,Employee,Satisfaction,3,2024-04-20
S02952,E00256,Employee,Support,5,2025-09-29
S02953,C04324,Customer,Satisfaction,4,2025-06-05
S02954,E00146,Customer,Net Promoter Score,1,2024-12-08
S02955,C00400,Customer,Satisfaction,2,2024-06-23
S02956,C04203,Employee,Experience,1,2025-07-11
S02957,C00977,Employee,Support,2,2024-03-09
S02958,C00587,Customer,Satisfaction,5,2024-05-14
S02959,E00185,Employee,Net Promoter Score,2,2023-10-15
S02960,E00451,Customer,Net Promoter Score,1,2025-05-16
S02961,E00231,Employee,Net Promoter Score,5,2023-12-26
S02962,E00380,Customer,Experience,1,2024-03-28
S02963,E00382,Employee,Support,2,2024-04-19
S02964,C04580,Employee,Net Promoter Score,3,2024-09-27
S02965,E00180,Customer,Support,3,2023-10-15
S02966,C01641,Employee,Experience,1,2024-11-08
S02967,E00193,Customer,Satisfaction,1,2023-10-18
S02968,E00136,Customer,Support,2,2023-10-19
S02969,E00436,Customer,Net Promoter Score,3,2023-10-07
S02970,E00181,Customer,Experience,2,2023-12-24
S02971,E00045,Customer,Satisfaction,5,2025-03-12
S02972,C01667,Customer,Experience,3,2023-12-24
S02973,C04964,Employee,Satisfaction,1,2025-08-08
S02974,E00040,Customer,Support,5,2025-04-23
S02975,E00045,Customer,Net Promoter Score,3,2025-06-25
S02976,E00072,Employee,Satisfaction,4,2025-04-03
S02977,C02716,Employee,Satisfaction,1,2025-03-16
S02978,C02059,Employee,Support,4,2025-06-26
S02979,E00229,Employee,Satisfaction,2,2023-12-27
S02980,C04057,Customer,Satisfaction,3,2025-07-01
S02981,C01825,Customer,Experience,3,2025-09-03
S02982,C00954,Customer,Satisfaction,4,2024-08-30
S02983,C00049,Customer,Experience,3,2025-08-27
S02984,E00221,Customer,Net Promoter Score,2,2023-10-17
S02985,C02813,Customer,Support,5,2024-05-16
S02986,E00140,Employee,Experience,2,2025-09-15
S02987,E00484,Employee,Net Promoter Score,1,2024-06-06
S02988,C00428,Customer,Satisfaction,4,2025-09-25
S02989,C00592,Customer,Satisfaction,2,2024-11-26
S02990,C00678,Employee,Net Promoter Score,4,2024-01-09
S02991,E00381,Employee,Net Promoter Score,1,2024-04-13
S02992,E00430,Customer,Net Promoter Score,4,2024-12-30
S02993,C02909,Customer,Net Promoter Score,1,2024-06-23
S02994,C04375,Employee,Net Promoter Score,1,2025-08-20
S02995,C04086,Employee,Satisfaction,1,2025-07-18
S02996,C04242,Employee,Net Promoter Score,5,2025-07-14
S02997,E00098,Customer,Satisfaction,4,2023-10-09
S02998,C01169,Customer,Net Promoter Score,5,2025-09-05
S02999,C03145,Employee,Satisfaction,3,2025-06-29
S03000,C04283,Employee,Experience,2,2025-04-07
S03001,E00333,Customer,Support,1,2024-03-11
S03002,C01626,Employee,Satisfaction,1,2024-11-23
S03003,E00211,Customer,Experience,2,2024-07-16
S03004,C04740,Employee,Support,2,2024-08-12
S03005,E00225,Employee,Satisfaction,1,2023-11-28
S03006,C00979,Employee,Satisfaction,3,2025-04-05
S03007,E00158,Customer,Experience,2,2024-03-22
S03008,E00490,Customer,Satisfaction,4,2024-07-28
S03009,C01957,Employee,Support,1,2024-10-25
S03010,C04397,Customer,Experience,3,2023-12-13
S03011,C03755,Employee,Satisfaction,2,2024-02-07
