redemption_id,customer_id,reward_type,date
RW2322,C00151,Event Ticket,2021-11-04
RW2323,C00367,Data Voucher,2021-12-05
RW2324,C00462,Discount Coupon,2023-07-07
RW2325,C00028,Discount Coupon,2021-02-14
RW2326,C00209,Data Voucher,2025-08-03
RW2327,C00190,Event Ticket,2025-04-19
RW2328,C00476,Event Ticket,2021-10-24
RW2329,C00353,Discount Coupon,2025-07-17
RW2330,C00246,Discount Coupon,2023-03-10
RW2331,C00391,Discount Coupon,2025-08-27
RW2332,C00097,Event Ticket,2021-01-29
RW2333,C00370,Data Voucher,2025-01-13
RW2334,C00305,Event Ticket,2022-01-18
RW2335,C00267,Discount Coupon,2023-07-03
RW2336,C00309,Data Voucher,2023-11-08
RW2337,C00310,Data Voucher,2022-03-30
RW2338,C00304,Data Voucher,2020-01-27
RW2339,C00346,Discount Coupon,2024-04-09
RW2340,C00444,Event Ticket,2024-09-19
RW2341,C00162,Discount Coupon,2023-08-05
RW2342,C00209,Event Ticket,2021-09-11
RW2343,C00173,Event Ticket,2024-03-06
RW2344,C00488,Data Voucher,2024-08-17
RW2345,C00468,Data Voucher,2020-02-27
RW2346,C00069,Data Voucher,2025-05-30
RW2347,C00157,Event Ticket,2025-05-11
RW2348,C00133,Discount Coupon,2025-04-07
RW2349,C00129,Event Ticket,2024-03-21
RW2350,C00107,Discount Coupon,2020-05-21
RW2351,C00390,Event Ticket,2020-08-29
RW2352,C00204,Discount Coupon,2021-11-23
RW2353,C00085,Event Ticket,2022-06-18
RW2354,C00071,Data Voucher,2020-01-07
RW2355,C00310,Discount Coupon,2020-02-06
RW2356,C00448,Event Ticket,2024-02-29
RW2357,C00408,Discount Coupon,2021-08-14
RW2358,C00337,Data Voucher,2023-02-01
RW2359,C00195,Discount Coupon,2025-05-06
RW2360,C00238,Event Ticket,2023-01-07
RW2361,C00406,Discount Coupon,2024-11-24
RW2362,C00144,Data Voucher,2020-06-07
RW2363,C00468,Data Voucher,2021-09-26
RW2364,C00299,Event Ticket,2023-07-18
RW2365,C00295,Event Ticket,2024-10-11
RW2366,C00212,Data Voucher,2023-01-23
RW2367,C00356,Data Voucher,2021-07-02
RW2368,C00400,Event Ticket,2025-04-11
RW2369,C00401,Data Voucher,2022-09-08
RW2370,C00061,Data Voucher,2022-09-21
RW2371,C00482,Data Voucher,2022-02-24
RW2372,C00112,Data Voucher,2023-04-23
RW2373,C00177,Data Voucher,2022-02-22
RW2374,C00341,Discount Coupon,2021-06-04
RW2375,C00175,Discount Coupon,2024-05-19
RW2376,C00009,Data Voucher,2023-08-12
RW2377,C00058,Event Ticket,2022-03-08
RW2378,C00182,Data Voucher,2025-02-08
RW2379,C00268,Event Ticket,2020-12-14
RW2380,C00436,Discount Coupon,2024-01-13
RW2381,C00209,Discount Coupon,2020-08-30
RW2382,C00206,Event Ticket,2021-05-14
RW2383,C00178,Event Ticket,2021-12-14
RW2384,C00264,Data Voucher,2023-04-19
RW2385,C00187,Data Voucher,2023-05-11
RW2386,C00247,Data Voucher,2024-11-07
RW2387,C00282,Data Voucher,2021-06-11
RW2388,C00162,Event Ticket,2020-04-30
RW2389,C00304,Discount Coupon,2025-02-14
RW2390,C00372,Data Voucher,2021-06-02
RW2391,C00154,Discount Coupon,2022-04-14
RW2392,C00259,Event Ticket,2022-01-06
RW2393,C00114,Data Voucher,2023-12-14
RW2394,C00427,Event Ticket,2021-07-30
RW2395,C00075,Data Voucher,2020-07-24
RW2396,C00333,Event Ticket,2024-02-23
RW2397,C00233,Event Ticket,2021-09-05
RW2398,C00031,Data Voucher,2020-12-10
RW2399,C00121,Event Ticket,2022-06-06
RW2400,C00338,Discount Coupon,2022-10-01
RW2401,C00075,Data Voucher,2025-03-03
RW2402,C00026,Data Voucher,2024-09-26
RW2403,C00144,Data Voucher,2025-05-29
RW2404,C00104,Discount Coupon,2024-12-06
RW2405,C00413,Data Voucher,2022-01-29
RW2406,C00134,Data Voucher,2020-11-16
RW2407,C00010,Event Ticket,2022-12-14
RW2408,C00309,Event Ticket,2021-01-04
RW2409,C00298,Event Ticket,2022-09-06
RW2410,C00200,Discount Coupon,2025-08-10
RW2411,C00283,Discount Coupon,2021-05-03
RW2412,C00314,Discount Coupon,2021-12-20
RW2413,C00367,Data Voucher,2022-04-09
RW2414,C00073,Event Ticket,2023-09-29
RW2415,C00371,Data Voucher,2021-10-10
RW2416,C00485,Data Voucher,2021-06-01
RW2417,C00351,Data Voucher,2020-09-10
RW2418,C00281,Event Ticket,2022-02-25
RW2419,C00203,Data Voucher,2022-04-13
RW2420,C00185,Discount Coupon,2022-05-25
RW2421,C00213,Discount Coupon,2022-11-15
RW2422,C00003,Discount Coupon,2021-12-17
RW2423,C00494,Discount Coupon,2025-06-06
RW2424,C00213,Event Ticket,2025-08-14
RW2425,C00050,Discount Coupon,2024-11-27
RW2426,C00461,Event Ticket,2022-02-15
RW2427,C00384,Data Voucher,2021-02-28
RW2428,C00197,Event Ticket,2021-12-15
RW2429,C00050,Discount Coupon,2024-11-21
RW2430,C00056,Data Voucher,2020-02-16
RW2431,C00148,Event Ticket,2023-09-08
RW2432,C00316,Event Ticket,2020-04-24
RW2433,C00129,Discount Coupon,2024-05-25
RW2434,C00221,Data Voucher,2023-09-02
RW2435,C00435,Discount Coupon,2023-10-05
RW2436,C00090,Data Voucher,2025-03-07
RW2437,C00351,Event Ticket,2023-09-21
RW2438,C00163,Event Ticket,2024-03-01
RW2439,C00317,Event Ticket,2022-01-06
RW2440,C00043,Event Ticket,2020-11-03
RW2441,C00027,Event Ticket,2021-08-21
RW2442,C00449,Discount Coupon,2021-03-24
RW2443,C00456,Event Ticket,2022-09-14
RW2444,C00351,Event Ticket,2022-01-08
RW2445,C00457,Data Voucher,2021-06-08
RW2446,C00375,Event Ticket,2021-02-28
RW2447,C00168,Data Voucher,2022-09-22
RW2448,C00287,Event Ticket,2024-07-31
RW2449,C00101,Discount Coupon,2023-03-12
RW2450,C00397,Data Voucher,2025-02-14
RW2451,C00439,Data Voucher,2021-08-30
RW2452,C00275,Event Ticket,2020-07-20
RW2453,C00052,Event Ticket,2023-06-19
RW2454,C00369,Discount Coupon,2021-02-21
RW2455,C00213,Event Ticket,2021-03-10
RW2456,C00201,Discount Coupon,2021-07-31
RW2457,C00376,Discount Coupon,2023-11-27
RW2458,C00001,Event Ticket,2020-09-24
RW2459,C00476,Discount Coupon,2021-05-11
RW2460,C00165,Data Voucher,2023-03-10
RW2461,C00275,Discount Coupon,2024-06-17
RW2462,C00354,Event Ticket,2025-03-31
RW2463,C00225,Data Voucher,2025-04-28
RW2464,C00316,Event Ticket,2025-08-31
RW2465,C00147,Data Voucher,2022-06-16
RW2466,C00438,Data Voucher,2021-03-25
RW2467,C00130,Data Voucher,2021-05-04
RW2468,C00351,Event Ticket,2023-10-29
RW2469,C00315,Discount Coupon,2022-01-01
RW2470,C00219,Data Voucher,2023-09-06
RW2471,C00147,Data Voucher,2023-07-06
RW2472,C00262,Discount Coupon,2024-01-05
RW2473,C00171,Event Ticket,2020-11-09
RW2474,C00435,Data Voucher,2020-04-01
RW2475,C00467,Discount Coupon,2024-06-22
RW2476,C00409,Event Ticket,2021-05-06
RW2477,C00162,Event Ticket,2024-12-05
RW2478,C00373,Discount Coupon,2023-01-20
RW2479,C00190,Event Ticket,2024-10-19
RW2480,C00045,Discount Coupon,2021-10-08
RW2481,C00238,Data Voucher,2021-02-27
RW2482,C00182,Discount Coupon,2020-12-09
RW2483,C00030,Data Voucher,2023-03-22
RW2484,C00336,Discount Coupon,2021-08-06
RW2485,C00403,Discount Coupon,2024-06-13
RW2486,C00069,Event Ticket,2025-08-12
RW2487,C00350,Event Ticket,2023-03-18
RW2488,C00339,Data Voucher,2025-01-15
RW2489,C00120,Discount Coupon,2025-05-16
RW2490,C00025,Event Ticket,2023-03-21
RW2491,C00302,Event Ticket,2024-11-17
RW2492,C00309,Data Voucher,2020-04-23
RW2493,C00059,Event Ticket,2022-07-12
RW2494,C00258,Discount Coupon,2022-11-15
RW2495,C00499,Data Voucher,2025-07-31
RW2496,C00159,Data Voucher,2021-02-13
RW2497,C00491,Event Ticket,2020-04-18
RW2498,C00341,Event Ticket,2024-01-15
RW2499,C00303,Discount Coupon,2020-02-08
RW2500,C00179,Event Ticket,2024-09-24
RW2501,C00265,Event Ticket,2022-07-09
RW2502,C00138,Event Ticket,2022-09-05
RW2503,C00067,Event Ticket,2020-11-06
RW2504,C00274,Data Voucher,2024-12-04
RW2505,C00121,Discount Coupon,2023-03-15
RW2506,C00117,Data Voucher,2024-03-11
RW2507,C00458,Event Ticket,2023-01-01
RW2508,C00490,Event Ticket,2021-02-19
RW2509,C00302,Discount Coupon,2020-08-08
RW2510,C00454,Event Ticket,2024-09-17
RW2511,C00311,Discount Coupon,2023-01-25
RW2512,C00281,Discount Coupon,2020-04-27
RW2513,C00371,Event Ticket,2024-12-04
RW2514,C00018,Event Ticket,2020-10-09
RW2515,C00309,Event Ticket,2023-04-18
RW2516,C00012,Data Voucher,2020-09-25
RW2517,C00460,Discount Coupon,2024-03-11
RW2518,C00307,Data Voucher,2025-02-22
RW2519,C00232,Data Voucher,2023-04-29
RW2520,C00208,Event Ticket,2025-04-26
RW2521,C00493,Data Voucher,2021-09-24
RW2522,C00185,Data Voucher,2023-01-06
RW2523,C00132,Data Voucher,2024-03-18
RW2524,C00128,Data Voucher,2021-05-05
RW2525,C00292,Data Voucher,2023-04-15
RW2526,C00197,Data Voucher,2021-03-01
RW2527,C00346,Discount Coupon,2022-09-11
RW2528,C00322,Discount Coupon,2024-06-23
RW2529,C00443,Data Voucher,2025-02-17
RW2530,C00075,Data Voucher,2025-05-14
RW2531,C00146,Data Voucher,2022-01-01
RW2532,C00195,Discount Coupon,2025-02-01
RW2533,C00389,Data Voucher,2021-06-25
RW2534,C00015,Discount Coupon,2022-02-27
RW2535,C00034,Data Voucher,2025-02-26
RW2536,C00492,Data Voucher,2022-08-06
RW2537,C00162,Discount Coupon,2025-08-17
RW2538,C00455,Data Voucher,2021-03-18
RW2539,C00445,Data Voucher,2022-05-21
RW2540,C00222,Data Voucher,2022-06-13
RW2541,C00027,Event Ticket,2025-03-11
RW2542,C00356,Event Ticket,2021-04-17
RW2543,C00456,Event Ticket,2024-07-22
RW2544,C00319,Discount Coupon,2025-07-28
RW2545,C00217,Data Voucher,2021-12-15
RW2546,C00453,Event Ticket,2021-08-05
RW2547,C00440,Data Voucher,2024-09-06
RW2548,C00171,Data Voucher,2025-06-22
RW2549,C00325,Data Voucher,2020-01-19
RW2550,C00278,Event Ticket,2021-10-22
RW2551,C00257,Event Ticket,2021-04-30
RW2552,C00093,Event Ticket,2020-06-13
RW2553,C00481,Data Voucher,2022-12-01
RW2554,C00122,Discount Coupon,2021-03-03
RW2555,C00213,Discount Coupon,2020-03-01
RW2556,C00104,Discount Coupon,2024-02-15
RW2557,C00411,Event Ticket,2021-08-01
RW2558,C00486,Event Ticket,2024-03-26
RW2559,C00425,Data Voucher,2021-12-11
RW2560,C00398,Data Voucher,2020-03-06
RW2561,C00340,Data Voucher,2025-01-04
RW2562,C00328,Event Ticket,2020-09-02
RW2563,C00009,Discount Coupon,2024-04-01
RW2564,C00244,Data Voucher,2021-09-11
RW2565,C00156,Event Ticket,2024-04-08
RW2566,C00109,Discount Coupon,2023-05-28
RW2567,C00217,Event Ticket,2021-02-10
RW2568,C00098,Event Ticket,2020-02-11
RW2569,C00389,Data Voucher,2025-01-05
RW2570,C00117,Event Ticket,2022-05-31
RW2571,C00069,Discount Coupon,2022-03-25
RW2572,C00198,Discount Coupon,2024-07-04
RW2573,C00260,Discount Coupon,2020-04-28
RW2574,C00045,Event Ticket,2021-05-08
RW2575,C00388,Data Voucher,2021-11-03
RW2576,C00045,Event Ticket,2024-08-14
RW2577,C00041,Discount Coupon,2025-04-30
RW2578,C00176,Data Voucher,2025-08-08
RW2579,C00465,Data Voucher,2022-01-04
RW2580,C00203,Discount Coupon,2020-06-15
RW2581,C00242,Data Voucher,2020-11-10
RW2582,C00196,Data Voucher,2022-06-15
RW2583,C00114,Discount Coupon,2023-08-19
RW2584,C00276,Discount Coupon,2025-02-09
RW2585,C00076,Event Ticket,2024-11-25
RW2586,C00197,Event Ticket,2024-09-07
RW2587,C00437,Event Ticket,2022-07-25
RW2588,C00051,Data Voucher,2023-02-21
RW2589,C00432,Data Voucher,2022-05-31
RW2590,C00293,Event Ticket,2024-04-22
RW2591,C00109,Event Ticket,2022-10-02
RW2592,C00415,Discount Coupon,2022-08-01
RW2593,C00401,Event Ticket,2022-11-21
RW2594,C00371,Discount Coupon,2020-03-03
RW2595,C00341,Discount Coupon,2023-09-04
RW2596,C00313,Data Voucher,2025-05-24
RW2597,C00041,Discount Coupon,2023-03-15
RW2598,C00032,Discount Coupon,2024-03-12
RW2599,C00192,Discount Coupon,2021-06-12
RW2600,C00215,Event Ticket,2022-02-20
RW2601,C00399,Data Voucher,2021-06-03
RW2602,C00144,Data Voucher,2022-11-24
RW2603,C00327,Data Voucher,2025-02-08
RW2604,C00418,Event Ticket,2022-08-09
RW2605,C00218,Data Voucher,2020-03-28
RW2606,C00318,Event Ticket,2023-04-08
RW2607,C00194,Discount Coupon,2020-03-09
RW2608,C00094,Event Ticket,2020-06-07
RW2609,C00400,Data Voucher,2022-11-20
RW2610,C00420,Event Ticket,2024-11-17
RW2611,C00250,Event Ticket,2021-05-23
RW2612,C00467,Discount Coupon,2020-06-19
RW2613,C00269,Event Ticket,2021-05-05
RW2614,C00282,Discount Coupon,2024-12-06
RW2615,C00307,Discount Coupon,2022-01-30
RW2616,C00207,Data Voucher,2022-08-10
RW2617,C00480,Discount Coupon,2024-10-16
RW2618,C00110,Data Voucher,2021-08-26
RW2619,C00372,Event Ticket,2024-08-05
RW2620,C00332,Discount Coupon,2025-03-25
RW2621,C00042,Data Voucher,2025-04-23
RW2622,C00430,Data Voucher,2021-05-27
RW2623,C00495,Discount Coupon,2024-06-26
RW2624,C00028,Discount Coupon,2021-08-08
RW2625,C00166,Data Voucher,2023-06-05
RW2626,C00428,Data Voucher,2024-04-23
RW2627,C00390,Discount Coupon,2022-12-22
RW2628,C00046,Event Ticket,2020-10-04
RW2629,C00438,Data Voucher,2020-05-03
RW2630,C00222,Discount Coupon,2021-02-17
RW2631,C00101,Event Ticket,2022-11-23
RW2632,C00204,Data Voucher,2023-10-10
RW2633,C00498,Event Ticket,2021-08-30
RW2634,C00034,Discount Coupon,2020-06-05
RW2635,C00154,Event Ticket,2022-07-05
RW2636,C00039,Discount Coupon,2023-08-14
RW2637,C00497,Data Voucher,2024-02-05
RW2638,C00377,Discount Coupon,2022-01-13
RW2639,C00065,Discount Coupon,2022-06-29
RW2640,C00205,Data Voucher,2022-06-22
RW2641,C00102,Event Ticket,2020-08-01
RW2642,C00424,Event Ticket,2021-01-07
RW2643,C00419,Data Voucher,2024-08-23
RW2644,C00264,Discount Coupon,2024-03-04
RW2645,C00058,Data Voucher,2024-06-17
RW2646,C00082,Data Voucher,2021-02-26
RW2647,C00375,Discount Coupon,2022-10-26
RW2648,C00129,Event Ticket,2021-06-23
RW2649,C00210,Data Voucher,2021-09-17
RW2650,C00038,Event Ticket,2022-07-30
RW2651,C00494,Event Ticket,2021-01-11
RW2652,C00223,Discount Coupon,2024-05-24
RW2653,C00228,Event Ticket,2024-04-20
RW2654,C00438,Event Ticket,2022-02-09
RW2655,C00219,Data Voucher,2024-01-04
RW2656,C00294,Discount Coupon,2024-03-29
RW2657,C00453,Event Ticket,2023-03-22
RW2658,C00468,Discount Coupon,2025-08-10
RW2659,C00042,Event Ticket,2025-01-18
RW2660,C00054,Event Ticket,2021-08-13
RW2661,C00320,Data Voucher,2020-09-02
RW2662,C00490,Event Ticket,2022-07-24
RW2663,C00289,Event Ticket,2022-12-16
RW2664,C00234,Data Voucher,2023-05-10
RW2665,C00028,Data Voucher,2023-04-26
RW2666,C00496,Event Ticket,2022-11-23
RW2667,C00143,Event Ticket,2020-02-10
RW2668,C00113,Event Ticket,2024-09-05
RW2669,C00005,Discount Coupon,2020-02-16
RW2670,C00082,Data Voucher,2021-06-30
RW2671,C00089,Event Ticket,2020-11-24
RW2672,C00347,Discount Coupon,2020-02-13
RW2673,C00344,Discount Coupon,2022-12-09
RW2674,C00352,Data Voucher,2024-12-22
RW2675,C00006,Discount Coupon,2023-05-24
RW2676,C00427,Event Ticket,2025-06-18
RW2677,C00083,Data Voucher,2021-11-26
RW2678,C00202,Discount Coupon,2025-04-13
RW2679,C00318,Data Voucher,2020-11-28
RW2680,C00408,Data Voucher,2023-03-14
RW2681,C00124,Event Ticket,2020-05-10
RW2682,C00135,Data Voucher,2021-10-18
RW2683,C00059,Discount Coupon,2020-11-20
RW2684,C00499,Discount Coupon,2023-11-01
RW2685,C00327,Discount Coupon,2020-09-01
RW2686,C00212,Data Voucher,2020-05-11
RW2687,C00486,Discount Coupon,2025-08-09
RW2688,C00486,Data Voucher,2021-01-21
RW2689,C00188,Discount Coupon,2020-12-09
RW2690,C00185,Event Ticket,2021-12-04
RW2691,C00309,Discount Coupon,2020-11-29
RW2692,C00018,Discount Coupon,2022-10-01
RW2693,C00157,Data Voucher,2021-08-06
RW2694,C00324,Data Voucher,2024-09-02
RW2695,C00431,Discount Coupon,2022-05-06
RW2696,C00127,Event Ticket,2020-11-25
RW2697,C00285,Data Voucher,2021-02-06
RW2698,C00173,Event Ticket,2025-06-12
RW2699,C00108,Event Ticket,2023-06-04
RW2700,C00111,Discount Coupon,2022-01-26
RW2701,C00235,Event Ticket,2020-07-29
RW2702,C00277,Discount Coupon,2021-02-18
RW2703,C00358,Event Ticket,2023-05-12
RW2704,C00028,Event Ticket,2021-10-19
RW2705,C00493,Data Voucher,2021-01-12
RW2706,C00228,Discount Coupon,2024-03-18
RW2707,C00206,Discount Coupon,2024-09-07
RW2708,C00396,Discount Coupon,2020-10-17
RW2709,C00314,Data Voucher,2024-01-27
RW2710,C00159,Data Voucher,2020-08-29
RW2711,C00067,Data Voucher,2021-09-03
RW2712,C00195,Event Ticket,2021-01-15
RW2713,C00473,Event Ticket,2023-04-10
RW2714,C00415,Discount Coupon,2020-05-01
RW2715,C00490,Data Voucher,2025-07-27
RW2716,C00130,Data Voucher,2020-06-28
RW2717,C00437,Event Ticket,2020-09-22
RW2718,C00366,Event Ticket,2022-01-28
RW2719,C00131,Event Ticket,2021-01-14
RW2720,C00007,Discount Coupon,2022-07-24
RW2721,C00454,Data Voucher,2025-02-11
RW2722,C00375,Discount Coupon,2020-12-31
RW2723,C00453,Data Voucher,2021-07-14
RW2724,C00086,Discount Coupon,2025-09-16
RW2725,C00362,Event Ticket,2021-05-14
RW2726,C00185,Discount Coupon,2021-12-01
RW2727,C00309,Data Voucher,2021-12-08
RW2728,C00015,Data Voucher,2025-05-29
RW2729,C00270,Discount Coupon,2025-03-26
RW2730,C00178,Event Ticket,2021-02-01
RW2731,C00384,Event Ticket,2024-11-27
RW2732,C00193,Data Voucher,2025-08-08
RW2733,C00252,Event Ticket,2023-12-17
RW2734,C00121,Discount Coupon,2024-02-11
RW2735,C00174,Event Ticket,2024-07-08
RW2736,C00332,Data Voucher,2020-04-20
RW2737,C00001,Data Voucher,2022-04-22
RW2738,C00225,Data Voucher,2024-12-31
RW2739,C00232,Data Voucher,2024-08-29
RW2740,C00261,Event Ticket,2024-11-13
RW2741,C00331,Data Voucher,2020-04-23
RW2742,C00298,Event Ticket,2021-06-07
RW2743,C00132,Discount Coupon,2023-11-29
RW2744,C00308,Data Voucher,2025-02-09
RW2745,C00101,Event Ticket,2020-03-26
RW2746,C00057,Discount Coupon,2024-05-02
RW2747,C00133,Discount Coupon,2022-03-02
RW2748,C00398,Event Ticket,2021-06-16
RW2749,C00043,Event Ticket,2020-12-16
RW2750,C00239,Event Ticket,2023-07-16
RW2751,C00398,Discount Coupon,2020-12-09
RW2752,C00333,Event Ticket,2022-12-12
RW2753,C00286,Event Ticket,2024-11-08
RW2754,C00229,Data Voucher,2023-11-02
RW2755,C00439,Event Ticket,2023-05-15
RW2756,C00089,Event Ticket,2022-12-12
RW2757,C00186,Data Voucher,2020-03-07
RW2758,C00017,Event Ticket,2021-06-19
RW2759,C00256,Discount Coupon,2023-03-23
RW2760,C00256,Data Voucher,2020-10-04
RW2761,C00135,Discount Coupon,2020-05-12
RW2762,C00145,Discount Coupon,2025-05-15
RW2763,C00178,Event Ticket,2024-10-03
RW2764,C00012,Event Ticket,2023-08-26
RW2765,C00291,Discount Coupon,2022-08-09
RW2766,C00160,Data Voucher,2020-10-01
RW2767,C00303,Event Ticket,2025-09-20
RW2768,C00017,Discount Coupon,2020-02-04
RW2769,C00388,Data Voucher,2025-06-29
RW2770,C00062,Event Ticket,2024-05-07
RW2771,C00194,Data Voucher,2021-08-29
RW2772,C00070,Event Ticket,2025-07-04
RW2773,C00283,Data Voucher,2021-02-16
RW2774,C00224,Event Ticket,2021-11-19
RW2775,C00129,Event Ticket,2023-10-23
RW2776,C00043,Event Ticket,2022-07-31
RW2777,C00136,Discount Coupon,2024-09-01
RW2778,C00014,Discount Coupon,2024-11-11
RW2779,C00214,Event Ticket,2021-10-29
RW2780,C00281,Discount Coupon,2024-02-08
RW2781,C00407,Discount Coupon,2020-09-04
RW2782,C00307,Discount Coupon,2023-03-15
RW2783,C00083,Discount Coupon,2021-10-12
RW2784,C00469,Discount Coupon,2024-07-19
RW2785,C00132,Event Ticket,2022-12-24
RW2786,C00397,Event Ticket,2022-03-06
RW2787,C00277,Data Voucher,2025-09-26
RW2788,C00077,Discount Coupon,2024-06-20
RW2789,C00107,Data Voucher,2020-05-27
RW2790,C00054,Event Ticket,2022-04-24
RW2791,C00399,Discount Coupon,2020-07-10
RW2792,C00221,Event Ticket,2024-07-28
RW2793,C00167,Discount Coupon,2020-07-18
RW2794,C00072,Data Voucher,2024-11-22
RW2795,C00425,Discount Coupon,2021-02-15
RW2796,C00062,Discount Coupon,2020-05-02
RW2797,C00168,Data Voucher,2024-07-27
RW2798,C00431,Data Voucher,2024-04-02
RW2799,C00266,Discount Coupon,2025-03-30
RW2800,C00292,Data Voucher,2024-02-28
RW2801,C00302,Discount Coupon,2025-09-13
RW2802,C00492,Event Ticket,2021-05-13
RW2803,C00072,Discount Coupon,2020-06-28
RW2804,C00121,Event Ticket,2021-03-25
RW2805,C00144,Data Voucher,2020-05-12
RW2806,C00492,Discount Coupon,2025-07-29
RW2807,C00241,Event Ticket,2023-12-01
RW2808,C00233,Data Voucher,2023-10-24
RW2809,C00073,Event Ticket,2025-05-17
RW2810,C00186,Data Voucher,2020-06-18
RW2811,C00225,Event Ticket,2021-04-30
RW2812,C00354,Discount Coupon,2021-11-17
RW2813,C00084,Data Voucher,2020-11-26
RW2814,C00377,Event Ticket,2023-07-17
RW2815,C00484,Discount Coupon,2023-12-16
RW2816,C00385,Event Ticket,2023-05-06
RW2817,C00278,Event Ticket,2023-10-23
RW2818,C00225,Event Ticket,2020-05-28
RW2819,C00080,Discount Coupon,2024-06-29
RW2820,C00405,Event Ticket,2022-07-11
RW2821,C00270,Event Ticket,2023-01-06
RW2822,C00127,Event Ticket,2020-04-08
RW2823,C00030,Discount Coupon,2023-05-24
RW2824,C00381,Event Ticket,2025-03-02
RW2825,C00035,Event Ticket,2021-06-25
RW2826,C00461,Event Ticket,2022-12-02
RW2827,C00001,Event Ticket,2020-07-03
RW2828,C00057,Event Ticket,2023-07-21
RW2829,C00361,Discount Coupon,2023-12-29
RW2830,C00485,Event Ticket,2024-09-07
RW2831,C00092,Discount Coupon,2025-07-24
RW2832,C00096,Event Ticket,2022-05-18
RW2833,C00423,Event Ticket,2021-12-02
RW2834,C00355,Event Ticket,2024-11-22
RW2835,C00074,Event Ticket,2024-03-26
RW2836,C00030,Event Ticket,2024-07-21
RW2837,C00495,Data Voucher,2020-05-09
RW2838,C00264,Data Voucher,2022-05-15
RW2839,C00438,Discount Coupon,2022-12-04
RW2840,C00252,Event Ticket,2020-10-24
RW2841,C00162,Event Ticket,2022-01-12
RW2842,C00174,Event Ticket,2023-05-10
RW2843,C00068,Discount Coupon,2025-02-04
RW2844,C00177,Event Ticket,2022-02-24
RW2845,C00134,Data Voucher,2025-02-18
RW2846,C00215,Event Ticket,2022-01-27
RW2847,C00034,Discount Coupon,2021-06-09
RW2848,C00118,Data Voucher,2024-12-07
RW2849,C00381,Data Voucher,2023-04-07
RW2850,C00461,Discount Coupon,2023-08-29
RW2851,C00088,Discount Coupon,2022-11-04
RW2852,C00387,Data Voucher,2021-05-29
RW2853,C00151,Discount Coupon,2024-07-27
RW2854,C00328,Event Ticket,2022-02-27
RW2855,C00142,Discount Coupon,2022-04-23
RW2856,C00107,Discount Coupon,2023-10-25
RW2857,C00499,Data Voucher,2021-09-28
RW2858,C00234,Data Voucher,2020-03-25
RW2859,C00405,Discount Coupon,2021-09-20
RW2860,C00127,Event Ticket,2022-07-10
RW2861,C00079,Data Voucher,2020-08-11
RW2862,C00290,Discount Coupon,2024-07-23
RW2863,C00026,Event Ticket,2020-06-05
RW2864,C00001,Data Voucher,2025-08-15
RW2865,C00226,Event Ticket,2020-08-11
RW2866,C00474,Discount Coupon,2021-12-07
RW2867,C00310,Data Voucher,2023-04-01
RW2868,C00166,Data Voucher,2024-12-13
RW2869,C00048,Discount Coupon,2025-09-04
RW2870,C00435,Discount Coupon,2021-11-15
RW2871,C00302,Discount Coupon,2023-08-03
RW2872,C00124,Data Voucher,2020-11-18
RW2873,C00335,Event Ticket,2023-11-18
RW2874,C00034,Data Voucher,2020-01-18
RW2875,C00452,Discount Coupon,2021-10-27
RW2876,C00405,Data Voucher,2023-07-11
RW2877,C00208,Event Ticket,2022-03-12
