customer_id,interests,preferred_channel,last_engagement_date
C3242,"Sports, Gaming",Email,2025-09-12
C3243,"Finance, News",App Notification,2025-09-12
C3244,"Sports, Gaming",App Notification,2025-09-12
C3245,"Sports, Gaming",SMS,2025-09-12
C3246,"Sports, Finance",Email,2025-09-12
C3247,"Gaming, Finance",App Notification,2025-09-12
C3248,"Finance, Gaming",Email,2025-09-12
C3249,"Sports, News",WhatsApp,2025-09-12
C3250,"Finance, Gaming",SMS,2025-09-12
C3251,"Gaming, Streaming",SMS,2025-09-12
C3252,"Streaming, Travel",SMS,2025-09-12
C3253,"Finance, Gaming",Email,2025-09-12
C3254,"Travel, Sports",App Notification,2025-09-12
C3255,"Finance, News",App Notification,2025-09-12
C3256,"Travel, Gaming",WhatsApp,2025-09-12
C3257,"Finance, Gaming",WhatsApp,2025-09-12
C3258,"News, Gaming",SMS,2025-09-12
C3259,"Finance, Travel",App Notification,2025-09-12
C3260,"News, Travel",WhatsApp,2025-09-12
C3261,"Sports, Streaming",Email,2025-09-12
C3262,"Finance, Travel",SMS,2025-09-12
C3263,"News, Finance",App Notification,2025-09-12
C3264,"Gaming, Travel",SMS,2025-09-12
C3265,"Streaming, Sports",SMS,2025-09-12
C3266,"Gaming, Travel",SMS,2025-09-12
C3267,"Finance, Sports",App Notification,2025-09-12
C3268,"Travel, News",WhatsApp,2025-09-12
C3269,"News, Sports",SMS,2025-09-12
C3270,"Streaming, Travel",App Notification,2025-09-12
C3271,"Sports, Gaming",SMS,2025-09-12
C3272,"Travel, Streaming",Email,2025-09-12
C3273,"News, Gaming",App Notification,2025-09-12
C3274,"Streaming, Travel",SMS,2025-09-12
C3275,"Finance, Streaming",Email,2025-09-12
C3276,"Gaming, Travel",WhatsApp,2025-09-12
C3277,"Finance, Streaming",App Notification,2025-09-12
C3278,"Streaming, News",App Notification,2025-09-12
C3279,"Travel, Streaming",App Notification,2025-09-12
C3280,"Sports, News",App Notification,2025-09-12
C3281,"News, Gaming",WhatsApp,2025-09-12
C3282,"Travel, Gaming",Email,2025-09-12
C3283,"Streaming, Sports",App Notification,2025-09-12
C3284,"News, Sports",SMS,2025-09-12
C3285,"Finance, News",App Notification,2025-09-12
C3286,"News, Streaming",SMS,2025-09-12
C3287,"Finance, Gaming",Email,2025-09-12
C3288,"Finance, Streaming",Email,2025-09-12
C3289,"Gaming, Finance",WhatsApp,2025-09-12
C3290,"Sports, Travel",WhatsApp,2025-09-12
C3291,"Finance, Gaming",App Notification,2025-09-12
C3292,"Finance, Gaming",Email,2025-09-12
C3293,"Sports, Travel",Email,2025-09-12
C3294,"Gaming, Sports",SMS,2025-09-12
C3295,"News, Travel",Email,2025-09-12
C3296,"News, Finance",Email,2025-09-12
C3297,"Travel, Sports",App Notification,2025-09-12
C3298,"Streaming, Travel",WhatsApp,2025-09-12
C3299,"Sports, Streaming",Email,2025-09-12
C3300,"Travel, News",Email,2025-09-12
C3301,"Streaming, Sports",WhatsApp,2025-09-12
C3302,"Sports, News",WhatsApp,2025-09-12
C3303,"News, Streaming",App Notification,2025-09-12
C3304,"Streaming, Gaming",Email,2025-09-12
C3305,"Travel, News",Email,2025-09-12
C3306,"Travel, Finance",WhatsApp,2025-09-12
C3307,"News, Finance",SMS,2025-09-12
C3308,"Sports, Streaming",App Notification,2025-09-12
C3309,"Sports, Gaming",SMS,2025-09-12
C3310,"Finance, Streaming",WhatsApp,2025-09-12
C3311,"Gaming, News",SMS,2025-09-12
C3312,"Travel, Streaming",WhatsApp,2025-09-12
C3313,"Gaming, Streaming",SMS,2025-09-12
C3314,"Finance, Travel",Email,2025-09-12
C3315,"Travel, Finance",WhatsApp,2025-09-12
C3316,"Sports, News",Email,2025-09-12
C3317,"News, Finance",Email,2025-09-12
C3318,"News, Travel",Email,2025-09-12
C3319,"Gaming, Sports",WhatsApp,2025-09-12
C3320,"Gaming, Streaming",WhatsApp,2025-09-12
C3321,"News, Finance",App Notification,2025-09-12
C3322,"Finance, Sports",Email,2025-09-12
C3323,"Streaming, Sports",App Notification,2025-09-12
C3324,"Finance, News",WhatsApp,2025-09-12
C3325,"Sports, News",Email,2025-09-12
C3326,"Sports, Streaming",SMS,2025-09-12
C3327,"News, Finance",WhatsApp,2025-09-12
C3328,"News, Sports",App Notification,2025-09-12
C3329,"News, Travel",App Notification,2025-09-12
C3330,"News, Travel",WhatsApp,2025-09-12
C3331,"News, Finance",WhatsApp,2025-09-12
C3332,"Travel, News",App Notification,2025-09-12
C3333,"Finance, Streaming",Email,2025-09-12
C3334,"Gaming, Travel",WhatsApp,2025-09-12
C3335,"Sports, Travel",WhatsApp,2025-09-12
C3336,"News, Travel",SMS,2025-09-12
C3337,"Gaming, Travel",WhatsApp,2025-09-12
C3338,"Streaming, Gaming",Email,2025-09-12
C3339,"Streaming, Finance",WhatsApp,2025-09-12
C3340,"Streaming, Finance",App Notification,2025-09-12
C3341,"Gaming, Travel",WhatsApp,2025-09-12
C3342,"Travel, Finance",SMS,2025-09-12
C3343,"Streaming, Finance",WhatsApp,2025-09-12
C3344,"Travel, Sports",SMS,2025-09-12
C3345,"Gaming, Finance",App Notification,2025-09-12
C3346,"Travel, Finance",App Notification,2025-09-12
C3347,"Gaming, News",App Notification,2025-09-12
C3348,"Gaming, Finance",Email,2025-09-12
C3349,"Travel, Sports",SMS,2025-09-12
C3350,"News, Sports",SMS,2025-09-12
C3351,"Gaming, Sports",App Notification,2025-09-12
C3352,"Gaming, Streaming",Email,2025-09-12
C3353,"Gaming, Travel",App Notification,2025-09-12
C3354,"Travel, Finance",WhatsApp,2025-09-12
C3355,"News, Travel",Email,2025-09-12
C3356,"Streaming, Sports",SMS,2025-09-12
C3357,"Streaming, Gaming",App Notification,2025-09-12
C3358,"Sports, News",Email,2025-09-12
C3359,"Travel, Streaming",WhatsApp,2025-09-12
C3360,"Streaming, News",WhatsApp,2025-09-12
C3361,"Travel, Finance",App Notification,2025-09-12
C3362,"Finance, News",SMS,2025-09-12
C3363,"Sports, Travel",App Notification,2025-09-12
C3364,"News, Sports",WhatsApp,2025-09-12
C3365,"Finance, Streaming",SMS,2025-09-12
C3366,"Travel, Streaming",SMS,2025-09-12
C3367,"Gaming, Finance",WhatsApp,2025-09-12
C3368,"Travel, Sports",SMS,2025-09-12
C3369,"News, Streaming",Email,2025-09-12
C3370,"Travel, News",Email,2025-09-12
C3371,"Finance, Sports",Email,2025-09-12
C3372,"Sports, Streaming",WhatsApp,2025-09-12
C3373,"Travel, Sports",Email,2025-09-12
C3374,"Gaming, Sports",Email,2025-09-12
C3375,"Streaming, News",WhatsApp,2025-09-12
C3376,"Finance, Travel",SMS,2025-09-12
C3377,"Streaming, Gaming",Email,2025-09-12
C3378,"Travel, Sports",Email,2025-09-12
C3379,"Finance, Travel",App Notification,2025-09-12
C3380,"Finance, Gaming",Email,2025-09-12
C3381,"Travel, News",App Notification,2025-09-12
C3382,"Travel, Finance",SMS,2025-09-12
C3383,"Streaming, Finance",App Notification,2025-09-12
C3384,"Streaming, Sports",Email,2025-09-12
C3385,"Finance, News",WhatsApp,2025-09-12
C3386,"Gaming, Travel",App Notification,2025-09-12
C3387,"Streaming, News",WhatsApp,2025-09-12
C3388,"Sports, Finance",Email,2025-09-12
C3389,"Travel, News",SMS,2025-09-12
C3390,"Sports, Gaming",Email,2025-09-12
C3391,"Gaming, Streaming",Email,2025-09-12
C3392,"Gaming, News",Email,2025-09-12
C3393,"Sports, Finance",Email,2025-09-12
C3394,"Finance, Streaming",WhatsApp,2025-09-12
C3395,"News, Travel",SMS,2025-09-12
C3396,"Gaming, Finance",App Notification,2025-09-12
C3397,"Streaming, Sports",App Notification,2025-09-12
C3398,"News, Sports",WhatsApp,2025-09-12
C3399,"Gaming, Finance",SMS,2025-09-12
C3400,"Streaming, Travel",App Notification,2025-09-12
C3401,"Sports, Gaming",Email,2025-09-12
C3402,"Streaming, Sports",SMS,2025-09-12
C3403,"Gaming, News",Email,2025-09-12
C3404,"Travel, Gaming",WhatsApp,2025-09-12
C3405,"Gaming, Travel",App Notification,2025-09-12
C3406,"Finance, News",SMS,2025-09-12
C3407,"Sports, Finance",SMS,2025-09-12
C3408,"Travel, Finance",App Notification,2025-09-12
C3409,"Travel, Finance",App Notification,2025-09-12
C3410,"Sports, Streaming",Email,2025-09-12
C3411,"Streaming, News",Email,2025-09-12
C3412,"News, Gaming",App Notification,2025-09-12
C3413,"News, Finance",WhatsApp,2025-09-12
C3414,"Gaming, Travel",WhatsApp,2025-09-12
C3415,"Finance, Gaming",WhatsApp,2025-09-12
C3416,"Sports, Travel",SMS,2025-09-12
C3417,"Finance, News",WhatsApp,2025-09-12
C3418,"Gaming, News",App Notification,2025-09-12
C3419,"Finance, Sports",Email,2025-09-12
C3420,"News, Finance",SMS,2025-09-12
C3421,"Sports, News",WhatsApp,2025-09-12
C3422,"Streaming, Finance",SMS,2025-09-12
C3423,"Gaming, Travel",App Notification,2025-09-12
C3424,"Finance, Travel",Email,2025-09-12
C3425,"News, Gaming",SMS,2025-09-12
C3426,"Sports, Streaming",Email,2025-09-12
C3427,"Travel, Streaming",App Notification,2025-09-12
C3428,"Streaming, Gaming",App Notification,2025-09-12
C3429,"Travel, News",App Notification,2025-09-12
C3430,"Finance, News",Email,2025-09-12
C3431,"Finance, Travel",WhatsApp,2025-09-12
C3432,"Gaming, Travel",App Notification,2025-09-12
C3433,"Streaming, News",App Notification,2025-09-12
C3434,"Sports, Streaming",WhatsApp,2025-09-12
C3435,"Finance, Travel",Email,2025-09-12
C3436,"Streaming, Travel",SMS,2025-09-12
C3437,"Finance, News",SMS,2025-09-12
C3438,"News, Travel",Email,2025-09-12
C3439,"Finance, Travel",SMS,2025-09-12
C3440,"News, Streaming",Email,2025-09-12
C3441,"Gaming, Streaming",App Notification,2025-09-12
C3442,"Finance, Streaming",WhatsApp,2025-09-12
C3443,"Sports, News",Email,2025-09-12
C3444,"Finance, Streaming",WhatsApp,2025-09-12
C3445,"Streaming, News",App Notification,2025-09-12
C3446,"Streaming, Sports",App Notification,2025-09-12
C3447,"Streaming, Finance",Email,2025-09-12
C3448,"Finance, Gaming",WhatsApp,2025-09-12
C3449,"Gaming, Travel",Email,2025-09-12
C3450,"Sports, Travel",SMS,2025-09-12
C3451,"Streaming, Gaming",Email,2025-09-12
C3452,"Finance, Gaming",WhatsApp,2025-09-12
C3453,"Gaming, Sports",App Notification,2025-09-12
C3454,"Gaming, Streaming",SMS,2025-09-12
C3455,"News, Sports",App Notification,2025-09-12
C3456,"Finance, Travel",SMS,2025-09-12
C3457,"Gaming, Streaming",WhatsApp,2025-09-12
C3458,"Gaming, Sports",WhatsApp,2025-09-12
C3459,"Streaming, Sports",WhatsApp,2025-09-12
C3460,"Streaming, Travel",SMS,2025-09-12
C3461,"Streaming, Sports",Email,2025-09-12
C3462,"Finance, Travel",App Notification,2025-09-12
C3463,"Travel, Finance",WhatsApp,2025-09-12
C3464,"Finance, Gaming",WhatsApp,2025-09-12
C3465,"Sports, Gaming",WhatsApp,2025-09-12
C3466,"Sports, Travel",WhatsApp,2025-09-12
C3467,"Gaming, Finance",SMS,2025-09-12
C3468,"Finance, Sports",Email,2025-09-12
C3469,"Travel, Finance",Email,2025-09-12
C3470,"Travel, Gaming",App Notification,2025-09-12
C3471,"Sports, News",WhatsApp,2025-09-12
C3472,"Sports, News",App Notification,2025-09-12
C3473,"Travel, Finance",App Notification,2025-09-12
C3474,"Gaming, News",App Notification,2025-09-12
C3475,"Travel, Gaming",SMS,2025-09-12
C3476,"Streaming, News",SMS,2025-09-12
C3477,"Streaming, Finance",App Notification,2025-09-12
C3478,"Travel, News",Email,2025-09-12
C3479,"Gaming, News",Email,2025-09-12
C3480,"Finance, News",WhatsApp,2025-09-12
C3481,"Travel, Streaming",WhatsApp,2025-09-12
C3482,"News, Finance",App Notification,2025-09-12
C3483,"Sports, Finance",SMS,2025-09-12
C3484,"Travel, News",SMS,2025-09-12
C3485,"Travel, Finance",App Notification,2025-09-12
C3486,"Travel, Sports",App Notification,2025-09-12
C3487,"Travel, News",SMS,2025-09-12
C3488,"Gaming, News",App Notification,2025-09-12
C3489,"News, Travel",Email,2025-09-12
C3490,"Sports, News",SMS,2025-09-12
C3491,"Travel, Gaming",WhatsApp,2025-09-12
C3492,"Streaming, Finance",SMS,2025-09-12
C3493,"Travel, Sports",WhatsApp,2025-09-12
C3494,"Gaming, Finance",SMS,2025-09-12
C3495,"Sports, Gaming",Email,2025-09-12
C3496,"Travel, News",SMS,2025-09-12
C3497,"Gaming, Streaming",Email,2025-09-12
C3498,"Travel, Gaming",App Notification,2025-09-12
C3499,"Finance, Streaming",WhatsApp,2025-09-12
C3500,"Finance, Gaming",Email,2025-09-12
C3501,"Finance, Sports",App Notification,2025-09-12
C3502,"Travel, Gaming",SMS,2025-09-12
C3503,"Sports, Gaming",Email,2025-09-12
C3504,"Gaming, Travel",WhatsApp,2025-09-12
C3505,"Gaming, Finance",WhatsApp,2025-09-12
C3506,"News, Sports",Email,2025-09-12
C3507,"News, Streaming",WhatsApp,2025-09-12
C3508,"Gaming, Finance",SMS,2025-09-12
C3509,"News, Gaming",WhatsApp,2025-09-12
C3510,"Streaming, News",App Notification,2025-09-12
C3511,"Finance, Gaming",Email,2025-09-12
C3512,"Travel, Streaming",App Notification,2025-09-12
C3513,"News, Finance",SMS,2025-09-12
C3514,"Sports, News",WhatsApp,2025-09-12
C3515,"Streaming, Sports",WhatsApp,2025-09-12
C3516,"Finance, Streaming",SMS,2025-09-12
C3517,"Finance, Travel",SMS,2025-09-12
C3518,"News, Travel",App Notification,2025-09-12
C3519,"Sports, Gaming",WhatsApp,2025-09-12
C3520,"Gaming, Sports",WhatsApp,2025-09-12
C3521,"Travel, Finance",Email,2025-09-12
C3522,"Sports, Streaming",WhatsApp,2025-09-12
C3523,"Streaming, Travel",WhatsApp,2025-09-12
C3524,"Finance, News",SMS,2025-09-12
C3525,"Sports, News",Email,2025-09-12
C3526,"Streaming, Travel",SMS,2025-09-12
C3527,"Travel, News",App Notification,2025-09-12
C3528,"News, Sports",WhatsApp,2025-09-12
C3529,"Travel, Sports",WhatsApp,2025-09-12
C3530,"Travel, Finance",Email,2025-09-12
C3531,"Travel, Streaming",App Notification,2025-09-12
C3532,"News, Gaming",WhatsApp,2025-09-12
C3533,"Gaming, Finance",WhatsApp,2025-09-12
C3534,"Travel, Streaming",App Notification,2025-09-12
C3535,"Finance, Streaming",SMS,2025-09-12
C3536,"Sports, Travel",Email,2025-09-12
C3537,"Streaming, Finance",WhatsApp,2025-09-12
C3538,"Travel, Streaming",WhatsApp,2025-09-12
C3539,"Finance, Travel",WhatsApp,2025-09-12
C3540,"Finance, Travel",WhatsApp,2025-09-12
C3541,"Finance, News",WhatsApp,2025-09-12
C3542,"Sports, Travel",App Notification,2025-09-12
C3543,"Travel, Streaming",App Notification,2025-09-12
C3544,"Finance, Streaming",Email,2025-09-12
C3545,"Travel, Streaming",Email,2025-09-12
C3546,"Gaming, News",App Notification,2025-09-12
C3547,"Streaming, Travel",Email,2025-09-12
C3548,"Sports, Travel",SMS,2025-09-12
C3549,"Gaming, Sports",WhatsApp,2025-09-12
C3550,"News, Sports",WhatsApp,2025-09-12
C3551,"Streaming, News",App Notification,2025-09-12
C3552,"Streaming, News",SMS,2025-09-12
C3553,"Finance, Gaming",Email,2025-09-12
C3554,"Sports, Gaming",SMS,2025-09-12
C3555,"Gaming, Streaming",SMS,2025-09-12
C3556,"News, Sports",App Notification,2025-09-12
C3557,"Finance, Sports",WhatsApp,2025-09-12
C3558,"Streaming, News",WhatsApp,2025-09-12
C3559,"Sports, Finance",Email,2025-09-12
C3560,"Gaming, Travel",WhatsApp,2025-09-12
C3561,"Finance, Travel",WhatsApp,2025-09-12
C3562,"Sports, Streaming",SMS,2025-09-12
C3563,"Streaming, Sports",App Notification,2025-09-12
C3564,"Sports, Travel",WhatsApp,2025-09-12
C3565,"Finance, Streaming",App Notification,2025-09-12
C3566,"Gaming, Finance",App Notification,2025-09-12
C3567,"Streaming, Travel",Email,2025-09-12
C3568,"Travel, Streaming",SMS,2025-09-12
C3569,"Gaming, Streaming",WhatsApp,2025-09-12
C3570,"News, Streaming",App Notification,2025-09-12
C3571,"News, Gaming",App Notification,2025-09-12
C3572,"Streaming, Gaming",WhatsApp,2025-09-12
C3573,"News, Streaming",Email,2025-09-12
C3574,"Finance, Streaming",WhatsApp,2025-09-12
C3575,"News, Travel",WhatsApp,2025-09-12
C3576,"Gaming, Travel",SMS,2025-09-12
C3577,"Travel, Gaming",Email,2025-09-12
C3578,"Finance, Sports",SMS,2025-09-12
C3579,"Travel, Gaming",SMS,2025-09-12
C3580,"Travel, Gaming",SMS,2025-09-12
C3581,"Finance, Streaming",WhatsApp,2025-09-12
C3582,"Sports, News",SMS,2025-09-12
C3583,"Finance, Sports",SMS,2025-09-12
C3584,"Gaming, Travel",App Notification,2025-09-12
C3585,"Finance, Gaming",Email,2025-09-12
C3586,"Streaming, Travel",App Notification,2025-09-12
C3587,"Streaming, News",WhatsApp,2025-09-12
C3588,"News, Gaming",WhatsApp,2025-09-12
C3589,"Finance, Travel",SMS,2025-09-12
C3590,"Travel, Gaming",WhatsApp,2025-09-12
C3591,"News, Travel",SMS,2025-09-12
C3592,"Gaming, News",SMS,2025-09-12
C3593,"Streaming, Gaming",Email,2025-09-12
C3594,"News, Streaming",Email,2025-09-12
C3595,"Streaming, Finance",WhatsApp,2025-09-12
C3596,"Sports, News",App Notification,2025-09-12
C3597,"Gaming, News",Email,2025-09-12
C3598,"Sports, Gaming",SMS,2025-09-12
C3599,"Gaming, Streaming",App Notification,2025-09-12
C3600,"Gaming, Sports",SMS,2025-09-12
C3601,"News, Gaming",SMS,2025-09-12
C3602,"Gaming, News",WhatsApp,2025-09-12
C3603,"Gaming, News",WhatsApp,2025-09-12
C3604,"Gaming, News",WhatsApp,2025-09-12
C3605,"Streaming, Gaming",WhatsApp,2025-09-12
C3606,"Streaming, News",WhatsApp,2025-09-12
C3607,"Streaming, News",SMS,2025-09-12
C3608,"Gaming, News",Email,2025-09-12
C3609,"Sports, News",SMS,2025-09-12
C3610,"Sports, Finance",App Notification,2025-09-12
C3611,"News, Finance",Email,2025-09-12
C3612,"Sports, Travel",SMS,2025-09-12
C3613,"News, Gaming",App Notification,2025-09-12
C3614,"Sports, News",App Notification,2025-09-12
C3615,"Finance, Streaming",App Notification,2025-09-12
C3616,"Finance, News",Email,2025-09-12
C3617,"Streaming, Finance",App Notification,2025-09-12
C3618,"Streaming, News",SMS,2025-09-12
C3619,"Streaming, Finance",App Notification,2025-09-12
C3620,"Gaming, Sports",Email,2025-09-12
C3621,"Finance, Travel",Email,2025-09-12
C3622,"Gaming, Sports",SMS,2025-09-12
C3623,"Streaming, News",SMS,2025-09-12
C3624,"Travel, Sports",SMS,2025-09-12
C3625,"Finance, Sports",WhatsApp,2025-09-12
C3626,"Streaming, Gaming",SMS,2025-09-12
C3627,"Finance, Gaming",WhatsApp,2025-09-12
C3628,"Streaming, Gaming",Email,2025-09-12
C3629,"Gaming, Finance",App Notification,2025-09-12
C3630,"Streaming, Travel",Email,2025-09-12
C3631,"Gaming, News",SMS,2025-09-12
C3632,"Travel, News",WhatsApp,2025-09-12
C3633,"Travel, Streaming",SMS,2025-09-12
C3634,"Gaming, Streaming",WhatsApp,2025-09-12
C3635,"News, Sports",App Notification,2025-09-12
C3636,"Sports, Travel",App Notification,2025-09-12
C3637,"Finance, Streaming",App Notification,2025-09-12
C3638,"Gaming, Streaming",WhatsApp,2025-09-12
C3639,"Streaming, Gaming",App Notification,2025-09-12
C3640,"News, Finance",SMS,2025-09-12
C3641,"Streaming, Finance",App Notification,2025-09-12
C3642,"News, Streaming",Email,2025-09-12
C3643,"Gaming, Streaming",SMS,2025-09-12
C3644,"News, Sports",WhatsApp,2025-09-12
C3645,"Gaming, Streaming",Email,2025-09-12
C3646,"Gaming, News",SMS,2025-09-12
C3647,"Sports, News",SMS,2025-09-12
C3648,"Sports, Finance",WhatsApp,2025-09-12
C3649,"News, Finance",Email,2025-09-12
C3650,"Gaming, Sports",SMS,2025-09-12
C3651,"Gaming, Finance",App Notification,2025-09-12
C3652,"News, Travel",Email,2025-09-12
C3653,"News, Travel",App Notification,2025-09-12
C3654,"Finance, Travel",Email,2025-09-12
C3655,"Travel, Sports",Email,2025-09-12
C3656,"Gaming, Streaming",SMS,2025-09-12
C3657,"Sports, Gaming",SMS,2025-09-12
C3658,"Travel, Sports",Email,2025-09-12
C3659,"Travel, Gaming",WhatsApp,2025-09-12
C3660,"Finance, News",WhatsApp,2025-09-12
C3661,"Finance, Travel",SMS,2025-09-12
C3662,"Gaming, Finance",Email,2025-09-12
C3663,"Gaming, News",WhatsApp,2025-09-12
C3664,"News, Streaming",SMS,2025-09-12
C3665,"Finance, Travel",App Notification,2025-09-12
C3666,"Travel, News",WhatsApp,2025-09-12
C3667,"Finance, News",App Notification,2025-09-12
C3668,"Sports, Gaming",WhatsApp,2025-09-12
C3669,"Travel, Streaming",SMS,2025-09-12
C3670,"Travel, News",SMS,2025-09-12
C3671,"Streaming, News",Email,2025-09-12
C3672,"News, Finance",Email,2025-09-12
C3673,"Streaming, Travel",Email,2025-09-12
C3674,"Streaming, Finance",App Notification,2025-09-12
C3675,"Streaming, News",App Notification,2025-09-12
C3676,"Finance, Sports",App Notification,2025-09-12
C3677,"Gaming, Travel",WhatsApp,2025-09-12
C3678,"Finance, Travel",App Notification,2025-09-12
C3679,"News, Finance",App Notification,2025-09-12
C3680,"Streaming, Sports",App Notification,2025-09-12
C3681,"Gaming, Streaming",App Notification,2025-09-12
C3682,"Streaming, Finance",Email,2025-09-12
C3683,"Sports, Gaming",App Notification,2025-09-12
C3684,"Sports, Gaming",SMS,2025-09-12
C3685,"News, Finance",WhatsApp,2025-09-12
C3686,"Travel, Streaming",App Notification,2025-09-12
C3687,"Streaming, Sports",Email,2025-09-12
C3688,"Sports, Travel",Email,2025-09-12
C3689,"Travel, Gaming",SMS,2025-09-12
C3690,"Finance, Streaming",SMS,2025-09-12
C3691,"Finance, Gaming",SMS,2025-09-12
C3692,"Gaming, Finance",SMS,2025-09-12
C3693,"Finance, Gaming",Email,2025-09-12
C3694,"Travel, Streaming",Email,2025-09-12
C3695,"Gaming, Sports",Email,2025-09-12
C3696,"Streaming, Finance",WhatsApp,2025-09-12
C3697,"Streaming, Travel",Email,2025-09-12
C3698,"Streaming, Travel",SMS,2025-09-12
C3699,"Sports, Finance",App Notification,2025-09-12
C3700,"Sports, Finance",App Notification,2025-09-12
C3701,"Finance, Travel",Email,2025-09-12
C3702,"News, Sports",App Notification,2025-09-12
C3703,"Sports, News",SMS,2025-09-12
C3704,"Sports, Finance",WhatsApp,2025-09-12
