event_id,customer_id,event_name,attended,date
EV2622,C00458,Music Festival,1,2024-03-30
EV2623,C00296,Workshop,1,2022-06-16
EV2624,C00403,Workshop,1,2020-10-01
EV2625,C00162,Music Festival,1,2024-08-17
EV2626,C00044,Music Festival,1,2023-08-25
EV2627,C00410,Hackathon,0,2023-05-03
EV2628,C00447,Workshop,0,2022-08-27
EV2629,C00022,Hackathon,0,2021-07-02
EV2630,C00023,Hackathon,0,2023-06-17
EV2631,C00352,Hackathon,1,2023-02-15
EV2632,C00137,Music Festival,1,2022-04-05
EV2633,C00485,Football Tournament,0,2024-04-08
EV2634,C00361,Football Tournament,1,2021-12-25
EV2635,C00253,Hackathon,1,2024-05-26
EV2636,C00429,Football Tournament,1,2023-02-17
EV2637,C00119,Hackathon,0,2021-05-01
EV2638,C00261,Hackathon,0,2023-06-21
EV2639,C00170,Football Tournament,0,2025-05-23
EV2640,C00359,Football Tournament,0,2020-01-13
EV2641,C00253,Music Festival,1,2020-06-19
EV2642,C00049,Music Festival,1,2025-04-24
EV2643,C00046,Music Festival,0,2025-01-28
EV2644,C00463,Music Festival,0,2020-06-16
EV2645,C00490,Hackathon,1,2021-10-14
EV2646,C00167,Workshop,0,2022-11-22
EV2647,C00348,Workshop,1,2020-03-14
EV2648,C00067,Football Tournament,0,2024-08-24
EV2649,C00069,Workshop,0,2025-01-24
EV2650,C00133,Football Tournament,1,2024-06-23
EV2651,C00311,Football Tournament,1,2023-02-18
EV2652,C00262,Hackathon,1,2023-05-25
EV2653,C00053,Football Tournament,0,2024-03-12
EV2654,C00275,Workshop,0,2022-06-01
EV2655,C00058,Football Tournament,0,2020-01-27
EV2656,C00337,Workshop,1,2020-06-05
EV2657,C00319,Workshop,1,2024-05-10
EV2658,C00205,Hackathon,0,2023-12-07
EV2659,C00371,Hackathon,0,2022-09-26
EV2660,C00225,Music Festival,0,2021-03-29
EV2661,C00463,Hackathon,0,2024-05-25
EV2662,C00359,Workshop,1,2021-10-23
EV2663,C00158,Hackathon,0,2021-08-13
EV2664,C00035,Workshop,1,2023-09-12
EV2665,C00254,Football Tournament,0,2022-10-03
EV2666,C00303,Workshop,0,2024-11-21
EV2667,C00239,Music Festival,0,2021-02-06
EV2668,C00238,Hackathon,0,2020-09-04
EV2669,C00205,Hackathon,0,2023-02-03
EV2670,C00153,Hackathon,0,2020-05-12
EV2671,C00323,Music Festival,0,2021-04-24
EV2672,C00244,Football Tournament,0,2023-10-20
EV2673,C00346,Hackathon,0,2022-11-10
EV2674,C00350,Music Festival,0,2024-03-07
EV2675,C00097,Hackathon,0,2021-01-19
EV2676,C00011,Workshop,0,2022-10-09
EV2677,C00028,Workshop,0,2021-01-14
EV2678,C00311,Workshop,0,2020-07-27
EV2679,C00052,Football Tournament,0,2022-04-26
EV2680,C00259,Music Festival,0,2022-10-22
EV2681,C00030,Hackathon,1,2023-09-22
EV2682,C00426,Workshop,1,2020-04-23
EV2683,C00470,Football Tournament,1,2024-02-05
EV2684,C00310,Workshop,0,2025-09-06
EV2685,C00213,Football Tournament,0,2022-02-02
EV2686,C00129,Hackathon,0,2025-02-06
EV2687,C00044,Hackathon,1,2020-11-11
EV2688,C00137,Hackathon,0,2022-06-13
EV2689,C00288,Hackathon,0,2020-05-22
EV2690,C00093,Music Festival,1,2020-06-06
EV2691,C00053,Music Festival,1,2020-07-13
EV2692,C00468,Workshop,1,2021-02-25
EV2693,C00490,Music Festival,1,2022-02-21
EV2694,C00355,Football Tournament,0,2022-01-25
EV2695,C00087,Workshop,0,2023-11-13
EV2696,C00250,Music Festival,1,2020-06-08
EV2697,C00044,Football Tournament,0,2024-02-18
EV2698,C00079,Hackathon,1,2020-04-23
EV2699,C00400,Workshop,1,2021-01-15
EV2700,C00177,Workshop,1,2021-05-03
EV2701,C00154,Hackathon,0,2025-06-03
EV2702,C00441,Hackathon,1,2021-06-19
EV2703,C00444,Hackathon,1,2025-04-23
EV2704,C00207,Football Tournament,0,2025-07-14
EV2705,C00213,Hackathon,1,2022-09-27
EV2706,C00084,Workshop,0,2023-03-28
EV2707,C00166,Workshop,1,2025-08-30
EV2708,C00164,Football Tournament,1,2020-01-20
EV2709,C00253,Workshop,1,2024-12-21
EV2710,C00448,Workshop,1,2024-05-30
EV2711,C00258,Football Tournament,0,2025-06-18
EV2712,C00411,Workshop,0,2023-12-05
EV2713,C00249,Workshop,1,2020-04-12
EV2714,C00112,Music Festival,1,2021-04-23
EV2715,C00121,Hackathon,1,2021-08-24
EV2716,C00142,Music Festival,0,2023-03-18
EV2717,C00367,Hackathon,1,2025-01-28
EV2718,C00400,Workshop,0,2024-11-16
EV2719,C00414,Music Festival,1,2020-02-17
EV2720,C00075,Football Tournament,1,2024-10-22
EV2721,C00065,Hackathon,0,2024-07-24
EV2722,C00194,Football Tournament,0,2024-12-22
EV2723,C00070,Hackathon,0,2023-10-30
EV2724,C00426,Music Festival,1,2021-08-07
EV2725,C00318,Music Festival,0,2023-06-03
EV2726,C00398,Football Tournament,0,2021-10-30
EV2727,C00265,Music Festival,1,2025-01-30
EV2728,C00465,Workshop,0,2025-01-17
EV2729,C00197,Music Festival,0,2025-09-20
EV2730,C00233,Hackathon,0,2021-10-14
EV2731,C00412,Music Festival,1,2020-08-15
EV2732,C00116,Hackathon,0,2021-03-12
EV2733,C00022,Hackathon,0,2024-01-09
EV2734,C00208,Hackathon,0,2024-05-30
EV2735,C00368,Music Festival,0,2021-05-18
EV2736,C00420,Hackathon,1,2025-05-13
EV2737,C00471,Workshop,0,2025-05-30
EV2738,C00225,Football Tournament,0,2025-07-11
EV2739,C00020,Workshop,1,2020-05-02
EV2740,C00450,Football Tournament,1,2025-06-04
EV2741,C00046,Music Festival,0,2020-09-26
EV2742,C00263,Workshop,0,2023-12-16
EV2743,C00137,Music Festival,1,2022-06-01
EV2744,C00495,Workshop,1,2025-09-16
EV2745,C00317,Workshop,1,2025-03-27
EV2746,C00260,Football Tournament,0,2020-12-25
EV2747,C00231,Music Festival,1,2025-08-12
EV2748,C00183,Football Tournament,1,2023-05-17
EV2749,C00295,Workshop,0,2025-06-11
EV2750,C00274,Music Festival,0,2022-08-17
EV2751,C00309,Workshop,0,2024-01-23
EV2752,C00266,Workshop,0,2022-12-14
EV2753,C00058,Football Tournament,1,2020-09-25
EV2754,C00191,Football Tournament,0,2021-06-21
EV2755,C00243,Music Festival,0,2023-04-30
EV2756,C00218,Music Festival,1,2025-06-24
EV2757,C00042,Hackathon,0,2025-05-18
EV2758,C00419,Workshop,0,2024-07-28
EV2759,C00379,Hackathon,0,2025-05-02
EV2760,C00400,Workshop,0,2020-03-29
EV2761,C00150,Music Festival,0,2022-02-09
EV2762,C00310,Workshop,0,2022-02-16
EV2763,C00159,Hackathon,0,2020-08-28
EV2764,C00291,Hackathon,1,2024-12-29
EV2765,C00338,Workshop,0,2023-10-21
EV2766,C00068,Music Festival,0,2023-07-13
EV2767,C00244,Music Festival,1,2022-06-25
EV2768,C00448,Music Festival,0,2024-05-14
EV2769,C00385,Football Tournament,0,2023-05-04
EV2770,C00275,Hackathon,0,2020-08-20
EV2771,C00222,Hackathon,1,2023-03-15
EV2772,C00085,Hackathon,1,2021-04-21
EV2773,C00187,Music Festival,1,2020-11-06
EV2774,C00348,Football Tournament,0,2020-01-25
EV2775,C00242,Football Tournament,0,2022-12-30
EV2776,C00158,Music Festival,0,2021-11-15
EV2777,C00436,Hackathon,1,2023-06-15
EV2778,C00050,Hackathon,1,2024-07-04
EV2779,C00281,Music Festival,0,2021-10-12
EV2780,C00455,Workshop,1,2022-06-30
EV2781,C00001,Football Tournament,1,2024-01-26
EV2782,C00106,Music Festival,1,2025-02-26
EV2783,C00036,Music Festival,1,2024-03-10
EV2784,C00465,Music Festival,0,2025-09-15
EV2785,C00047,Workshop,0,2022-04-07
EV2786,C00006,Football Tournament,1,2021-06-28
EV2787,C00177,Music Festival,0,2025-02-09
EV2788,C00100,Music Festival,0,2023-08-09
EV2789,C00474,Workshop,1,2023-04-27
EV2790,C00252,Music Festival,1,2023-05-24
EV2791,C00460,Hackathon,0,2022-09-03
EV2792,C00091,Music Festival,0,2020-07-26
EV2793,C00026,Workshop,1,2024-06-25
EV2794,C00497,Football Tournament,0,2025-04-28
EV2795,C00232,Music Festival,1,2020-05-10
EV2796,C00323,Football Tournament,1,2022-07-29
EV2797,C00196,Hackathon,1,2023-03-01
EV2798,C00295,Hackathon,1,2021-01-21
EV2799,C00022,Workshop,1,2024-05-05
EV2800,C00447,Hackathon,1,2022-10-02
EV2801,C00037,Music Festival,1,2025-09-14
EV2802,C00297,Hackathon,0,2024-09-07
EV2803,C00438,Football Tournament,1,2022-01-24
EV2804,C00227,Hackathon,0,2021-08-16
EV2805,C00112,Hackathon,0,2020-07-03
EV2806,C00259,Hackathon,0,2025-05-04
EV2807,C00284,Music Festival,0,2023-06-28
EV2808,C00013,Music Festival,1,2020-02-13
EV2809,C00411,Hackathon,0,2021-11-06
EV2810,C00288,Football Tournament,0,2021-05-14
EV2811,C00398,Music Festival,0,2020-02-22
EV2812,C00057,Hackathon,0,2023-09-03
EV2813,C00118,Football Tournament,1,2024-02-04
EV2814,C00238,Music Festival,1,2023-07-17
EV2815,C00296,Music Festival,1,2023-09-27
EV2816,C00169,Hackathon,1,2022-10-15
EV2817,C00114,Music Festival,1,2021-03-04
EV2818,C00299,Workshop,0,2021-01-03
EV2819,C00379,Hackathon,0,2025-03-23
EV2820,C00087,Workshop,0,2021-11-29
EV2821,C00444,Workshop,1,2024-05-01
EV2822,C00074,Workshop,0,2022-10-22
EV2823,C00289,Hackathon,1,2023-04-13
EV2824,C00350,Workshop,0,2021-11-02
EV2825,C00163,Football Tournament,0,2024-12-03
EV2826,C00093,Workshop,1,2023-12-11
EV2827,C00105,Music Festival,1,2023-05-04
EV2828,C00379,Workshop,0,2020-09-20
EV2829,C00139,Football Tournament,1,2022-09-10
EV2830,C00085,Music Festival,1,2024-12-31
EV2831,C00351,Hackathon,0,2023-08-22
EV2832,C00399,Music Festival,1,2024-02-11
EV2833,C00069,Music Festival,0,2024-06-15
EV2834,C00440,Music Festival,1,2021-12-14
EV2835,C00134,Workshop,0,2020-09-09
EV2836,C00040,Music Festival,1,2024-07-24
EV2837,C00314,Hackathon,1,2023-03-17
EV2838,C00495,Workshop,0,2025-03-31
EV2839,C00176,Workshop,0,2020-12-23
EV2840,C00171,Music Festival,0,2022-12-26
EV2841,C00418,Football Tournament,0,2023-04-20
EV2842,C00108,Hackathon,1,2025-07-26
EV2843,C00379,Workshop,0,2025-03-31
EV2844,C00313,Workshop,0,2021-12-13
EV2845,C00343,Workshop,1,2022-02-21
EV2846,C00329,Workshop,0,2020-03-07
EV2847,C00063,Hackathon,1,2021-02-25
EV2848,C00139,Music Festival,0,2021-05-07
EV2849,C00183,Workshop,1,2023-01-04
EV2850,C00102,Hackathon,1,2022-10-03
EV2851,C00308,Hackathon,0,2023-04-16
EV2852,C00392,Football Tournament,0,2020-11-30
EV2853,C00006,Football Tournament,1,2023-01-09
EV2854,C00005,Music Festival,0,2020-06-18
EV2855,C00423,Music Festival,1,2022-02-18
EV2856,C00084,Music Festival,0,2023-07-26
EV2857,C00054,Football Tournament,0,2024-02-13
EV2858,C00358,Music Festival,0,2024-06-20
EV2859,C00087,Workshop,1,2021-06-02
EV2860,C00086,Football Tournament,0,2025-07-01
EV2861,C00499,Hackathon,1,2021-02-27
EV2862,C00424,Football Tournament,1,2024-06-15
EV2863,C00132,Workshop,0,2022-10-31
EV2864,C00182,Football Tournament,1,2023-07-10
EV2865,C00157,Music Festival,1,2022-07-12
EV2866,C00088,Workshop,0,2023-04-27
EV2867,C00443,Music Festival,0,2021-11-03
EV2868,C00246,Hackathon,1,2022-06-04
EV2869,C00064,Workshop,1,2024-12-21
EV2870,C00497,Football Tournament,1,2025-04-26
EV2871,C00168,Football Tournament,1,2025-03-24
EV2872,C00492,Hackathon,1,2020-02-21
EV2873,C00053,Football Tournament,0,2024-06-12
EV2874,C00119,Music Festival,1,2025-09-19
EV2875,C00153,Workshop,1,2020-04-30
EV2876,C00217,Workshop,1,2023-08-03
EV2877,C00102,Workshop,1,2023-12-20
EV2878,C00380,Workshop,0,2020-06-29
EV2879,C00468,Hackathon,0,2020-01-07
EV2880,C00290,Football Tournament,1,2025-01-10
EV2881,C00479,Workshop,1,2020-10-12
EV2882,C00387,Music Festival,1,2023-09-30
EV2883,C00280,Workshop,1,2022-04-08
EV2884,C00056,Workshop,1,2022-08-12
EV2885,C00344,Music Festival,1,2023-01-21
EV2886,C00132,Music Festival,1,2025-09-25
EV2887,C00337,Music Festival,0,2022-12-28
EV2888,C00016,Workshop,0,2020-10-24
EV2889,C00192,Hackathon,0,2020-12-15
EV2890,C00197,Hackathon,0,2022-03-01
EV2891,C00277,Football Tournament,1,2022-11-20
EV2892,C00147,Football Tournament,1,2023-09-24
EV2893,C00444,Music Festival,1,2021-04-14
EV2894,C00190,Music Festival,1,2020-02-29
EV2895,C00031,Football Tournament,1,2025-07-19
EV2896,C00337,Workshop,1,2024-12-04
EV2897,C00276,Hackathon,1,2023-11-06
EV2898,C00295,Football Tournament,0,2022-02-14
EV2899,C00072,Workshop,0,2023-09-22
EV2900,C00460,Hackathon,0,2022-07-02
EV2901,C00141,Workshop,0,2023-06-09
EV2902,C00125,Hackathon,1,2024-12-31
EV2903,C00334,Football Tournament,1,2024-12-29
EV2904,C00234,Music Festival,0,2024-07-31
EV2905,C00014,Workshop,1,2020-06-14
EV2906,C00475,Hackathon,0,2020-10-14
EV2907,C00314,Hackathon,0,2021-12-12
EV2908,C00241,Hackathon,1,2020-11-25
EV2909,C00345,Music Festival,1,2023-04-10
EV2910,C00050,Workshop,1,2025-06-18
EV2911,C00386,Workshop,0,2023-09-25
EV2912,C00223,Hackathon,0,2020-05-20
EV2913,C00096,Football Tournament,1,2023-12-23
EV2914,C00213,Workshop,0,2020-08-15
EV2915,C00170,Hackathon,0,2021-12-06
EV2916,C00413,Workshop,0,2024-03-02
EV2917,C00458,Workshop,0,2020-05-09
EV2918,C00351,Hackathon,0,2024-04-20
EV2919,C00445,Football Tournament,0,2024-03-08
EV2920,C00451,Hackathon,1,2025-08-30
EV2921,C00478,Music Festival,0,2021-06-22
EV2922,C00243,Music Festival,0,2024-02-03
EV2923,C00427,Hackathon,0,2020-03-12
EV2924,C00318,Music Festival,1,2023-07-11
EV2925,C00034,Music Festival,0,2025-05-10
EV2926,C00400,Football Tournament,0,2022-03-28
EV2927,C00476,Hackathon,0,2024-05-01
EV2928,C00387,Hackathon,0,2024-08-31
EV2929,C00393,Hackathon,0,2020-11-08
EV2930,C00487,Music Festival,1,2024-10-28
EV2931,C00198,Football Tournament,0,2020-10-27
EV2932,C00414,Workshop,1,2022-06-03
EV2933,C00338,Football Tournament,1,2022-08-08
EV2934,C00420,Workshop,0,2022-02-16
EV2935,C00399,Workshop,0,2022-09-26
EV2936,C00220,Football Tournament,0,2023-08-30
EV2937,C00325,Music Festival,1,2022-06-24
EV2938,C00057,Hackathon,0,2020-11-07
EV2939,C00470,Hackathon,1,2023-03-07
EV2940,C00307,Workshop,1,2021-03-25
EV2941,C00392,Football Tournament,1,2022-01-31
EV2942,C00487,Football Tournament,1,2023-09-20
EV2943,C00167,Football Tournament,0,2020-01-19
EV2944,C00092,Music Festival,1,2025-07-26
EV2945,C00009,Football Tournament,0,2023-11-14
EV2946,C00153,Hackathon,1,2020-06-06
EV2947,C00015,Hackathon,1,2024-08-06
EV2948,C00177,Workshop,1,2021-11-24
EV2949,C00415,Workshop,1,2020-05-31
EV2950,C00388,Hackathon,1,2024-08-12
EV2951,C00190,Workshop,1,2024-09-13
EV2952,C00192,Music Festival,0,2020-09-27
EV2953,C00146,Football Tournament,0,2023-10-16
EV2954,C00301,Hackathon,1,2025-02-08
EV2955,C00255,Football Tournament,0,2022-03-05
EV2956,C00182,Music Festival,1,2020-11-19
EV2957,C00120,Hackathon,1,2020-10-24
EV2958,C00254,Music Festival,1,2020-01-05
EV2959,C00362,Music Festival,0,2024-03-16
EV2960,C00376,Football Tournament,0,2022-12-30
EV2961,C00074,Football Tournament,0,2024-06-20
EV2962,C00308,Hackathon,0,2024-08-14
EV2963,C00495,Workshop,1,2021-07-21
EV2964,C00478,Hackathon,0,2024-04-28
EV2965,C00128,Football Tournament,1,2020-08-28
EV2966,C00292,Hackathon,0,2020-01-07
EV2967,C00425,Music Festival,0,2023-11-18
EV2968,C00019,Hackathon,0,2025-06-13
EV2969,C00091,Music Festival,1,2022-08-20
EV2970,C00242,Football Tournament,1,2021-01-18
EV2971,C00098,Hackathon,0,2025-01-09
EV2972,C00094,Hackathon,1,2022-07-07
EV2973,C00049,Workshop,0,2024-07-22
EV2974,C00486,Workshop,0,2024-07-12
EV2975,C00124,Football Tournament,1,2024-03-15
EV2976,C00202,Hackathon,0,2022-10-09
EV2977,C00453,Music Festival,0,2021-12-04
EV2978,C00497,Football Tournament,0,2021-11-07
EV2979,C00234,Football Tournament,1,2024-10-09
EV2980,C00292,Football Tournament,0,2020-08-25
EV2981,C00131,Music Festival,1,2023-01-17
EV2982,C00150,Hackathon,0,2023-08-28
EV2983,C00497,Football Tournament,0,2021-12-31
EV2984,C00418,Football Tournament,0,2022-07-09
EV2985,C00079,Hackathon,0,2023-06-10
EV2986,C00057,Hackathon,1,2023-05-12
EV2987,C00313,Hackathon,1,2021-09-03
EV2988,C00285,Hackathon,1,2022-06-17
EV2989,C00138,Hackathon,1,2021-10-28
EV2990,C00025,Hackathon,0,2021-02-27
EV2991,C00280,Music Festival,1,2022-11-07
EV2992,C00043,Music Festival,0,2022-04-21
EV2993,C00229,Football Tournament,0,2022-09-23
EV2994,C00237,Hackathon,0,2022-02-04
EV2995,C00373,Hackathon,0,2025-01-07
EV2996,C00368,Hackathon,0,2023-11-04
EV2997,C00211,Music Festival,1,2021-03-23
EV2998,C00065,Football Tournament,1,2021-03-02
EV2999,C00133,Hackathon,0,2025-03-31
EV3000,C00463,Workshop,1,2020-09-03
EV3001,C00057,Hackathon,1,2024-01-20
EV3002,C00179,Football Tournament,1,2022-02-22
EV3003,C00450,Workshop,0,2023-04-10
EV3004,C00425,Football Tournament,0,2025-08-12
EV3005,C00359,Hackathon,1,2021-04-29
EV3006,C00228,Hackathon,1,2021-09-22
EV3007,C00495,Music Festival,1,2024-07-07
EV3008,C00060,Hackathon,0,2025-02-03
EV3009,C00454,Football Tournament,1,2021-09-28
EV3010,C00370,Workshop,0,2025-09-09
EV3011,C00416,Workshop,1,2021-07-06
EV3012,C00042,Workshop,0,2020-09-18
EV3013,C00222,Football Tournament,1,2020-02-03
EV3014,C00202,Workshop,0,2024-10-07
EV3015,C00489,Hackathon,1,2022-05-28
EV3016,C00123,Workshop,1,2021-09-14
EV3017,C00240,Hackathon,1,2020-09-24
EV3018,C00468,Workshop,1,2022-04-19
EV3019,C00293,Workshop,0,2020-12-02
EV3020,C00331,Workshop,0,2021-05-19
EV3021,C00120,Football Tournament,1,2022-09-08
EV3022,C00122,Football Tournament,1,2023-11-18
EV3023,C00236,Football Tournament,0,2023-03-21
EV3024,C00185,Football Tournament,0,2025-03-28
EV3025,C00205,Music Festival,0,2020-12-13
EV3026,C00081,Music Festival,1,2025-01-06
EV3027,C00312,Music Festival,0,2021-09-04
EV3028,C00017,Hackathon,1,2020-08-20
EV3029,C00053,Hackathon,1,2023-02-12
EV3030,C00494,Football Tournament,1,2022-04-10
EV3031,C00440,Football Tournament,0,2022-06-04
EV3032,C00203,Workshop,1,2023-05-05
EV3033,C00479,Workshop,1,2022-08-30
EV3034,C00007,Workshop,0,2025-05-03
EV3035,C00013,Music Festival,0,2020-06-11
EV3036,C00317,Hackathon,1,2020-03-16
EV3037,C00166,Workshop,1,2020-03-28
EV3038,C00372,Music Festival,1,2023-01-04
EV3039,C00063,Hackathon,1,2020-01-16
EV3040,C00085,Hackathon,0,2023-02-21
EV3041,C00224,Workshop,0,2023-09-19
EV3042,C00408,Music Festival,0,2025-05-19
EV3043,C00444,Hackathon,0,2023-05-28
EV3044,C00063,Music Festival,1,2020-02-19
EV3045,C00151,Workshop,0,2020-01-26
EV3046,C00291,Workshop,1,2023-10-14
EV3047,C00216,Hackathon,0,2023-01-04
EV3048,C00081,Football Tournament,0,2022-02-22
EV3049,C00289,Football Tournament,0,2023-06-28
EV3050,C00227,Hackathon,0,2023-03-09
EV3051,C00367,Music Festival,1,2023-11-04
EV3052,C00210,Music Festival,1,2025-06-02
EV3053,C00193,Hackathon,1,2023-06-29
EV3054,C00365,Football Tournament,0,2021-12-10
EV3055,C00326,Hackathon,1,2020-03-13
EV3056,C00483,Workshop,0,2021-09-25
EV3057,C00343,Music Festival,0,2021-08-15
EV3058,C00291,Hackathon,1,2021-02-16
EV3059,C00234,Football Tournament,1,2025-07-20
EV3060,C00350,Music Festival,1,2021-01-07
EV3061,C00054,Workshop,1,2020-06-30
EV3062,C00027,Football Tournament,0,2020-08-01
EV3063,C00060,Football Tournament,1,2023-09-02
EV3064,C00049,Music Festival,1,2020-10-01
EV3065,C00430,Workshop,0,2021-09-02
EV3066,C00110,Music Festival,0,2024-04-27
EV3067,C00298,Football Tournament,1,2023-03-11
EV3068,C00344,Music Festival,1,2020-04-23
EV3069,C00498,Football Tournament,1,2020-03-21
EV3070,C00402,Hackathon,0,2020-11-20
EV3071,C00356,Workshop,0,2022-08-14
EV3072,C00187,Football Tournament,1,2025-09-07
EV3073,C00213,Football Tournament,0,2021-06-20
EV3074,C00169,Workshop,1,2025-08-14
EV3075,C00202,Workshop,1,2024-01-12
EV3076,C00384,Hackathon,1,2020-03-03
EV3077,C00124,Workshop,1,2023-04-30
EV3078,C00248,Hackathon,1,2024-09-25
EV3079,C00236,Workshop,1,2022-07-31
EV3080,C00477,Football Tournament,0,2021-01-07
EV3081,C00248,Football Tournament,0,2021-01-03
EV3082,C00206,Football Tournament,0,2020-11-22
EV3083,C00428,Football Tournament,1,2023-04-02
EV3084,C00075,Workshop,1,2024-10-03
EV3085,C00028,Music Festival,0,2020-11-05
EV3086,C00500,Music Festival,0,2020-12-23
EV3087,C00367,Workshop,0,2024-05-27
EV3088,C00215,Music Festival,0,2020-09-13
EV3089,C00406,Music Festival,1,2024-04-27
EV3090,C00221,Hackathon,0,2025-04-30
EV3091,C00082,Football Tournament,1,2020-08-29
EV3092,C00318,Hackathon,0,2025-02-27
EV3093,C00236,Football Tournament,0,2020-12-05
EV3094,C00461,Music Festival,1,2025-08-24
EV3095,C00030,Music Festival,0,2020-02-23
EV3096,C00165,Hackathon,1,2020-01-13
EV3097,C00154,Music Festival,1,2024-11-02
EV3098,C00128,Music Festival,0,2025-06-09
EV3099,C00208,Hackathon,0,2021-09-27
EV3100,C00082,Hackathon,1,2024-09-27
EV3101,C00414,Workshop,0,2022-07-03
EV3102,C00240,Hackathon,0,2023-02-15
EV3103,C00440,Hackathon,1,2023-01-12
EV3104,C00280,Football Tournament,1,2020-11-07
EV3105,C00048,Workshop,0,2022-12-18
EV3106,C00401,Football Tournament,1,2021-07-08
EV3107,C00037,Music Festival,0,2022-12-10
EV3108,C00146,Workshop,1,2023-07-05
EV3109,C00424,Hackathon,1,2021-10-19
EV3110,C00264,Workshop,1,2023-09-17
EV3111,C00025,Hackathon,1,2022-05-03
EV3112,C00072,Hackathon,0,2023-06-02
EV3113,C00429,Hackathon,1,2020-04-11
EV3114,C00466,Hackathon,0,2024-04-14
EV3115,C00306,Football Tournament,0,2024-03-02
EV3116,C00129,Music Festival,0,2021-09-09
EV3117,C00386,Hackathon,1,2020-05-15
EV3118,C00311,Workshop,1,2022-05-06
EV3119,C00188,Music Festival,0,2020-03-01
EV3120,C00273,Hackathon,0,2023-06-24
EV3121,C00231,Music Festival,1,2023-03-06
EV3122,C00174,Hackathon,0,2020-04-04
EV3123,C00373,Music Festival,1,2024-01-07
EV3124,C00369,Hackathon,0,2024-03-26
EV3125,C00474,Workshop,1,2021-09-30
EV3126,C00027,Football Tournament,0,2024-08-13
EV3127,C00417,Workshop,0,2025-02-27
EV3128,C00130,Workshop,0,2021-06-21
EV3129,C00492,Music Festival,0,2022-10-31
EV3130,C00464,Workshop,0,2024-11-25
EV3131,C00488,Music Festival,0,2020-04-03
EV3132,C00132,Hackathon,0,2022-08-18
EV3133,C00347,Music Festival,1,2024-01-19
EV3134,C00212,Football Tournament,1,2024-11-10
EV3135,C00262,Hackathon,1,2023-10-31
EV3136,C00465,Music Festival,1,2021-04-13
EV3137,C00148,Football Tournament,0,2025-02-21
EV3138,C00168,Football Tournament,1,2020-04-20
EV3139,C00182,Football Tournament,0,2020-11-27
EV3140,C00407,Hackathon,0,2020-01-14
EV3141,C00058,Music Festival,1,2021-04-21
EV3142,C00270,Music Festival,1,2022-01-23
EV3143,C00431,Hackathon,1,2021-12-12
EV3144,C00353,Music Festival,0,2023-06-26
EV3145,C00288,Hackathon,1,2021-10-09
EV3146,C00129,Football Tournament,0,2022-08-02
EV3147,C00283,Football Tournament,1,2021-01-31
EV3148,C00167,Workshop,0,2025-07-06
EV3149,C00324,Music Festival,1,2025-05-09
EV3150,C00310,Music Festival,1,2021-09-02
EV3151,C00075,Workshop,0,2022-02-14
