employee_id,department,role,completed_trainings,preferred_learning_mode
E3328,Finance,Executive,2,Video
E3329,HR,Intern,7,Text
E3330,Finance,Analyst,9,Interactive
E3331,HR,Analyst,1,Video
E3332,Operations,Manager,7,Interactive
E3333,HR,Executive,3,Interactive
E3334,HR,Executive,10,Text
E3335,HR,Manager,10,Video
E3336,Marketing,Intern,4,Interactive
E3337,Marketing,Executive,10,Video
E3338,Marketing,Manager,3,Video
E3339,Operations,Analyst,2,Text
E3340,IT,Executive,3,Video
E3341,HR,Manager,7,Text
E3342,Operations,Intern,1,Text
E3343,HR,Executive,5,Interactive
E3344,Marketing,Executive,8,Text
E3345,HR,Manager,2,Text
E3346,Finance,Analyst,4,Text
E3347,HR,Intern,8,Interactive
E3348,HR,Manager,0,Text
E3349,Operations,Intern,10,Text
E3350,Operations,Analyst,10,Text
E3351,HR,Manager,8,Video
E3352,HR,Analyst,10,Text
E3353,IT,Executive,0,Interactive
E3354,Operations,Manager,2,Text
E3355,Operations,Executive,1,Text
E3356,IT,Executive,0,Interactive
E3357,Marketing,Analyst,2,Interactive
E3358,Finance,Manager,9,Text
E3359,Marketing,Executive,4,Video
E3360,Marketing,Executive,7,Video
E3361,IT,Intern,1,Interactive
E3362,Finance,Executive,8,Video
E3363,Finance,Intern,8,Interactive
E3364,Finance,Intern,4,Text
E3365,Operations,Analyst,7,Text
E3366,Marketing,Executive,6,Text
E3367,Marketing,Analyst,2,Video
E3368,Marketing,Manager,2,Video
E3369,Operations,Analyst,8,Text
E3370,Finance,Analyst,4,Interactive
E3371,HR,Intern,6,Video
E3372,HR,Analyst,5,Interactive
E3373,Finance,Manager,9,Text
E3374,Marketing,Manager,9,Interactive
E3375,Finance,Intern,8,Video
E3376,Operations,Analyst,2,Text
E3377,Finance,Manager,8,Interactive
E3378,Finance,Executive,8,Text
E3379,Finance,Manager,6,Interactive
E3380,HR,Analyst,6,Text
E3381,Finance,Intern,6,Text
E3382,Finance,Executive,10,Interactive
E3383,Operations,Analyst,1,Video
E3384,IT,Analyst,4,Text
E3385,HR,Analyst,9,Text
E3386,Operations,Manager,4,Video
E3387,Marketing,Analyst,7,Interactive
E3388,Marketing,Executive,7,Video
E3389,HR,Analyst,9,Text
E3390,Marketing,Intern,8,Text
E3391,HR,Analyst,9,Video
E3392,Marketing,Analyst,9,Text
E3393,Operations,Executive,0,Interactive
E3394,HR,Manager,1,Video
E3395,IT,Manager,2,Interactive
E3396,Operations,Manager,6,Interactive
E3397,HR,Intern,1,Interactive
E3398,Operations,Intern,5,Video
E3399,Marketing,Manager,2,Interactive
E3400,Finance,Manager,5,Text
E3401,Finance,Executive,3,Interactive
E3402,HR,Manager,0,Text
E3403,Operations,Manager,0,Interactive
E3404,Finance,Executive,0,Text
E3405,Operations,Intern,7,Interactive
E3406,HR,Analyst,4,Video
E3407,Operations,Executive,7,Interactive
E3408,Operations,Analyst,10,Video
E3409,Finance,Analyst,10,Video
E3410,HR,Executive,10,Interactive
E3411,Marketing,Manager,5,Interactive
E3412,HR,Analyst,7,Text
E3413,Finance,Manager,3,Video
E3414,Operations,Manager,6,Video
E3415,HR,Intern,8,Text
E3416,Operations,Analyst,7,Interactive
E3417,Finance,Analyst,2,Text
E3418,Operations,Analyst,6,Text
E3419,Operations,Executive,10,Text
E3420,Finance,Intern,1,Text
E3421,HR,Manager,0,Text
E3422,HR,Manager,0,Interactive
E3423,Marketing,Intern,8,Interactive
E3424,Marketing,Executive,9,Video
E3425,Operations,Manager,4,Text
E3426,IT,Executive,8,Text
E3427,Marketing,Intern,9,Interactive
E3428,Marketing,Analyst,0,Text
E3429,Marketing,Executive,6,Text
E3430,Operations,Executive,8,Text
E3431,HR,Intern,3,Video
E3432,HR,Intern,8,Video
E3433,Finance,Intern,5,Text
E3434,Marketing,Manager,1,Text
E3435,Marketing,Executive,7,Interactive
E3436,Operations,Executive,8,Interactive
E3437,Operations,Executive,8,Interactive
E3438,IT,Intern,7,Video
E3439,IT,Manager,9,Interactive
E3440,HR,Intern,8,Interactive
E3441,HR,Analyst,3,Text
E3442,Marketing,Analyst,7,Interactive
E3443,Marketing,Manager,9,Video
E3444,HR,Executive,1,Interactive
E3445,Finance,Analyst,6,Text
E3446,Marketing,Intern,3,Text
E3447,Finance,Analyst,7,Video
E3448,Marketing,Intern,7,Interactive
E3449,Finance,Intern,0,Text
E3450,Finance,Analyst,4,Interactive
E3451,Finance,Manager,2,Video
E3452,Operations,Intern,1,Interactive
E3453,Operations,Intern,0,Interactive
E3454,IT,Executive,9,Interactive
E3455,HR,Manager,7,Video
E3456,HR,Manager,9,Interactive
E3457,Operations,Analyst,9,Interactive
E3458,Finance,Executive,9,Text
E3459,Finance,Analyst,7,Video
E3460,HR,Executive,10,Interactive
E3461,Marketing,Manager,9,Interactive
E3462,IT,Analyst,10,Interactive
E3463,Finance,Analyst,2,Text
E3464,Finance,Intern,6,Video
E3465,Finance,Intern,1,Video
E3466,IT,Intern,6,Video
E3467,IT,Analyst,5,Video
E3468,Finance,Analyst,0,Text
E3469,IT,Manager,3,Text
E3470,Finance,Manager,0,Interactive
E3471,Operations,Intern,3,Text
E3472,Marketing,Intern,4,Interactive
E3473,HR,Analyst,6,Video
E3474,Operations,Intern,5,Interactive
E3475,Operations,Executive,5,Video
E3476,Finance,Manager,4,Interactive
E3477,HR,Manager,0,Interactive
E3478,HR,Analyst,10,Text
E3479,Marketing,Analyst,0,Text
E3480,Marketing,Analyst,10,Text
E3481,IT,Manager,9,Text
E3482,Marketing,Analyst,0,Interactive
E3483,Finance,Manager,3,Text
E3484,Operations,Intern,0,Interactive
E3485,IT,Analyst,6,Interactive
E3486,HR,Manager,1,Video
E3487,IT,Executive,1,Text
E3488,HR,Analyst,7,Video
E3489,Operations,Executive,10,Interactive
E3490,Marketing,Executive,3,Text
E3491,Operations,Intern,0,Interactive
E3492,IT,Manager,2,Interactive
E3493,Finance,Manager,9,Text
E3494,Finance,Intern,10,Video
E3495,IT,Manager,3,Text
E3496,Finance,Executive,8,Interactive
E3497,Marketing,Analyst,10,Text
E3498,IT,Analyst,5,Interactive
E3499,Marketing,Executive,8,Interactive
E3500,HR,Analyst,2,Text
E3501,Marketing,Intern,2,Video
E3502,Finance,Executive,0,Text
E3503,IT,Manager,3,Interactive
E3504,Marketing,Manager,9,Text
E3505,Finance,Executive,10,Text
E3506,IT,Analyst,5,Video
E3507,IT,Manager,0,Interactive
E3508,Marketing,Manager,0,Video
E3509,Finance,Manager,0,Interactive
E3510,Finance,Intern,4,Video
E3511,Finance,Executive,9,Text
E3512,Operations,Executive,2,Interactive
E3513,HR,Executive,0,Interactive
E3514,Finance,Executive,2,Video
E3515,HR,Manager,10,Video
E3516,Operations,Intern,3,Video
E3517,Operations,Analyst,8,Text
E3518,Operations,Executive,8,Text
E3519,Finance,Analyst,1,Text
E3520,HR,Manager,1,Text
E3521,Operations,Analyst,10,Video
E3522,Marketing,Executive,4,Text
E3523,Operations,Intern,6,Interactive
E3524,IT,Manager,5,Text
E3525,Finance,Intern,2,Video
E3526,IT,Analyst,6,Video
E3527,IT,Analyst,2,Video
E3528,Marketing,Executive,4,Text
E3529,HR,Executive,10,Text
E3530,Operations,Intern,2,Interactive
E3531,Finance,Manager,8,Text
E3532,Marketing,Executive,0,Interactive
E3533,Marketing,Analyst,10,Interactive
E3534,HR,Analyst,3,Text
E3535,Operations,Manager,10,Text
E3536,IT,Executive,3,Text
E3537,Marketing,Manager,9,Text
E3538,IT,Analyst,0,Text
E3539,Finance,Manager,4,Video
E3540,Marketing,Executive,5,Interactive
E3541,IT,Intern,8,Text
E3542,Finance,Manager,4,Video
E3543,HR,Analyst,7,Video
E3544,Marketing,Manager,1,Text
E3545,Finance,Intern,7,Video
E3546,IT,Executive,6,Text
E3547,IT,Manager,3,Interactive
E3548,IT,Manager,7,Text
E3549,Operations,Manager,2,Video
E3550,Marketing,Intern,2,Interactive
E3551,HR,Manager,5,Interactive
E3552,Finance,Executive,9,Interactive
E3553,Marketing,Intern,9,Text
E3554,Finance,Intern,6,Text
E3555,IT,Intern,3,Interactive
E3556,IT,Analyst,9,Text
E3557,HR,Analyst,6,Video
E3558,HR,Analyst,1,Video
E3559,IT,Executive,1,Text
E3560,Finance,Executive,9,Text
E3561,HR,Analyst,0,Video
E3562,Marketing,Analyst,10,Text
E3563,IT,Intern,1,Video
E3564,IT,Analyst,5,Text
E3565,Operations,Intern,9,Video
E3566,Marketing,Manager,8,Video
E3567,Marketing,Analyst,7,Video
E3568,HR,Analyst,1,Interactive
E3569,Finance,Executive,8,Interactive
E3570,Finance,Manager,7,Text
E3571,HR,Intern,6,Text
E3572,Finance,Analyst,2,Video
E3573,HR,Analyst,5,Video
E3574,Marketing,Executive,0,Interactive
E3575,Operations,Analyst,8,Video
E3576,Operations,Analyst,5,Text
E3577,Marketing,Analyst,10,Video
E3578,HR,Intern,8,Text
E3579,Finance,Intern,6,Interactive
E3580,IT,Analyst,3,Text
E3581,IT,Analyst,9,Video
E3582,IT,Intern,4,Text
E3583,Operations,Analyst,6,Text
E3584,IT,Analyst,0,Interactive
E3585,Operations,Manager,10,Video
E3586,Finance,Analyst,6,Video
E3587,Operations,Intern,2,Video
E3588,Operations,Executive,9,Interactive
E3589,HR,Executive,1,Text
E3590,IT,Executive,10,Video
E3591,Finance,Intern,8,Text
E3592,Finance,Executive,8,Interactive
E3593,IT,Intern,3,Video
E3594,Operations,Manager,9,Interactive
E3595,Operations,Intern,3,Interactive
E3596,HR,Manager,2,Interactive
E3597,Finance,Intern,2,Video
E3598,HR,Manager,6,Text
E3599,Marketing,Intern,3,Interactive
E3600,Finance,Analyst,8,Text
E3601,Finance,Intern,3,Interactive
E3602,IT,Analyst,4,Interactive
E3603,HR,Intern,2,Interactive
E3604,Finance,Executive,0,Video
E3605,Finance,Intern,3,Interactive
E3606,HR,Analyst,1,Interactive
E3607,Finance,Analyst,1,Interactive
E3608,HR,Analyst,5,Text
E3609,Operations,Intern,4,Video
E3610,Marketing,Analyst,2,Interactive
E3611,IT,Executive,10,Video
E3612,Finance,Manager,9,Text
E3613,Operations,Analyst,1,Video
E3614,Marketing,Intern,7,Video
E3615,HR,Manager,6,Interactive
E3616,HR,Manager,5,Text
E3617,Finance,Executive,10,Text
E3618,Finance,Manager,2,Video
E3619,IT,Intern,0,Video
E3620,IT,Intern,9,Interactive
E3621,IT,Manager,2,Interactive
E3622,IT,Analyst,3,Text
E3623,HR,Intern,3,Video
E3624,Finance,Intern,8,Video
E3625,Marketing,Analyst,4,Text
E3626,HR,Manager,0,Interactive
E3627,Finance,Manager,2,Interactive
E3628,Finance,Manager,4,Interactive
E3629,Marketing,Analyst,3,Interactive
E3630,HR,Intern,9,Interactive
E3631,Finance,Manager,8,Text
E3632,HR,Executive,5,Text
E3633,Finance,Executive,5,Text
E3634,Finance,Executive,3,Interactive
E3635,IT,Manager,10,Text
E3636,HR,Intern,7,Interactive
E3637,Finance,Intern,0,Video
E3638,HR,Executive,0,Interactive
E3639,Finance,Manager,3,Text
E3640,Finance,Manager,3,Video
E3641,Finance,Intern,4,Video
E3642,HR,Executive,3,Video
E3643,HR,Executive,10,Video
E3644,HR,Manager,2,Interactive
E3645,Finance,Manager,2,Video
E3646,HR,Analyst,0,Interactive
E3647,Operations,Analyst,0,Interactive
E3648,IT,Intern,7,Text
E3649,Marketing,Executive,0,Video
E3650,Finance,Analyst,0,Interactive
E3651,Finance,Manager,5,Text
E3652,Operations,Analyst,7,Video
E3653,HR,Analyst,5,Video
E3654,Finance,Executive,3,Text
E3655,HR,Manager,0,Interactive
E3656,Finance,Analyst,3,Interactive
E3657,IT,Intern,2,Video
E3658,Finance,Analyst,10,Text
E3659,Finance,Intern,4,Video
E3660,Operations,Analyst,1,Text
E3661,HR,Analyst,3,Text
E3662,Finance,Intern,10,Interactive
E3663,Operations,Intern,9,Video
E3664,Marketing,Intern,0,Video
E3665,IT,Intern,8,Video
E3666,Operations,Manager,0,Text
E3667,Marketing,Manager,9,Video
E3668,IT,Manager,9,Interactive
E3669,Marketing,Executive,6,Interactive
E3670,Finance,Analyst,0,Interactive
E3671,IT,Executive,10,Text
E3672,Operations,Manager,10,Text
E3673,HR,Intern,2,Text
E3674,HR,Intern,3,Interactive
E3675,Operations,Analyst,2,Text
E3676,Finance,Executive,1,Text
E3677,IT,Manager,9,Text
E3678,Marketing,Intern,4,Interactive
E3679,Finance,Intern,4,Text
E3680,Operations,Executive,10,Interactive
E3681,IT,Intern,3,Interactive
E3682,Operations,Executive,10,Video
E3683,Finance,Analyst,7,Video
E3684,Marketing,Intern,8,Interactive
E3685,HR,Intern,10,Video
E3686,Finance,Manager,3,Interactive
E3687,Finance,Executive,9,Interactive
E3688,HR,Executive,5,Text
E3689,Marketing,Intern,4,Video
E3690,HR,Intern,7,Text
E3691,Finance,Executive,5,Video
E3692,HR,Manager,2,Video
E3693,Operations,Analyst,3,Interactive
E3694,Finance,Manager,9,Video
E3695,Finance,Manager,10,Interactive
E3696,IT,Intern,7,Text
E3697,HR,Analyst,8,Text
E3698,Marketing,Manager,1,Text
E3699,Operations,Intern,7,Interactive
E3700,HR,Executive,3,Video
E3701,HR,Intern,7,Video
E3702,Marketing,Manager,7,Interactive
E3703,IT,Intern,9,Video
E3704,Operations,Intern,1,Text
E3705,Operations,Manager,7,Interactive
E3706,Finance,Executive,0,Text
E3707,IT,Intern,3,Interactive
E3708,Finance,Manager,2,Interactive
E3709,HR,Manager,5,Interactive
E3710,IT,Intern,7,Video
E3711,IT,Executive,9,Interactive
E3712,Operations,Intern,1,Video
E3713,Finance,Manager,1,Text
E3714,Marketing,Manager,5,Text
E3715,Marketing,Intern,6,Video
E3716,Marketing,Analyst,4,Text
E3717,HR,Intern,3,Interactive
E3718,Finance,Analyst,7,Interactive
E3719,Marketing,Manager,4,Interactive
E3720,Operations,Executive,10,Text
E3721,Marketing,Intern,4,Video
E3722,Marketing,Manager,0,Video
E3723,Operations,Intern,3,Text
E3724,Operations,Executive,0,Interactive
E3725,Finance,Executive,0,Interactive
E3726,HR,Executive,0,Text
E3727,Operations,Intern,7,Interactive
E3728,Finance,Intern,2,Text
E3729,Finance,Executive,3,Text
E3730,IT,Intern,1,Video
E3731,Marketing,Executive,6,Interactive
E3732,IT,Executive,10,Text
E3733,HR,Analyst,1,Video
E3734,Finance,Analyst,8,Video
E3735,HR,Intern,6,Text
E3736,Operations,Manager,10,Video
E3737,Operations,Manager,2,Text
E3738,Marketing,Analyst,9,Video
E3739,Finance,Executive,3,Interactive
E3740,IT,Intern,1,Video
E3741,HR,Intern,8,Interactive
E3742,Finance,Executive,6,Interactive
E3743,Operations,Analyst,5,Text
E3744,Operations,Manager,9,Text
E3745,Marketing,Executive,6,Interactive
E3746,HR,Intern,9,Text
E3747,Marketing,Analyst,10,Text
E3748,HR,Executive,3,Video
E3749,Operations,Intern,2,Interactive
E3750,Operations,Intern,3,Interactive
E3751,Marketing,Intern,9,Video
E3752,Operations,Manager,7,Text
E3753,IT,Intern,3,Interactive
E3754,HR,Analyst,9,Video
E3755,HR,Executive,3,Interactive
E3756,Finance,Manager,8,Video
E3757,Operations,Executive,10,Text
E3758,HR,Executive,7,Interactive
E3759,Finance,Analyst,10,Text
E3760,Operations,Executive,0,Text
E3761,Marketing,Executive,4,Text
E3762,IT,Manager,4,Interactive
E3763,HR,Analyst,1,Video
E3764,Operations,Intern,3,Text
E3765,Marketing,Intern,1,Video
E3766,Finance,Manager,1,Interactive
E3767,IT,Executive,7,Interactive
E3768,Operations,Intern,1,Video
E3769,Finance,Analyst,3,Text
E3770,Operations,Manager,3,Video
E3771,Finance,Executive,3,Text
E3772,Finance,Analyst,7,Video
E3773,IT,Intern,3,Video
E3774,Marketing,Executive,9,Interactive
E3775,IT,Manager,6,Text
E3776,Operations,Analyst,7,Text
E3777,Finance,Intern,5,Text
E3778,IT,Analyst,5,Text
E3779,IT,Executive,7,Video
E3780,HR,Analyst,2,Text
E3781,Marketing,Executive,10,Interactive
E3782,HR,Manager,3,Text
E3783,IT,Manager,3,Text
E3784,Operations,Manager,10,Video
E3785,IT,Executive,7,Text
E3786,HR,Analyst,9,Text
E3787,Marketing,Manager,2,Interactive
E3788,IT,Executive,6,Interactive
E3789,IT,Intern,6,Interactive
E3790,Marketing,Executive,2,Text
E3791,Operations,Intern,9,Text
E3792,Operations,Executive,5,Interactive
E3793,IT,Intern,4,Video
E3794,HR,Manager,4,Video
E3795,HR,Intern,4,Text
E3796,HR,Intern,8,Video
E3797,IT,Intern,7,Video
E3798,Operations,Manager,8,Text
E3799,Marketing,Manager,3,Text
E3800,IT,Executive,7,Interactive
E3801,Finance,Manager,1,Text
E3802,Marketing,Executive,1,Video
E3803,HR,Intern,9,Video
E3804,IT,Executive,7,Interactive
E3805,Operations,Manager,2,Text
E3806,Marketing,Intern,1,Interactive
E3807,Finance,Executive,4,Interactive
E3808,Marketing,Analyst,9,Interactive
E3809,Operations,Manager,9,Interactive
E3810,Marketing,Executive,7,Interactive
E3811,HR,Analyst,8,Video
E3812,Marketing,Analyst,10,Interactive
E3813,Operations,Manager,3,Video
E3814,HR,Intern,2,Interactive
E3815,Finance,Intern,0,Text
E3816,Marketing,Intern,7,Video
E3817,Finance,Intern,3,Text
E3818,Marketing,Manager,8,Text
E3819,Marketing,Intern,10,Video
E3820,Finance,Intern,2,Video
E3821,HR,Analyst,4,Video
E3822,IT,Manager,0,Video
E3823,Finance,Analyst,5,Video
E3824,Marketing,Executive,2,Interactive
E3825,Finance,Intern,0,Text
E3826,Marketing,Manager,6,Interactive
E3827,Operations,Manager,6,Video
E3828,HR,Intern,5,Interactive
E3829,IT,Analyst,3,Interactive
E3830,IT,Executive,9,Video
E3831,HR,Analyst,0,Interactive
E3832,Marketing,Manager,8,Video
E3833,Finance,Manager,2,Video
E3834,IT,Intern,5,Text
E3835,Finance,Intern,3,Text
E3836,Marketing,Executive,4,Text
E3837,Operations,Intern,2,Video
E3838,Finance,Intern,1,Text
E3839,Marketing,Analyst,6,Video
E3840,IT,Intern,9,Video
E3841,Finance,Intern,1,Interactive
E3842,Operations,Executive,5,Interactive
E3843,HR,Analyst,4,Video
E3844,IT,Executive,10,Text
E3845,HR,Manager,5,Text
E3846,IT,Analyst,5,Interactive
E3847,Marketing,Intern,2,Interactive
E3848,IT,Manager,6,Text
E3849,Marketing,Manager,8,Video
E3850,Finance,Analyst,10,Text
E3851,Operations,Intern,10,Interactive
E3852,HR,Manager,0,Interactive
E3853,Finance,Intern,4,Text
E3854,Finance,Analyst,1,Interactive
E3855,Finance,Manager,5,Text
E3856,Marketing,Executive,1,Interactive
E3857,HR,Analyst,3,Interactive
E3858,Marketing,Manager,1,Video
E3859,IT,Manager,1,Text
E3860,HR,Manager,4,Interactive
E3861,Marketing,Manager,9,Text
E3862,Operations,Intern,6,Video
E3863,HR,Analyst,1,Video
E3864,IT,Analyst,1,Video
E3865,Marketing,Executive,5,Video
E3866,Operations,Executive,8,Interactive
E3867,Finance,Manager,9,Video
E3868,Marketing,Intern,6,Video
E3869,Finance,Executive,7,Video
E3870,IT,Manager,2,Interactive
E3871,Operations,Analyst,6,Interactive
E3872,Marketing,Executive,6,Video
E3873,HR,Executive,7,Video
E3874,Operations,Intern,7,Text
E3875,Marketing,Executive,3,Interactive
E3876,Finance,Manager,8,Interactive
E3877,Marketing,Analyst,4,Video
E3878,Marketing,Intern,0,Interactive
E3879,Finance,Executive,8,Video
E3880,HR,Manager,5,Video
E3881,HR,Intern,4,Video
E3882,Operations,Manager,10,Interactive
E3883,Operations,Intern,1,Interactive
E3884,Marketing,Manager,6,Interactive
E3885,Finance,Executive,2,Video
E3886,Finance,Executive,2,Video
E3887,IT,Executive,7,Video
E3888,HR,Analyst,6,Text
E3889,IT,Intern,5,Text
E3890,HR,Intern,0,Video
E3891,HR,Manager,7,Text
E3892,Operations,Executive,6,Text
E3893,Finance,Intern,4,Interactive
E3894,Finance,Analyst,0,Interactive
E3895,Finance,Manager,4,Text
E3896,Finance,Executive,8,Video
E3897,Operations,Manager,1,Text
E3898,Operations,Analyst,10,Interactive
E3899,Marketing,Analyst,0,Video
E3900,Marketing,Intern,6,Video
E3901,Operations,Executive,4,Video
E3902,Finance,Analyst,8,Interactive
E3903,Operations,Executive,0,Video
E3904,HR,Intern,5,Video
E3905,Finance,Executive,8,Video
E3906,HR,Analyst,7,Video
E3907,IT,Manager,5,Interactive
E3908,IT,Manager,8,Text
E3909,Operations,Executive,10,Video
E3910,Marketing,Executive,0,Interactive
E3911,Finance,Executive,8,Interactive
E3912,IT,Manager,9,Interactive
E3913,HR,Executive,4,Video
E3914,Finance,Executive,2,Interactive
E3915,Operations,Executive,1,Video
E3916,Operations,Manager,6,Text
E3917,IT,Executive,2,Interactive
E3918,Finance,Manager,3,Video
E3919,Marketing,Intern,5,Text
E3920,HR,Analyst,10,Video
E3921,Marketing,Manager,7,Text
E3922,IT,Analyst,6,Video
E3923,Operations,Analyst,2,Video
E3924,Marketing,Intern,0,Interactive
E3925,Operations,Intern,7,Text
E3926,Operations,Executive,9,Interactive
E3927,Marketing,Executive,9,Video
E3928,Finance,Intern,5,Interactive
E3929,Marketing,Analyst,4,Video
E3930,HR,Analyst,0,Text
E3931,Operations,Manager,2,Video
E3932,Marketing,Manager,7,Interactive
E3933,Marketing,Intern,7,Interactive
E3934,IT,Analyst,1,Interactive
E3935,IT,Intern,2,Text
E3936,Marketing,Intern,2,Video
E3937,Finance,Executive,9,Text
E3938,Marketing,Analyst,2,Text
E3939,Finance,Executive,2,Video
E3940,HR,Intern,8,Interactive
E3941,HR,Analyst,2,Video
E3942,HR,Intern,9,Video
E3943,Operations,Analyst,5,Interactive
E3944,Operations,Manager,4,Text
E3945,IT,Manager,8,Text
E3946,HR,Intern,4,Interactive
E3947,IT,Intern,9,Interactive
E3948,HR,Executive,3,Video
E3949,Finance,Executive,5,Video
E3950,HR,Executive,4,Video
E3951,IT,Manager,5,Video
E3952,HR,Analyst,9,Text
E3953,Operations,Analyst,1,Text
E3954,HR,Manager,4,Video
E3955,Finance,Manager,9,Video
E3956,Marketing,Executive,3,Video
E3957,Marketing,Executive,1,Video
E3958,Marketing,Manager,3,Text
E3959,Marketing,Executive,0,Text
E3960,Operations,Manager,9,Video
E3961,Marketing,Analyst,3,Text
E3962,IT,Manager,1,Text
E3963,Marketing,Manager,6,Text
E3964,Finance,Intern,9,Interactive
E3965,Finance,Intern,6,Text
E3966,Finance,Analyst,9,Text
E3967,Marketing,Executive,8,Video
E3968,Finance,Intern,9,Text
E3969,IT,Executive,8,Text
E3970,IT,Manager,1,Text
E3971,IT,Intern,10,Video
E3972,Operations,Manager,7,Video
E3973,IT,Executive,5,Interactive
E3974,HR,Intern,7,Video
E3975,Marketing,Intern,8,Interactive
E3976,IT,Manager,10,Text
E3977,Operations,Executive,0,Interactive
E3978,Operations,Executive,2,Video
E3979,Operations,Executive,7,Video
E3980,Finance,Analyst,1,Text
E3981,Finance,Analyst,3,Text
E3982,Marketing,Manager,0,Interactive
E3983,Finance,Intern,9,Interactive
E3984,Finance,Intern,10,Interactive
E3985,Finance,Manager,8,Text
E3986,Finance,Analyst,10,Interactive
E3987,Marketing,Analyst,3,Video
E3988,Finance,Manager,4,Text
E3989,Operations,Manager,3,Text
