survey_id,customer_id,score,comment,date
SV2661,C00267,3,Network issue,2020-07-11
SV2662,C00075,4,Too expensive,2021-11-15
SV2663,C00169,3,Happy with Zain,2023-06-20
SV2664,C00361,5,Happy with Zain,2023-01-21
SV2665,C00273,5,Too expensive,2021-03-02
SV2666,C00434,2,Network issue,2022-08-08
SV2667,C00033,2,Great service,2021-12-17
SV2668,C00345,3,Network issue,2024-07-07
SV2669,C00339,1,Too expensive,2021-11-11
SV2670,C00320,5,Happy with Zain,2022-09-18
SV2671,C00413,1,Great service,2025-07-09
SV2672,C00273,5,Too expensive,2020-12-20
SV2673,C00310,4,Great service,2021-03-07
SV2674,C00083,2,Great service,2022-04-16
SV2675,C00145,2,Too expensive,2022-01-29
SV2676,C00297,3,Great service,2021-05-03
SV2677,C00222,1,Too expensive,2023-12-01
SV2678,C00314,2,Great service,2023-11-17
SV2679,C00474,1,Network issue,2020-07-09
SV2680,C00124,3,Great service,2020-03-20
SV2681,C00415,3,Network issue,2021-10-22
SV2682,C00425,3,Great service,2021-08-25
SV2683,C00176,5,Too expensive,2021-02-04
SV2684,C00214,2,Happy with Zain,2022-10-01
SV2685,C00394,5,Too expensive,2021-11-06
SV2686,C00005,4,Happy with Zain,2021-06-14
SV2687,C00463,4,Great service,2020-11-19
SV2688,C00165,2,Happy with Zain,2022-12-24
SV2689,C00098,3,Great service,2024-04-03
SV2690,C00210,4,Network issue,2021-04-07
SV2691,C00278,3,Network issue,2020-03-22
SV2692,C00294,2,Too expensive,2024-05-01
SV2693,C00177,3,Too expensive,2021-09-05
SV2694,C00447,4,Too expensive,2024-11-27
SV2695,C00163,3,Network issue,2021-07-20
SV2696,C00437,5,Happy with Zain,2023-09-08
SV2697,C00083,2,Network issue,2021-04-21
SV2698,C00310,2,Network issue,2020-10-06
SV2699,C00139,4,Network issue,2021-03-16
SV2700,C00332,2,Network issue,2025-04-12
SV2701,C00211,2,Great service,2022-10-17
SV2702,C00249,4,Happy with Zain,2024-07-27
SV2703,C00393,5,Happy with Zain,2021-09-18
SV2704,C00127,2,Great service,2020-03-18
SV2705,C00157,4,Great service,2021-10-10
SV2706,C00362,2,Too expensive,2022-05-28
SV2707,C00381,5,Too expensive,2023-05-23
SV2708,C00364,3,Network issue,2020-11-26
SV2709,C00081,1,Too expensive,2021-11-24
SV2710,C00301,4,Great service,2022-09-30
SV2711,C00465,1,Happy with Zain,2025-03-10
SV2712,C00029,2,Happy with Zain,2020-07-13
SV2713,C00133,4,Network issue,2023-03-06
SV2714,C00483,5,Too expensive,2021-08-05
SV2715,C00307,3,Network issue,2021-08-21
SV2716,C00276,5,Happy with Zain,2020-07-19
SV2717,C00434,4,Too expensive,2022-04-10
SV2718,C00414,4,Too expensive,2022-04-16
SV2719,C00449,3,Too expensive,2021-05-23
SV2720,C00263,2,Great service,2022-06-13
SV2721,C00239,1,Too expensive,2021-01-19
SV2722,C00226,4,Too expensive,2021-02-22
SV2723,C00038,4,Network issue,2025-05-18
SV2724,C00098,1,Great service,2025-06-19
SV2725,C00464,1,Too expensive,2023-10-23
SV2726,C00249,3,Great service,2021-03-28
SV2727,C00281,2,Happy with Zain,2020-10-14
SV2728,C00255,4,Too expensive,2022-03-06
SV2729,C00111,1,Too expensive,2023-01-02
SV2730,C00154,4,Too expensive,2025-06-10
SV2731,C00128,4,Network issue,2022-08-05
SV2732,C00297,5,Great service,2022-11-17
SV2733,C00226,2,Too expensive,2023-11-16
SV2734,C00438,5,Too expensive,2020-05-09
SV2735,C00368,5,Too expensive,2021-12-18
SV2736,C00314,4,Great service,2020-06-24
SV2737,C00450,3,Happy with Zain,2021-04-15
SV2738,C00422,1,Happy with Zain,2024-03-01
SV2739,C00382,1,Happy with Zain,2022-12-23
SV2740,C00014,2,Too expensive,2020-05-26
SV2741,C00421,3,Happy with Zain,2025-07-18
SV2742,C00071,1,Happy with Zain,2023-12-06
SV2743,C00390,5,Great service,2025-07-25
SV2744,C00297,5,Happy with Zain,2025-03-04
SV2745,C00079,3,Network issue,2024-02-27
SV2746,C00385,1,Happy with Zain,2021-08-26
SV2747,C00378,2,Too expensive,2020-03-02
SV2748,C00088,3,Too expensive,2021-12-17
SV2749,C00297,5,Too expensive,2024-08-03
SV2750,C00169,2,Network issue,2024-09-21
SV2751,C00158,2,Happy with Zain,2020-11-01
SV2752,C00234,3,Too expensive,2025-03-29
SV2753,C00072,4,Great service,2024-12-25
SV2754,C00226,1,Network issue,2021-09-05
SV2755,C00429,1,Too expensive,2025-06-24
SV2756,C00098,5,Happy with Zain,2023-01-08
SV2757,C00460,5,Great service,2024-05-03
SV2758,C00070,3,Network issue,2023-07-03
SV2759,C00328,1,Happy with Zain,2023-04-29
SV2760,C00294,4,Happy with Zain,2020-10-18
SV2761,C00111,3,Network issue,2025-06-17
SV2762,C00394,4,Too expensive,2020-04-25
SV2763,C00152,1,Network issue,2023-03-08
SV2764,C00174,4,Happy with Zain,2023-09-11
SV2765,C00395,1,Too expensive,2020-02-10
SV2766,C00253,5,Happy with Zain,2023-05-04
SV2767,C00309,2,Happy with Zain,2020-08-21
SV2768,C00203,4,Great service,2023-09-11
SV2769,C00300,4,Too expensive,2023-03-02
SV2770,C00105,4,Great service,2025-07-10
SV2771,C00288,4,Great service,2023-05-02
SV2772,C00100,3,Happy with Zain,2020-04-05
SV2773,C00422,5,Great service,2022-07-01
SV2774,C00031,2,Great service,2020-07-16
SV2775,C00182,4,Happy with Zain,2020-03-09
SV2776,C00261,5,Happy with Zain,2021-07-21
SV2777,C00117,2,Too expensive,2023-06-06
SV2778,C00360,5,Great service,2025-08-04
SV2779,C00128,5,Great service,2020-01-14
SV2780,C00473,3,Great service,2025-09-12
SV2781,C00482,5,Happy with Zain,2024-06-16
SV2782,C00041,4,Great service,2021-03-01
SV2783,C00395,5,Network issue,2023-03-31
SV2784,C00128,2,Network issue,2024-03-14
SV2785,C00198,1,Network issue,2022-05-28
SV2786,C00006,1,Too expensive,2021-11-18
SV2787,C00077,4,Too expensive,2022-02-01
SV2788,C00205,5,Great service,2020-08-25
SV2789,C00168,5,Happy with Zain,2024-10-20
SV2790,C00151,4,Too expensive,2022-04-14
SV2791,C00414,2,Too expensive,2022-10-28
SV2792,C00422,4,Too expensive,2020-07-28
SV2793,C00030,1,Network issue,2024-08-21
SV2794,C00336,5,Network issue,2023-10-13
SV2795,C00358,5,Network issue,2023-06-28
SV2796,C00007,4,Happy with Zain,2022-02-13
SV2797,C00211,1,Network issue,2024-04-19
SV2798,C00167,3,Great service,2025-07-15
SV2799,C00226,5,Great service,2024-04-25
SV2800,C00413,3,Too expensive,2025-07-12
SV2801,C00245,4,Too expensive,2021-06-26
SV2802,C00407,2,Network issue,2025-09-29
SV2803,C00489,2,Network issue,2023-01-21
SV2804,C00393,4,Too expensive,2024-01-05
SV2805,C00106,4,Great service,2021-09-22
SV2806,C00470,1,Too expensive,2021-07-26
SV2807,C00254,2,Too expensive,2023-09-23
SV2808,C00454,3,Too expensive,2021-11-19
SV2809,C00154,3,Network issue,2023-07-13
SV2810,C00313,5,Network issue,2021-10-23
SV2811,C00124,3,Network issue,2020-05-08
SV2812,C00426,5,Happy with Zain,2025-03-07
SV2813,C00189,5,Happy with Zain,2024-03-03
SV2814,C00470,5,Network issue,2022-11-10
SV2815,C00342,2,Happy with Zain,2024-03-06
SV2816,C00486,1,Network issue,2025-04-24
SV2817,C00187,3,Network issue,2025-05-04
SV2818,C00097,4,Network issue,2024-05-06
SV2819,C00060,5,Happy with Zain,2022-02-21
SV2820,C00111,1,Too expensive,2025-01-31
SV2821,C00268,1,Network issue,2024-02-25
SV2822,C00167,4,Network issue,2024-08-17
SV2823,C00470,1,Too expensive,2020-07-27
SV2824,C00181,1,Too expensive,2022-09-09
SV2825,C00027,1,Network issue,2022-02-28
SV2826,C00197,4,Too expensive,2022-09-04
SV2827,C00113,3,Network issue,2024-12-06
SV2828,C00500,4,Network issue,2024-06-12
SV2829,C00391,1,Happy with Zain,2021-12-04
SV2830,C00258,1,Great service,2021-01-22
SV2831,C00191,2,Happy with Zain,2023-09-23
SV2832,C00119,5,Too expensive,2020-11-16
SV2833,C00009,1,Network issue,2022-04-23
SV2834,C00171,3,Network issue,2022-11-20
SV2835,C00272,2,Too expensive,2023-06-11
SV2836,C00043,5,Too expensive,2025-07-04
SV2837,C00274,4,Too expensive,2023-12-17
SV2838,C00373,1,Too expensive,2021-10-04
SV2839,C00360,4,Great service,2022-12-31
SV2840,C00141,1,Network issue,2021-02-11
SV2841,C00276,1,Great service,2020-10-29
SV2842,C00418,5,Too expensive,2021-05-21
SV2843,C00489,1,Happy with Zain,2021-06-26
SV2844,C00100,2,Happy with Zain,2024-04-19
SV2845,C00048,3,Great service,2024-07-23
SV2846,C00007,3,Great service,2025-02-09
SV2847,C00286,5,Too expensive,2021-05-24
SV2848,C00016,4,Happy with Zain,2024-06-26
SV2849,C00283,3,Network issue,2020-03-12
SV2850,C00053,4,Happy with Zain,2020-03-20
SV2851,C00379,3,Happy with Zain,2025-05-30
SV2852,C00047,2,Happy with Zain,2023-05-12
SV2853,C00413,2,Too expensive,2025-08-21
SV2854,C00315,2,Happy with Zain,2022-06-09
SV2855,C00207,4,Network issue,2022-12-21
SV2856,C00260,3,Too expensive,2020-06-17
SV2857,C00392,3,Too expensive,2025-06-24
SV2858,C00335,2,Network issue,2023-02-14
SV2859,C00400,4,Too expensive,2025-03-31
SV2860,C00449,5,Too expensive,2025-05-02
SV2861,C00266,5,Great service,2025-09-10
SV2862,C00392,1,Too expensive,2024-05-20
SV2863,C00358,3,Network issue,2023-05-14
SV2864,C00395,2,Great service,2021-05-20
SV2865,C00204,2,Network issue,2021-12-12
SV2866,C00307,2,Happy with Zain,2023-07-13
SV2867,C00228,5,Great service,2022-03-07
SV2868,C00220,2,Happy with Zain,2023-02-24
SV2869,C00488,3,Network issue,2021-09-06
SV2870,C00287,3,Happy with Zain,2022-11-17
SV2871,C00021,5,Happy with Zain,2020-10-15
SV2872,C00142,2,Too expensive,2021-07-21
SV2873,C00115,3,Happy with Zain,2022-07-27
SV2874,C00495,4,Too expensive,2022-02-17
SV2875,C00379,1,Happy with Zain,2021-08-05
SV2876,C00197,3,Happy with Zain,2021-01-17
SV2877,C00210,5,Too expensive,2022-06-17
SV2878,C00303,4,Too expensive,2020-04-08
SV2879,C00155,2,Network issue,2020-03-17
SV2880,C00108,5,Network issue,2021-11-03
SV2881,C00084,4,Too expensive,2022-05-11
SV2882,C00253,2,Network issue,2025-09-08
SV2883,C00445,2,Great service,2022-11-28
SV2884,C00166,1,Too expensive,2022-10-18
SV2885,C00241,1,Great service,2021-08-14
SV2886,C00046,5,Too expensive,2021-09-16
SV2887,C00129,3,Great service,2024-08-31
SV2888,C00105,3,Great service,2025-04-20
SV2889,C00437,3,Great service,2021-04-09
SV2890,C00466,1,Happy with Zain,2021-03-02
SV2891,C00444,2,Great service,2022-08-28
SV2892,C00454,5,Too expensive,2024-02-23
SV2893,C00284,1,Network issue,2025-09-17
SV2894,C00189,2,Great service,2025-07-04
SV2895,C00160,5,Network issue,2024-10-18
SV2896,C00370,4,Network issue,2025-09-05
SV2897,C00224,3,Too expensive,2022-12-30
SV2898,C00218,5,Happy with Zain,2021-12-28
SV2899,C00435,3,Too expensive,2024-10-15
SV2900,C00426,2,Happy with Zain,2022-08-06
SV2901,C00147,2,Happy with Zain,2020-08-09
SV2902,C00007,1,Great service,2022-12-21
SV2903,C00066,1,Too expensive,2024-04-06
SV2904,C00376,3,Too expensive,2023-11-26
SV2905,C00144,2,Happy with Zain,2022-12-28
SV2906,C00053,5,Great service,2024-12-30
SV2907,C00191,4,Happy with Zain,2024-01-19
SV2908,C00154,3,Network issue,2023-06-05
SV2909,C00195,4,Network issue,2020-02-29
SV2910,C00276,3,Too expensive,2024-05-25
SV2911,C00367,3,Network issue,2025-09-06
SV2912,C00470,4,Network issue,2020-02-15
SV2913,C00293,1,Too expensive,2022-10-06
SV2914,C00492,1,Happy with Zain,2020-03-08
SV2915,C00249,3,Network issue,2024-05-21
SV2916,C00286,2,Great service,2023-03-18
SV2917,C00278,4,Happy with Zain,2024-07-07
SV2918,C00069,5,Too expensive,2020-05-20
SV2919,C00346,3,Too expensive,2023-12-04
SV2920,C00336,5,Network issue,2020-02-28
SV2921,C00468,5,Network issue,2021-11-08
SV2922,C00257,4,Too expensive,2024-06-13
SV2923,C00264,3,Too expensive,2023-06-15
SV2924,C00164,2,Too expensive,2024-01-14
SV2925,C00262,1,Too expensive,2022-03-27
SV2926,C00313,3,Network issue,2023-04-29
SV2927,C00032,2,Happy with Zain,2024-06-13
SV2928,C00455,1,Happy with Zain,2023-11-30
SV2929,C00152,4,Network issue,2021-05-06
SV2930,C00333,1,Happy with Zain,2025-08-18
SV2931,C00413,1,Too expensive,2025-04-12
SV2932,C00325,4,Too expensive,2024-08-26
SV2933,C00411,1,Happy with Zain,2024-10-19
SV2934,C00378,2,Network issue,2020-08-01
SV2935,C00477,4,Network issue,2024-09-01
SV2936,C00394,2,Too expensive,2023-02-16
SV2937,C00222,2,Too expensive,2020-09-23
SV2938,C00405,5,Network issue,2025-07-23
SV2939,C00127,4,Too expensive,2021-10-04
SV2940,C00264,4,Great service,2022-11-07
SV2941,C00448,3,Great service,2025-09-15
SV2942,C00205,5,Happy with Zain,2020-06-23
SV2943,C00060,1,Happy with Zain,2024-03-16
SV2944,C00477,4,Network issue,2023-06-14
SV2945,C00259,5,Too expensive,2021-02-22
SV2946,C00458,3,Happy with Zain,2021-04-08
SV2947,C00411,2,Too expensive,2023-03-25
SV2948,C00134,3,Happy with Zain,2021-09-29
SV2949,C00254,2,Happy with Zain,2024-02-22
SV2950,C00135,2,Great service,2021-03-03
SV2951,C00046,5,Too expensive,2022-04-06
SV2952,C00047,3,Happy with Zain,2023-10-06
SV2953,C00282,5,Network issue,2024-06-05
SV2954,C00005,1,Great service,2020-05-05
SV2955,C00028,1,Happy with Zain,2022-07-04
SV2956,C00166,2,Happy with Zain,2024-07-26
SV2957,C00479,5,Network issue,2020-05-31
SV2958,C00020,2,Network issue,2024-07-21
SV2959,C00448,5,Network issue,2025-09-21
SV2960,C00279,1,Network issue,2021-02-20
SV2961,C00098,2,Too expensive,2020-09-30
SV2962,C00106,4,Network issue,2025-05-15
SV2963,C00382,5,Network issue,2022-02-16
SV2964,C00294,5,Network issue,2021-11-24
SV2965,C00038,5,Network issue,2022-12-26
SV2966,C00092,3,Happy with Zain,2022-05-01
SV2967,C00012,5,Happy with Zain,2023-10-21
SV2968,C00187,3,Happy with Zain,2024-06-17
SV2969,C00241,1,Happy with Zain,2024-02-01
SV2970,C00040,3,Great service,2025-01-15
SV2971,C00050,2,Happy with Zain,2022-10-20
SV2972,C00364,1,Too expensive,2022-04-26
SV2973,C00489,1,Great service,2020-02-10
SV2974,C00167,5,Network issue,2020-05-17
SV2975,C00102,2,Too expensive,2024-01-08
SV2976,C00400,1,Network issue,2023-05-23
SV2977,C00431,4,Great service,2023-10-24
SV2978,C00162,5,Great service,2021-07-31
SV2979,C00487,3,Happy with Zain,2021-04-22
SV2980,C00332,2,Happy with Zain,2021-02-19
SV2981,C00349,3,Happy with Zain,2025-05-22
SV2982,C00177,3,Happy with Zain,2021-05-09
SV2983,C00188,2,Great service,2022-09-17
SV2984,C00486,3,Great service,2022-09-17
SV2985,C00120,1,Great service,2021-01-10
SV2986,C00348,3,Great service,2025-06-28
SV2987,C00482,5,Happy with Zain,2023-09-17
SV2988,C00127,5,Network issue,2024-07-29
SV2989,C00199,4,Great service,2024-11-16
SV2990,C00482,4,Happy with Zain,2020-03-26
SV2991,C00073,1,Too expensive,2020-03-25
SV2992,C00373,5,Too expensive,2025-04-08
SV2993,C00149,3,Network issue,2020-03-16
SV2994,C00082,5,Too expensive,2025-01-24
SV2995,C00239,1,Network issue,2021-08-19
SV2996,C00115,2,Network issue,2020-06-09
SV2997,C00421,2,Too expensive,2021-08-05
SV2998,C00122,1,Great service,2021-04-24
SV2999,C00032,1,Too expensive,2025-01-06
SV3000,C00402,3,Too expensive,2021-05-05
SV3001,C00436,2,Great service,2020-03-13
SV3002,C00014,2,Happy with Zain,2020-03-18
SV3003,C00279,4,Great service,2025-04-25
SV3004,C00208,3,Too expensive,2025-08-29
SV3005,C00467,2,Happy with Zain,2025-05-23
SV3006,C00414,1,Network issue,2022-01-10
SV3007,C00116,4,Network issue,2023-10-20
SV3008,C00385,2,Great service,2020-09-04
SV3009,C00303,1,Too expensive,2021-09-25
SV3010,C00103,5,Network issue,2022-03-16
SV3011,C00258,5,Too expensive,2022-12-21
SV3012,C00305,4,Happy with Zain,2021-06-24
SV3013,C00471,2,Happy with Zain,2023-07-21
SV3014,C00361,3,Too expensive,2024-05-20
SV3015,C00150,2,Network issue,2021-02-21
SV3016,C00171,4,Network issue,2023-09-07
SV3017,C00469,5,Great service,2021-07-23
SV3018,C00070,4,Network issue,2020-02-28
SV3019,C00336,4,Network issue,2021-07-09
SV3020,C00231,2,Too expensive,2020-07-02
SV3021,C00350,5,Network issue,2020-12-03
SV3022,C00486,1,Great service,2021-06-22
SV3023,C00182,4,Happy with Zain,2024-12-26
SV3024,C00435,5,Happy with Zain,2021-09-20
SV3025,C00060,5,Happy with Zain,2021-11-07
SV3026,C00300,2,Great service,2024-03-14
SV3027,C00299,1,Too expensive,2020-03-02
SV3028,C00430,1,Network issue,2024-10-02
SV3029,C00500,4,Too expensive,2024-10-31
SV3030,C00321,3,Happy with Zain,2021-06-20
SV3031,C00181,1,Too expensive,2020-03-08
SV3032,C00347,3,Great service,2022-06-20
SV3033,C00308,4,Great service,2023-11-12
SV3034,C00034,2,Network issue,2020-07-03
SV3035,C00483,3,Too expensive,2022-09-14
SV3036,C00327,3,Happy with Zain,2022-03-07
SV3037,C00340,1,Too expensive,2020-06-15
SV3038,C00226,4,Great service,2021-09-11
SV3039,C00165,2,Network issue,2020-08-25
SV3040,C00476,5,Happy with Zain,2020-05-20
SV3041,C00279,3,Happy with Zain,2024-02-29
SV3042,C00061,3,Happy with Zain,2025-01-21
SV3043,C00186,4,Great service,2021-06-10
SV3044,C00285,4,Great service,2021-11-05
SV3045,C00428,5,Too expensive,2025-07-12
SV3046,C00256,3,Happy with Zain,2023-02-06
SV3047,C00189,2,Too expensive,2024-12-02
SV3048,C00043,5,Network issue,2021-09-13
SV3049,C00228,3,Happy with Zain,2023-11-13
SV3050,C00349,4,Too expensive,2024-10-02
SV3051,C00191,1,Too expensive,2023-02-07
SV3052,C00355,5,Too expensive,2024-11-03
SV3053,C00450,5,Happy with Zain,2021-12-31
SV3054,C00352,2,Too expensive,2023-01-26
SV3055,C00200,3,Network issue,2021-10-11
SV3056,C00005,4,Great service,2021-06-28
SV3057,C00123,3,Great service,2023-02-07
SV3058,C00353,1,Happy with Zain,2023-02-17
SV3059,C00495,2,Too expensive,2024-03-08
SV3060,C00295,4,Too expensive,2021-01-13
SV3061,C00374,1,Too expensive,2025-04-22
SV3062,C00146,1,Great service,2020-07-20
SV3063,C00272,5,Too expensive,2020-04-04
SV3064,C00429,1,Great service,2020-11-10
SV3065,C00004,2,Too expensive,2021-04-03
SV3066,C00195,2,Happy with Zain,2021-05-20
SV3067,C00127,4,Great service,2021-04-05
SV3068,C00081,2,Too expensive,2022-09-05
SV3069,C00253,1,Too expensive,2021-11-29
SV3070,C00355,2,Great service,2022-05-02
SV3071,C00224,2,Too expensive,2024-08-15
SV3072,C00288,5,Happy with Zain,2025-05-10
SV3073,C00046,4,Happy with Zain,2023-06-15
SV3074,C00108,4,Network issue,2024-01-18
SV3075,C00151,5,Too expensive,2022-10-03
SV3076,C00023,1,Network issue,2025-09-16
SV3077,C00037,1,Great service,2025-09-04
SV3078,C00452,2,Great service,2024-03-21
SV3079,C00153,1,Happy with Zain,2024-03-28
SV3080,C00137,3,Network issue,2021-09-09
SV3081,C00464,4,Happy with Zain,2022-07-16
SV3082,C00460,5,Great service,2023-09-22
SV3083,C00386,5,Happy with Zain,2022-02-10
SV3084,C00043,3,Network issue,2022-07-04
SV3085,C00117,5,Great service,2021-07-24
SV3086,C00200,5,Great service,2024-09-26
SV3087,C00475,3,Too expensive,2022-12-09
SV3088,C00067,5,Happy with Zain,2024-09-09
SV3089,C00274,2,Happy with Zain,2024-10-21
SV3090,C00053,2,Too expensive,2023-11-26
SV3091,C00231,3,Great service,2021-09-11
SV3092,C00167,5,Network issue,2023-04-05
SV3093,C00046,5,Happy with Zain,2021-07-19
SV3094,C00185,1,Too expensive,2022-04-13
SV3095,C00205,4,Great service,2020-02-07
SV3096,C00263,5,Too expensive,2023-08-23
SV3097,C00306,1,Network issue,2020-01-11
SV3098,C00092,3,Too expensive,2021-10-18
SV3099,C00352,3,Network issue,2024-12-03
SV3100,C00094,5,Happy with Zain,2024-01-02
SV3101,C00266,2,Happy with Zain,2020-12-09
SV3102,C00274,4,Happy with Zain,2024-04-16
SV3103,C00451,3,Happy with Zain,2023-12-04
SV3104,C00475,5,Happy with Zain,2025-06-19
SV3105,C00456,3,Happy with Zain,2025-03-31
SV3106,C00042,1,Too expensive,2023-01-25
SV3107,C00037,1,Happy with Zain,2021-03-01
SV3108,C00074,2,Great service,2025-08-11
SV3109,C00235,2,Too expensive,2024-08-02
SV3110,C00294,4,Network issue,2022-06-22
SV3111,C00072,1,Happy with Zain,2022-05-17
SV3112,C00116,3,Too expensive,2020-04-12
SV3113,C00212,2,Happy with Zain,2024-12-11
SV3114,C00007,2,Network issue,2023-10-25
SV3115,C00475,3,Network issue,2020-05-26
SV3116,C00135,2,Network issue,2021-11-12
SV3117,C00054,3,Too expensive,2022-09-14
SV3118,C00051,4,Network issue,2023-02-18
SV3119,C00222,5,Great service,2024-02-17
SV3120,C00269,2,Great service,2021-06-27
SV3121,C00340,1,Happy with Zain,2025-03-31
SV3122,C00262,4,Network issue,2024-06-16
SV3123,C00061,1,Great service,2024-06-13
SV3124,C00235,2,Network issue,2020-05-22
SV3125,C00446,3,Happy with Zain,2024-02-25
SV3126,C00248,1,Network issue,2021-01-02
SV3127,C00303,1,Great service,2023-02-07
SV3128,C00113,1,Too expensive,2024-02-02
SV3129,C00344,5,Happy with Zain,2023-09-24
SV3130,C00241,3,Happy with Zain,2025-06-05
SV3131,C00451,5,Great service,2024-09-13
SV3132,C00389,2,Network issue,2023-06-21
SV3133,C00023,1,Great service,2020-09-22
SV3134,C00360,4,Network issue,2021-02-09
SV3135,C00277,4,Too expensive,2025-04-07
SV3136,C00258,3,Happy with Zain,2023-01-01
SV3137,C00209,4,Too expensive,2025-01-26
SV3138,C00487,2,Great service,2022-09-22
SV3139,C00452,4,Too expensive,2025-05-11
SV3140,C00317,4,Great service,2023-10-26
SV3141,C00200,3,Network issue,2020-10-15
SV3142,C00208,2,Great service,2024-03-16
SV3143,C00030,3,Too expensive,2023-09-14
SV3144,C00227,1,Happy with Zain,2023-02-02
SV3145,C00305,1,Happy with Zain,2022-08-23
SV3146,C00357,4,Network issue,2023-05-31
SV3147,C00046,4,Happy with Zain,2024-07-05
SV3148,C00189,3,Network issue,2024-05-20
SV3149,C00466,4,Too expensive,2023-01-31
SV3150,C00483,5,Too expensive,2021-11-19
SV3151,C00033,2,Network issue,2023-05-02
SV3152,C00357,2,Network issue,2022-02-06
SV3153,C00143,1,Happy with Zain,2023-06-14
SV3154,C00120,2,Happy with Zain,2025-03-08
SV3155,C00090,3,Happy with Zain,2023-06-12
SV3156,C00303,2,Too expensive,2022-04-07
