usage_id,customer_id,date,data_used_gb,app_category
U3220,C039,2025-02-10,3.31,Work
U3221,C033,2024-10-29,7.0,Streaming
U3222,C080,2025-04-07,5.72,Social Media
U3223,C098,2025-01-09,9.62,Streaming
U3224,C093,2025-03-26,2.34,Work
U3225,C072,2025-01-12,1.54,Work
U3226,C057,2024-10-22,5.27,Streaming
U3227,C058,2025-07-08,3.39,Streaming
U3228,C096,2024-10-01,0.47,Social Media
U3229,C025,2025-02-13,3.06,Social Media
U3230,C097,2024-10-28,6.1,Work
U3231,C014,2025-02-22,1.99,Education
U3232,C059,2025-02-11,6.65,Gaming
U3233,C005,2025-03-11,1.71,Gaming
U3234,C047,2025-04-18,2.44,Social Media
U3235,C048,2024-12-05,5.72,Gaming
U3236,C079,2025-01-06,4.76,Work
U3237,C089,2024-09-19,6.41,Gaming
U3238,C026,2025-02-20,6.16,Streaming
U3239,C024,2025-06-23,8.13,Social Media
U3240,C037,2024-12-15,3.73,Social Media
U3241,C077,2025-07-30,1.8,Gaming
U3242,C001,2025-07-26,5.31,Streaming
U3243,C039,2024-10-08,8.97,Social Media
U3244,C019,2025-04-10,5.67,Education
U3245,C042,2024-12-31,8.51,Work
U3246,C006,2025-07-26,6.11,Streaming
U3247,C056,2025-05-10,2.17,Streaming
U3248,C057,2025-08-07,2.8,Streaming
U3249,C042,2024-11-19,5.67,Streaming
U3250,C074,2025-06-27,4.22,Gaming
U3251,C004,2024-12-28,1.64,Education
U3252,C074,2025-03-11,5.35,Streaming
U3253,C088,2025-04-01,9.05,Gaming
U3254,C043,2025-07-22,4.85,Social Media
U3255,C081,2025-08-20,5.32,Work
U3256,C034,2025-05-25,4.58,Gaming
U3257,C018,2025-06-06,5.3,Education
U3258,C027,2024-09-14,6.87,Gaming
U3259,C026,2025-08-11,1.67,Gaming
U3260,C062,2025-09-02,8.1,Work
U3261,C012,2025-06-03,9.2,Gaming
U3262,C029,2025-02-28,2.71,Education
U3263,C029,2025-07-30,2.46,Social Media
U3264,C053,2025-01-26,5.29,Work
U3265,C087,2025-07-25,6.59,Gaming
U3266,C087,2024-12-27,2.6,Education
U3267,C086,2025-05-09,7.71,Social Media
U3268,C058,2025-02-26,2.83,Social Media
U3269,C079,2024-11-25,6.75,Gaming
U3270,C041,2025-05-07,1.67,Education
U3271,C001,2025-03-24,4.55,Work
U3272,C080,2024-10-16,4.28,Gaming
U3273,C027,2025-02-24,1.89,Work
U3274,C082,2025-05-19,0.13,Social Media
U3275,C014,2025-08-24,4.99,Work
U3276,C083,2025-09-07,9.03,Work
U3277,C096,2024-11-03,8.51,Gaming
U3278,C078,2024-12-09,8.35,Work
U3279,C040,2025-02-21,7.33,Gaming
U3280,C067,2025-06-06,6.66,Education
U3281,C093,2024-11-08,3.09,Streaming
U3282,C010,2024-10-02,6.77,Work
U3283,C048,2025-04-07,5.43,Work
U3284,C008,2025-05-27,9.55,Gaming
U3285,C004,2025-01-05,5.8,Education
U3286,C086,2025-06-01,7.44,Streaming
U3287,C051,2025-02-03,2.83,Streaming
U3288,C051,2025-02-05,6.21,Social Media
U3289,C017,2025-06-06,7.19,Education
U3290,C041,2024-09-16,7.8,Streaming
U3291,C045,2024-11-23,0.72,Work
U3292,C016,2025-04-30,1.53,Education
U3293,C042,2025-05-15,8.87,Social Media
U3294,C012,2025-07-19,4.57,Gaming
U3295,C047,2025-06-25,9.2,Education
U3296,C082,2025-07-04,7.43,Education
U3297,C031,2025-02-15,2.62,Streaming
U3298,C062,2024-09-13,0.54,Gaming
U3299,C009,2024-10-06,0.54,Streaming
U3300,C065,2024-11-01,9.08,Gaming
U3301,C079,2025-06-29,4.2,Streaming
U3302,C026,2024-11-06,0.69,Streaming
U3303,C057,2025-07-09,9.48,Social Media
U3304,C064,2025-07-16,1.84,Work
U3305,C010,2025-08-04,2.58,Work
U3306,C059,2025-06-02,5.55,Education
U3307,C051,2025-03-20,0.22,Social Media
U3308,C010,2025-03-15,3.63,Social Media
U3309,C100,2024-12-19,1.94,Education
U3310,C061,2025-01-31,0.62,Work
U3311,C074,2024-12-13,7.08,Streaming
U3312,C017,2025-08-31,0.31,Social Media
U3313,C017,2025-03-29,7.37,Streaming
U3314,C055,2024-11-25,6.39,Streaming
U3315,C051,2025-06-14,2.53,Streaming
U3316,C051,2025-02-13,0.81,Education
U3317,C036,2025-02-24,4.66,Social Media
U3318,C049,2025-04-10,6.0,Streaming
U3319,C064,2024-09-20,1.11,Streaming
U3320,C014,2025-06-28,5.52,Gaming
U3321,C094,2024-11-11,7.72,Streaming
U3322,C070,2025-09-04,2.86,Streaming
U3323,C057,2025-03-28,2.28,Social Media
U3324,C054,2025-02-07,7.47,Education
U3325,C013,2025-06-03,7.68,Social Media
U3326,C067,2025-05-03,7.8,Gaming
U3327,C076,2025-05-25,9.84,Work
U3328,C028,2025-01-29,4.78,Social Media
U3329,C086,2025-07-20,1.77,Social Media
U3330,C004,2025-05-04,6.36,Social Media
U3331,C100,2024-12-13,8.23,Social Media
U3332,C085,2025-08-13,9.98,Gaming
U3333,C071,2025-08-03,0.4,Education
U3334,C068,2025-07-29,9.56,Streaming
U3335,C050,2025-04-19,7.46,Work
U3336,C053,2024-09-20,7.55,Work
U3337,C072,2025-09-07,0.45,Gaming
U3338,C019,2025-08-13,5.49,Social Media
U3339,C026,2024-12-23,5.38,Gaming
U3340,C029,2025-05-31,4.4,Social Media
U3341,C059,2024-10-01,3.96,Streaming
U3342,C035,2025-07-26,4.8,Education
U3343,C032,2024-11-04,3.71,Social Media
U3344,C097,2025-04-27,8.45,Social Media
U3345,C068,2025-06-18,6.45,Gaming
U3346,C089,2024-10-16,7.94,Social Media
U3347,C066,2025-04-06,5.45,Social Media
U3348,C030,2024-11-29,7.12,Social Media
U3349,C005,2024-09-30,1.15,Streaming
U3350,C060,2025-05-09,2.68,Social Media
U3351,C085,2025-08-03,3.21,Social Media
U3352,C086,2024-09-12,6.06,Education
U3353,C042,2024-10-21,6.36,Work
U3354,C059,2025-01-11,0.49,Streaming
U3355,C011,2025-02-02,3.79,Gaming
U3356,C051,2025-03-04,8.41,Gaming
U3357,C099,2025-06-27,9.48,Work
U3358,C078,2025-03-25,7.65,Work
U3359,C052,2025-05-22,1.15,Gaming
U3360,C062,2025-05-29,6.35,Streaming
U3361,C065,2024-10-03,8.94,Work
U3362,C017,2025-07-30,3.65,Streaming
U3363,C098,2024-11-30,7.74,Gaming
U3364,C098,2025-03-22,3.3,Education
U3365,C083,2025-03-17,7.6,Education
U3366,C044,2025-05-03,8.18,Education
U3367,C009,2025-06-05,6.57,Gaming
U3368,C032,2024-09-25,5.66,Streaming
U3369,C012,2024-12-14,8.22,Gaming
U3370,C014,2024-10-06,0.14,Education
U3371,C089,2024-12-24,3.52,Education
U3372,C021,2024-12-20,7.22,Gaming
U3373,C096,2024-10-05,6.79,Education
U3374,C078,2025-02-07,4.74,Gaming
U3375,C089,2025-08-05,2.43,Social Media
U3376,C085,2025-01-14,9.94,Education
U3377,C021,2025-05-21,4.6,Streaming
U3378,C012,2025-07-14,3.43,Social Media
U3379,C098,2024-11-20,1.98,Work
U3380,C090,2025-05-02,5.08,Social Media
U3381,C016,2024-10-19,0.79,Education
U3382,C019,2025-03-19,0.85,Work
U3383,C033,2024-11-30,0.46,Work
U3384,C095,2025-01-03,8.75,Education
U3385,C020,2025-01-07,7.27,Social Media
U3386,C058,2025-03-16,2.56,Gaming
U3387,C085,2024-11-23,6.36,Work
U3388,C017,2025-04-28,0.47,Streaming
U3389,C075,2024-09-16,2.59,Gaming
U3390,C048,2025-08-15,9.67,Streaming
U3391,C081,2025-03-19,0.8,Education
U3392,C070,2025-01-06,8.12,Gaming
U3393,C086,2024-12-24,6.41,Education
U3394,C097,2024-10-22,3.16,Work
U3395,C081,2025-07-16,7.02,Social Media
U3396,C091,2025-02-23,4.76,Work
U3397,C031,2024-12-16,8.02,Streaming
U3398,C011,2024-10-15,3.63,Social Media
U3399,C014,2025-08-17,2.13,Education
U3400,C076,2024-09-25,2.63,Work
U3401,C052,2025-08-03,3.45,Education
U3402,C036,2025-06-28,3.57,Work
U3403,C021,2025-05-10,0.77,Social Media
U3404,C084,2025-02-07,3.22,Social Media
U3405,C056,2025-04-21,5.41,Social Media
U3406,C092,2025-05-23,4.24,Work
U3407,C014,2025-05-06,2.03,Work
U3408,C099,2024-11-25,2.52,Gaming
U3409,C029,2025-05-26,3.3,Work
U3410,C010,2025-02-18,6.99,Social Media
U3411,C092,2024-10-21,1.34,Streaming
U3412,C040,2025-03-19,4.44,Social Media
U3413,C036,2025-02-01,4.75,Streaming
U3414,C086,2025-09-06,5.76,Streaming
U3415,C025,2025-03-20,7.88,Education
U3416,C013,2025-02-13,6.52,Education
U3417,C092,2024-10-13,2.24,Streaming
U3418,C073,2025-04-09,9.96,Education
U3419,C015,2025-07-11,5.62,Work
U3420,C032,2025-01-31,1.75,Streaming
U3421,C084,2025-01-20,1.1,Social Media
U3422,C068,2025-06-08,9.3,Social Media
U3423,C094,2025-03-21,2.86,Gaming
U3424,C006,2025-05-13,8.33,Streaming
U3425,C003,2024-11-09,4.19,Education
U3426,C088,2024-10-06,2.79,Streaming
U3427,C062,2025-07-27,7.63,Social Media
U3428,C033,2025-06-02,8.28,Gaming
U3429,C050,2025-07-25,2.48,Work
U3430,C023,2025-01-11,4.57,Work
U3431,C012,2025-09-05,2.62,Streaming
U3432,C045,2024-11-26,3.09,Work
U3433,C088,2024-11-20,8.48,Streaming
U3434,C030,2025-01-20,0.61,Streaming
U3435,C061,2025-03-28,6.58,Social Media
U3436,C018,2025-04-15,7.44,Gaming
U3437,C056,2025-02-13,5.73,Work
U3438,C050,2025-02-19,1.04,Gaming
U3439,C051,2024-11-05,8.94,Education
U3440,C046,2025-01-25,3.97,Gaming
U3441,C022,2025-01-23,9.82,Work
U3442,C054,2024-12-08,6.48,Social Media
U3443,C041,2024-12-11,2.37,Education
U3444,C022,2025-05-10,7.25,Streaming
U3445,C029,2025-06-20,7.23,Social Media
U3446,C003,2025-03-17,6.02,Education
U3447,C100,2024-12-24,5.41,Streaming
U3448,C076,2025-01-31,4.1,Social Media
U3449,C043,2025-05-11,4.91,Gaming
U3450,C029,2024-10-16,7.44,Streaming
U3451,C071,2025-08-09,5.33,Social Media
U3452,C066,2025-05-26,3.15,Work
U3453,C089,2025-01-12,6.86,Education
U3454,C065,2024-09-27,7.05,Streaming
U3455,C002,2025-05-19,1.2,Work
U3456,C017,2025-03-28,1.87,Education
U3457,C060,2024-12-18,1.24,Social Media
U3458,C053,2025-02-14,2.93,Education
U3459,C067,2025-03-31,6.59,Work
U3460,C071,2025-04-21,6.82,Education
U3461,C030,2024-11-27,2.34,Work
U3462,C030,2025-07-07,7.73,Streaming
U3463,C004,2025-06-23,8.1,Gaming
U3464,C027,2024-09-14,9.85,Streaming
U3465,C079,2025-06-27,9.44,Work
U3466,C041,2025-01-14,7.53,Gaming
U3467,C001,2024-11-08,1.82,Work
U3468,C069,2025-07-11,4.18,Gaming
U3469,C088,2024-11-16,9.55,Work
U3470,C006,2025-06-14,4.99,Social Media
U3471,C054,2025-02-16,5.4,Education
U3472,C011,2025-04-05,6.36,Streaming
U3473,C037,2025-05-06,9.73,Education
U3474,C067,2024-12-14,2.81,Education
U3475,C098,2024-10-07,8.33,Gaming
U3476,C048,2025-01-25,9.12,Education
U3477,C074,2025-06-09,2.37,Social Media
U3478,C087,2024-10-04,8.07,Work
U3479,C044,2025-01-07,9.4,Social Media
U3480,C081,2025-07-29,9.12,Education
U3481,C043,2025-01-25,4.15,Social Media
U3482,C034,2024-12-30,5.63,Education
U3483,C003,2024-10-20,9.78,Social Media
U3484,C076,2024-12-08,2.2,Gaming
U3485,C026,2025-07-03,2.96,Streaming
U3486,C068,2025-03-01,7.46,Work
U3487,C011,2024-11-20,2.41,Gaming
U3488,C039,2025-08-12,2.49,Social Media
U3489,C044,2025-03-26,6.65,Education
U3490,C028,2025-04-06,6.51,Work
U3491,C064,2025-03-03,3.59,Gaming
U3492,C080,2025-08-02,2.69,Work
U3493,C040,2025-07-17,3.25,Gaming
U3494,C024,2025-05-03,7.06,Streaming
U3495,C100,2025-06-19,1.29,Streaming
U3496,C028,2024-12-02,7.66,Education
U3497,C086,2025-07-25,8.31,Education
U3498,C052,2025-07-18,0.17,Social Media
U3499,C040,2025-08-25,1.25,Gaming
U3500,C083,2025-06-29,5.29,Social Media
U3501,C015,2025-03-02,6.74,Social Media
U3502,C090,2025-08-14,7.87,Work
U3503,C038,2025-08-25,8.05,Work
U3504,C029,2024-10-24,1.34,Social Media
U3505,C095,2025-07-30,1.58,Streaming
U3506,C084,2025-03-14,8.43,Social Media
U3507,C001,2024-11-02,7.09,Social Media
U3508,C083,2024-10-28,4.01,Education
U3509,C019,2025-06-07,5.91,Social Media
U3510,C018,2025-05-08,9.26,Gaming
U3511,C088,2025-08-15,6.53,Social Media
U3512,C076,2024-11-23,1.86,Social Media
U3513,C067,2025-06-24,9.0,Social Media
U3514,C008,2024-10-04,6.7,Education
U3515,C009,2025-02-20,2.53,Streaming
U3516,C048,2024-10-12,9.69,Social Media
U3517,C014,2024-10-08,1.58,Education
U3518,C093,2025-07-11,0.58,Gaming
U3519,C060,2025-06-01,8.96,Streaming
U3520,C100,2024-12-22,4.7,Social Media
U3521,C002,2024-11-21,2.46,Social Media
U3522,C097,2025-05-17,5.12,Social Media
U3523,C025,2025-03-09,8.62,Gaming
U3524,C086,2025-08-03,8.89,Gaming
U3525,C031,2025-08-30,8.53,Streaming
U3526,C034,2025-01-17,4.09,Education
U3527,C042,2025-05-11,3.71,Social Media
U3528,C098,2025-07-19,8.39,Gaming
U3529,C030,2025-05-23,7.37,Social Media
U3530,C040,2025-02-22,1.11,Social Media
U3531,C032,2025-03-02,4.48,Gaming
U3532,C006,2025-06-16,5.67,Social Media
U3533,C099,2025-07-14,8.63,Gaming
U3534,C082,2025-06-25,8.48,Social Media
U3535,C018,2025-08-08,9.45,Work
U3536,C035,2025-08-20,5.99,Work
U3537,C072,2025-05-18,7.11,Gaming
U3538,C087,2025-04-13,9.97,Work
U3539,C093,2025-03-04,3.9,Social Media
U3540,C005,2025-01-27,5.85,Streaming
U3541,C047,2025-05-29,7.8,Gaming
U3542,C037,2025-02-18,3.79,Education
U3543,C057,2025-06-21,8.37,Social Media
U3544,C035,2025-02-06,5.27,Social Media
U3545,C085,2025-02-25,7.15,Streaming
U3546,C039,2024-12-29,7.86,Social Media
U3547,C048,2025-04-22,4.92,Education
U3548,C013,2025-06-03,6.17,Streaming
U3549,C076,2025-01-28,0.89,Work
U3550,C072,2025-07-21,2.76,Social Media
U3551,C050,2024-11-22,6.35,Social Media
U3552,C010,2025-06-24,0.48,Work
U3553,C079,2024-09-17,5.66,Social Media
U3554,C074,2025-04-25,1.86,Social Media
U3555,C069,2025-01-24,0.68,Streaming
U3556,C075,2024-11-10,7.91,Work
U3557,C075,2025-07-10,1.66,Work
U3558,C016,2024-12-24,4.51,Education
U3559,C026,2024-11-01,2.64,Social Media
U3560,C062,2025-05-16,3.75,Streaming
U3561,C005,2025-05-19,2.09,Gaming
U3562,C086,2025-01-23,1.62,Work
U3563,C090,2025-06-24,0.18,Gaming
U3564,C065,2025-04-28,4.36,Work
U3565,C053,2025-08-28,9.14,Gaming
U3566,C064,2024-11-17,2.04,Gaming
U3567,C100,2025-07-15,7.35,Streaming
U3568,C030,2025-04-12,1.92,Social Media
U3569,C051,2025-06-17,5.33,Streaming
U3570,C037,2024-12-10,9.22,Social Media
U3571,C075,2025-04-28,4.46,Streaming
U3572,C028,2024-09-16,8.78,Education
U3573,C036,2024-09-19,0.42,Streaming
U3574,C078,2025-05-23,7.29,Streaming
U3575,C032,2025-03-06,3.7,Social Media
U3576,C027,2024-12-10,2.37,Work
U3577,C042,2024-09-30,8.91,Work
U3578,C036,2024-10-23,0.99,Social Media
U3579,C050,2025-03-11,9.67,Streaming
U3580,C001,2025-05-04,9.26,Streaming
U3581,C058,2024-10-23,0.5,Education
U3582,C082,2025-08-10,8.31,Work
U3583,C069,2025-01-10,6.0,Social Media
U3584,C100,2025-06-11,6.87,Education
U3585,C060,2024-10-17,1.68,Streaming
U3586,C033,2024-10-07,7.85,Education
U3587,C074,2025-05-29,5.87,Social Media
U3588,C049,2025-08-10,2.09,Education
U3589,C054,2025-02-12,4.94,Streaming
U3590,C077,2024-09-23,8.63,Streaming
U3591,C084,2024-09-23,9.35,Streaming
U3592,C082,2025-02-05,3.41,Social Media
U3593,C022,2025-04-05,4.21,Education
U3594,C087,2025-06-01,2.21,Social Media
U3595,C057,2025-05-15,8.03,Gaming
U3596,C030,2025-07-18,0.54,Work
U3597,C010,2025-08-10,8.09,Education
U3598,C077,2025-04-18,8.61,Social Media
U3599,C006,2025-07-25,4.13,Social Media
U3600,C095,2025-08-14,7.01,Gaming
U3601,C044,2024-11-25,8.38,Education
U3602,C006,2025-01-06,6.19,Education
U3603,C061,2025-03-16,3.07,Social Media
U3604,C055,2025-05-31,2.91,Education
U3605,C023,2025-01-21,4.54,Social Media
U3606,C044,2025-08-05,9.37,Education
U3607,C027,2025-04-19,9.81,Education
U3608,C037,2024-10-21,9.85,Work
U3609,C008,2025-04-08,6.37,Social Media
U3610,C071,2025-03-03,1.03,Streaming
U3611,C076,2024-10-15,5.91,Work
U3612,C066,2024-12-13,3.62,Education
U3613,C001,2024-12-09,0.46,Social Media
U3614,C054,2025-08-06,4.58,Social Media
U3615,C057,2025-03-15,2.13,Gaming
U3616,C052,2025-02-10,6.37,Streaming
U3617,C029,2025-05-01,7.59,Education
U3618,C013,2025-07-21,7.82,Work
U3619,C097,2025-05-18,6.86,Work
U3620,C070,2024-12-08,2.73,Social Media
U3621,C015,2024-11-08,9.62,Education
U3622,C065,2025-07-29,6.99,Work
U3623,C019,2024-10-15,6.89,Work
U3624,C040,2025-09-11,5.42,Work
U3625,C011,2025-03-12,2.28,Work
U3626,C021,2024-11-01,4.18,Education
U3627,C057,2025-05-10,1.98,Gaming
U3628,C070,2025-02-13,4.72,Streaming
U3629,C012,2024-11-04,5.7,Education
U3630,C017,2025-03-20,7.75,Social Media
U3631,C087,2025-01-03,9.6,Social Media
U3632,C064,2025-03-28,8.43,Gaming
U3633,C076,2024-12-17,7.19,Social Media
U3634,C018,2025-08-03,8.46,Social Media
U3635,C019,2025-08-08,3.25,Streaming
U3636,C035,2025-09-08,9.81,Gaming
U3637,C003,2025-03-13,3.57,Education
U3638,C016,2024-10-29,2.63,Social Media
U3639,C076,2024-09-12,9.42,Streaming
U3640,C096,2025-07-05,4.03,Gaming
U3641,C008,2025-05-22,3.84,Education
U3642,C020,2025-06-07,9.34,Work
U3643,C078,2025-05-10,3.82,Streaming
U3644,C048,2024-09-19,4.97,Streaming
U3645,C053,2025-02-02,7.4,Social Media
U3646,C089,2024-09-30,9.38,Education
U3647,C025,2025-01-01,1.69,Gaming
U3648,C011,2025-06-12,0.84,Work
U3649,C068,2025-06-28,4.29,Education
U3650,C068,2025-01-06,7.29,Social Media
U3651,C073,2025-04-15,3.16,Education
U3652,C045,2025-04-04,7.96,Social Media
U3653,C056,2025-01-13,5.15,Social Media
U3654,C039,2024-11-27,0.32,Social Media
U3655,C091,2024-11-03,6.17,Streaming
U3656,C063,2025-07-30,9.58,Streaming
U3657,C069,2025-02-05,3.98,Work
U3658,C032,2025-05-08,8.48,Gaming
U3659,C046,2025-06-06,8.93,Streaming
U3660,C005,2025-07-30,0.19,Gaming
U3661,C064,2025-05-24,0.55,Social Media
U3662,C092,2024-11-23,5.75,Social Media
U3663,C049,2024-12-06,3.09,Gaming
U3664,C034,2025-08-06,9.51,Streaming
U3665,C042,2025-07-18,5.54,Gaming
U3666,C024,2025-08-10,3.08,Work
U3667,C095,2025-01-29,0.67,Education
U3668,C036,2025-05-30,9.84,Gaming
U3669,C002,2025-07-13,2.82,Work
U3670,C026,2024-11-24,9.16,Social Media
U3671,C085,2024-09-16,1.35,Work
U3672,C074,2025-08-09,7.26,Education
U3673,C011,2024-10-02,1.08,Gaming
U3674,C061,2024-09-25,6.44,Education
U3675,C044,2024-10-01,8.66,Streaming
U3676,C099,2025-07-09,1.15,Streaming
U3677,C039,2025-04-15,6.99,Work
U3678,C008,2024-10-06,1.11,Education
U3679,C072,2025-02-21,1.08,Gaming
U3680,C081,2024-10-23,2.71,Streaming
U3681,C011,2024-09-13,5.39,Social Media
U3682,C017,2025-08-22,4.26,Social Media
U3683,C045,2025-07-21,0.53,Work
U3684,C079,2025-03-25,3.35,Work
U3685,C098,2024-09-28,9.61,Gaming
U3686,C082,2025-03-23,6.39,Work
U3687,C073,2025-09-06,7.77,Social Media
U3688,C089,2024-12-05,1.87,Social Media
U3689,C029,2025-05-25,8.72,Education
U3690,C028,2024-12-22,2.97,Streaming
U3691,C074,2025-01-12,5.13,Work
U3692,C088,2025-07-31,6.02,Social Media
U3693,C076,2025-04-19,6.57,Streaming
U3694,C043,2024-11-16,2.63,Education
U3695,C057,2025-05-19,1.49,Social Media
U3696,C025,2025-04-27,4.37,Streaming
U3697,C057,2024-12-05,9.49,Work
U3698,C074,2025-08-15,1.79,Education
U3699,C006,2025-05-28,9.61,Gaming
U3700,C033,2025-05-01,0.82,Streaming
U3701,C025,2025-02-11,1.25,Education
U3702,C095,2024-10-14,2.9,Work
U3703,C020,2025-06-20,2.5,Education
U3704,C031,2025-02-03,6.87,Streaming
U3705,C053,2025-03-26,5.82,Social Media
U3706,C044,2025-05-05,0.11,Streaming
U3707,C009,2025-03-18,3.17,Social Media
U3708,C019,2025-07-05,0.35,Work
U3709,C039,2024-11-02,4.09,Education
U3710,C043,2024-11-01,1.89,Gaming
U3711,C052,2025-05-02,8.07,Work
U3712,C025,2025-03-21,7.27,Social Media
U3713,C099,2025-01-17,9.54,Social Media
U3714,C027,2025-09-07,9.22,Social Media
U3715,C067,2025-06-17,8.83,Work
U3716,C028,2024-12-31,8.03,Gaming
U3717,C013,2025-02-26,0.93,Streaming
U3718,C026,2025-05-25,1.68,Gaming
U3719,C034,2024-12-14,6.09,Gaming
U3720,C006,2025-02-26,1.28,Gaming
U3721,C068,2024-09-13,1.94,Social Media
U3722,C096,2025-01-17,5.06,Social Media
U3723,C090,2025-06-01,8.81,Education
U3724,C057,2024-10-08,6.16,Social Media
U3725,C035,2025-07-12,8.49,Work
U3726,C032,2025-09-12,9.67,Gaming
U3727,C058,2024-09-25,2.77,Social Media
U3728,C082,2025-01-17,1.1,Streaming
U3729,C020,2025-03-31,4.34,Streaming
U3730,C086,2024-11-28,8.91,Social Media
U3731,C097,2025-06-24,0.86,Streaming
U3732,C076,2024-12-10,7.43,Education
U3733,C068,2025-07-24,0.52,Streaming
U3734,C071,2025-02-17,5.18,Streaming
U3735,C005,2025-08-18,0.49,Gaming
U3736,C043,2025-04-21,0.34,Gaming
U3737,C051,2025-04-26,6.17,Education
U3738,C057,2024-12-27,8.18,Gaming
U3739,C098,2024-11-02,6.16,Gaming
U3740,C049,2025-04-04,1.94,Social Media
U3741,C028,2025-09-08,1.75,Social Media
U3742,C056,2025-06-12,7.96,Streaming
U3743,C069,2024-11-02,0.24,Education
U3744,C011,2025-02-13,3.86,Social Media
U3745,C061,2024-12-06,2.48,Social Media
U3746,C001,2025-09-12,1.68,Social Media
U3747,C031,2025-06-07,2.94,Work
U3748,C017,2025-01-20,7.35,Streaming
U3749,C069,2024-09-22,2.83,Streaming
U3750,C056,2025-06-05,4.38,Streaming
U3751,C096,2025-02-07,0.66,Social Media
U3752,C001,2025-03-08,7.54,Work
U3753,C067,2025-03-06,0.28,Streaming
U3754,C005,2025-07-26,6.39,Work
U3755,C097,2025-03-17,3.88,Education
U3756,C046,2025-03-06,0.54,Education
U3757,C060,2025-07-27,1.8,Streaming
U3758,C027,2024-10-27,9.14,Education
U3759,C048,2025-03-25,1.13,Education
U3760,C091,2025-07-05,6.52,Social Media
U3761,C095,2024-11-30,0.74,Streaming
U3762,C010,2025-08-17,9.91,Streaming
U3763,C018,2025-02-17,8.23,Education
U3764,C065,2025-03-23,1.19,Education
U3765,C017,2025-05-13,7.8,Gaming
U3766,C091,2025-01-20,1.35,Education
U3767,C020,2024-10-14,4.35,Gaming
U3768,C036,2025-05-09,6.63,Education
U3769,C051,2025-07-30,1.99,Education
U3770,C091,2025-06-25,7.16,Work
U3771,C092,2024-11-10,1.06,Work
U3772,C043,2025-08-16,1.32,Social Media
U3773,C016,2024-11-13,5.28,Streaming
U3774,C041,2024-11-09,4.35,Streaming
U3775,C012,2025-02-14,3.38,Gaming
U3776,C003,2025-02-18,5.8,Streaming
U3777,C091,2025-03-19,5.4,Gaming
U3778,C018,2025-05-22,5.03,Gaming
U3779,C052,2024-09-16,9.96,Work
U3780,C011,2025-05-25,6.62,Education
U3781,C059,2024-11-22,9.11,Education
U3782,C089,2025-05-05,3.84,Streaming
U3783,C097,2024-10-13,4.69,Social Media
U3784,C035,2025-02-03,0.89,Streaming
U3785,C042,2025-07-08,9.7,Streaming
U3786,C098,2024-11-12,2.72,Education
U3787,C099,2025-04-01,4.56,Education
U3788,C010,2025-05-04,9.07,Education
U3789,C026,2025-05-17,3.63,Work
U3790,C022,2025-05-31,8.06,Work
U3791,C085,2025-09-01,2.51,Social Media
U3792,C006,2024-09-12,5.12,Gaming
U3793,C016,2024-12-27,9.16,Streaming
U3794,C069,2025-04-13,7.97,Education
U3795,C051,2025-07-04,9.79,Work
U3796,C094,2025-04-07,2.11,Streaming
U3797,C055,2024-10-20,3.58,Streaming
U3798,C087,2025-01-08,5.25,Gaming
U3799,C063,2025-04-27,4.67,Streaming
U3800,C031,2025-03-06,6.59,Streaming
U3801,C027,2024-11-06,2.91,Gaming
U3802,C085,2025-01-08,7.73,Education
U3803,C077,2025-04-20,4.34,Social Media
U3804,C052,2025-03-12,2.66,Gaming
U3805,C028,2024-12-29,1.64,Gaming
U3806,C099,2025-03-31,4.66,Education
U3807,C017,2024-11-19,2.95,Work
U3808,C076,2025-04-03,9.54,Streaming
U3809,C049,2025-08-29,3.39,Education
U3810,C077,2025-03-25,8.94,Education
U3811,C070,2025-01-06,9.09,Gaming
U3812,C082,2025-08-16,3.33,Gaming
U3813,C098,2025-08-14,5.88,Social Media
U3814,C051,2025-08-22,7.21,Streaming
U3815,C032,2024-12-27,4.92,Work
U3816,C083,2025-06-21,9.34,Work
U3817,C080,2024-10-22,8.23,Social Media
U3818,C036,2025-08-24,1.44,Gaming
U3819,C041,2025-01-31,8.11,Education
U3820,C072,2025-03-07,4.85,Streaming
U3821,C016,2025-04-13,7.16,Work
U3822,C020,2025-04-09,7.67,Streaming
U3823,C028,2025-08-26,0.39,Education
U3824,C069,2024-11-01,6.7,Streaming
U3825,C047,2025-08-28,3.75,Education
U3826,C072,2025-07-24,4.53,Gaming
U3827,C100,2025-07-26,8.64,Social Media
U3828,C079,2025-01-18,1.76,Work
U3829,C034,2024-10-15,3.93,Work
U3830,C008,2025-03-26,2.9,Gaming
U3831,C071,2024-10-11,6.0,Gaming
U3832,C032,2024-10-23,8.09,Education
U3833,C035,2025-09-04,7.25,Streaming
U3834,C047,2025-03-23,4.52,Education
U3835,C090,2024-09-26,5.32,Work
U3836,C099,2025-07-28,7.48,Gaming
U3837,C089,2025-01-22,7.65,Social Media
U3838,C047,2024-09-27,6.12,Social Media
U3839,C084,2025-06-01,3.59,Gaming
