customer_id,income_bracket,household_size,nationality
C03144,High,3,Expats-Other
C03145,High,2,Expats-GCC
C03146,High,6,Expats-Other
C03147,Medium,6,Expats-GCC
C03148,High,5,Expats-Asia
C03149,High,3,Bahraini
C03150,Medium,1,Bahraini
C03151,High,1,Expats-Asia
C03152,Medium,6,Expats-Asia
C03153,Low,5,Expats-Other
C03154,Medium,4,Bahraini
C03155,High,2,Expats-GCC
C03156,High,1,Expats-Other
C03157,Medium,4,Expats-GCC
C03158,High,5,Expats-GCC
C03159,Medium,3,Expats-Other
C03160,Medium,2,Expats-Other
C03161,Low,3,Bahraini
C03162,Low,4,Expats-Asia
C03163,Low,4,Expats-Asia
C03164,Low,4,Bahraini
C03165,Medium,1,Bahraini
C03166,Low,2,Expats-Other
C03167,Medium,1,Expats-Asia
C03168,Low,3,Expats-Asia
C03169,Medium,6,Expats-GCC
C03170,Low,2,Expats-Asia
C03171,High,1,Expats-Asia
C03172,Low,5,Expats-Other
C03173,High,1,Expats-GCC
C03174,Medium,5,Expats-Asia
C03175,High,2,Bahraini
C03176,Low,6,Expats-Asia
C03177,Low,5,Expats-Other
C03178,High,7,Expats-Asia
C03179,Low,3,Expats-Other
C03180,Low,1,Bahraini
C03181,High,1,Expats-Other
C03182,Medium,3,Expats-Asia
C03183,Low,3,Bahraini
C03184,Low,1,Expats-Other
C03185,Medium,4,Expats-Other
C03186,Medium,6,Expats-Asia
C03187,Medium,5,Expats-Other
C03188,High,6,Bahraini
C03189,Medium,5,Expats-Other
C03190,Medium,2,Expats-GCC
C03191,Medium,6,Expats-Asia
C03192,High,6,Expats-Other
C03193,High,6,Bahraini
C03194,High,7,Expats-Asia
C03195,Medium,1,Expats-Other
C03196,Medium,3,Bahraini
C03197,Medium,6,Expats-Asia
C03198,Medium,3,Expats-Other
C03199,Medium,4,Expats-Other
C03200,Low,4,Expats-Asia
C03201,Low,4,Expats-Other
C03202,High,1,Expats-Asia
C03203,Medium,3,Bahraini
C03204,Medium,1,Expats-Asia
C03205,Low,4,Expats-Other
C03206,High,5,Expats-GCC
C03207,Low,6,Bahraini
C03208,Low,6,Expats-Asia
C03209,High,2,Expats-GCC
C03210,High,2,Expats-Asia
C03211,Medium,6,Bahraini
C03212,Low,2,Expats-Asia
C03213,High,1,Expats-Other
C03214,High,1,Expats-GCC
C03215,High,5,Bahraini
C03216,High,4,Bahraini
C03217,High,3,Expats-Other
C03218,Low,4,Expats-GCC
C03219,Medium,7,Expats-GCC
C03220,Medium,4,Expats-GCC
C03221,High,5,Bahraini
C03222,High,2,Bahraini
C03223,Medium,6,Expats-Asia
C03224,Medium,2,Expats-Asia
C03225,High,1,Bahraini
C03226,Low,2,Bahraini
C03227,Medium,2,Expats-Other
C03228,Low,7,Expats-GCC
C03229,Medium,5,Bahraini
C03230,Low,2,Bahraini
C03231,High,6,Expats-Asia
C03232,Low,1,Expats-Other
C03233,Medium,3,Bahraini
C03234,High,1,Expats-Other
C03235,Medium,2,Expats-Other
C03236,High,5,Expats-Other
C03237,High,4,Bahraini
C03238,High,4,Bahraini
C03239,Low,6,Expats-Other
C03240,Medium,2,Expats-Asia
C03241,High,2,Expats-Asia
C03242,High,4,Expats-Other
C03243,Low,5,Bahraini
C03244,High,6,Bahraini
C03245,Medium,1,Bahraini
C03246,Low,4,Expats-GCC
C03247,Medium,7,Expats-Other
C03248,Low,5,Expats-Asia
C03249,Medium,5,Bahraini
C03250,Medium,3,Expats-Asia
C03251,Low,7,Expats-Other
C03252,Medium,4,Bahraini
C03253,Low,7,Expats-Asia
C03254,Medium,4,Bahraini
C03255,Low,3,Expats-Other
C03256,High,7,Expats-GCC
C03257,High,6,Bahraini
C03258,Medium,2,Expats-GCC
C03259,Medium,5,Bahraini
C03260,Low,1,Bahraini
C03261,Medium,7,Expats-GCC
C03262,Low,2,Bahraini
C03263,Medium,2,Expats-GCC
C03264,Low,4,Expats-Other
C03265,Medium,6,Bahraini
C03266,High,7,Expats-Asia
C03267,Low,3,Expats-GCC
C03268,Low,6,Expats-Other
C03269,High,5,Bahraini
C03270,Medium,7,Expats-Asia
C03271,High,3,Expats-Asia
C03272,Low,6,Bahraini
C03273,Low,6,Bahraini
C03274,Medium,2,Expats-Asia
C03275,High,4,Expats-Other
C03276,High,5,Expats-Asia
C03277,Low,1,Expats-Asia
C03278,Medium,7,Expats-Asia
C03279,Low,7,Expats-GCC
C03280,Medium,6,Bahraini
C03281,Low,7,Expats-Asia
C03282,High,4,Bahraini
C03283,Medium,5,Expats-Asia
C03284,Medium,1,Expats-Asia
C03285,Medium,3,Expats-Asia
C03286,High,3,Expats-Other
C03287,High,5,Bahraini
C03288,Medium,1,Bahraini
C03289,Low,6,Expats-GCC
C03290,High,1,Bahraini
C03291,Low,3,Bahraini
C03292,High,4,Bahraini
C03293,High,1,Expats-GCC
C03294,High,6,Expats-Asia
C03295,Medium,4,Expats-GCC
C03296,Low,2,Expats-GCC
C03297,High,1,Expats-Asia
C03298,Medium,4,Bahraini
C03299,Medium,4,Bahraini
C03300,High,7,Bahraini
C03301,Low,3,Expats-Asia
C03302,High,2,Expats-Asia
C03303,Low,4,Expats-GCC
C03304,High,5,Bahraini
C03305,Medium,5,Bahraini
C03306,High,1,Bahraini
C03307,Medium,7,Bahraini
C03308,Low,5,Expats-Asia
C03309,High,5,Expats-GCC
C03310,Low,4,Bahraini
C03311,High,1,Expats-GCC
C03312,High,3,Expats-Asia
C03313,Medium,7,Expats-Asia
C03314,High,5,Expats-Asia
C03315,High,4,Expats-GCC
C03316,Medium,3,Expats-GCC
C03317,Medium,5,Bahraini
C03318,Medium,5,Expats-Asia
C03319,High,4,Expats-Other
C03320,Medium,4,Bahraini
C03321,Medium,6,Expats-GCC
C03322,High,6,Bahraini
C03323,Medium,5,Expats-Other
C03324,Low,5,Expats-Other
C03325,Medium,5,Expats-Other
C03326,Medium,3,Expats-Other
C03327,Low,5,Expats-Other
C03328,High,7,Bahraini
C03329,High,2,Expats-Other
C03330,Medium,7,Expats-GCC
C03331,Medium,1,Expats-Asia
C03332,Low,7,Expats-GCC
C03333,Low,7,Expats-Other
C03334,Low,1,Expats-GCC
C03335,Low,4,Expats-Asia
C03336,High,5,Expats-GCC
C03337,Low,5,Bahraini
C03338,Low,4,Expats-Other
C03339,Low,4,Bahraini
C03340,Medium,3,Expats-Asia
C03341,Medium,6,Bahraini
C03342,High,3,Expats-Other
C03343,High,4,Expats-GCC
C03344,Low,1,Expats-Asia
C03345,Medium,6,Expats-Other
C03346,High,1,Bahraini
C03347,High,4,Expats-Other
C03348,Low,2,Expats-Other
C03349,Low,3,Expats-Asia
C03350,High,1,Expats-Asia
C03351,Medium,4,Expats-Asia
C03352,Medium,7,Expats-Asia
C03353,Low,2,Expats-Other
C03354,Medium,2,Expats-Other
C03355,Low,7,Expats-Asia
C03356,Low,5,Bahraini
C03357,Medium,5,Expats-Other
C03358,High,1,Expats-GCC
C03359,Medium,7,Bahraini
C03360,High,6,Expats-Asia
C03361,High,3,Expats-Asia
C03362,Medium,6,Expats-Asia
C03363,Low,7,Bahraini
C03364,High,7,Bahraini
C03365,Low,4,Expats-Other
C03366,High,2,Expats-GCC
C03367,Low,2,Expats-Asia
C03368,Low,5,Expats-Asia
C03369,Medium,7,Bahraini
C03370,High,2,Expats-Other
C03371,Medium,2,Expats-GCC
C03372,Medium,6,Expats-Other
C03373,Medium,5,Bahraini
C03374,Low,5,Expats-GCC
C03375,High,3,Expats-Asia
C03376,High,4,Expats-GCC
C03377,Medium,1,Bahraini
C03378,Medium,3,Expats-Asia
C03379,Medium,2,Expats-GCC
C03380,Medium,6,Expats-GCC
C03381,Medium,4,Expats-Other
C03382,Medium,2,Expats-Other
C03383,Low,3,Expats-GCC
C03384,Medium,5,Expats-GCC
C03385,Medium,2,Expats-GCC
C03386,High,1,Expats-Asia
C03387,Medium,2,Expats-Other
C03388,Medium,5,Bahraini
C03389,High,3,Expats-Asia
C03390,Low,5,Expats-Asia
C03391,Medium,5,Bahraini
C03392,Medium,3,Bahraini
C03393,Medium,4,Bahraini
C03394,Low,5,Expats-Asia
C03395,Low,7,Bahraini
C03396,Medium,2,Expats-GCC
C03397,Medium,7,Expats-Other
C03398,Low,6,Expats-Other
C03399,Low,5,Expats-Asia
C03400,Medium,6,Expats-Asia
C03401,High,7,Bahraini
C03402,Medium,2,Expats-Asia
C03403,Low,6,Expats-Asia
C03404,High,5,Bahraini
C03405,Low,3,Expats-GCC
C03406,High,4,Expats-GCC
C03407,High,5,Expats-Asia
C03408,Medium,7,Expats-GCC
C03409,Low,7,Expats-Other
C03410,Medium,4,Expats-Other
C03411,High,6,Expats-Asia
C03412,Low,1,Bahraini
C03413,Low,7,Expats-Other
C03414,Medium,5,Expats-Other
C03415,Medium,5,Expats-Asia
C03416,Low,4,Bahraini
C03417,Low,4,Expats-Other
C03418,Medium,3,Expats-Other
C03419,Low,7,Bahraini
C03420,Medium,2,Expats-GCC
C03421,Low,4,Expats-GCC
C03422,Low,2,Expats-Other
C03423,High,1,Expats-Other
C03424,Medium,3,Expats-Other
C03425,Medium,5,Expats-Other
C03426,Low,6,Bahraini
C03427,High,5,Expats-Other
C03428,Medium,7,Expats-Other
C03429,Low,5,Bahraini
C03430,Low,1,Expats-GCC
C03431,Low,4,Bahraini
C03432,Medium,4,Expats-Asia
C03433,Low,7,Expats-Other
C03434,Low,4,Expats-Asia
C03435,Medium,4,Expats-Asia
C03436,High,2,Bahraini
C03437,High,4,Expats-Other
C03438,High,1,Expats-Other
C03439,Medium,7,Expats-Other
C03440,Low,4,Expats-GCC
C03441,High,3,Expats-GCC
C03442,Medium,6,Expats-Asia
C03443,Low,1,Bahraini
C03444,Medium,1,Expats-Asia
C03445,Medium,3,Bahraini
C03446,Medium,1,Expats-GCC
C03447,Medium,5,Expats-GCC
C03448,High,1,Expats-GCC
C03449,Medium,6,Expats-Other
C03450,Medium,6,Expats-Other
C03451,High,6,Expats-Other
C03452,High,5,Expats-GCC
C03453,Medium,2,Expats-Other
C03454,High,6,Expats-Other
C03455,Low,4,Bahraini
C03456,High,5,Expats-Other
C03457,Low,3,Expats-Other
C03458,Medium,6,Expats-GCC
C03459,High,6,Expats-Other
C03460,Low,2,Bahraini
C03461,High,5,Bahraini
C03462,Low,2,Expats-Other
C03463,Medium,4,Expats-Other
C03464,High,4,Expats-GCC
C03465,Medium,5,Expats-GCC
C03466,High,2,Expats-Other
C03467,Medium,5,Expats-GCC
C03468,Low,1,Bahraini
C03469,High,7,Bahraini
C03470,High,1,Expats-Other
C03471,Medium,4,Expats-Asia
C03472,Medium,5,Bahraini
C03473,Medium,2,Bahraini
C03474,Low,3,Expats-GCC
C03475,High,4,Expats-Other
C03476,High,6,Expats-Asia
C03477,Medium,4,Expats-Other
C03478,Medium,3,Expats-GCC
C03479,Low,7,Expats-GCC
C03480,High,7,Bahraini
C03481,High,2,Expats-GCC
C03482,Low,3,Expats-GCC
C03483,Medium,2,Expats-Asia
C03484,Low,5,Expats-Asia
C03485,Medium,2,Bahraini
C03486,Medium,4,Bahraini
C03487,Low,4,Expats-Other
C03488,High,4,Bahraini
C03489,Medium,7,Bahraini
C03490,Medium,6,Expats-Asia
C03491,Low,7,Bahraini
C03492,High,7,Expats-Asia
C03493,Medium,7,Bahraini
C03494,High,5,Bahraini
C03495,High,5,Expats-Asia
C03496,Medium,1,Bahraini
C03497,Low,2,Expats-Asia
C03498,High,6,Expats-Other
C03499,High,3,Expats-Other
C03500,Low,6,Expats-Other
C03501,High,5,Bahraini
C03502,High,2,Expats-GCC
C03503,Medium,5,Bahraini
C03504,High,5,Expats-Other
C03505,Medium,7,Bahraini
C03506,Low,7,Expats-Asia
C03507,Medium,2,Expats-Asia
C03508,Medium,7,Expats-Other
C03509,High,5,Bahraini
C03510,High,7,Bahraini
C03511,Medium,3,Expats-Other
C03512,High,5,Expats-Other
C03513,Medium,6,Bahraini
C03514,Low,5,Expats-Other
C03515,Medium,1,Expats-Asia
C03516,Low,7,Expats-Other
C03517,Medium,7,Bahraini
C03518,Medium,1,Expats-Other
C03519,High,5,Expats-Other
C03520,Low,5,Expats-GCC
C03521,Low,7,Expats-Other
C03522,Medium,3,Expats-GCC
C03523,High,1,Expats-Asia
C03524,Medium,4,Bahraini
C03525,High,5,Expats-Asia
C03526,High,5,Expats-Asia
C03527,High,1,Expats-Other
C03528,Low,4,Expats-GCC
C03529,Low,7,Expats-Other
C03530,Medium,7,Expats-Asia
C03531,High,3,Expats-Other
C03532,Low,4,Expats-GCC
C03533,High,1,Expats-GCC
C03534,Medium,2,Expats-Asia
C03535,Low,2,Bahraini
C03536,High,2,Expats-Other
C03537,High,5,Expats-Asia
C03538,Low,4,Bahraini
C03539,Low,2,Expats-Asia
C03540,Medium,6,Expats-Other
C03541,Medium,7,Expats-Other
C03542,High,6,Expats-Other
C03543,Medium,3,Bahraini
C03544,Low,7,Expats-Other
C03545,Medium,4,Bahraini
C03546,Low,3,Expats-Asia
C03547,Low,2,Expats-Asia
C03548,High,2,Bahraini
C03549,Medium,4,Bahraini
C03550,High,3,Expats-Asia
C03551,Medium,2,Expats-Asia
C03552,High,2,Expats-GCC
C03553,Low,1,Expats-Other
C03554,High,5,Expats-Other
C03555,Low,7,Bahraini
C03556,Low,1,Expats-GCC
C03557,High,3,Bahraini
C03558,High,7,Expats-Other
C03559,Medium,7,Expats-Asia
C03560,High,6,Bahraini
C03561,Low,2,Expats-Other
C03562,Medium,1,Expats-Asia
C03563,High,6,Expats-Other
C03564,Medium,2,Expats-Other
C03565,High,5,Expats-Asia
C03566,Low,3,Expats-GCC
C03567,Medium,4,Bahraini
C03568,Medium,1,Bahraini
C03569,High,3,Bahraini
C03570,High,5,Expats-Asia
C03571,Medium,1,Expats-Other
C03572,Low,3,Expats-Other
C03573,Low,6,Bahraini
C03574,Low,1,Expats-GCC
C03575,High,2,Expats-GCC
C03576,High,4,Expats-Asia
C03577,Low,2,Expats-GCC
C03578,Medium,2,Expats-GCC
C03579,Medium,5,Expats-Asia
C03580,High,6,Expats-Other
C03581,High,2,Expats-GCC
C03582,Medium,6,Expats-GCC
C03583,High,3,Bahraini
C03584,Medium,3,Expats-Asia
C03585,Low,5,Expats-GCC
C03586,Medium,5,Expats-GCC
C03587,High,7,Expats-GCC
C03588,Low,2,Expats-GCC
C03589,High,4,Expats-Asia
C03590,Medium,2,Expats-Asia
C03591,Low,7,Expats-GCC
C03592,High,7,Expats-GCC
C03593,High,7,Expats-GCC
C03594,High,4,Expats-Other
C03595,Medium,3,Expats-Other
C03596,High,7,Expats-Other
C03597,High,6,Expats-Asia
C03598,Medium,1,Expats-Other
C03599,Low,1,Expats-Asia
C03600,Medium,3,Expats-Other
C03601,Low,4,Expats-Asia
C03602,Medium,5,Expats-Other
C03603,Low,4,Expats-GCC
C03604,Low,4,Expats-GCC
C03605,Medium,6,Expats-Other
C03606,High,7,Expats-Asia
C03607,High,3,Bahraini
C03608,High,4,Expats-GCC
C03609,Medium,7,Bahraini
C03610,Low,5,Expats-GCC
C03611,High,3,Bahraini
C03612,Medium,4,Expats-Asia
C03613,High,4,Expats-Other
C03614,Low,2,Bahraini
C03615,High,1,Expats-Asia
C03616,Low,7,Expats-Asia
C03617,Low,6,Expats-GCC
C03618,Medium,4,Bahraini
C03619,Medium,4,Expats-Asia
C03620,High,3,Expats-GCC
C03621,Low,1,Expats-Asia
C03622,Medium,5,Expats-Asia
C03623,Medium,7,Bahraini
C03624,High,6,Bahraini
C03625,Low,5,Expats-GCC
C03626,Medium,5,Expats-GCC
C03627,High,1,Expats-GCC
C03628,Low,6,Expats-GCC
C03629,High,6,Bahraini
C03630,Low,2,Expats-Other
C03631,High,5,Expats-Other
C03632,Medium,3,Expats-Asia
C03633,Medium,6,Expats-GCC
C03634,High,2,Bahraini
C03635,Low,6,Expats-GCC
C03636,Medium,6,Expats-GCC
C03637,Medium,2,Expats-GCC
C03638,Medium,4,Expats-GCC
C03639,Low,3,Expats-GCC
C03640,High,5,Expats-Asia
C03641,Low,4,Expats-Asia
C03642,Low,5,Expats-GCC
C03643,Low,2,Expats-Other
C03644,Medium,1,Expats-GCC
C03645,Low,7,Bahraini
C03646,Medium,1,Bahraini
C03647,High,4,Bahraini
C03648,High,4,Bahraini
C03649,Medium,6,Expats-Asia
C03650,Medium,6,Expats-GCC
C03651,Low,4,Expats-Other
C03652,High,2,Expats-Other
C03653,Medium,7,Expats-Other
C03654,Medium,6,Expats-Other
C03655,Medium,6,Expats-Asia
C03656,Medium,1,Expats-Asia
C03657,Low,7,Expats-Other
C03658,Low,1,Bahraini
C03659,Low,3,Expats-Asia
C03660,High,6,Bahraini
C03661,Medium,5,Expats-Asia
C03662,Medium,4,Expats-GCC
C03663,Medium,1,Expats-Asia
C03664,High,4,Bahraini
C03665,Low,7,Expats-Asia
C03666,Medium,6,Bahraini
C03667,High,2,Bahraini
C03668,Low,3,Expats-Other
C03669,Low,3,Expats-Asia
C03670,Low,5,Expats-Asia
C03671,Medium,7,Expats-Asia
C03672,Low,5,Expats-Other
C03673,High,7,Expats-GCC
C03674,Medium,1,Expats-GCC
C03675,High,2,Bahraini
C03676,Low,5,Expats-Asia
C03677,High,1,Expats-Other
C03678,Low,2,Expats-Other
C03679,Medium,7,Expats-Other
C03680,Medium,5,Expats-Asia
C03681,Medium,4,Bahraini
C03682,Low,7,Expats-Asia
C03683,Medium,2,Bahraini
C03684,Medium,5,Bahraini
C03685,Medium,5,Expats-GCC
C03686,Medium,3,Expats-GCC
C03687,High,4,Expats-Asia
C03688,Medium,3,Expats-Other
C03689,Medium,1,Expats-Other
C03690,Medium,4,Expats-Asia
C03691,Medium,2,Bahraini
C03692,Medium,3,Expats-Other
C03693,High,2,Bahraini
C03694,High,4,Expats-Asia
C03695,High,2,Expats-GCC
C03696,High,4,Expats-Other
C03697,Low,6,Expats-Other
C03698,Low,5,Expats-Other
C03699,Low,3,Expats-GCC
C03700,Medium,6,Expats-GCC
C03701,Low,2,Bahraini
C03702,High,1,Expats-Asia
C03703,Medium,5,Expats-GCC
C03704,High,4,Expats-Asia
C03705,Low,4,Expats-Asia
C03706,High,3,Expats-Asia
C03707,High,7,Expats-GCC
C03708,High,3,Expats-GCC
C03709,Medium,2,Expats-Other
C03710,Low,5,Bahraini
C03711,Low,6,Expats-Other
C03712,Medium,1,Expats-Other
C03713,High,7,Bahraini
C03714,Medium,2,Expats-GCC
C03715,Medium,4,Expats-GCC
C03716,High,5,Expats-Other
C03717,Medium,3,Expats-Other
C03718,Low,4,Expats-Other
C03719,Low,2,Bahraini
C03720,Medium,4,Expats-Other
C03721,Low,6,Expats-GCC
C03722,High,2,Expats-GCC
C03723,Medium,1,Expats-Asia
C03724,High,2,Expats-Asia
C03725,Low,5,Expats-Asia
C03726,Low,3,Bahraini
C03727,Medium,5,Expats-Asia
C03728,Medium,3,Expats-Other
C03729,High,4,Expats-Other
C03730,Low,1,Expats-Other
C03731,Low,6,Expats-Other
C03732,Medium,7,Expats-Other
C03733,Medium,7,Bahraini
C03734,Low,5,Bahraini
C03735,Medium,3,Expats-Asia
C03736,Medium,2,Expats-Asia
C03737,Medium,7,Expats-GCC
C03738,High,3,Bahraini
C03739,High,6,Expats-Other
C03740,Low,2,Bahraini
C03741,Medium,6,Expats-Asia
C03742,Low,3,Bahraini
C03743,Medium,3,Expats-Other
C03744,Low,3,Expats-Other
C03745,High,3,Expats-Other
C03746,High,6,Expats-GCC
C03747,Medium,7,Expats-Other
C03748,Low,3,Expats-Asia
C03749,Medium,3,Expats-Asia
C03750,High,4,Expats-Asia
C03751,High,4,Bahraini
C03752,High,1,Expats-Asia
C03753,Low,1,Bahraini
C03754,Medium,4,Expats-Asia
C03755,Low,7,Bahraini
C03756,Low,7,Expats-Asia
C03757,Low,7,Expats-Other
C03758,Medium,1,Expats-Asia
C03759,Low,2,Expats-Asia
C03760,High,5,Expats-GCC
C03761,Low,3,Expats-Other
C03762,High,7,Expats-GCC
C03763,Low,1,Expats-Asia
C03764,Medium,7,Expats-GCC
C03765,High,2,Bahraini
C03766,Medium,6,Expats-Asia
C03767,Low,2,Expats-Asia
C03768,Medium,1,Expats-Asia
C03769,Low,4,Expats-GCC
C03770,Low,1,Expats-Asia
C03771,Medium,3,Bahraini
C03772,Low,6,Expats-Other
C03773,Low,5,Expats-Asia
C03774,Low,4,Expats-Other
C03775,Medium,2,Expats-GCC
C03776,High,7,Expats-GCC
C03777,Low,4,Expats-GCC
C03778,High,1,Expats-Other
C03779,Medium,5,Expats-GCC
C03780,Low,6,Expats-Other
C03781,Low,5,Expats-Other
C03782,High,7,Expats-GCC
C03783,High,7,Expats-Other
C03784,Low,4,Expats-Other
C03785,Low,7,Bahraini
C03786,Medium,6,Expats-Other
C03787,Low,7,Bahraini
C03788,Low,1,Bahraini
C03789,High,7,Expats-Other
C03790,High,6,Expats-Asia
C03791,Medium,2,Expats-Other
C03792,High,4,Expats-Asia
C03793,Medium,4,Expats-Other
C03794,High,2,Bahraini
C03795,High,1,Expats-Other
C03796,High,7,Bahraini
C03797,Medium,2,Expats-Asia
C03798,Medium,6,Expats-GCC
C03799,Medium,2,Expats-GCC
C03800,High,7,Expats-Asia
C03801,Medium,2,Bahraini
C03802,Low,5,Bahraini
C03803,High,6,Bahraini
C03804,High,1,Expats-GCC
C03805,Medium,4,Bahraini
C03806,Medium,1,Expats-GCC
C03807,Low,1,Expats-Asia
C03808,Low,1,Expats-GCC
C03809,High,2,Bahraini
C03810,Medium,4,Bahraini
C03811,High,1,Expats-GCC
C03812,Low,1,Expats-GCC
C03813,Low,6,Bahraini
C03814,Low,4,Expats-GCC
C03815,High,3,Bahraini
C03816,Low,5,Expats-Asia
C03817,Medium,2,Bahraini
C03818,High,7,Expats-Asia
C03819,Medium,2,Expats-Asia
C03820,Medium,7,Expats-GCC
C03821,Low,4,Bahraini
C03822,High,6,Expats-Asia
C03823,Low,5,Expats-Other
C03824,Medium,1,Expats-Asia
C03825,Medium,5,Expats-Other
C03826,Low,7,Expats-Asia
C03827,Medium,5,Expats-Asia
C03828,High,7,Expats-Asia
C03829,Medium,7,Expats-Other
C03830,Medium,6,Expats-GCC
C03831,Low,7,Expats-Other
C03832,Medium,7,Expats-Other
C03833,Medium,2,Bahraini
C03834,High,1,Expats-Other
C03835,High,1,Bahraini
C03836,Low,1,Expats-Asia
C03837,High,4,Expats-GCC
C03838,Medium,5,Expats-Other
C03839,Low,1,Expats-Asia
C03840,High,3,Expats-Other
C03841,High,7,Expats-Other
C03842,Low,1,Expats-Other
C03843,Low,6,Expats-Other
C03844,Low,3,Expats-Other
C03845,Medium,6,Bahraini
C03846,Medium,2,Expats-Asia
C03847,Medium,2,Expats-GCC
C03848,Medium,2,Expats-Asia
C03849,Medium,5,Expats-Other
C03850,Medium,5,Expats-Other
C03851,Low,2,Expats-Other
C03852,High,2,Expats-Other
C03853,Low,5,Expats-GCC
C03854,High,2,Expats-GCC
C03855,High,4,Expats-Other
C03856,Low,6,Expats-GCC
C03857,High,7,Expats-Asia
C03858,Medium,6,Expats-GCC
C03859,Medium,7,Expats-Other
C03860,Medium,1,Expats-GCC
C03861,Low,6,Expats-Asia
C03862,Medium,4,Expats-Other
C03863,Medium,1,Bahraini
C03864,Low,5,Bahraini
C03865,Medium,1,Bahraini
C03866,Medium,7,Bahraini
C03867,Low,4,Expats-GCC
C03868,Medium,6,Expats-Other
C03869,Medium,4,Expats-Other
C03870,Low,1,Expats-GCC
C03871,High,5,Expats-Other
C03872,Medium,4,Expats-Other
C03873,Medium,3,Bahraini
C03874,Low,2,Expats-Asia
C03875,High,7,Expats-GCC
C03876,Medium,1,Expats-Asia
C03877,Low,5,Bahraini
C03878,Low,7,Expats-GCC
C03879,Medium,6,Expats-Other
C03880,Low,4,Bahraini
C03881,Low,7,Expats-Asia
C03882,Medium,1,Expats-Asia
C03883,High,7,Expats-Asia
C03884,Low,6,Expats-Other
C03885,High,5,Expats-Other
C03886,Medium,6,Expats-Asia
C03887,High,5,Expats-Other
C03888,High,1,Expats-Asia
C03889,Low,2,Expats-Asia
C03890,High,7,Expats-Asia
C03891,Medium,2,Bahraini
C03892,High,5,Expats-Other
C03893,Low,2,Expats-Asia
C03894,Medium,3,Bahraini
C03895,High,4,Bahraini
C03896,Low,6,Bahraini
C03897,High,1,Bahraini
C03898,Low,7,Expats-Asia
C03899,High,6,Expats-GCC
C03900,Medium,5,Bahraini
C03901,High,6,Expats-GCC
C03902,Medium,3,Expats-Other
C03903,Low,2,Expats-GCC
C03904,Low,5,Expats-Other
C03905,Low,3,Expats-Asia
C03906,Low,1,Bahraini
C03907,Medium,3,Expats-Other
C03908,Low,7,Expats-Other
C03909,Low,7,Expats-Asia
C03910,Medium,5,Expats-GCC
C03911,High,3,Expats-Other
C03912,Medium,1,Expats-Asia
C03913,High,5,Expats-Asia
C03914,High,6,Expats-GCC
C03915,Medium,6,Expats-Asia
C03916,High,4,Expats-Other
C03917,Low,7,Bahraini
C03918,Medium,1,Expats-Other
C03919,Low,1,Bahraini
C03920,Medium,4,Bahraini
C03921,Low,3,Expats-GCC
C03922,Medium,4,Expats-Asia
C03923,Medium,4,Bahraini
C03924,Low,6,Expats-Asia
C03925,Low,2,Bahraini
C03926,High,1,Bahraini
C03927,Medium,1,Expats-Asia
C03928,High,3,Expats-GCC
C03929,Medium,5,Expats-Asia
C03930,Medium,6,Expats-GCC
C03931,Medium,7,Expats-GCC
C03932,High,4,Expats-Asia
C03933,High,4,Expats-Other
C03934,Medium,5,Bahraini
C03935,Low,7,Expats-Asia
C03936,Medium,5,Expats-Asia
C03937,High,5,Expats-GCC
C03938,High,6,Expats-GCC
C03939,High,7,Expats-Asia
C03940,Medium,6,Expats-GCC
C03941,High,3,Expats-GCC
C03942,High,6,Expats-Other
C03943,Medium,4,Bahraini
C03944,High,1,Expats-GCC
C03945,Medium,5,Bahraini
C03946,Low,7,Expats-Asia
C03947,Low,7,Expats-GCC
C03948,Low,7,Bahraini
C03949,Medium,4,Bahraini
C03950,High,7,Expats-Other
C03951,Low,7,Expats-Asia
C03952,Low,1,Expats-GCC
C03953,Medium,1,Expats-Other
C03954,Low,6,Expats-Other
C03955,High,1,Expats-GCC
C03956,Medium,5,Bahraini
C03957,High,3,Expats-Other
C03958,High,2,Expats-Asia
C03959,High,4,Expats-Other
C03960,Medium,5,Expats-Asia
C03961,Low,4,Expats-Asia
C03962,High,3,Expats-Other
C03963,Medium,6,Expats-Other
C03964,Low,3,Bahraini
C03965,High,1,Bahraini
C03966,Low,1,Expats-Other
C03967,Medium,7,Expats-Other
C03968,Low,6,Bahraini
C03969,High,1,Expats-GCC
C03970,Medium,7,Bahraini
C03971,Medium,7,Expats-Other
C03972,High,4,Expats-GCC
C03973,Medium,6,Expats-Other
C03974,Low,2,Expats-Asia
C03975,Medium,7,Expats-GCC
C03976,Low,7,Expats-GCC
C03977,Medium,2,Expats-GCC
C03978,Medium,3,Bahraini
C03979,Low,3,Expats-Asia
C03980,High,7,Expats-Asia
C03981,Low,2,Expats-Other
C03982,Medium,4,Expats-Other
C03983,Low,7,Expats-Asia
C03984,Medium,2,Expats-Asia
C03985,Low,1,Expats-GCC
C03986,Medium,7,Expats-GCC
C03987,High,3,Expats-Other
C03988,Low,7,Expats-Asia
C03989,Low,3,Bahraini
C03990,Low,5,Expats-GCC
C03991,High,3,Expats-Asia
C03992,High,2,Expats-Other
C03993,Low,6,Expats-GCC
C03994,High,4,Bahraini
C03995,Low,4,Bahraini
C03996,Low,5,Expats-Asia
C03997,Low,7,Expats-Asia
C03998,Medium,4,Expats-Asia
C03999,High,2,Expats-GCC
C04000,Medium,1,Expats-Other
C04001,Medium,2,Expats-Asia
