ticket_id,customer_id,issue_category,priority,date_opened,status
T2883,C050,Network,High,2025-09-12,Resolved
T2884,C031,Technical,Medium,2025-09-12,Pending
T2885,C069,Network,High,2025-09-12,Open
T2886,C064,Service,Medium,2025-09-12,Resolved
T2887,C030,Billing,Medium,2025-09-12,Resolved
T2888,C020,Service,Low,2025-09-12,Open
T2889,C073,Service,Medium,2025-09-12,Resolved
T2890,C069,Service,High,2025-09-12,Open
T2891,C018,Network,Medium,2025-09-12,Open
T2892,C025,Service,Low,2025-09-12,Resolved
T2893,C015,Service,Low,2025-09-12,Open
T2894,C033,Billing,Medium,2025-09-12,Open
T2895,C006,Billing,Low,2025-09-12,Resolved
T2896,C014,Technical,High,2025-09-12,Open
T2897,C081,Service,Low,2025-09-12,Open
T2898,C015,Network,High,2025-09-12,Open
T2899,C081,Technical,Medium,2025-09-12,Pending
T2900,C044,Service,High,2025-09-12,Pending
T2901,C096,Service,Low,2025-09-12,Pending
T2902,C054,Network,High,2025-09-12,Open
T2903,C006,Network,Medium,2025-09-12,Pending
T2904,C003,Service,Low,2025-09-12,Open
T2905,C039,Network,Low,2025-09-12,Open
T2906,C051,Technical,Low,2025-09-12,Resolved
T2907,C058,Network,Low,2025-09-12,Pending
T2908,C012,Network,Medium,2025-09-12,Pending
T2909,C094,Technical,Medium,2025-09-12,Open
T2910,C068,Network,High,2025-09-12,Open
T2911,C081,Technical,High,2025-09-12,Open
T2912,C058,Network,High,2025-09-12,Resolved
T2913,C048,Billing,Low,2025-09-12,Resolved
T2914,C072,Network,High,2025-09-12,Open
T2915,C054,Network,Low,2025-09-12,Pending
T2916,C036,Technical,Medium,2025-09-12,Open
T2917,C080,Service,Low,2025-09-12,Resolved
T2918,C010,Network,Low,2025-09-12,Resolved
T2919,C028,Billing,High,2025-09-12,Open
T2920,C057,Billing,Medium,2025-09-12,Pending
T2921,C050,Network,Medium,2025-09-12,Open
T2922,C055,Billing,High,2025-09-12,Pending
T2923,C027,Network,Low,2025-09-12,Pending
T2924,C006,Service,Low,2025-09-12,Open
T2925,C058,Billing,High,2025-09-12,Resolved
T2926,C066,Technical,Low,2025-09-12,Resolved
T2927,C073,Technical,Low,2025-09-12,Resolved
T2928,C003,Technical,Medium,2025-09-12,Open
T2929,C024,Network,High,2025-09-12,Resolved
T2930,C015,Billing,Medium,2025-09-12,Open
T2931,C049,Billing,Medium,2025-09-12,Open
T2932,C006,Service,Medium,2025-09-12,Pending
T2933,C018,Technical,High,2025-09-12,Resolved
T2934,C029,Service,Low,2025-09-12,Open
T2935,C097,Network,Low,2025-09-12,Resolved
T2936,C061,Billing,High,2025-09-12,Resolved
T2937,C089,Technical,Medium,2025-09-12,Pending
T2938,C019,Technical,Medium,2025-09-12,Pending
T2939,C094,Billing,Medium,2025-09-12,Pending
T2940,C062,Service,Medium,2025-09-12,Pending
T2941,C027,Billing,Medium,2025-09-12,Pending
T2942,C098,Technical,Medium,2025-09-12,Pending
T2943,C030,Network,Medium,2025-09-12,Pending
T2944,C055,Network,Low,2025-09-12,Pending
T2945,C046,Network,Low,2025-09-12,Resolved
T2946,C080,Technical,High,2025-09-12,Open
T2947,C095,Network,High,2025-09-12,Open
T2948,C042,Service,Low,2025-09-12,Resolved
T2949,C097,Service,High,2025-09-12,Open
T2950,C067,Service,High,2025-09-12,Pending
T2951,C072,Billing,High,2025-09-12,Resolved
T2952,C073,Service,High,2025-09-12,Resolved
T2953,C008,Technical,Low,2025-09-12,Resolved
T2954,C077,Billing,High,2025-09-12,Pending
T2955,C084,Network,Low,2025-09-12,Resolved
T2956,C025,Network,Low,2025-09-12,Pending
T2957,C094,Technical,High,2025-09-12,Open
T2958,C064,Technical,High,2025-09-12,Pending
T2959,C061,Technical,High,2025-09-12,Resolved
T2960,C044,Billing,Low,2025-09-12,Resolved
T2961,C011,Technical,High,2025-09-12,Resolved
T2962,C078,Technical,Low,2025-09-12,Resolved
T2963,C021,Billing,Medium,2025-09-12,Pending
T2964,C032,Technical,High,2025-09-12,Resolved
T2965,C062,Network,Medium,2025-09-12,Resolved
T2966,C004,Service,Medium,2025-09-12,Resolved
T2967,C066,Billing,Medium,2025-09-12,Resolved
T2968,C032,Billing,High,2025-09-12,Pending
T2969,C006,Billing,Low,2025-09-12,Open
T2970,C032,Technical,High,2025-09-12,Resolved
T2971,C086,Network,Low,2025-09-12,Pending
T2972,C058,Billing,Low,2025-09-12,Resolved
T2973,C084,Technical,Low,2025-09-12,Open
T2974,C053,Network,Medium,2025-09-12,Resolved
T2975,C091,Billing,Medium,2025-09-12,Pending
T2976,C021,Service,High,2025-09-12,Pending
T2977,C037,Service,Low,2025-09-12,Open
T2978,C052,Service,Medium,2025-09-12,Open
T2979,C013,Network,Low,2025-09-12,Resolved
T2980,C090,Billing,Low,2025-09-12,Resolved
T2981,C097,Network,Medium,2025-09-12,Pending
T2982,C061,Billing,High,2025-09-12,Resolved
T2983,C085,Technical,Medium,2025-09-12,Open
T2984,C085,Technical,High,2025-09-12,Pending
T2985,C054,Network,Medium,2025-09-12,Pending
T2986,C073,Service,Medium,2025-09-12,Pending
T2987,C010,Service,High,2025-09-12,Open
T2988,C079,Service,Low,2025-09-12,Resolved
T2989,C073,Billing,High,2025-09-12,Open
T2990,C007,Billing,Low,2025-09-12,Pending
T2991,C035,Service,Medium,2025-09-12,Resolved
T2992,C088,Network,Low,2025-09-12,Resolved
T2993,C016,Service,Low,2025-09-12,Pending
T2994,C042,Service,High,2025-09-12,Open
T2995,C044,Service,Medium,2025-09-12,Open
T2996,C062,Service,Medium,2025-09-12,Pending
T2997,C022,Billing,High,2025-09-12,Open
T2998,C027,Network,High,2025-09-12,Resolved
T2999,C016,Service,Medium,2025-09-12,Resolved
T3000,C030,Billing,Low,2025-09-12,Open
T3001,C013,Technical,High,2025-09-12,Pending
T3002,C031,Billing,High,2025-09-12,Pending
T3003,C079,Billing,Medium,2025-09-12,Pending
T3004,C020,Network,Medium,2025-09-12,Pending
T3005,C034,Network,Low,2025-09-12,Open
T3006,C025,Network,Low,2025-09-12,Pending
T3007,C084,Technical,Low,2025-09-12,Resolved
T3008,C058,Network,Low,2025-09-12,Resolved
T3009,C047,Billing,Medium,2025-09-12,Pending
T3010,C093,Billing,Medium,2025-09-12,Pending
T3011,C034,Technical,High,2025-09-12,Resolved
T3012,C042,Network,Low,2025-09-12,Pending
T3013,C099,Billing,High,2025-09-12,Pending
T3014,C083,Network,High,2025-09-12,Open
T3015,C009,Billing,Low,2025-09-12,Resolved
T3016,C053,Billing,Low,2025-09-12,Pending
T3017,C051,Network,High,2025-09-12,Resolved
T3018,C066,Network,Medium,2025-09-12,Pending
T3019,C075,Service,High,2025-09-12,Pending
T3020,C086,Network,High,2025-09-12,Resolved
T3021,C071,Billing,High,2025-09-12,Open
T3022,C014,Network,Medium,2025-09-12,Open
T3023,C022,Billing,Medium,2025-09-12,Open
T3024,C075,Service,Medium,2025-09-12,Open
T3025,C010,Technical,Medium,2025-09-12,Open
T3026,C059,Technical,Medium,2025-09-12,Resolved
T3027,C090,Technical,Low,2025-09-12,Pending
T3028,C024,Service,Low,2025-09-12,Open
T3029,C004,Network,High,2025-09-12,Open
T3030,C025,Network,Low,2025-09-12,Resolved
T3031,C042,Network,Low,2025-09-12,Pending
T3032,C095,Service,Medium,2025-09-12,Open
T3033,C080,Service,High,2025-09-12,Pending
T3034,C032,Service,Medium,2025-09-12,Open
T3035,C085,Technical,Medium,2025-09-12,Resolved
T3036,C028,Service,Medium,2025-09-12,Open
T3037,C098,Technical,High,2025-09-12,Resolved
T3038,C093,Billing,High,2025-09-12,Open
T3039,C008,Service,Low,2025-09-12,Resolved
T3040,C001,Technical,High,2025-09-12,Open
T3041,C047,Network,High,2025-09-12,Pending
T3042,C099,Service,Low,2025-09-12,Resolved
T3043,C029,Service,Medium,2025-09-12,Open
T3044,C046,Billing,High,2025-09-12,Open
T3045,C061,Service,High,2025-09-12,Open
T3046,C015,Billing,Medium,2025-09-12,Pending
T3047,C030,Technical,Low,2025-09-12,Pending
T3048,C013,Service,Low,2025-09-12,Resolved
T3049,C086,Billing,Low,2025-09-12,Open
T3050,C067,Billing,Medium,2025-09-12,Pending
T3051,C014,Service,Medium,2025-09-12,Open
T3052,C081,Network,Medium,2025-09-12,Resolved
T3053,C034,Billing,High,2025-09-12,Open
T3054,C076,Network,Medium,2025-09-12,Pending
T3055,C050,Technical,Medium,2025-09-12,Resolved
T3056,C066,Technical,Medium,2025-09-12,Open
T3057,C068,Service,High,2025-09-12,Open
T3058,C083,Billing,Medium,2025-09-12,Pending
T3059,C014,Technical,Low,2025-09-12,Pending
T3060,C077,Service,Low,2025-09-12,Resolved
T3061,C026,Network,High,2025-09-12,Pending
T3062,C068,Technical,Medium,2025-09-12,Resolved
T3063,C039,Technical,Medium,2025-09-12,Resolved
T3064,C001,Billing,Low,2025-09-12,Resolved
T3065,C040,Billing,Low,2025-09-12,Resolved
T3066,C015,Technical,Low,2025-09-12,Resolved
T3067,C002,Network,Low,2025-09-12,Resolved
T3068,C040,Technical,Low,2025-09-12,Open
T3069,C076,Network,Low,2025-09-12,Open
T3070,C033,Technical,Low,2025-09-12,Resolved
T3071,C044,Service,High,2025-09-12,Open
T3072,C052,Billing,Low,2025-09-12,Resolved
T3073,C001,Network,High,2025-09-12,Pending
T3074,C044,Service,Medium,2025-09-12,Pending
T3075,C034,Network,High,2025-09-12,Open
T3076,C009,Billing,Low,2025-09-12,Resolved
T3077,C028,Service,Low,2025-09-12,Open
T3078,C008,Technical,Medium,2025-09-12,Resolved
T3079,C092,Technical,Medium,2025-09-12,Resolved
T3080,C100,Technical,Medium,2025-09-12,Pending
T3081,C075,Service,High,2025-09-12,Pending
T3082,C046,Network,Low,2025-09-12,Pending
T3083,C053,Network,High,2025-09-12,Open
T3084,C097,Technical,Low,2025-09-12,Open
T3085,C057,Billing,High,2025-09-12,Resolved
T3086,C019,Billing,Medium,2025-09-12,Open
T3087,C051,Billing,Medium,2025-09-12,Pending
T3088,C069,Network,High,2025-09-12,Open
T3089,C056,Billing,High,2025-09-12,Open
T3090,C033,Network,High,2025-09-12,Resolved
T3091,C026,Billing,Low,2025-09-12,Resolved
T3092,C070,Technical,High,2025-09-12,Open
T3093,C100,Network,Low,2025-09-12,Pending
T3094,C056,Technical,Low,2025-09-12,Resolved
T3095,C091,Billing,High,2025-09-12,Pending
T3096,C088,Technical,Low,2025-09-12,Pending
T3097,C047,Network,Medium,2025-09-12,Pending
T3098,C037,Service,Low,2025-09-12,Resolved
T3099,C001,Technical,High,2025-09-12,Pending
T3100,C079,Technical,High,2025-09-12,Pending
T3101,C066,Network,Low,2025-09-12,Open
T3102,C064,Network,Low,2025-09-12,Open
T3103,C064,Billing,Medium,2025-09-12,Resolved
T3104,C054,Network,High,2025-09-12,Open
T3105,C035,Network,Low,2025-09-12,Pending
T3106,C076,Billing,Medium,2025-09-12,Open
T3107,C027,Network,Medium,2025-09-12,Open
T3108,C055,Service,Low,2025-09-12,Resolved
T3109,C042,Network,Medium,2025-09-12,Open
T3110,C082,Network,Low,2025-09-12,Pending
T3111,C055,Network,Medium,2025-09-12,Pending
T3112,C037,Network,Medium,2025-09-12,Resolved
T3113,C066,Technical,Medium,2025-09-12,Pending
T3114,C019,Technical,Low,2025-09-12,Pending
T3115,C039,Technical,High,2025-09-12,Pending
T3116,C012,Technical,High,2025-09-12,Open
T3117,C094,Service,Low,2025-09-12,Resolved
T3118,C063,Network,Medium,2025-09-12,Pending
T3119,C004,Technical,Low,2025-09-12,Open
T3120,C009,Technical,Low,2025-09-12,Open
T3121,C100,Technical,High,2025-09-12,Pending
T3122,C084,Network,Low,2025-09-12,Pending
T3123,C032,Technical,Medium,2025-09-12,Pending
T3124,C007,Billing,High,2025-09-12,Open
T3125,C057,Technical,Medium,2025-09-12,Open
T3126,C030,Network,High,2025-09-12,Open
T3127,C053,Service,Medium,2025-09-12,Pending
T3128,C011,Billing,Low,2025-09-12,Resolved
T3129,C039,Billing,Medium,2025-09-12,Open
T3130,C041,Service,Medium,2025-09-12,Pending
T3131,C012,Service,High,2025-09-12,Pending
T3132,C059,Technical,Medium,2025-09-12,Open
T3133,C035,Technical,High,2025-09-12,Resolved
T3134,C060,Service,Low,2025-09-12,Open
T3135,C039,Network,Medium,2025-09-12,Resolved
T3136,C069,Billing,Medium,2025-09-12,Open
T3137,C030,Technical,Medium,2025-09-12,Resolved
T3138,C008,Service,High,2025-09-12,Open
T3139,C032,Technical,High,2025-09-12,Resolved
T3140,C080,Service,High,2025-09-12,Pending
T3141,C076,Service,High,2025-09-12,Open
T3142,C004,Network,Low,2025-09-12,Open
T3143,C018,Billing,Medium,2025-09-12,Resolved
T3144,C002,Network,Medium,2025-09-12,Open
T3145,C015,Billing,Low,2025-09-12,Pending
T3146,C018,Service,High,2025-09-12,Open
T3147,C008,Billing,Medium,2025-09-12,Pending
T3148,C058,Service,Medium,2025-09-12,Resolved
T3149,C029,Technical,Medium,2025-09-12,Open
T3150,C032,Service,High,2025-09-12,Open
T3151,C100,Technical,Low,2025-09-12,Open
T3152,C067,Service,Medium,2025-09-12,Resolved
T3153,C012,Network,Medium,2025-09-12,Resolved
T3154,C025,Service,Low,2025-09-12,Pending
T3155,C081,Technical,Low,2025-09-12,Open
T3156,C007,Technical,Medium,2025-09-12,Resolved
T3157,C085,Network,Medium,2025-09-12,Open
T3158,C024,Service,Low,2025-09-12,Resolved
T3159,C032,Network,Low,2025-09-12,Resolved
T3160,C037,Technical,High,2025-09-12,Resolved
T3161,C081,Network,Medium,2025-09-12,Resolved
T3162,C013,Network,Low,2025-09-12,Resolved
T3163,C055,Network,Medium,2025-09-12,Pending
T3164,C017,Network,Medium,2025-09-12,Resolved
T3165,C044,Technical,High,2025-09-12,Pending
T3166,C045,Service,Low,2025-09-12,Resolved
T3167,C055,Network,Low,2025-09-12,Pending
T3168,C064,Network,Low,2025-09-12,Pending
T3169,C063,Service,High,2025-09-12,Open
T3170,C043,Billing,Medium,2025-09-12,Pending
T3171,C031,Service,High,2025-09-12,Open
T3172,C049,Network,Low,2025-09-12,Resolved
T3173,C003,Billing,High,2025-09-12,Pending
T3174,C025,Technical,Low,2025-09-12,Pending
T3175,C048,Billing,Medium,2025-09-12,Pending
T3176,C097,Network,Medium,2025-09-12,Resolved
T3177,C030,Technical,High,2025-09-12,Pending
T3178,C053,Technical,High,2025-09-12,Open
T3179,C062,Service,Medium,2025-09-12,Resolved
T3180,C071,Service,High,2025-09-12,Resolved
T3181,C090,Technical,Low,2025-09-12,Open
T3182,C020,Technical,High,2025-09-12,Resolved
T3183,C027,Network,Medium,2025-09-12,Resolved
T3184,C070,Service,Medium,2025-09-12,Open
T3185,C040,Network,Medium,2025-09-12,Open
T3186,C095,Network,Medium,2025-09-12,Resolved
T3187,C067,Network,High,2025-09-12,Resolved
T3188,C011,Technical,Medium,2025-09-12,Open
T3189,C019,Technical,High,2025-09-12,Pending
T3190,C073,Network,High,2025-09-12,Resolved
T3191,C014,Technical,Medium,2025-09-12,Open
T3192,C026,Billing,Medium,2025-09-12,Pending
T3193,C010,Billing,Low,2025-09-12,Pending
T3194,C043,Service,High,2025-09-12,Open
T3195,C038,Technical,Low,2025-09-12,Open
T3196,C075,Billing,Medium,2025-09-12,Resolved
T3197,C028,Technical,Low,2025-09-12,Open
T3198,C031,Billing,Medium,2025-09-12,Resolved
T3199,C095,Technical,High,2025-09-12,Open
T3200,C052,Network,High,2025-09-12,Resolved
T3201,C041,Technical,High,2025-09-12,Resolved
T3202,C012,Network,Low,2025-09-12,Resolved
T3203,C053,Network,Low,2025-09-12,Resolved
T3204,C076,Technical,Medium,2025-09-12,Resolved
T3205,C038,Network,Medium,2025-09-12,Resolved
T3206,C005,Network,Medium,2025-09-12,Resolved
T3207,C016,Service,High,2025-09-12,Open
T3208,C008,Service,High,2025-09-12,Pending
T3209,C055,Technical,Low,2025-09-12,Pending
T3210,C072,Service,Low,2025-09-12,Resolved
T3211,C054,Service,Low,2025-09-12,Open
T3212,C093,Service,Medium,2025-09-12,Pending
T3213,C068,Billing,Low,2025-09-12,Resolved
T3214,C048,Service,Medium,2025-09-12,Pending
T3215,C033,Network,Medium,2025-09-12,Pending
T3216,C070,Service,High,2025-09-12,Pending
T3217,C008,Technical,Low,2025-09-12,Open
T3218,C028,Technical,Low,2025-09-12,Pending
T3219,C068,Service,High,2025-09-12,Open
T3220,C032,Network,Low,2025-09-12,Pending
T3221,C092,Service,High,2025-09-12,Pending
T3222,C025,Network,Low,2025-09-12,Pending
T3223,C006,Technical,Low,2025-09-12,Pending
T3224,C001,Billing,High,2025-09-12,Resolved
T3225,C040,Service,High,2025-09-12,Resolved
T3226,C054,Network,High,2025-09-12,Open
T3227,C022,Billing,High,2025-09-12,Pending
T3228,C029,Technical,Low,2025-09-12,Open
T3229,C073,Billing,Low,2025-09-12,Pending
T3230,C038,Billing,Medium,2025-09-12,Pending
T3231,C074,Billing,Medium,2025-09-12,Resolved
T3232,C094,Technical,Low,2025-09-12,Open
T3233,C074,Network,Low,2025-09-12,Resolved
T3234,C055,Billing,Low,2025-09-12,Resolved
T3235,C061,Billing,Medium,2025-09-12,Open
T3236,C067,Network,Low,2025-09-12,Open
T3237,C037,Network,High,2025-09-12,Open
T3238,C090,Billing,Medium,2025-09-12,Resolved
T3239,C029,Service,Medium,2025-09-12,Pending
T3240,C081,Technical,Medium,2025-09-12,Pending
T3241,C057,Service,Medium,2025-09-12,Pending
T3242,C067,Service,High,2025-09-12,Open
T3243,C046,Network,Low,2025-09-12,Pending
T3244,C058,Technical,Low,2025-09-12,Open
T3245,C036,Billing,Low,2025-09-12,Open
T3246,C099,Network,High,2025-09-12,Open
T3247,C070,Technical,High,2025-09-12,Open
T3248,C021,Service,Low,2025-09-12,Open
T3249,C054,Service,Medium,2025-09-12,Open
T3250,C015,Technical,High,2025-09-12,Open
T3251,C099,Billing,High,2025-09-12,Open
T3252,C074,Service,Medium,2025-09-12,Resolved
T3253,C040,Billing,High,2025-09-12,Resolved
T3254,C020,Service,Medium,2025-09-12,Pending
T3255,C025,Billing,Low,2025-09-12,Resolved
T3256,C059,Service,High,2025-09-12,Resolved
T3257,C014,Network,High,2025-09-12,Open
T3258,C022,Billing,Low,2025-09-12,Open
T3259,C004,Network,Low,2025-09-12,Resolved
T3260,C036,Service,Low,2025-09-12,Resolved
T3261,C061,Technical,Low,2025-09-12,Open
T3262,C057,Technical,Medium,2025-09-12,Open
T3263,C063,Service,Medium,2025-09-12,Pending
T3264,C083,Service,Medium,2025-09-12,Resolved
T3265,C012,Technical,Medium,2025-09-12,Open
T3266,C045,Network,High,2025-09-12,Open
T3267,C043,Network,High,2025-09-12,Pending
T3268,C076,Billing,Low,2025-09-12,Resolved
T3269,C010,Network,Low,2025-09-12,Pending
T3270,C008,Billing,Medium,2025-09-12,Resolved
T3271,C010,Technical,Medium,2025-09-12,Open
T3272,C018,Technical,Low,2025-09-12,Open
T3273,C098,Network,Medium,2025-09-12,Resolved
T3274,C070,Billing,Low,2025-09-12,Pending
T3275,C050,Network,High,2025-09-12,Open
T3276,C075,Billing,Medium,2025-09-12,Resolved
T3277,C041,Technical,High,2025-09-12,Pending
T3278,C082,Billing,Low,2025-09-12,Resolved
T3279,C096,Technical,High,2025-09-12,Pending
T3280,C010,Service,Medium,2025-09-12,Pending
T3281,C028,Billing,Medium,2025-09-12,Resolved
T3282,C084,Technical,High,2025-09-12,Pending
T3283,C037,Billing,High,2025-09-12,Resolved
T3284,C021,Technical,Medium,2025-09-12,Open
T3285,C005,Service,High,2025-09-12,Resolved
T3286,C022,Service,Low,2025-09-12,Pending
T3287,C027,Billing,Low,2025-09-12,Pending
T3288,C056,Service,Low,2025-09-12,Pending
T3289,C062,Network,Medium,2025-09-12,Pending
T3290,C059,Network,High,2025-09-12,Open
T3291,C092,Technical,High,2025-09-12,Pending
T3292,C035,Technical,High,2025-09-12,Resolved
T3293,C044,Network,Medium,2025-09-12,Pending
T3294,C091,Billing,Low,2025-09-12,Resolved
T3295,C088,Technical,Low,2025-09-12,Resolved
T3296,C041,Network,Medium,2025-09-12,Pending
T3297,C031,Technical,Low,2025-09-12,Open
T3298,C047,Network,Medium,2025-09-12,Open
T3299,C009,Network,High,2025-09-12,Pending
T3300,C090,Billing,High,2025-09-12,Pending
T3301,C011,Billing,Medium,2025-09-12,Resolved
T3302,C020,Service,Low,2025-09-12,Pending
T3303,C057,Technical,High,2025-09-12,Pending
T3304,C040,Technical,Medium,2025-09-12,Pending
T3305,C095,Billing,Low,2025-09-12,Pending
T3306,C062,Technical,Low,2025-09-12,Open
T3307,C039,Service,High,2025-09-12,Pending
T3308,C028,Service,Low,2025-09-12,Pending
T3309,C070,Network,Medium,2025-09-12,Resolved
T3310,C017,Billing,High,2025-09-12,Open
T3311,C005,Network,High,2025-09-12,Open
T3312,C021,Service,Low,2025-09-12,Resolved
T3313,C013,Technical,Medium,2025-09-12,Pending
T3314,C059,Technical,Medium,2025-09-12,Open
T3315,C088,Billing,Low,2025-09-12,Resolved
T3316,C021,Network,Medium,2025-09-12,Resolved
T3317,C002,Technical,High,2025-09-12,Resolved
T3318,C041,Technical,High,2025-09-12,Open
T3319,C057,Service,Medium,2025-09-12,Pending
T3320,C058,Technical,Medium,2025-09-12,Pending
T3321,C078,Billing,Low,2025-09-12,Pending
T3322,C036,Billing,Low,2025-09-12,Resolved
T3323,C070,Network,Medium,2025-09-12,Open
T3324,C091,Billing,Low,2025-09-12,Open
T3325,C079,Technical,Medium,2025-09-12,Open
T3326,C043,Billing,Low,2025-09-12,Open
T3327,C047,Network,High,2025-09-12,Resolved
T3328,C079,Network,High,2025-09-12,Pending
T3329,C040,Service,High,2025-09-12,Open
T3330,C027,Network,Medium,2025-09-12,Pending
T3331,C060,Service,Medium,2025-09-12,Open
T3332,C086,Service,Medium,2025-09-12,Open
T3333,C034,Billing,Medium,2025-09-12,Open
T3334,C063,Billing,Low,2025-09-12,Open
T3335,C035,Service,Medium,2025-09-12,Resolved
T3336,C068,Billing,Medium,2025-09-12,Open
T3337,C005,Billing,Low,2025-09-12,Resolved
T3338,C068,Technical,Medium,2025-09-12,Resolved
T3339,C062,Billing,Medium,2025-09-12,Open
T3340,C046,Technical,Low,2025-09-12,Pending
T3341,C017,Service,Low,2025-09-12,Resolved
T3342,C013,Billing,High,2025-09-12,Resolved
T3343,C011,Technical,Medium,2025-09-12,Open
T3344,C016,Network,High,2025-09-12,Resolved
T3345,C042,Service,Low,2025-09-12,Open
T3346,C063,Service,Low,2025-09-12,Open
T3347,C015,Network,Low,2025-09-12,Open
T3348,C054,Billing,High,2025-09-12,Pending
T3349,C016,Service,High,2025-09-12,Resolved
T3350,C098,Billing,Low,2025-09-12,Pending
T3351,C063,Service,High,2025-09-12,Resolved
T3352,C074,Service,High,2025-09-12,Resolved
T3353,C003,Service,Medium,2025-09-12,Open
T3354,C050,Billing,Medium,2025-09-12,Resolved
T3355,C004,Service,High,2025-09-12,Open
T3356,C015,Service,Low,2025-09-12,Pending
