transaction_id,customer_id,amount,method,date,status
TX02547,C00230,50.66,Top-up,2022-10-26,Pending
TX02548,C00354,64.54,Roaming,2024-08-30,Failed
TX02549,C00030,69.21,Bill Payment,2024-02-14,Pending
TX02550,C00381,125.98,Top-up,2020-06-28,Failed
TX02551,C00266,132.9,Roaming,2020-11-06,Pending
TX02552,C00451,18.93,Top-up,2024-12-23,Success
TX02553,C00270,180.7,Roaming,2022-04-07,Pending
TX02554,C00346,149.07,Top-up,2022-05-04,Pending
TX02555,C00433,136.28,Top-up,2022-07-15,Pending
TX02556,C00299,170.3,Roaming,2022-04-08,Failed
TX02557,C00097,79.33,Bill Payment,2025-01-19,Pending
TX02558,C00368,74.14,Top-up,2021-10-27,Pending
TX02559,C00440,105.3,Add-on,2023-08-07,Success
TX02560,C00126,180.41,Bill Payment,2024-12-08,Success
TX02561,C00175,35.27,Add-on,2022-06-19,Success
TX02562,C00250,145.47,Add-on,2023-10-22,Pending
TX02563,C00188,175.6,Roaming,2023-08-30,Pending
TX02564,C00016,186.48,Roaming,2023-03-20,Pending
TX02565,C00384,153.31,Bill Payment,2021-10-29,Pending
TX02566,C00069,146.73,Add-on,2025-06-24,Success
TX02567,C00275,192.17,Roaming,2022-12-04,Success
TX02568,C00031,186.11,Add-on,2023-07-11,Failed
TX02569,C00280,129.83,Roaming,2023-11-30,Failed
TX02570,C00072,136.72,Add-on,2024-12-06,Success
TX02571,C00228,190.94,Bill Payment,2024-04-03,Failed
TX02572,C00353,11.78,Bill Payment,2020-07-22,Failed
TX02573,C00069,82.63,Roaming,2022-01-09,Failed
TX02574,C00314,96.58,Roaming,2022-08-22,Success
TX02575,C00149,139.93,Roaming,2020-12-02,Success
TX02576,C00443,192.7,Top-up,2022-12-11,Pending
TX02577,C00340,172.44,Top-up,2023-08-24,Failed
TX02578,C00122,195.22,Top-up,2020-11-04,Failed
TX02579,C00443,184.77,Bill Payment,2023-10-09,Failed
TX02580,C00112,142.63,Roaming,2023-10-29,Failed
TX02581,C00292,65.21,Top-up,2024-09-12,Success
TX02582,C00417,50.48,Roaming,2020-12-18,Failed
TX02583,C00424,8.13,Top-up,2024-02-18,Failed
TX02584,C00341,52.57,Bill Payment,2021-11-07,Pending
TX02585,C00226,50.77,Roaming,2024-02-02,Success
TX02586,C00480,90.93,Add-on,2022-02-10,Success
TX02587,C00346,172.08,Top-up,2021-06-19,Success
TX02588,C00433,83.81,Roaming,2022-09-14,Failed
TX02589,C00192,34.6,Add-on,2024-07-27,Pending
TX02590,C00447,86.01,Add-on,2024-01-25,Success
TX02591,C00349,34.29,Top-up,2022-11-05,Success
TX02592,C00248,177.13,Top-up,2025-06-27,Success
TX02593,C00153,15.66,Top-up,2020-06-20,Pending
TX02594,C00145,185.81,Top-up,2022-05-21,Pending
TX02595,C00010,160.48,Top-up,2025-03-19,Success
TX02596,C00405,14.04,Bill Payment,2023-02-08,Success
TX02597,C00286,152.4,Bill Payment,2023-09-11,Success
TX02598,C00004,103.08,Add-on,2025-02-26,Success
TX02599,C00413,160.25,Top-up,2022-06-07,Failed
TX02600,C00012,148.07,Top-up,2024-09-04,Success
TX02601,C00401,115.95,Bill Payment,2023-04-09,Success
TX02602,C00016,149.75,Bill Payment,2025-08-12,Failed
TX02603,C00033,73.43,Roaming,2024-09-10,Failed
TX02604,C00335,101.98,Top-up,2021-12-21,Failed
TX02605,C00354,84.23,Bill Payment,2020-03-18,Failed
TX02606,C00007,134.99,Bill Payment,2020-04-29,Pending
TX02607,C00381,105.18,Top-up,2021-10-09,Success
TX02608,C00355,72.34,Bill Payment,2023-12-21,Pending
TX02609,C00452,112.27,Roaming,2024-01-01,Pending
TX02610,C00333,101.94,Top-up,2025-05-23,Success
TX02611,C00150,30.26,Bill Payment,2020-01-04,Failed
TX02612,C00204,64.04,Roaming,2022-11-17,Failed
TX02613,C00398,170.84,Add-on,2022-01-28,Failed
TX02614,C00278,37.57,Add-on,2021-07-11,Pending
TX02615,C00447,32.09,Add-on,2025-05-01,Pending
TX02616,C00084,152.87,Bill Payment,2024-01-03,Pending
TX02617,C00232,191.77,Bill Payment,2023-01-26,Failed
TX02618,C00489,171.08,Top-up,2020-12-16,Success
TX02619,C00329,132.28,Add-on,2021-12-02,Success
TX02620,C00023,37.68,Roaming,2023-08-10,Success
TX02621,C00090,94.71,Roaming,2022-10-05,Failed
TX02622,C00281,189.94,Roaming,2023-05-17,Pending
TX02623,C00032,12.97,Top-up,2024-08-25,Pending
TX02624,C00030,61.9,Add-on,2022-09-21,Pending
TX02625,C00034,89.04,Add-on,2023-04-22,Pending
TX02626,C00167,97.41,Roaming,2021-12-19,Failed
TX02627,C00352,29.53,Roaming,2021-09-04,Failed
TX02628,C00264,70.01,Bill Payment,2024-01-17,Success
TX02629,C00097,135.14,Bill Payment,2023-08-09,Success
TX02630,C00367,63.82,Top-up,2020-03-29,Pending
TX02631,C00154,37.75,Top-up,2022-02-14,Pending
TX02632,C00260,120.83,Top-up,2020-09-07,Failed
TX02633,C00317,18.45,Add-on,2022-03-19,Pending
TX02634,C00438,48.27,Top-up,2022-02-03,Success
TX02635,C00302,72.8,Bill Payment,2024-08-27,Pending
TX02636,C00049,139.86,Roaming,2025-08-11,Pending
TX02637,C00361,72.3,Add-on,2021-07-17,Failed
TX02638,C00257,146.48,Roaming,2021-06-24,Failed
TX02639,C00052,167.61,Roaming,2024-09-06,Pending
TX02640,C00226,109.39,Roaming,2025-07-15,Pending
TX02641,C00102,174.74,Roaming,2024-07-30,Failed
TX02642,C00193,16.92,Add-on,2021-08-23,Failed
TX02643,C00032,199.13,Roaming,2020-12-06,Failed
TX02644,C00453,54.76,Add-on,2024-08-01,Pending
TX02645,C00491,164.42,Top-up,2023-09-17,Failed
TX02646,C00006,186.84,Add-on,2022-04-27,Failed
TX02647,C00367,141.57,Add-on,2025-09-21,Failed
TX02648,C00064,86.19,Roaming,2024-08-16,Success
TX02649,C00161,16.1,Top-up,2025-04-24,Failed
TX02650,C00285,136.34,Top-up,2021-05-22,Pending
TX02651,C00180,102.9,Add-on,2025-06-15,Failed
TX02652,C00477,77.05,Bill Payment,2024-03-02,Failed
TX02653,C00003,147.28,Roaming,2024-07-25,Success
TX02654,C00124,108.99,Roaming,2023-10-21,Failed
TX02655,C00243,115.59,Bill Payment,2024-07-09,Failed
TX02656,C00313,87.19,Bill Payment,2021-09-04,Success
TX02657,C00353,94.18,Top-up,2024-12-28,Pending
TX02658,C00314,71.24,Top-up,2022-12-07,Failed
TX02659,C00220,24.59,Add-on,2024-02-14,Pending
TX02660,C00455,82.1,Bill Payment,2025-09-05,Failed
TX02661,C00376,150.78,Bill Payment,2022-11-19,Pending
TX02662,C00086,115.24,Add-on,2020-07-28,Failed
TX02663,C00118,147.95,Roaming,2025-01-19,Failed
TX02664,C00209,100.61,Bill Payment,2023-11-04,Pending
TX02665,C00051,162.9,Add-on,2020-03-22,Failed
TX02666,C00026,7.67,Bill Payment,2022-03-04,Pending
TX02667,C00401,160.35,Bill Payment,2020-11-17,Failed
TX02668,C00171,172.6,Bill Payment,2022-01-17,Pending
TX02669,C00493,80.32,Roaming,2024-08-23,Failed
TX02670,C00413,43.28,Bill Payment,2021-09-29,Pending
TX02671,C00093,178.95,Top-up,2023-06-22,Failed
TX02672,C00265,49.32,Top-up,2025-02-16,Success
TX02673,C00419,133.99,Add-on,2023-02-13,Pending
TX02674,C00317,42.78,Top-up,2023-08-22,Success
TX02675,C00328,152.87,Top-up,2023-10-05,Pending
TX02676,C00333,15.18,Top-up,2023-08-15,Success
TX02677,C00445,94.57,Bill Payment,2022-09-07,Success
TX02678,C00251,109.96,Roaming,2020-08-23,Pending
TX02679,C00272,191.65,Bill Payment,2023-11-09,Pending
TX02680,C00393,31.34,Roaming,2024-07-22,Pending
TX02681,C00448,153.79,Top-up,2022-01-07,Pending
TX02682,C00331,90.35,Roaming,2025-02-10,Success
TX02683,C00343,112.28,Add-on,2022-03-28,Success
TX02684,C00107,38.99,Add-on,2022-12-28,Success
TX02685,C00221,33.07,Bill Payment,2021-06-13,Failed
TX02686,C00272,168.24,Roaming,2022-03-10,Pending
TX02687,C00489,104.4,Roaming,2025-01-20,Success
TX02688,C00139,184.04,Bill Payment,2025-05-20,Success
TX02689,C00255,168.12,Top-up,2022-05-12,Failed
TX02690,C00063,87.49,Top-up,2022-10-30,Failed
TX02691,C00208,113.66,Top-up,2022-11-06,Failed
TX02692,C00347,74.98,Add-on,2022-05-12,Success
TX02693,C00416,169.5,Bill Payment,2021-11-12,Success
TX02694,C00296,84.42,Roaming,2021-12-23,Success
TX02695,C00434,26.13,Add-on,2024-01-10,Pending
TX02696,C00284,154.81,Add-on,2022-09-30,Failed
TX02697,C00308,185.39,Roaming,2020-10-19,Success
TX02698,C00500,51.17,Add-on,2022-04-06,Pending
TX02699,C00043,25.46,Roaming,2024-06-24,Success
TX02700,C00318,174.07,Roaming,2025-09-08,Pending
TX02701,C00332,121.87,Top-up,2023-02-16,Success
TX02702,C00290,73.3,Bill Payment,2022-05-13,Pending
TX02703,C00053,199.15,Bill Payment,2025-05-16,Failed
TX02704,C00308,76.33,Roaming,2023-03-19,Pending
TX02705,C00309,183.82,Top-up,2023-11-15,Pending
TX02706,C00499,191.06,Add-on,2023-04-20,Success
TX02707,C00037,199.71,Add-on,2021-11-06,Failed
TX02708,C00226,148.07,Roaming,2025-06-26,Pending
TX02709,C00325,81.5,Top-up,2020-03-27,Failed
TX02710,C00457,41.99,Top-up,2023-03-24,Success
TX02711,C00140,42.89,Add-on,2022-05-27,Success
TX02712,C00029,95.31,Bill Payment,2022-09-21,Success
TX02713,C00406,17.29,Add-on,2021-03-02,Success
TX02714,C00232,129.22,Add-on,2024-06-23,Pending
TX02715,C00075,127.9,Bill Payment,2023-09-11,Pending
TX02716,C00265,111.99,Top-up,2025-09-11,Success
TX02717,C00240,20.77,Top-up,2020-09-05,Success
TX02718,C00453,146.04,Bill Payment,2025-08-14,Pending
TX02719,C00005,150.06,Roaming,2020-01-06,Success
TX02720,C00118,177.12,Add-on,2024-05-02,Failed
TX02721,C00335,69.6,Top-up,2023-05-16,Failed
TX02722,C00363,140.26,Roaming,2024-07-20,Pending
TX02723,C00354,33.83,Add-on,2025-03-19,Failed
TX02724,C00127,166.29,Top-up,2022-04-14,Pending
TX02725,C00272,53.25,Add-on,2024-02-15,Failed
TX02726,C00131,160.99,Add-on,2023-12-15,Failed
TX02727,C00148,83.23,Top-up,2020-10-16,Pending
TX02728,C00196,129.08,Add-on,2023-11-11,Failed
TX02729,C00129,140.58,Bill Payment,2024-12-22,Success
TX02730,C00446,104.45,Top-up,2025-08-20,Failed
TX02731,C00159,64.09,Add-on,2023-04-07,Failed
TX02732,C00031,107.82,Add-on,2021-12-16,Success
TX02733,C00472,12.53,Add-on,2024-12-07,Failed
TX02734,C00231,37.85,Top-up,2020-11-19,Pending
TX02735,C00290,89.7,Top-up,2023-07-30,Success
TX02736,C00350,188.4,Top-up,2022-03-29,Success
TX02737,C00401,132.88,Top-up,2025-01-02,Success
TX02738,C00280,37.58,Top-up,2024-04-12,Pending
TX02739,C00410,72.19,Bill Payment,2023-03-25,Failed
TX02740,C00171,72.83,Top-up,2025-08-08,Pending
TX02741,C00249,162.55,Add-on,2024-01-15,Success
TX02742,C00475,62.84,Bill Payment,2024-04-20,Success
TX02743,C00162,73.67,Top-up,2020-09-21,Pending
TX02744,C00151,44.17,Bill Payment,2023-09-03,Success
TX02745,C00116,80.47,Bill Payment,2022-12-06,Failed
TX02746,C00457,88.67,Bill Payment,2023-04-09,Success
TX02747,C00390,105.86,Top-up,2021-01-25,Pending
TX02748,C00009,122.47,Bill Payment,2021-04-30,Success
TX02749,C00073,53.01,Bill Payment,2023-10-22,Success
TX02750,C00236,103.08,Top-up,2022-08-11,Pending
TX02751,C00433,169.46,Roaming,2022-07-18,Pending
TX02752,C00216,10.94,Add-on,2023-01-09,Pending
TX02753,C00422,135.17,Roaming,2020-01-23,Pending
TX02754,C00440,144.68,Top-up,2024-12-09,Success
TX02755,C00351,120.23,Add-on,2025-08-10,Pending
TX02756,C00045,170.4,Roaming,2025-02-18,Pending
TX02757,C00372,100.38,Add-on,2021-06-15,Pending
TX02758,C00146,175.4,Add-on,2020-11-27,Pending
TX02759,C00394,159.65,Add-on,2024-04-26,Success
TX02760,C00375,60.38,Roaming,2020-09-01,Success
TX02761,C00421,18.86,Roaming,2020-05-13,Failed
TX02762,C00066,124.54,Roaming,2024-08-19,Pending
TX02763,C00386,30.57,Add-on,2025-07-16,Failed
TX02764,C00199,128.23,Roaming,2021-06-28,Failed
TX02765,C00086,24.71,Top-up,2024-08-31,Failed
TX02766,C00009,107.4,Add-on,2020-11-26,Pending
TX02767,C00174,55.16,Top-up,2021-03-16,Pending
TX02768,C00428,178.73,Add-on,2024-10-24,Success
TX02769,C00386,194.72,Bill Payment,2025-06-05,Success
TX02770,C00453,20.77,Top-up,2021-10-25,Failed
TX02771,C00075,180.06,Roaming,2023-03-12,Success
TX02772,C00421,98.64,Add-on,2020-06-03,Pending
TX02773,C00073,105.8,Add-on,2024-02-24,Success
TX02774,C00426,27.58,Add-on,2021-12-11,Success
TX02775,C00462,11.02,Top-up,2023-07-23,Success
TX02776,C00308,143.4,Top-up,2020-05-18,Failed
TX02777,C00144,193.07,Top-up,2021-02-13,Failed
TX02778,C00194,31.73,Top-up,2020-03-28,Failed
TX02779,C00457,99.78,Add-on,2025-08-23,Success
TX02780,C00235,105.62,Roaming,2022-01-28,Failed
TX02781,C00381,97.46,Bill Payment,2024-02-13,Failed
TX02782,C00072,173.14,Bill Payment,2025-01-31,Pending
TX02783,C00106,157.45,Add-on,2025-02-19,Pending
TX02784,C00242,53.02,Bill Payment,2022-03-05,Success
TX02785,C00330,176.9,Roaming,2025-05-09,Pending
TX02786,C00348,66.29,Add-on,2022-06-17,Pending
TX02787,C00268,62.27,Bill Payment,2023-01-30,Success
TX02788,C00471,129.87,Top-up,2024-05-02,Success
TX02789,C00004,98.29,Add-on,2024-12-30,Failed
TX02790,C00119,12.27,Top-up,2023-01-29,Failed
TX02791,C00023,29.66,Roaming,2021-12-18,Pending
TX02792,C00135,121.11,Top-up,2020-03-03,Success
TX02793,C00008,135.27,Add-on,2022-12-12,Failed
TX02794,C00305,24.28,Add-on,2023-01-20,Success
TX02795,C00040,153.63,Add-on,2020-11-09,Failed
TX02796,C00156,11.86,Bill Payment,2025-06-20,Success
TX02797,C00110,174.78,Add-on,2022-06-18,Success
TX02798,C00360,130.75,Top-up,2025-01-01,Pending
TX02799,C00433,95.21,Add-on,2024-08-03,Pending
TX02800,C00238,183.33,Add-on,2020-12-12,Pending
TX02801,C00048,97.89,Top-up,2022-05-16,Pending
TX02802,C00215,153.11,Bill Payment,2022-12-18,Success
TX02803,C00196,65.77,Top-up,2021-10-20,Failed
TX02804,C00313,3.79,Top-up,2024-08-01,Success
TX02805,C00473,124.39,Add-on,2020-12-30,Success
TX02806,C00424,30.32,Roaming,2020-08-04,Success
TX02807,C00221,183.31,Bill Payment,2024-12-24,Failed
TX02808,C00303,99.06,Top-up,2023-06-13,Failed
TX02809,C00123,46.52,Top-up,2024-08-18,Success
TX02810,C00304,134.39,Bill Payment,2024-05-02,Success
TX02811,C00401,156.97,Roaming,2024-07-29,Pending
TX02812,C00166,127.61,Add-on,2020-12-05,Pending
TX02813,C00242,162.89,Top-up,2022-11-29,Success
TX02814,C00381,7.91,Bill Payment,2021-09-24,Success
TX02815,C00010,78.79,Roaming,2022-12-25,Failed
TX02816,C00469,199.79,Roaming,2025-02-07,Failed
TX02817,C00008,165.51,Roaming,2025-07-01,Success
TX02818,C00337,134.53,Bill Payment,2025-02-20,Pending
TX02819,C00434,172.3,Roaming,2023-09-22,Failed
TX02820,C00474,1.63,Top-up,2022-07-02,Pending
TX02821,C00492,141.56,Top-up,2023-02-06,Failed
TX02822,C00319,59.07,Top-up,2021-04-24,Failed
TX02823,C00070,102.51,Bill Payment,2021-12-20,Success
TX02824,C00050,165.43,Roaming,2021-05-01,Pending
TX02825,C00472,69.97,Top-up,2023-10-11,Success
TX02826,C00427,50.55,Top-up,2024-07-24,Success
TX02827,C00340,26.4,Bill Payment,2023-01-31,Success
TX02828,C00096,197.3,Bill Payment,2021-03-08,Failed
TX02829,C00044,116.95,Bill Payment,2024-10-24,Failed
TX02830,C00141,46.92,Roaming,2024-02-17,Success
TX02831,C00298,112.57,Bill Payment,2022-08-28,Failed
TX02832,C00457,179.01,Add-on,2020-02-25,Pending
TX02833,C00282,182.5,Top-up,2025-01-03,Success
TX02834,C00003,66.89,Roaming,2023-03-21,Success
TX02835,C00308,140.76,Add-on,2023-06-04,Success
TX02836,C00328,102.68,Bill Payment,2024-02-07,Success
TX02837,C00134,122.84,Add-on,2021-11-07,Success
TX02838,C00060,111.05,Top-up,2024-04-20,Failed
TX02839,C00182,130.11,Roaming,2025-08-30,Success
TX02840,C00108,36.59,Roaming,2023-09-22,Pending
TX02841,C00283,100.09,Bill Payment,2020-02-19,Failed
TX02842,C00204,29.46,Bill Payment,2024-10-29,Failed
TX02843,C00463,25.39,Bill Payment,2023-02-23,Failed
TX02844,C00004,145.07,Top-up,2023-09-09,Failed
TX02845,C00426,71.74,Add-on,2023-06-30,Failed
TX02846,C00033,45.16,Add-on,2022-03-24,Pending
TX02847,C00051,32.58,Add-on,2021-02-10,Failed
TX02848,C00219,70.69,Top-up,2020-06-12,Pending
TX02849,C00314,109.71,Roaming,2023-03-26,Success
TX02850,C00269,72.45,Top-up,2024-12-25,Pending
TX02851,C00277,93.39,Bill Payment,2025-08-06,Failed
TX02852,C00176,13.88,Top-up,2024-10-05,Success
TX02853,C00259,61.03,Roaming,2025-02-16,Success
TX02854,C00315,125.29,Add-on,2022-03-21,Success
TX02855,C00116,174.2,Top-up,2021-11-08,Pending
TX02856,C00034,188.34,Roaming,2023-05-13,Success
TX02857,C00087,92.81,Roaming,2025-03-17,Pending
TX02858,C00082,24.85,Add-on,2022-12-17,Pending
TX02859,C00296,123.1,Add-on,2025-01-18,Pending
TX02860,C00381,18.14,Top-up,2025-03-31,Failed
TX02861,C00253,191.67,Add-on,2022-03-20,Failed
TX02862,C00322,18.99,Bill Payment,2023-05-14,Pending
TX02863,C00491,92.09,Add-on,2024-06-18,Pending
TX02864,C00417,27.24,Bill Payment,2025-06-11,Success
TX02865,C00235,153.83,Bill Payment,2021-08-02,Failed
TX02866,C00460,51.83,Top-up,2020-01-26,Failed
TX02867,C00220,39.86,Top-up,2022-12-05,Success
TX02868,C00272,43.55,Add-on,2021-09-23,Failed
TX02869,C00186,137.92,Add-on,2022-08-21,Pending
TX02870,C00178,112.23,Add-on,2022-12-18,Pending
TX02871,C00232,112.94,Add-on,2022-01-22,Pending
TX02872,C00036,38.78,Top-up,2021-10-24,Success
TX02873,C00108,83.5,Roaming,2020-04-27,Pending
TX02874,C00219,92.86,Top-up,2024-05-10,Failed
TX02875,C00132,134.37,Add-on,2021-07-30,Failed
TX02876,C00030,168.94,Roaming,2024-04-11,Pending
TX02877,C00277,183.87,Add-on,2024-01-05,Pending
TX02878,C00148,9.21,Roaming,2021-02-28,Pending
TX02879,C00117,182.01,Add-on,2021-10-29,Success
TX02880,C00099,77.93,Top-up,2023-12-06,Success
TX02881,C00023,180.47,Roaming,2021-09-11,Failed
TX02882,C00413,35.58,Top-up,2022-01-02,Pending
TX02883,C00060,34.38,Bill Payment,2025-05-15,Success
TX02884,C00345,160.74,Add-on,2024-09-03,Failed
TX02885,C00216,155.05,Add-on,2025-05-23,Pending
TX02886,C00225,65.76,Bill Payment,2025-06-21,Success
TX02887,C00366,130.43,Top-up,2021-02-03,Failed
TX02888,C00308,180.41,Bill Payment,2022-12-01,Failed
TX02889,C00429,190.46,Top-up,2023-01-03,Pending
TX02890,C00009,21.62,Roaming,2020-01-16,Success
TX02891,C00330,181.77,Add-on,2023-10-12,Success
TX02892,C00016,38.26,Roaming,2024-03-06,Pending
TX02893,C00341,70.48,Roaming,2022-01-10,Failed
TX02894,C00242,99.16,Roaming,2025-01-04,Pending
TX02895,C00252,151.45,Top-up,2024-09-18,Pending
TX02896,C00325,73.01,Bill Payment,2024-09-27,Pending
TX02897,C00187,118.48,Roaming,2024-08-30,Pending
TX02898,C00212,168.69,Top-up,2024-07-05,Pending
TX02899,C00180,162.09,Roaming,2021-05-16,Success
TX02900,C00272,168.53,Roaming,2024-06-08,Failed
TX02901,C00366,28.45,Add-on,2022-07-25,Failed
TX02902,C00139,162.45,Add-on,2020-06-29,Failed
TX02903,C00336,81.9,Bill Payment,2022-03-23,Pending
TX02904,C00320,114.18,Bill Payment,2022-05-02,Pending
TX02905,C00161,91.27,Top-up,2022-12-31,Pending
TX02906,C00189,60.95,Add-on,2023-11-18,Pending
TX02907,C00486,155.86,Top-up,2022-03-01,Failed
TX02908,C00274,167.34,Roaming,2024-12-04,Success
TX02909,C00171,55.95,Top-up,2024-01-28,Success
TX02910,C00420,38.52,Top-up,2021-08-17,Pending
TX02911,C00342,65.17,Top-up,2025-08-01,Pending
TX02912,C00315,184.02,Bill Payment,2023-12-13,Failed
TX02913,C00048,39.43,Top-up,2023-11-17,Failed
TX02914,C00090,134.35,Roaming,2024-04-15,Success
TX02915,C00346,21.28,Roaming,2025-03-22,Success
TX02916,C00299,112.31,Top-up,2023-10-17,Success
TX02917,C00353,154.27,Top-up,2024-06-07,Failed
TX02918,C00366,95.73,Add-on,2025-06-28,Success
TX02919,C00385,133.0,Add-on,2025-08-06,Failed
TX02920,C00483,21.2,Add-on,2021-08-24,Success
TX02921,C00073,140.92,Top-up,2020-01-30,Success
TX02922,C00124,118.01,Add-on,2022-06-22,Failed
TX02923,C00416,110.62,Add-on,2025-02-10,Failed
TX02924,C00126,105.2,Add-on,2025-03-19,Pending
TX02925,C00440,83.06,Add-on,2023-02-02,Success
TX02926,C00412,11.27,Add-on,2021-01-25,Success
TX02927,C00450,174.81,Roaming,2023-12-27,Success
TX02928,C00093,26.12,Add-on,2023-02-07,Pending
TX02929,C00008,104.12,Bill Payment,2025-01-20,Success
TX02930,C00427,47.84,Roaming,2023-09-22,Pending
TX02931,C00245,85.31,Roaming,2023-11-26,Success
TX02932,C00241,100.34,Add-on,2021-11-20,Failed
TX02933,C00198,108.62,Roaming,2023-09-02,Failed
TX02934,C00042,134.47,Add-on,2020-04-11,Pending
TX02935,C00352,14.37,Add-on,2023-03-09,Pending
TX02936,C00183,170.89,Bill Payment,2022-11-10,Failed
TX02937,C00117,23.68,Roaming,2020-01-28,Pending
TX02938,C00471,28.59,Roaming,2022-09-01,Failed
TX02939,C00316,58.12,Bill Payment,2021-04-23,Failed
TX02940,C00292,126.92,Top-up,2021-11-16,Failed
TX02941,C00144,107.17,Add-on,2020-06-08,Success
TX02942,C00131,94.78,Top-up,2021-11-06,Pending
TX02943,C00143,41.58,Top-up,2021-05-26,Failed
TX02944,C00192,102.58,Top-up,2020-09-15,Success
TX02945,C00034,34.0,Top-up,2022-04-09,Failed
TX02946,C00327,17.52,Add-on,2024-10-28,Success
TX02947,C00451,17.47,Top-up,2023-10-22,Failed
TX02948,C00274,90.11,Bill Payment,2022-02-21,Pending
TX02949,C00433,80.38,Add-on,2025-07-30,Success
TX02950,C00394,95.84,Bill Payment,2023-01-11,Failed
TX02951,C00127,90.53,Roaming,2024-09-11,Success
TX02952,C00465,14.73,Bill Payment,2020-06-07,Pending
TX02953,C00021,153.97,Top-up,2024-05-22,Success
TX02954,C00291,192.38,Roaming,2021-08-05,Success
TX02955,C00333,126.99,Roaming,2024-02-03,Success
TX02956,C00033,43.54,Top-up,2025-03-11,Failed
TX02957,C00457,88.16,Roaming,2023-02-14,Success
TX02958,C00204,14.42,Bill Payment,2023-03-17,Success
TX02959,C00458,23.19,Add-on,2023-05-07,Success
TX02960,C00066,26.77,Bill Payment,2023-07-12,Pending
TX02961,C00418,163.38,Bill Payment,2023-05-29,Success
TX02962,C00371,122.94,Add-on,2023-07-10,Success
TX02963,C00152,22.15,Top-up,2021-07-22,Pending
TX02964,C00008,156.1,Roaming,2020-11-08,Pending
TX02965,C00335,102.16,Top-up,2025-06-19,Pending
TX02966,C00095,167.57,Roaming,2024-09-23,Success
TX02967,C00282,94.32,Roaming,2022-04-07,Failed
TX02968,C00084,18.66,Roaming,2023-07-23,Failed
TX02969,C00348,184.28,Bill Payment,2022-11-08,Failed
TX02970,C00122,184.11,Bill Payment,2021-08-14,Pending
TX02971,C00030,22.81,Top-up,2024-08-29,Success
TX02972,C00387,43.43,Top-up,2025-04-08,Failed
TX02973,C00073,86.15,Top-up,2022-10-01,Failed
TX02974,C00030,33.72,Bill Payment,2023-09-26,Success
TX02975,C00194,187.29,Roaming,2023-04-08,Success
TX02976,C00013,82.23,Add-on,2020-07-13,Success
TX02977,C00214,21.44,Top-up,2021-09-28,Pending
TX02978,C00462,36.42,Bill Payment,2025-06-24,Failed
TX02979,C00157,147.72,Roaming,2024-07-02,Pending
TX02980,C00475,99.9,Add-on,2020-06-27,Pending
TX02981,C00395,171.56,Bill Payment,2020-09-25,Success
TX02982,C00237,190.04,Top-up,2025-08-23,Success
TX02983,C00346,103.06,Bill Payment,2025-04-18,Pending
TX02984,C00349,54.63,Roaming,2023-05-15,Failed
TX02985,C00178,11.05,Bill Payment,2021-06-07,Pending
TX02986,C00345,86.05,Bill Payment,2021-05-04,Pending
TX02987,C00150,182.07,Roaming,2021-10-28,Pending
TX02988,C00146,129.63,Add-on,2020-01-12,Success
TX02989,C00080,173.75,Add-on,2024-07-07,Success
TX02990,C00085,125.97,Roaming,2024-05-19,Pending
TX02991,C00041,171.14,Roaming,2022-04-14,Pending
TX02992,C00335,154.68,Bill Payment,2022-02-16,Success
TX02993,C00171,59.24,Bill Payment,2023-04-21,Pending
