call_id,customer_id,call_type,duration_min,date
CL3104,C081,data,5.6,2025-02-25
CL3105,C079,voice,31.1,2025-08-02
CL3106,C087,data,9.36,2025-05-24
CL3107,C100,SMS,26.3,2024-12-20
CL3108,C076,SMS,47.98,2024-09-20
CL3109,C030,data,52.26,2025-04-06
CL3110,C034,SMS,57.99,2024-10-05
CL3111,C068,SMS,9.37,2025-05-23
CL3112,C036,SMS,47.26,2024-11-29
CL3113,C093,SMS,7.59,2025-02-04
CL3114,C084,data,3.6,2025-01-28
CL3115,C069,SMS,1.78,2024-09-25
CL3116,C002,voice,19.96,2025-02-17
CL3117,C005,data,45.51,2025-03-01
CL3118,C002,data,30.18,2024-11-15
CL3119,C100,SMS,4.57,2024-09-16
CL3120,C013,data,57.65,2025-08-06
CL3121,C033,voice,41.27,2025-05-10
CL3122,C056,SMS,1.71,2025-08-29
CL3123,C039,data,28.16,2025-07-29
CL3124,C005,data,8.31,2025-05-29
CL3125,C025,SMS,56.63,2025-06-02
CL3126,C087,SMS,47.54,2024-11-25
CL3127,C049,voice,8.58,2024-12-18
CL3128,C045,voice,38.68,2025-05-15
CL3129,C034,SMS,26.41,2025-08-30
CL3130,C012,data,33.09,2024-11-19
CL3131,C074,data,14.96,2025-05-22
CL3132,C095,data,44.6,2025-07-05
CL3133,C096,data,19.49,2025-09-11
CL3134,C030,voice,4.96,2024-09-28
CL3135,C065,SMS,34.13,2025-04-06
CL3136,C008,SMS,4.43,2025-07-22
CL3137,C076,voice,22.01,2025-04-04
CL3138,C042,voice,6.65,2025-05-27
CL3139,C010,SMS,18.09,2025-06-28
CL3140,C089,voice,52.47,2025-05-31
CL3141,C037,voice,32.43,2025-06-10
CL3142,C059,SMS,50.9,2024-12-25
CL3143,C052,SMS,12.48,2024-10-14
CL3144,C089,voice,43.96,2025-01-24
CL3145,C099,voice,7.93,2025-07-09
CL3146,C050,SMS,0.64,2025-03-30
CL3147,C024,SMS,36.92,2025-01-26
CL3148,C088,voice,59.81,2025-08-08
CL3149,C010,SMS,16.98,2025-06-04
CL3150,C080,data,54.99,2025-03-28
CL3151,C085,SMS,24.35,2025-01-07
CL3152,C011,voice,14.14,2025-05-03
CL3153,C026,SMS,33.79,2025-02-07
CL3154,C008,voice,14.92,2025-04-12
CL3155,C040,data,20.74,2025-01-26
CL3156,C099,data,11.74,2025-09-06
CL3157,C082,SMS,18.94,2025-06-19
CL3158,C017,voice,6.03,2024-11-05
CL3159,C047,data,30.31,2025-05-16
CL3160,C011,SMS,44.28,2025-08-03
CL3161,C100,SMS,46.69,2025-05-17
CL3162,C097,data,45.46,2025-02-08
CL3163,C026,SMS,50.11,2025-08-29
CL3164,C057,data,58.73,2024-10-13
CL3165,C084,data,20.83,2024-12-13
CL3166,C057,data,9.15,2024-11-01
CL3167,C070,voice,23.71,2025-08-16
CL3168,C031,data,54.12,2025-05-06
CL3169,C086,data,8.45,2025-02-23
CL3170,C067,voice,29.79,2025-03-28
CL3171,C097,data,50.83,2025-05-19
CL3172,C024,data,29.82,2025-08-03
CL3173,C028,voice,6.0,2025-01-15
CL3174,C042,data,31.15,2025-08-14
CL3175,C022,SMS,3.47,2025-09-06
CL3176,C038,voice,17.08,2024-11-04
CL3177,C024,voice,51.77,2025-01-15
CL3178,C016,voice,6.14,2025-05-01
CL3179,C070,data,11.39,2025-06-11
CL3180,C068,data,47.13,2025-07-20
CL3181,C076,voice,15.93,2025-04-09
CL3182,C040,SMS,3.11,2025-09-04
CL3183,C085,SMS,55.32,2025-06-28
CL3184,C037,voice,12.95,2025-07-10
CL3185,C012,voice,19.58,2025-02-04
CL3186,C090,SMS,39.42,2025-07-10
CL3187,C038,voice,8.87,2025-07-31
CL3188,C090,SMS,17.87,2025-09-09
CL3189,C028,data,36.78,2025-03-30
CL3190,C023,voice,59.36,2025-03-21
CL3191,C066,data,38.63,2025-04-10
CL3192,C004,SMS,43.57,2024-12-14
CL3193,C004,data,35.23,2025-04-01
CL3194,C089,data,36.02,2025-08-22
CL3195,C035,data,44.28,2025-06-09
CL3196,C096,data,41.43,2025-05-20
CL3197,C011,SMS,37.87,2025-06-27
CL3198,C060,voice,15.02,2025-03-10
CL3199,C098,voice,24.41,2025-01-09
CL3200,C032,SMS,6.44,2025-07-15
CL3201,C006,SMS,13.41,2025-01-26
CL3202,C048,voice,19.38,2025-08-20
CL3203,C028,SMS,37.89,2025-03-22
CL3204,C047,SMS,28.9,2025-07-08
CL3205,C076,SMS,4.75,2024-12-01
CL3206,C037,data,0.86,2025-01-18
CL3207,C079,SMS,25.42,2025-02-08
CL3208,C057,SMS,22.35,2025-06-14
CL3209,C053,voice,47.74,2024-10-20
CL3210,C072,voice,7.67,2025-05-04
CL3211,C063,voice,43.25,2025-02-25
CL3212,C012,voice,48.78,2025-07-14
CL3213,C002,voice,24.06,2025-08-05
CL3214,C038,voice,35.73,2024-11-19
CL3215,C013,voice,52.79,2024-09-12
CL3216,C076,data,10.28,2025-06-29
CL3217,C020,data,54.62,2025-03-15
CL3218,C030,SMS,7.05,2024-10-21
CL3219,C099,voice,22.27,2024-11-03
CL3220,C076,SMS,26.85,2024-10-08
CL3221,C037,voice,12.49,2025-08-25
CL3222,C068,data,30.35,2024-12-09
CL3223,C005,SMS,54.89,2025-02-07
CL3224,C091,voice,38.64,2025-07-11
CL3225,C040,SMS,22.76,2025-03-29
CL3226,C021,voice,45.49,2024-10-17
CL3227,C002,voice,50.2,2025-07-07
CL3228,C089,data,19.12,2024-09-20
CL3229,C003,voice,11.1,2024-09-23
CL3230,C022,data,0.84,2024-10-26
CL3231,C007,voice,45.34,2024-11-18
CL3232,C091,voice,48.5,2025-06-23
CL3233,C079,voice,17.17,2024-10-08
CL3234,C081,SMS,41.3,2024-12-13
CL3235,C020,voice,5.48,2025-08-26
CL3236,C022,voice,45.31,2025-02-13
CL3237,C048,voice,6.66,2025-01-20
CL3238,C071,data,53.44,2025-02-06
CL3239,C001,data,36.45,2025-05-25
CL3240,C073,SMS,55.59,2024-12-30
CL3241,C050,SMS,48.21,2025-01-31
CL3242,C077,data,50.65,2024-11-27
CL3243,C044,SMS,50.04,2025-02-15
CL3244,C091,SMS,52.1,2025-04-15
CL3245,C004,data,43.57,2025-03-06
CL3246,C039,data,21.34,2025-04-25
CL3247,C083,data,23.85,2024-09-27
CL3248,C052,data,35.76,2025-03-10
CL3249,C012,SMS,44.46,2024-09-23
CL3250,C034,SMS,43.53,2025-01-06
CL3251,C062,SMS,36.21,2024-09-23
CL3252,C094,SMS,10.79,2025-05-26
CL3253,C038,data,56.0,2025-07-24
CL3254,C034,data,36.56,2025-01-30
CL3255,C070,data,26.85,2025-03-28
CL3256,C030,data,7.69,2024-10-17
CL3257,C004,voice,27.2,2025-05-22
CL3258,C073,SMS,5.4,2025-04-27
CL3259,C054,SMS,40.91,2025-01-18
CL3260,C060,voice,45.03,2025-09-02
CL3261,C010,SMS,8.0,2025-03-10
CL3262,C080,SMS,3.61,2024-09-22
CL3263,C054,voice,45.54,2024-09-26
CL3264,C044,SMS,7.06,2025-03-09
CL3265,C091,SMS,26.89,2025-08-09
CL3266,C081,SMS,13.74,2025-03-04
CL3267,C036,SMS,19.18,2025-03-30
CL3268,C060,SMS,38.85,2024-10-12
CL3269,C066,data,55.9,2025-06-04
CL3270,C072,data,49.77,2025-05-31
CL3271,C032,voice,38.58,2025-08-15
CL3272,C097,data,12.94,2025-02-25
CL3273,C026,SMS,1.02,2025-06-13
CL3274,C069,data,58.78,2024-12-09
CL3275,C012,voice,8.06,2025-09-07
CL3276,C060,SMS,54.39,2024-09-24
CL3277,C084,data,6.45,2025-01-03
CL3278,C019,SMS,44.84,2025-06-23
CL3279,C080,data,22.4,2025-07-21
CL3280,C004,SMS,25.94,2024-11-30
CL3281,C053,voice,20.34,2025-02-09
CL3282,C074,data,34.48,2024-09-15
CL3283,C095,voice,9.2,2024-10-28
CL3284,C083,voice,34.79,2025-07-24
CL3285,C099,SMS,24.38,2025-06-24
CL3286,C051,voice,58.33,2025-08-20
CL3287,C068,voice,22.63,2025-02-21
CL3288,C077,voice,9.87,2025-03-14
CL3289,C068,SMS,38.45,2025-02-28
CL3290,C012,data,37.5,2025-05-25
CL3291,C092,SMS,47.68,2025-02-01
CL3292,C012,voice,30.63,2025-08-16
CL3293,C015,voice,8.25,2025-05-09
CL3294,C006,data,30.22,2024-09-29
CL3295,C040,voice,10.92,2025-04-14
CL3296,C069,data,35.13,2025-05-25
CL3297,C054,SMS,38.85,2025-03-10
CL3298,C003,voice,44.32,2025-08-08
CL3299,C032,voice,36.81,2024-12-28
CL3300,C069,SMS,27.68,2024-11-10
CL3301,C072,voice,19.35,2024-12-27
CL3302,C035,voice,11.46,2025-01-11
CL3303,C066,data,22.94,2024-10-22
CL3304,C017,voice,27.52,2024-11-07
CL3305,C038,data,58.43,2025-07-15
CL3306,C007,voice,21.53,2024-11-23
CL3307,C053,voice,28.77,2025-03-08
CL3308,C066,voice,5.84,2024-09-14
CL3309,C089,data,38.03,2025-06-22
CL3310,C076,voice,41.23,2025-07-04
CL3311,C057,voice,51.35,2025-08-09
CL3312,C032,voice,39.54,2025-06-21
CL3313,C048,SMS,50.63,2024-09-28
CL3314,C064,SMS,35.58,2024-11-17
CL3315,C061,SMS,33.58,2025-01-14
CL3316,C033,data,51.45,2025-05-19
CL3317,C067,SMS,10.31,2025-07-18
CL3318,C024,data,25.31,2024-12-04
CL3319,C077,data,7.96,2025-02-21
CL3320,C019,SMS,47.01,2025-05-26
CL3321,C001,SMS,20.66,2025-08-11
CL3322,C056,data,9.97,2024-10-19
CL3323,C091,data,54.46,2024-11-01
CL3324,C099,SMS,28.5,2025-06-09
CL3325,C067,voice,49.26,2025-08-24
CL3326,C040,voice,49.17,2025-04-05
CL3327,C094,data,55.44,2025-02-19
CL3328,C080,SMS,30.33,2025-01-24
CL3329,C052,data,55.36,2025-05-25
CL3330,C034,voice,31.85,2024-09-19
CL3331,C063,data,41.08,2025-03-23
CL3332,C021,SMS,48.35,2025-05-23
CL3333,C068,SMS,53.33,2025-05-02
CL3334,C089,voice,41.77,2024-10-20
CL3335,C016,data,21.77,2025-03-04
CL3336,C016,data,22.13,2024-12-23
CL3337,C009,SMS,26.45,2025-04-03
CL3338,C052,data,23.13,2025-02-13
CL3339,C023,data,59.57,2024-10-05
CL3340,C018,SMS,29.4,2024-12-17
CL3341,C098,SMS,20.27,2025-08-25
CL3342,C044,voice,16.17,2025-01-20
CL3343,C047,data,35.47,2025-02-05
CL3344,C030,voice,16.48,2025-08-14
CL3345,C008,data,55.52,2025-08-09
CL3346,C045,voice,9.92,2025-07-29
CL3347,C070,data,52.5,2024-10-26
CL3348,C031,voice,52.39,2024-11-10
CL3349,C047,data,15.29,2025-04-08
CL3350,C042,data,30.93,2025-05-13
CL3351,C049,SMS,16.15,2025-02-22
CL3352,C027,voice,40.28,2025-09-11
CL3353,C072,voice,25.8,2025-01-26
CL3354,C014,data,6.67,2024-12-17
CL3355,C037,voice,22.14,2024-10-06
CL3356,C011,data,51.57,2025-06-28
CL3357,C055,data,28.24,2024-11-18
CL3358,C043,data,24.97,2025-02-10
CL3359,C086,SMS,6.52,2025-04-04
CL3360,C100,SMS,39.53,2024-12-06
CL3361,C094,voice,18.36,2024-11-04
CL3362,C087,voice,36.99,2024-10-30
CL3363,C090,SMS,31.26,2025-05-26
CL3364,C014,voice,39.45,2024-09-16
CL3365,C100,data,14.19,2024-10-03
CL3366,C061,SMS,40.1,2025-06-27
CL3367,C075,SMS,49.26,2024-10-23
CL3368,C006,voice,18.18,2025-05-13
CL3369,C009,data,50.79,2025-04-14
CL3370,C081,voice,1.08,2024-09-15
CL3371,C097,SMS,2.66,2025-07-31
CL3372,C002,SMS,56.64,2024-11-01
CL3373,C084,data,35.93,2025-08-14
CL3374,C040,voice,45.49,2025-07-23
CL3375,C030,SMS,31.81,2025-07-02
CL3376,C011,SMS,43.36,2024-11-20
CL3377,C041,data,30.89,2025-03-04
CL3378,C061,data,59.2,2025-03-06
CL3379,C025,SMS,49.39,2024-10-18
CL3380,C081,SMS,33.47,2025-01-31
CL3381,C078,data,15.26,2025-05-01
CL3382,C091,SMS,4.75,2025-03-29
CL3383,C061,voice,26.83,2025-07-03
CL3384,C061,voice,14.12,2024-11-04
CL3385,C085,voice,49.32,2024-10-28
CL3386,C098,voice,17.14,2025-03-17
CL3387,C015,data,9.42,2025-07-24
CL3388,C050,data,3.86,2024-10-06
CL3389,C089,voice,46.79,2025-03-18
CL3390,C068,voice,55.77,2025-09-08
CL3391,C094,voice,28.69,2025-04-07
CL3392,C057,SMS,16.76,2024-12-11
CL3393,C083,SMS,30.24,2025-06-14
CL3394,C100,SMS,52.74,2025-07-16
CL3395,C039,voice,0.51,2025-01-22
CL3396,C005,data,4.14,2024-12-03
CL3397,C005,voice,57.45,2024-12-17
CL3398,C009,data,39.41,2024-10-03
CL3399,C054,voice,41.5,2025-02-17
CL3400,C024,voice,57.24,2025-07-27
CL3401,C016,data,36.4,2025-06-24
CL3402,C050,data,33.7,2024-09-22
CL3403,C001,data,44.02,2025-05-15
CL3404,C006,data,3.72,2025-08-18
CL3405,C040,voice,15.13,2025-02-02
CL3406,C053,data,38.46,2025-04-21
CL3407,C053,voice,42.39,2025-07-26
CL3408,C045,SMS,18.87,2025-06-12
CL3409,C005,data,37.71,2024-10-28
CL3410,C100,voice,42.35,2025-04-25
CL3411,C076,data,17.97,2025-06-28
CL3412,C019,data,21.4,2025-08-03
CL3413,C077,voice,7.98,2025-05-06
CL3414,C022,voice,57.55,2025-06-15
CL3415,C080,data,50.3,2024-11-08
CL3416,C017,voice,28.61,2025-04-19
CL3417,C053,SMS,57.13,2024-12-26
CL3418,C032,SMS,34.29,2025-06-21
CL3419,C020,SMS,25.5,2025-02-17
CL3420,C016,data,30.82,2024-09-23
CL3421,C026,data,49.65,2024-10-06
CL3422,C006,voice,47.14,2024-10-13
CL3423,C059,SMS,18.71,2025-08-04
CL3424,C011,data,25.6,2024-11-04
CL3425,C055,voice,7.46,2025-05-04
CL3426,C090,SMS,43.74,2025-01-25
CL3427,C066,SMS,40.91,2025-02-02
CL3428,C067,data,37.77,2025-03-01
CL3429,C035,SMS,38.93,2025-07-04
CL3430,C055,data,45.31,2025-08-13
CL3431,C074,data,13.79,2025-01-01
CL3432,C094,voice,29.88,2025-03-26
CL3433,C042,SMS,33.41,2025-01-09
CL3434,C022,data,50.68,2025-01-02
CL3435,C052,data,50.85,2025-08-25
CL3436,C009,SMS,40.31,2025-03-18
CL3437,C047,SMS,39.69,2025-01-31
CL3438,C012,data,18.08,2025-07-27
CL3439,C059,voice,1.22,2025-05-21
CL3440,C087,voice,51.69,2025-05-24
CL3441,C063,voice,38.63,2025-08-15
CL3442,C059,SMS,35.36,2025-04-21
CL3443,C012,voice,38.39,2025-05-11
CL3444,C068,data,25.54,2025-04-10
CL3445,C010,voice,7.62,2025-03-02
CL3446,C067,data,13.0,2024-10-15
CL3447,C044,SMS,27.12,2025-03-10
CL3448,C012,SMS,2.2,2025-01-15
CL3449,C055,voice,39.81,2025-03-20
CL3450,C080,data,42.99,2025-05-01
CL3451,C048,data,18.18,2024-12-13
CL3452,C022,SMS,41.75,2024-12-19
CL3453,C042,voice,52.37,2024-12-20
CL3454,C031,SMS,1.32,2024-12-26
CL3455,C039,voice,2.21,2025-03-18
CL3456,C091,SMS,21.77,2025-01-04
CL3457,C075,data,54.09,2025-08-09
CL3458,C084,data,17.18,2025-08-10
CL3459,C036,voice,33.18,2025-04-07
CL3460,C002,data,35.34,2025-01-17
CL3461,C041,data,36.58,2025-01-02
CL3462,C084,data,31.35,2025-07-11
CL3463,C015,data,20.37,2025-03-20
CL3464,C040,data,46.5,2025-02-09
CL3465,C083,data,43.66,2024-12-17
CL3466,C025,voice,30.53,2025-02-14
CL3467,C078,data,41.86,2025-05-11
CL3468,C062,voice,39.6,2025-06-20
CL3469,C044,voice,59.98,2025-08-03
CL3470,C065,voice,12.01,2024-11-01
CL3471,C081,data,20.46,2025-06-20
CL3472,C039,data,59.06,2024-12-28
CL3473,C005,voice,48.18,2025-05-21
CL3474,C029,data,32.96,2025-01-22
CL3475,C054,SMS,35.74,2025-03-29
CL3476,C048,SMS,15.85,2025-01-07
CL3477,C080,data,29.38,2025-07-01
CL3478,C058,SMS,51.87,2025-04-12
CL3479,C038,SMS,11.84,2024-11-14
CL3480,C070,voice,9.77,2025-06-04
CL3481,C083,data,16.65,2025-07-29
CL3482,C073,voice,27.03,2025-05-03
CL3483,C100,data,58.72,2024-11-26
CL3484,C073,SMS,54.24,2025-06-28
CL3485,C063,SMS,54.15,2025-07-12
CL3486,C068,voice,25.97,2024-11-18
CL3487,C068,voice,33.79,2025-05-06
CL3488,C057,SMS,35.04,2025-03-12
CL3489,C067,SMS,22.89,2024-12-10
CL3490,C006,SMS,34.72,2025-03-08
CL3491,C098,voice,3.2,2024-12-20
CL3492,C046,voice,41.73,2025-04-07
CL3493,C014,SMS,26.5,2025-03-27
CL3494,C021,data,49.92,2024-11-04
CL3495,C029,voice,58.67,2025-04-21
CL3496,C065,SMS,44.69,2024-12-13
CL3497,C028,SMS,21.8,2025-08-31
CL3498,C063,voice,13.84,2025-07-06
CL3499,C032,data,22.82,2025-09-07
CL3500,C068,SMS,45.08,2024-09-13
CL3501,C065,SMS,53.7,2024-11-20
CL3502,C076,data,4.9,2025-08-19
CL3503,C082,SMS,50.68,2025-08-17
CL3504,C063,SMS,31.92,2025-02-25
CL3505,C059,voice,53.77,2025-09-09
CL3506,C053,data,31.79,2025-04-13
CL3507,C047,voice,41.71,2024-12-22
CL3508,C039,SMS,6.24,2025-04-07
CL3509,C043,voice,17.95,2024-11-23
CL3510,C010,data,44.57,2024-09-30
CL3511,C096,voice,48.67,2025-02-15
CL3512,C003,data,2.8,2025-09-06
CL3513,C098,voice,0.57,2025-04-17
CL3514,C007,voice,20.79,2025-03-05
CL3515,C018,data,28.75,2025-01-31
CL3516,C013,SMS,38.3,2024-10-25
CL3517,C068,SMS,13.7,2024-11-17
CL3518,C036,data,18.7,2025-01-22
CL3519,C071,SMS,52.74,2025-07-02
CL3520,C090,data,59.4,2024-10-01
CL3521,C031,SMS,54.85,2025-07-19
CL3522,C005,data,40.55,2024-12-22
CL3523,C019,data,30.56,2025-03-31
CL3524,C093,data,42.12,2024-12-19
CL3525,C083,SMS,44.11,2025-06-25
CL3526,C024,data,4.71,2025-08-16
CL3527,C097,SMS,37.93,2025-05-21
CL3528,C060,data,10.47,2024-11-25
CL3529,C061,voice,5.47,2025-08-04
CL3530,C073,voice,12.97,2025-04-07
CL3531,C072,SMS,46.93,2024-09-15
CL3532,C017,voice,29.33,2025-01-13
CL3533,C017,data,32.71,2025-04-28
CL3534,C052,voice,26.3,2024-12-22
CL3535,C049,SMS,51.0,2025-02-16
CL3536,C065,SMS,46.96,2024-12-05
CL3537,C070,SMS,35.36,2025-04-26
CL3538,C079,voice,5.68,2025-04-08
CL3539,C025,voice,55.79,2024-12-18
CL3540,C017,voice,24.77,2025-04-02
CL3541,C023,SMS,58.8,2025-07-16
CL3542,C071,voice,28.09,2024-11-06
CL3543,C021,SMS,17.41,2025-04-02
CL3544,C043,data,40.88,2025-01-05
CL3545,C050,data,13.08,2024-12-01
CL3546,C100,voice,30.41,2025-07-03
CL3547,C063,data,55.07,2025-07-10
CL3548,C034,data,15.12,2024-11-25
CL3549,C099,SMS,8.64,2025-04-25
CL3550,C007,SMS,1.5,2025-08-27
CL3551,C037,voice,49.02,2024-10-15
CL3552,C001,SMS,2.94,2025-06-10
CL3553,C081,voice,42.79,2025-09-05
CL3554,C090,SMS,21.2,2024-12-19
CL3555,C026,SMS,48.74,2025-03-08
CL3556,C048,voice,36.68,2024-10-17
CL3557,C084,SMS,54.69,2025-07-18
CL3558,C073,voice,20.91,2024-12-01
CL3559,C088,data,51.21,2025-02-27
CL3560,C021,SMS,4.54,2024-11-11
CL3561,C048,voice,22.31,2024-11-14
CL3562,C033,voice,31.63,2024-12-01
CL3563,C070,data,8.59,2024-10-21
CL3564,C091,voice,56.01,2024-12-08
CL3565,C065,SMS,2.4,2025-01-02
CL3566,C019,voice,51.85,2025-04-12
CL3567,C055,data,5.73,2025-04-19
CL3568,C078,data,34.3,2025-01-31
CL3569,C022,voice,9.72,2024-11-29
CL3570,C028,data,41.02,2024-10-18
CL3571,C092,SMS,49.95,2024-10-12
CL3572,C036,data,38.84,2025-05-30
CL3573,C043,voice,55.82,2025-02-20
CL3574,C021,voice,28.29,2025-06-09
CL3575,C084,data,39.74,2025-01-30
CL3576,C058,data,25.43,2025-04-25
CL3577,C001,SMS,55.77,2025-01-29
CL3578,C052,SMS,17.67,2025-03-29
CL3579,C086,voice,45.83,2024-12-20
CL3580,C059,voice,29.88,2025-07-31
CL3581,C014,voice,56.33,2025-03-10
CL3582,C048,data,34.57,2025-06-27
CL3583,C020,data,14.46,2025-03-22
CL3584,C032,voice,10.91,2025-01-07
CL3585,C080,data,30.27,2025-03-13
CL3586,C015,voice,30.73,2025-04-25
CL3587,C056,data,40.82,2025-07-15
CL3588,C001,SMS,16.5,2025-04-21
CL3589,C026,voice,52.72,2025-01-26
CL3590,C084,voice,22.94,2025-05-27
CL3591,C018,SMS,46.79,2025-04-19
CL3592,C035,data,58.21,2025-05-25
CL3593,C036,SMS,24.4,2025-01-28
CL3594,C064,SMS,23.49,2025-06-27
CL3595,C042,SMS,1.93,2024-11-26
CL3596,C058,SMS,39.58,2025-01-05
CL3597,C073,SMS,14.31,2025-02-07
CL3598,C017,SMS,16.97,2024-12-12
CL3599,C019,data,19.47,2024-12-27
CL3600,C002,data,22.19,2024-12-05
CL3601,C097,voice,5.22,2025-04-19
CL3602,C040,data,55.12,2025-03-02
CL3603,C058,data,49.89,2024-09-20
CL3604,C048,data,53.84,2025-08-20
CL3605,C088,SMS,25.67,2024-12-10
CL3606,C048,voice,15.73,2025-05-25
CL3607,C022,SMS,18.37,2025-02-24
CL3608,C020,voice,45.73,2025-07-01
CL3609,C072,voice,39.43,2025-02-01
CL3610,C091,voice,25.57,2025-01-16
CL3611,C022,data,29.06,2025-01-29
CL3612,C095,data,44.9,2025-03-10
CL3613,C038,data,1.95,2025-06-04
CL3614,C042,SMS,35.85,2025-08-10
CL3615,C089,data,33.5,2024-10-14
CL3616,C086,voice,55.73,2024-12-14
CL3617,C098,SMS,10.2,2024-12-04
CL3618,C013,data,33.26,2025-01-24
CL3619,C059,SMS,51.94,2025-09-11
CL3620,C011,voice,41.22,2025-03-06
CL3621,C077,SMS,50.26,2024-11-12
CL3622,C026,voice,10.23,2025-07-21
CL3623,C067,SMS,25.77,2025-05-06
CL3624,C093,data,52.57,2025-04-19
CL3625,C084,SMS,15.0,2025-07-05
CL3626,C090,data,33.57,2025-07-18
CL3627,C071,data,49.72,2025-09-05
CL3628,C046,SMS,37.34,2025-01-23
CL3629,C014,data,26.86,2025-06-17
CL3630,C011,SMS,31.47,2024-10-14
CL3631,C072,data,10.29,2025-08-13
CL3632,C031,data,42.6,2024-10-15
CL3633,C046,SMS,7.68,2025-05-24
CL3634,C045,voice,2.24,2024-09-30
CL3635,C086,data,15.08,2024-10-11
CL3636,C033,SMS,25.67,2025-08-19
CL3637,C031,voice,30.62,2025-02-24
CL3638,C070,voice,15.97,2024-12-28
CL3639,C085,voice,31.96,2025-07-23
CL3640,C023,data,29.32,2024-12-22
CL3641,C017,SMS,41.92,2025-08-13
CL3642,C056,voice,2.94,2024-12-04
CL3643,C097,voice,5.8,2025-01-04
CL3644,C056,SMS,14.51,2025-03-21
CL3645,C081,voice,58.48,2024-12-05
CL3646,C009,voice,44.14,2024-10-15
CL3647,C066,SMS,32.91,2024-10-01
CL3648,C044,SMS,42.29,2025-05-09
CL3649,C083,voice,51.75,2025-06-26
CL3650,C088,voice,50.09,2025-08-27
CL3651,C067,voice,52.91,2025-08-22
CL3652,C033,voice,6.69,2024-11-15
CL3653,C037,SMS,24.65,2025-03-31
CL3654,C075,SMS,16.94,2025-08-22
CL3655,C034,SMS,5.68,2025-08-05
CL3656,C043,data,6.82,2024-12-07
CL3657,C015,SMS,19.54,2025-07-04
CL3658,C074,SMS,39.54,2024-11-22
CL3659,C014,SMS,39.98,2025-05-30
CL3660,C095,voice,16.78,2024-10-06
CL3661,C087,voice,55.8,2024-10-19
CL3662,C009,voice,30.51,2025-07-08
CL3663,C057,SMS,0.92,2024-11-16
CL3664,C073,voice,4.83,2024-10-27
CL3665,C001,data,24.94,2025-02-28
CL3666,C014,SMS,13.93,2025-06-17
CL3667,C090,SMS,40.05,2025-06-03
CL3668,C080,data,29.62,2024-11-06
CL3669,C062,SMS,26.78,2025-08-19
CL3670,C015,SMS,23.24,2024-12-10
CL3671,C037,voice,53.62,2024-09-15
CL3672,C011,SMS,58.33,2025-07-22
CL3673,C042,data,20.86,2025-06-19
CL3674,C033,SMS,16.53,2025-03-18
CL3675,C079,SMS,8.78,2024-09-19
CL3676,C096,data,2.35,2025-03-15
CL3677,C077,voice,29.95,2024-10-02
CL3678,C042,data,21.2,2024-10-31
CL3679,C055,voice,23.81,2024-09-29
CL3680,C069,data,56.68,2024-11-08
CL3681,C072,voice,51.11,2024-10-30
CL3682,C086,SMS,1.54,2025-07-24
CL3683,C040,data,55.62,2025-07-14
CL3684,C097,data,3.24,2025-04-10
CL3685,C022,SMS,2.14,2024-12-23
CL3686,C088,voice,24.13,2024-12-10
CL3687,C036,data,24.62,2024-11-15
CL3688,C090,SMS,24.18,2024-10-22
CL3689,C095,data,47.08,2024-12-11
CL3690,C047,voice,48.94,2025-05-04
CL3691,C023,voice,41.15,2025-06-15
CL3692,C064,SMS,18.98,2024-10-06
CL3693,C026,SMS,18.7,2025-01-28
CL3694,C062,data,57.39,2024-09-12
CL3695,C008,voice,19.49,2025-02-27
CL3696,C056,data,1.15,2025-07-01
CL3697,C038,data,23.4,2025-05-17
CL3698,C092,data,13.35,2025-02-03
CL3699,C066,data,11.67,2025-03-29
CL3700,C063,data,33.34,2025-02-06
CL3701,C035,SMS,36.15,2025-03-23
CL3702,C092,data,24.52,2025-08-30
CL3703,C052,SMS,34.48,2025-08-23
CL3704,C011,SMS,18.43,2025-01-19
CL3705,C046,voice,51.47,2025-04-21
CL3706,C029,voice,42.78,2025-06-01
CL3707,C016,voice,16.15,2025-06-13
CL3708,C066,data,53.47,2025-06-14
CL3709,C073,voice,45.88,2025-03-22
CL3710,C021,SMS,16.23,2025-02-08
CL3711,C088,SMS,30.57,2025-03-15
CL3712,C014,SMS,47.23,2025-03-13
CL3713,C049,SMS,18.34,2025-07-03
CL3714,C087,data,9.46,2024-11-26
CL3715,C062,voice,27.8,2025-04-19
CL3716,C024,voice,15.86,2025-01-24
CL3717,C056,data,48.45,2024-12-30
CL3718,C026,data,41.85,2025-04-21
CL3719,C022,SMS,7.59,2025-02-09
CL3720,C041,voice,17.73,2025-01-27
CL3721,C076,voice,1.18,2025-01-26
CL3722,C003,SMS,29.79,2025-01-05
CL3723,C068,data,29.91,2024-11-23
CL3724,C052,voice,16.45,2024-09-17
CL3725,C066,voice,33.79,2025-02-18
CL3726,C028,data,55.66,2025-05-03
CL3727,C004,data,34.89,2024-11-04
CL3728,C061,voice,14.26,2025-07-25
CL3729,C042,voice,33.71,2025-06-28
CL3730,C077,voice,50.84,2025-06-13
CL3731,C064,voice,49.64,2025-05-07
CL3732,C092,SMS,40.82,2024-12-31
CL3733,C021,voice,32.72,2024-12-10
CL3734,C046,SMS,54.31,2024-09-17
CL3735,C010,SMS,27.42,2024-12-04
CL3736,C030,data,7.82,2025-02-19
CL3737,C062,SMS,14.82,2025-03-09
CL3738,C052,voice,36.73,2025-03-01
