ticket_id,employee_id,issue_type,priority,date_opened,status
IT1588,E007,VPN Setup,Low,2025-09-12,Open
IT1589,E002,Software Bug,Medium,2025-09-12,Pending
IT1590,E005,Software Bug,High,2025-09-12,Open
IT1591,E007,Laptop Issue,High,2025-09-12,Pending
IT1592,E020,Email Issue,High,2025-09-12,Pending
IT1593,E015,Software Bug,High,2025-09-12,Open
IT1594,E007,Software Bug,High,2025-09-12,Pending
IT1595,E019,Laptop Issue,High,2025-09-12,Pending
IT1596,E013,Email Issue,Medium,2025-09-12,Resolved
IT1597,E005,Laptop Issue,High,2025-09-12,Pending
IT1598,E015,Laptop Issue,Medium,2025-09-12,Pending
IT1599,E011,Email Issue,Low,2025-09-12,Resolved
IT1600,E020,Email Issue,Medium,2025-09-12,Open
IT1601,E012,Email Issue,Medium,2025-09-12,Open
IT1602,E012,VPN Setup,Medium,2025-09-12,Open
IT1603,E007,VPN Setup,Medium,2025-09-12,Pending
IT1604,E007,Laptop Issue,Low,2025-09-12,Resolved
IT1605,E007,Software Bug,High,2025-09-12,Pending
IT1606,E002,Laptop Issue,Low,2025-09-12,Pending
IT1607,E007,VPN Setup,Low,2025-09-12,Pending
IT1608,E015,Email Issue,Medium,2025-09-12,Open
IT1609,E020,Email Issue,Medium,2025-09-12,Resolved
IT1610,E009,Laptop Issue,Low,2025-09-12,Resolved
IT1611,E009,Laptop Issue,Medium,2025-09-12,Resolved
IT1612,E009,Software Bug,Low,2025-09-12,Resolved
IT1613,E017,VPN Setup,Medium,2025-09-12,Open
IT1614,E008,Email Issue,Medium,2025-09-12,Open
IT1615,E019,VPN Setup,Low,2025-09-12,Pending
IT1616,E005,Email Issue,Low,2025-09-12,Resolved
IT1617,E002,VPN Setup,High,2025-09-12,Resolved
IT1618,E003,VPN Setup,Medium,2025-09-12,Open
IT1619,E011,Email Issue,High,2025-09-12,Open
IT1620,E014,Laptop Issue,Medium,2025-09-12,Open
IT1621,E009,Software Bug,Low,2025-09-12,Pending
IT1622,E008,Laptop Issue,High,2025-09-12,Resolved
IT1623,E002,Laptop Issue,High,2025-09-12,Open
IT1624,E005,Laptop Issue,Medium,2025-09-12,Resolved
IT1625,E017,Laptop Issue,Low,2025-09-12,Resolved
IT1626,E009,VPN Setup,High,2025-09-12,Open
IT1627,E004,Laptop Issue,Medium,2025-09-12,Resolved
IT1628,E013,Email Issue,Medium,2025-09-12,Open
IT1629,E013,VPN Setup,Low,2025-09-12,Resolved
IT1630,E010,Email Issue,Low,2025-09-12,Pending
IT1631,E019,Laptop Issue,Medium,2025-09-12,Open
IT1632,E015,Software Bug,Low,2025-09-12,Resolved
IT1633,E020,Software Bug,Low,2025-09-12,Open
IT1634,E009,Software Bug,High,2025-09-12,Open
IT1635,E008,VPN Setup,Medium,2025-09-12,Pending
IT1636,E015,Laptop Issue,High,2025-09-12,Pending
IT1637,E002,Laptop Issue,Low,2025-09-12,Open
IT1638,E014,Email Issue,Low,2025-09-12,Open
IT1639,E009,Software Bug,Low,2025-09-12,Open
IT1640,E008,VPN Setup,Medium,2025-09-12,Resolved
IT1641,E007,Laptop Issue,Medium,2025-09-12,Pending
IT1642,E015,VPN Setup,High,2025-09-12,Pending
IT1643,E003,Software Bug,Low,2025-09-12,Resolved
IT1644,E010,Software Bug,Medium,2025-09-12,Open
IT1645,E020,Laptop Issue,High,2025-09-12,Pending
IT1646,E006,Laptop Issue,High,2025-09-12,Pending
IT1647,E017,Email Issue,Low,2025-09-12,Resolved
IT1648,E008,Laptop Issue,High,2025-09-12,Pending
IT1649,E008,Laptop Issue,High,2025-09-12,Open
IT1650,E011,Laptop Issue,High,2025-09-12,Open
IT1651,E001,Software Bug,Low,2025-09-12,Open
IT1652,E018,Email Issue,High,2025-09-12,Open
IT1653,E014,Laptop Issue,Medium,2025-09-12,Resolved
IT1654,E003,Laptop Issue,Low,2025-09-12,Open
IT1655,E001,Email Issue,High,2025-09-12,Resolved
IT1656,E010,Software Bug,Medium,2025-09-12,Pending
IT1657,E006,Laptop Issue,Medium,2025-09-12,Pending
IT1658,E010,Software Bug,Medium,2025-09-12,Resolved
IT1659,E020,Email Issue,High,2025-09-12,Pending
IT1660,E002,Software Bug,Low,2025-09-12,Pending
IT1661,E010,Laptop Issue,Medium,2025-09-12,Resolved
IT1662,E004,Email Issue,Medium,2025-09-12,Pending
IT1663,E009,VPN Setup,Medium,2025-09-12,Open
IT1664,E003,VPN Setup,Medium,2025-09-12,Resolved
IT1665,E003,Software Bug,High,2025-09-12,Pending
IT1666,E003,Software Bug,High,2025-09-12,Pending
IT1667,E008,Email Issue,Low,2025-09-12,Open
IT1668,E003,Email Issue,Medium,2025-09-12,Open
IT1669,E005,VPN Setup,Medium,2025-09-12,Pending
IT1670,E004,VPN Setup,Medium,2025-09-12,Open
IT1671,E008,Email Issue,Low,2025-09-12,Pending
IT1672,E015,VPN Setup,High,2025-09-12,Pending
IT1673,E015,VPN Setup,High,2025-09-12,Pending
IT1674,E010,Laptop Issue,Low,2025-09-12,Open
IT1675,E016,Laptop Issue,Low,2025-09-12,Open
IT1676,E007,Laptop Issue,Medium,2025-09-12,Open
IT1677,E003,Laptop Issue,High,2025-09-12,Open
IT1678,E010,Email Issue,High,2025-09-12,Resolved
IT1679,E019,Software Bug,Low,2025-09-12,Open
IT1680,E009,VPN Setup,Low,2025-09-12,Open
IT1681,E008,VPN Setup,Low,2025-09-12,Pending
IT1682,E004,Laptop Issue,High,2025-09-12,Pending
IT1683,E018,Software Bug,Low,2025-09-12,Pending
IT1684,E015,VPN Setup,High,2025-09-12,Open
IT1685,E011,VPN Setup,Low,2025-09-12,Open
IT1686,E010,Email Issue,Medium,2025-09-12,Resolved
IT1687,E001,VPN Setup,Medium,2025-09-12,Pending
IT1688,E006,Email Issue,Medium,2025-09-12,Open
IT1689,E019,Software Bug,Medium,2025-09-12,Resolved
IT1690,E009,VPN Setup,High,2025-09-12,Open
IT1691,E014,Email Issue,Low,2025-09-12,Pending
IT1692,E017,Email Issue,Medium,2025-09-12,Resolved
IT1693,E009,Email Issue,High,2025-09-12,Open
IT1694,E015,VPN Setup,Low,2025-09-12,Open
IT1695,E009,Software Bug,High,2025-09-12,Resolved
IT1696,E011,Software Bug,High,2025-09-12,Resolved
IT1697,E014,Software Bug,High,2025-09-12,Resolved
IT1698,E007,Laptop Issue,Low,2025-09-12,Pending
IT1699,E004,Email Issue,High,2025-09-12,Resolved
IT1700,E011,Email Issue,Medium,2025-09-12,Pending
IT1701,E016,Software Bug,Low,2025-09-12,Pending
IT1702,E014,Software Bug,High,2025-09-12,Open
IT1703,E003,Software Bug,High,2025-09-12,Pending
IT1704,E011,Laptop Issue,Low,2025-09-12,Resolved
IT1705,E004,Software Bug,Medium,2025-09-12,Open
IT1706,E006,Laptop Issue,Low,2025-09-12,Pending
IT1707,E010,VPN Setup,Medium,2025-09-12,Open
IT1708,E009,Email Issue,Low,2025-09-12,Open
IT1709,E005,VPN Setup,Medium,2025-09-12,Pending
IT1710,E005,Email Issue,High,2025-09-12,Pending
IT1711,E019,VPN Setup,Low,2025-09-12,Open
IT1712,E015,Laptop Issue,Low,2025-09-12,Open
IT1713,E017,Laptop Issue,Medium,2025-09-12,Resolved
IT1714,E018,Laptop Issue,Low,2025-09-12,Resolved
IT1715,E002,VPN Setup,High,2025-09-12,Resolved
IT1716,E012,Laptop Issue,High,2025-09-12,Open
IT1717,E019,Software Bug,Medium,2025-09-12,Pending
IT1718,E017,Email Issue,Medium,2025-09-12,Pending
IT1719,E008,Email Issue,Low,2025-09-12,Open
IT1720,E007,Software Bug,High,2025-09-12,Pending
IT1721,E018,Email Issue,High,2025-09-12,Pending
IT1722,E009,VPN Setup,High,2025-09-12,Open
IT1723,E010,Software Bug,Medium,2025-09-12,Open
IT1724,E011,Email Issue,Low,2025-09-12,Pending
IT1725,E005,VPN Setup,Medium,2025-09-12,Pending
IT1726,E020,Email Issue,Low,2025-09-12,Open
IT1727,E012,Software Bug,Medium,2025-09-12,Open
IT1728,E017,VPN Setup,Low,2025-09-12,Resolved
IT1729,E020,Email Issue,Medium,2025-09-12,Pending
IT1730,E018,Laptop Issue,Low,2025-09-12,Open
IT1731,E002,VPN Setup,High,2025-09-12,Open
IT1732,E005,Laptop Issue,Low,2025-09-12,Open
IT1733,E006,Laptop Issue,High,2025-09-12,Resolved
IT1734,E012,Email Issue,Low,2025-09-12,Resolved
IT1735,E009,Software Bug,High,2025-09-12,Resolved
IT1736,E013,Laptop Issue,Medium,2025-09-12,Open
IT1737,E007,Software Bug,Medium,2025-09-12,Pending
IT1738,E003,Laptop Issue,Medium,2025-09-12,Resolved
IT1739,E005,VPN Setup,Low,2025-09-12,Open
IT1740,E002,Software Bug,High,2025-09-12,Resolved
IT1741,E003,Email Issue,Low,2025-09-12,Open
IT1742,E018,Software Bug,High,2025-09-12,Open
IT1743,E018,VPN Setup,High,2025-09-12,Open
IT1744,E003,Laptop Issue,Low,2025-09-12,Resolved
IT1745,E009,Software Bug,High,2025-09-12,Pending
IT1746,E014,VPN Setup,Medium,2025-09-12,Pending
IT1747,E004,Email Issue,High,2025-09-12,Pending
IT1748,E018,Email Issue,High,2025-09-12,Resolved
IT1749,E019,Software Bug,Low,2025-09-12,Resolved
IT1750,E018,Laptop Issue,Medium,2025-09-12,Pending
IT1751,E008,VPN Setup,Medium,2025-09-12,Pending
IT1752,E011,VPN Setup,High,2025-09-12,Pending
IT1753,E005,Software Bug,High,2025-09-12,Pending
IT1754,E014,Software Bug,High,2025-09-12,Open
IT1755,E005,Email Issue,High,2025-09-12,Resolved
IT1756,E019,Email Issue,High,2025-09-12,Open
IT1757,E003,Software Bug,Low,2025-09-12,Pending
IT1758,E010,Email Issue,Low,2025-09-12,Resolved
IT1759,E003,Laptop Issue,High,2025-09-12,Open
IT1760,E001,VPN Setup,High,2025-09-12,Resolved
IT1761,E002,Laptop Issue,High,2025-09-12,Resolved
IT1762,E020,VPN Setup,Medium,2025-09-12,Pending
IT1763,E003,Software Bug,Low,2025-09-12,Pending
IT1764,E012,VPN Setup,High,2025-09-12,Resolved
IT1765,E003,VPN Setup,Medium,2025-09-12,Open
IT1766,E017,Email Issue,High,2025-09-12,Pending
IT1767,E009,Email Issue,Low,2025-09-12,Open
IT1768,E011,Email Issue,Medium,2025-09-12,Open
IT1769,E013,Laptop Issue,Low,2025-09-12,Open
IT1770,E009,VPN Setup,Medium,2025-09-12,Pending
IT1771,E020,VPN Setup,High,2025-09-12,Resolved
IT1772,E006,Software Bug,High,2025-09-12,Open
IT1773,E002,VPN Setup,Medium,2025-09-12,Resolved
IT1774,E012,Laptop Issue,Low,2025-09-12,Pending
IT1775,E010,VPN Setup,Medium,2025-09-12,Resolved
IT1776,E011,Laptop Issue,High,2025-09-12,Pending
IT1777,E015,VPN Setup,High,2025-09-12,Pending
IT1778,E009,Laptop Issue,Low,2025-09-12,Open
IT1779,E009,Laptop Issue,High,2025-09-12,Open
IT1780,E002,Software Bug,High,2025-09-12,Open
IT1781,E008,VPN Setup,Low,2025-09-12,Open
IT1782,E019,Software Bug,Low,2025-09-12,Open
IT1783,E007,Software Bug,High,2025-09-12,Open
IT1784,E006,Laptop Issue,High,2025-09-12,Pending
IT1785,E004,Email Issue,High,2025-09-12,Resolved
IT1786,E007,Email Issue,Medium,2025-09-12,Resolved
IT1787,E004,VPN Setup,High,2025-09-12,Pending
IT1788,E019,Software Bug,Low,2025-09-12,Resolved
IT1789,E020,Software Bug,Medium,2025-09-12,Pending
IT1790,E011,Email Issue,Medium,2025-09-12,Pending
IT1791,E019,Software Bug,Low,2025-09-12,Open
IT1792,E007,VPN Setup,High,2025-09-12,Pending
IT1793,E003,Software Bug,High,2025-09-12,Open
IT1794,E003,Laptop Issue,Low,2025-09-12,Resolved
IT1795,E005,VPN Setup,High,2025-09-12,Pending
IT1796,E013,Software Bug,Medium,2025-09-12,Open
IT1797,E013,Email Issue,Low,2025-09-12,Open
IT1798,E018,Laptop Issue,Medium,2025-09-12,Pending
IT1799,E011,Software Bug,Medium,2025-09-12,Resolved
IT1800,E012,Laptop Issue,Medium,2025-09-12,Resolved
IT1801,E016,Software Bug,High,2025-09-12,Open
IT1802,E014,Software Bug,High,2025-09-12,Open
IT1803,E018,Software Bug,Low,2025-09-12,Pending
IT1804,E016,Laptop Issue,Medium,2025-09-12,Resolved
IT1805,E010,Software Bug,Medium,2025-09-12,Resolved
IT1806,E013,Laptop Issue,Low,2025-09-12,Resolved
IT1807,E003,VPN Setup,Medium,2025-09-12,Pending
IT1808,E014,Software Bug,Medium,2025-09-12,Resolved
IT1809,E006,Email Issue,High,2025-09-12,Open
IT1810,E008,Software Bug,Medium,2025-09-12,Pending
IT1811,E006,Software Bug,High,2025-09-12,Open
IT1812,E006,Laptop Issue,Medium,2025-09-12,Pending
IT1813,E012,Software Bug,Medium,2025-09-12,Resolved
IT1814,E012,VPN Setup,Medium,2025-09-12,Pending
IT1815,E008,Laptop Issue,Medium,2025-09-12,Pending
IT1816,E015,Software Bug,High,2025-09-12,Resolved
IT1817,E008,Software Bug,Medium,2025-09-12,Open
IT1818,E004,Software Bug,Low,2025-09-12,Resolved
IT1819,E013,VPN Setup,High,2025-09-12,Pending
IT1820,E003,VPN Setup,Medium,2025-09-12,Resolved
IT1821,E017,Software Bug,High,2025-09-12,Open
IT1822,E001,Email Issue,Low,2025-09-12,Resolved
IT1823,E008,VPN Setup,Medium,2025-09-12,Resolved
IT1824,E007,Software Bug,Medium,2025-09-12,Resolved
IT1825,E020,Email Issue,Low,2025-09-12,Resolved
IT1826,E007,Software Bug,Low,2025-09-12,Pending
IT1827,E011,Email Issue,Medium,2025-09-12,Resolved
IT1828,E005,Laptop Issue,Low,2025-09-12,Open
IT1829,E001,Email Issue,High,2025-09-12,Pending
IT1830,E004,Email Issue,High,2025-09-12,Resolved
IT1831,E018,Laptop Issue,Low,2025-09-12,Pending
IT1832,E011,Laptop Issue,High,2025-09-12,Resolved
IT1833,E017,Laptop Issue,Medium,2025-09-12,Open
IT1834,E005,VPN Setup,High,2025-09-12,Open
IT1835,E008,Laptop Issue,High,2025-09-12,Open
IT1836,E013,Email Issue,Low,2025-09-12,Open
IT1837,E010,Email Issue,Medium,2025-09-12,Open
IT1838,E009,Software Bug,Low,2025-09-12,Resolved
IT1839,E020,VPN Setup,Low,2025-09-12,Pending
IT1840,E017,Email Issue,High,2025-09-12,Resolved
IT1841,E009,Laptop Issue,High,2025-09-12,Resolved
IT1842,E018,VPN Setup,High,2025-09-12,Pending
IT1843,E002,Laptop Issue,Low,2025-09-12,Pending
IT1844,E002,Laptop Issue,Low,2025-09-12,Resolved
IT1845,E001,VPN Setup,High,2025-09-12,Pending
IT1846,E009,Software Bug,High,2025-09-12,Pending
IT1847,E001,Email Issue,Low,2025-09-12,Open
IT1848,E013,Email Issue,Medium,2025-09-12,Resolved
IT1849,E018,VPN Setup,Medium,2025-09-12,Resolved
IT1850,E010,Software Bug,Low,2025-09-12,Pending
IT1851,E019,Laptop Issue,Low,2025-09-12,Open
IT1852,E013,Laptop Issue,High,2025-09-12,Open
IT1853,E013,Email Issue,Medium,2025-09-12,Pending
IT1854,E011,Email Issue,Low,2025-09-12,Open
IT1855,E002,Laptop Issue,Low,2025-09-12,Open
IT1856,E013,VPN Setup,Medium,2025-09-12,Open
IT1857,E015,Email Issue,High,2025-09-12,Resolved
IT1858,E003,VPN Setup,Medium,2025-09-12,Pending
IT1859,E017,Software Bug,High,2025-09-12,Resolved
IT1860,E014,Email Issue,High,2025-09-12,Open
IT1861,E006,VPN Setup,Low,2025-09-12,Resolved
IT1862,E011,Email Issue,Low,2025-09-12,Open
IT1863,E006,Software Bug,Medium,2025-09-12,Resolved
IT1864,E007,Laptop Issue,High,2025-09-12,Pending
IT1865,E011,Email Issue,Medium,2025-09-12,Resolved
IT1866,E004,Laptop Issue,Low,2025-09-12,Resolved
IT1867,E009,Email Issue,High,2025-09-12,Resolved
IT1868,E020,Email Issue,Low,2025-09-12,Resolved
IT1869,E009,VPN Setup,High,2025-09-12,Resolved
IT1870,E011,VPN Setup,Low,2025-09-12,Pending
IT1871,E019,VPN Setup,Low,2025-09-12,Resolved
IT1872,E020,Software Bug,High,2025-09-12,Resolved
IT1873,E007,VPN Setup,Medium,2025-09-12,Open
IT1874,E013,VPN Setup,Medium,2025-09-12,Open
IT1875,E014,Software Bug,Low,2025-09-12,Pending
IT1876,E014,Email Issue,High,2025-09-12,Resolved
IT1877,E006,Email Issue,Medium,2025-09-12,Pending
IT1878,E020,Email Issue,Low,2025-09-12,Open
IT1879,E014,Software Bug,High,2025-09-12,Pending
IT1880,E016,Email Issue,Medium,2025-09-12,Open
IT1881,E004,Laptop Issue,Low,2025-09-12,Resolved
IT1882,E013,Laptop Issue,High,2025-09-12,Open
IT1883,E011,Email Issue,High,2025-09-12,Pending
IT1884,E007,Email Issue,High,2025-09-12,Resolved
IT1885,E002,VPN Setup,Medium,2025-09-12,Pending
IT1886,E006,Software Bug,High,2025-09-12,Resolved
IT1887,E003,Laptop Issue,High,2025-09-12,Resolved
IT1888,E012,Email Issue,High,2025-09-12,Open
IT1889,E015,Email Issue,Medium,2025-09-12,Open
IT1890,E009,Software Bug,High,2025-09-12,Resolved
IT1891,E013,Laptop Issue,Medium,2025-09-12,Resolved
IT1892,E014,VPN Setup,Medium,2025-09-12,Pending
IT1893,E012,Email Issue,High,2025-09-12,Open
IT1894,E012,Email Issue,Low,2025-09-12,Open
IT1895,E016,Laptop Issue,High,2025-09-12,Pending
IT1896,E016,Software Bug,High,2025-09-12,Open
IT1897,E019,Laptop Issue,High,2025-09-12,Resolved
IT1898,E008,Email Issue,High,2025-09-12,Pending
IT1899,E006,Email Issue,Low,2025-09-12,Open
IT1900,E004,Email Issue,Medium,2025-09-12,Resolved
IT1901,E003,Email Issue,High,2025-09-12,Resolved
IT1902,E016,Email Issue,High,2025-09-12,Pending
IT1903,E019,Email Issue,Medium,2025-09-12,Resolved
IT1904,E014,VPN Setup,Low,2025-09-12,Open
IT1905,E005,Software Bug,Low,2025-09-12,Resolved
IT1906,E017,VPN Setup,Low,2025-09-12,Open
IT1907,E007,Laptop Issue,High,2025-09-12,Pending
IT1908,E015,Software Bug,High,2025-09-12,Open
IT1909,E016,Software Bug,Medium,2025-09-12,Resolved
IT1910,E013,Email Issue,High,2025-09-12,Open
IT1911,E018,Laptop Issue,High,2025-09-12,Resolved
IT1912,E001,VPN Setup,Low,2025-09-12,Resolved
IT1913,E010,VPN Setup,High,2025-09-12,Resolved
IT1914,E006,Software Bug,Low,2025-09-12,Open
IT1915,E020,VPN Setup,Medium,2025-09-12,Resolved
IT1916,E018,Email Issue,Low,2025-09-12,Open
IT1917,E012,VPN Setup,Low,2025-09-12,Pending
IT1918,E009,Software Bug,Medium,2025-09-12,Resolved
IT1919,E019,VPN Setup,Low,2025-09-12,Resolved
IT1920,E005,Laptop Issue,High,2025-09-12,Resolved
IT1921,E014,Laptop Issue,Medium,2025-09-12,Pending
IT1922,E020,VPN Setup,Low,2025-09-12,Pending
IT1923,E003,Software Bug,High,2025-09-12,Pending
IT1924,E001,Laptop Issue,Medium,2025-09-12,Resolved
IT1925,E016,VPN Setup,Low,2025-09-12,Resolved
IT1926,E018,Laptop Issue,Medium,2025-09-12,Pending
IT1927,E006,Laptop Issue,Medium,2025-09-12,Open
IT1928,E008,Email Issue,Medium,2025-09-12,Resolved
IT1929,E002,VPN Setup,Medium,2025-09-12,Open
IT1930,E019,Email Issue,Medium,2025-09-12,Resolved
IT1931,E001,Laptop Issue,Low,2025-09-12,Resolved
IT1932,E002,Email Issue,High,2025-09-12,Pending
IT1933,E007,Software Bug,Medium,2025-09-12,Pending
IT1934,E006,Email Issue,Medium,2025-09-12,Resolved
IT1935,E003,Email Issue,Medium,2025-09-12,Resolved
IT1936,E017,Software Bug,Low,2025-09-12,Resolved
IT1937,E004,Laptop Issue,Low,2025-09-12,Resolved
IT1938,E015,Software Bug,Medium,2025-09-12,Resolved
IT1939,E013,Email Issue,High,2025-09-12,Open
IT1940,E020,Laptop Issue,High,2025-09-12,Resolved
IT1941,E003,Software Bug,Low,2025-09-12,Open
IT1942,E009,VPN Setup,High,2025-09-12,Pending
IT1943,E005,Software Bug,Medium,2025-09-12,Pending
IT1944,E014,Laptop Issue,High,2025-09-12,Open
IT1945,E004,Software Bug,Low,2025-09-12,Pending
IT1946,E016,VPN Setup,Low,2025-09-12,Pending
IT1947,E008,Laptop Issue,Low,2025-09-12,Resolved
IT1948,E004,Laptop Issue,Medium,2025-09-12,Resolved
IT1949,E001,VPN Setup,High,2025-09-12,Resolved
IT1950,E009,Laptop Issue,High,2025-09-12,Pending
IT1951,E002,VPN Setup,Medium,2025-09-12,Open
IT1952,E006,VPN Setup,High,2025-09-12,Open
IT1953,E011,Software Bug,Medium,2025-09-12,Resolved
IT1954,E018,Software Bug,Low,2025-09-12,Open
IT1955,E012,Software Bug,High,2025-09-12,Resolved
IT1956,E001,VPN Setup,Low,2025-09-12,Pending
IT1957,E003,Laptop Issue,Medium,2025-09-12,Open
IT1958,E012,Software Bug,High,2025-09-12,Pending
IT1959,E005,VPN Setup,High,2025-09-12,Resolved
IT1960,E018,Software Bug,High,2025-09-12,Pending
IT1961,E009,VPN Setup,High,2025-09-12,Pending
IT1962,E019,Email Issue,High,2025-09-12,Open
IT1963,E009,Email Issue,Medium,2025-09-12,Pending
IT1964,E004,Laptop Issue,High,2025-09-12,Resolved
IT1965,E016,Laptop Issue,Low,2025-09-12,Resolved
IT1966,E002,Email Issue,Low,2025-09-12,Open
IT1967,E011,Laptop Issue,Medium,2025-09-12,Pending
IT1968,E006,Email Issue,Low,2025-09-12,Open
IT1969,E010,VPN Setup,High,2025-09-12,Pending
IT1970,E004,Laptop Issue,High,2025-09-12,Resolved
IT1971,E004,VPN Setup,High,2025-09-12,Pending
IT1972,E001,Email Issue,High,2025-09-12,Resolved
IT1973,E006,Email Issue,High,2025-09-12,Resolved
IT1974,E020,Software Bug,Low,2025-09-12,Pending
IT1975,E002,Software Bug,Medium,2025-09-12,Pending
IT1976,E005,Software Bug,Medium,2025-09-12,Resolved
IT1977,E005,VPN Setup,Low,2025-09-12,Open
IT1978,E008,Software Bug,Medium,2025-09-12,Resolved
IT1979,E007,Email Issue,Medium,2025-09-12,Open
IT1980,E012,Software Bug,Medium,2025-09-12,Open
IT1981,E015,Email Issue,Low,2025-09-12,Open
IT1982,E007,Software Bug,Low,2025-09-12,Resolved
IT1983,E013,Laptop Issue,High,2025-09-12,Pending
IT1984,E019,Email Issue,Low,2025-09-12,Open
IT1985,E017,VPN Setup,High,2025-09-12,Open
IT1986,E018,Software Bug,High,2025-09-12,Resolved
IT1987,E013,Laptop Issue,Medium,2025-09-12,Pending
IT1988,E001,Laptop Issue,Medium,2025-09-12,Resolved
IT1989,E003,Software Bug,Medium,2025-09-12,Pending
IT1990,E015,Email Issue,Medium,2025-09-12,Resolved
IT1991,E004,VPN Setup,Low,2025-09-12,Pending
IT1992,E011,Software Bug,High,2025-09-12,Pending
IT1993,E020,Laptop Issue,High,2025-09-12,Resolved
IT1994,E003,Email Issue,Low,2025-09-12,Pending
IT1995,E003,Email Issue,High,2025-09-12,Pending
IT1996,E019,Software Bug,Low,2025-09-12,Resolved
IT1997,E001,Laptop Issue,Medium,2025-09-12,Open
IT1998,E015,Email Issue,High,2025-09-12,Pending
IT1999,E012,Software Bug,Low,2025-09-12,Pending
IT2000,E015,Laptop Issue,Low,2025-09-12,Open
IT2001,E009,VPN Setup,High,2025-09-12,Pending
IT2002,E015,Email Issue,High,2025-09-12,Pending
IT2003,E020,Laptop Issue,High,2025-09-12,Resolved
IT2004,E012,VPN Setup,Low,2025-09-12,Resolved
IT2005,E007,Software Bug,High,2025-09-12,Resolved
IT2006,E004,Email Issue,Medium,2025-09-12,Open
IT2007,E016,Software Bug,Medium,2025-09-12,Resolved
IT2008,E003,Software Bug,Medium,2025-09-12,Open
IT2009,E018,Email Issue,High,2025-09-12,Pending
IT2010,E005,VPN Setup,Medium,2025-09-12,Open
IT2011,E001,Email Issue,Medium,2025-09-12,Open
IT2012,E001,Email Issue,High,2025-09-12,Pending
IT2013,E010,Laptop Issue,Low,2025-09-12,Pending
IT2014,E006,Email Issue,High,2025-09-12,Pending
IT2015,E017,VPN Setup,High,2025-09-12,Resolved
IT2016,E008,Software Bug,Medium,2025-09-12,Pending
IT2017,E018,Laptop Issue,Medium,2025-09-12,Pending
IT2018,E002,VPN Setup,High,2025-09-12,Pending
IT2019,E005,VPN Setup,Medium,2025-09-12,Open
IT2020,E015,Laptop Issue,Low,2025-09-12,Pending
IT2021,E010,Email Issue,Medium,2025-09-12,Resolved
IT2022,E008,VPN Setup,Low,2025-09-12,Pending
IT2023,E020,Software Bug,Medium,2025-09-12,Pending
IT2024,E005,Software Bug,High,2025-09-12,Pending
IT2025,E013,Software Bug,Medium,2025-09-12,Open
IT2026,E010,VPN Setup,Medium,2025-09-12,Pending
IT2027,E006,Email Issue,Low,2025-09-12,Resolved
IT2028,E015,Laptop Issue,Low,2025-09-12,Pending
IT2029,E018,Software Bug,High,2025-09-12,Open
IT2030,E018,Laptop Issue,Medium,2025-09-12,Resolved
IT2031,E015,Software Bug,Low,2025-09-12,Open
IT2032,E003,Email Issue,High,2025-09-12,Open
IT2033,E006,Laptop Issue,High,2025-09-12,Open
IT2034,E004,Email Issue,Low,2025-09-12,Open
IT2035,E010,Software Bug,High,2025-09-12,Pending
IT2036,E003,Email Issue,High,2025-09-12,Pending
IT2037,E014,Email Issue,Medium,2025-09-12,Pending
IT2038,E010,Laptop Issue,Low,2025-09-12,Resolved
IT2039,E006,Software Bug,High,2025-09-12,Pending
IT2040,E011,Software Bug,High,2025-09-12,Resolved
IT2041,E016,Email Issue,High,2025-09-12,Resolved
IT2042,E003,Software Bug,Low,2025-09-12,Pending
IT2043,E010,Software Bug,High,2025-09-12,Resolved
IT2044,E012,Email Issue,Medium,2025-09-12,Resolved
IT2045,E001,Software Bug,Medium,2025-09-12,Resolved
