request_id,department,vendor,amount_bhd,status,date
PR3369,HR,VendorC,2503.04,Pending,2024-08-01
PR3370,Marketing,VendorB,1049.46,Rejected,2022-12-28
PR3371,IT,VendorB,4635.0,Pending,2023-07-23
PR3372,Marketing,VendorA,2032.54,Rejected,2023-07-12
PR3373,Finance,VendorB,2611.37,Approved,2020-08-06
PR3374,HR,VendorC,3212.42,Approved,2020-05-06
PR3375,IT,VendorC,2039.93,Approved,2023-07-18
PR3376,IT,VendorC,1035.12,Pending,2023-10-31
PR3377,Finance,VendorB,3038.18,Rejected,2023-01-25
PR3378,Finance,VendorA,2714.94,Rejected,2020-09-19
PR3379,HR,VendorA,337.0,Pending,2021-12-10
PR3380,Marketing,VendorB,1470.58,Rejected,2023-09-20
PR3381,HR,VendorC,560.31,Pending,2023-05-05
PR3382,Finance,VendorA,3868.27,Rejected,2022-09-07
PR3383,HR,VendorA,128.88,Pending,2020-08-13
PR3384,Marketing,VendorB,213.92,Rejected,2023-02-17
PR3385,Finance,VendorA,3435.9,Rejected,2021-05-08
PR3386,HR,VendorA,3986.74,Pending,2024-03-17
PR3387,IT,VendorA,4338.11,Rejected,2021-12-18
PR3388,Finance,VendorA,1262.37,Approved,2025-07-31
PR3389,Finance,VendorA,733.92,Rejected,2022-03-07
PR3390,Marketing,VendorB,4655.73,Rejected,2020-05-24
PR3391,IT,VendorC,4029.85,Approved,2023-05-04
PR3392,IT,VendorC,4173.48,Pending,2024-05-16
PR3393,Finance,VendorB,1722.75,Approved,2021-07-14
PR3394,IT,VendorC,938.87,Pending,2020-04-09
PR3395,HR,VendorA,2830.73,Rejected,2022-12-10
PR3396,IT,VendorB,2987.13,Pending,2020-07-27
PR3397,Marketing,VendorA,521.08,Pending,2023-10-02
PR3398,Finance,VendorA,1441.27,Rejected,2025-01-30
PR3399,HR,VendorA,1037.35,Rejected,2024-08-02
PR3400,IT,VendorC,579.74,Pending,2020-12-07
PR3401,Marketing,VendorA,3924.92,Pending,2023-11-24
PR3402,Marketing,VendorC,2057.43,Pending,2023-11-06
PR3403,Marketing,VendorB,3134.81,Rejected,2020-12-07
PR3404,IT,VendorB,661.33,Approved,2025-07-04
PR3405,IT,VendorC,2706.8,Approved,2020-08-13
PR3406,IT,VendorC,4357.77,Approved,2023-08-14
PR3407,IT,VendorB,1194.7,Rejected,2022-12-28
PR3408,HR,VendorC,3610.84,Pending,2022-10-27
PR3409,HR,VendorC,2123.38,Pending,2023-06-10
PR3410,HR,VendorA,4822.17,Rejected,2025-03-16
PR3411,IT,VendorA,4720.5,Pending,2021-09-22
PR3412,Marketing,VendorC,2765.35,Approved,2024-08-06
PR3413,HR,VendorB,4917.2,Pending,2023-09-29
PR3414,Marketing,VendorC,3433.07,Approved,2024-10-22
PR3415,HR,VendorB,3516.3,Pending,2020-10-23
PR3416,Finance,VendorB,1230.48,Approved,2021-01-10
PR3417,HR,VendorB,1022.79,Rejected,2021-07-19
PR3418,Marketing,VendorC,619.7,Pending,2022-04-04
PR3419,Finance,VendorB,4027.76,Rejected,2024-01-01
PR3420,IT,VendorC,2127.69,Approved,2021-04-17
PR3421,Marketing,VendorB,1936.72,Rejected,2021-08-01
PR3422,Marketing,VendorB,1883.43,Approved,2021-08-07
PR3423,Finance,VendorB,3597.15,Approved,2023-03-18
PR3424,HR,VendorC,3315.58,Pending,2025-06-07
PR3425,IT,VendorA,3459.09,Pending,2023-03-22
PR3426,HR,VendorA,975.88,Approved,2020-11-04
PR3427,HR,VendorA,3403.57,Rejected,2021-09-29
PR3428,IT,VendorB,4294.77,Approved,2020-04-15
PR3429,IT,VendorC,3876.02,Approved,2021-06-20
PR3430,Finance,VendorB,1236.84,Rejected,2023-05-27
PR3431,IT,VendorC,867.3,Rejected,2022-04-03
PR3432,IT,VendorA,3352.33,Pending,2023-02-28
PR3433,HR,VendorA,2215.68,Approved,2024-08-03
PR3434,Finance,VendorB,3479.16,Pending,2021-09-27
PR3435,Marketing,VendorB,3261.79,Pending,2020-08-16
PR3436,Marketing,VendorC,3346.93,Approved,2025-07-23
PR3437,IT,VendorA,4460.33,Approved,2024-07-30
PR3438,Marketing,VendorB,2019.24,Approved,2021-04-16
PR3439,Marketing,VendorA,4186.34,Rejected,2024-02-21
PR3440,Finance,VendorB,2053.92,Pending,2024-03-21
PR3441,Finance,VendorB,4419.55,Pending,2020-09-04
PR3442,HR,VendorA,100.88,Approved,2022-05-26
PR3443,IT,VendorB,178.28,Approved,2022-12-30
PR3444,IT,VendorB,1335.67,Rejected,2023-01-12
PR3445,Marketing,VendorB,1513.26,Pending,2022-05-19
PR3446,IT,VendorB,3112.89,Approved,2022-11-01
PR3447,Finance,VendorB,4761.71,Approved,2023-12-11
PR3448,HR,VendorB,2037.74,Pending,2024-11-12
PR3449,Marketing,VendorA,1919.05,Approved,2025-03-18
PR3450,Marketing,VendorC,2766.88,Rejected,2024-08-28
PR3451,Marketing,VendorB,2584.54,Approved,2022-11-20
PR3452,HR,VendorB,3909.31,Approved,2022-02-18
PR3453,HR,VendorC,691.45,Approved,2023-05-16
PR3454,HR,VendorB,2352.0,Approved,2021-05-16
PR3455,HR,VendorC,453.82,Approved,2025-06-11
PR3456,HR,VendorB,286.43,Pending,2025-08-11
PR3457,IT,VendorA,1125.58,Pending,2023-01-03
PR3458,Marketing,VendorC,887.35,Approved,2021-08-24
PR3459,HR,VendorA,2336.18,Pending,2020-08-17
PR3460,IT,VendorA,672.83,Rejected,2022-10-13
PR3461,HR,VendorB,3047.0,Approved,2020-08-25
PR3462,Marketing,VendorC,4507.49,Rejected,2023-07-15
PR3463,Finance,VendorB,749.1,Approved,2022-12-27
PR3464,HR,VendorB,967.31,Rejected,2025-01-17
PR3465,HR,VendorC,1024.84,Pending,2024-03-19
PR3466,IT,VendorA,2006.53,Pending,2022-12-17
PR3467,IT,VendorA,1427.24,Rejected,2025-04-02
PR3468,Marketing,VendorC,2529.58,Pending,2021-01-05
PR3469,Marketing,VendorA,4735.78,Approved,2024-01-18
PR3470,Marketing,VendorA,635.1,Approved,2023-01-06
PR3471,IT,VendorA,1296.78,Approved,2022-08-11
PR3472,HR,VendorC,1361.5,Rejected,2023-08-22
PR3473,Marketing,VendorA,1855.69,Rejected,2024-10-31
PR3474,Finance,VendorC,965.01,Pending,2023-02-18
PR3475,IT,VendorB,3277.06,Rejected,2024-12-03
PR3476,Finance,VendorA,4493.93,Approved,2020-07-06
PR3477,Marketing,VendorC,2842.73,Pending,2024-05-07
PR3478,Finance,VendorC,3159.28,Pending,2023-01-10
PR3479,Finance,VendorB,456.06,Pending,2025-01-06
PR3480,HR,VendorC,1858.36,Approved,2025-01-26
PR3481,Marketing,VendorC,1063.05,Approved,2025-04-10
PR3482,Finance,VendorB,3993.55,Pending,2022-11-20
PR3483,IT,VendorB,2935.35,Rejected,2020-11-28
PR3484,IT,VendorB,2200.66,Rejected,2021-09-29
PR3485,HR,VendorC,2097.05,Approved,2021-02-21
PR3486,IT,VendorA,2320.63,Pending,2023-06-30
PR3487,IT,VendorA,4098.14,Rejected,2025-01-16
PR3488,HR,VendorB,1563.73,Rejected,2023-11-02
PR3489,HR,VendorB,299.56,Rejected,2022-06-17
PR3490,HR,VendorA,2080.11,Rejected,2021-08-24
PR3491,Marketing,VendorA,1644.15,Rejected,2022-08-04
PR3492,IT,VendorC,466.34,Pending,2021-07-16
PR3493,HR,VendorB,3810.93,Approved,2021-01-21
PR3494,HR,VendorC,2286.71,Rejected,2024-11-05
PR3495,HR,VendorC,860.24,Approved,2025-08-23
PR3496,HR,VendorC,3949.32,Approved,2023-07-11
PR3497,IT,VendorA,4171.28,Pending,2020-09-07
PR3498,IT,VendorC,490.14,Pending,2022-02-19
PR3499,IT,VendorA,1459.85,Approved,2023-02-22
PR3500,Marketing,VendorB,3881.66,Approved,2024-02-13
PR3501,IT,VendorC,1200.43,Approved,2024-03-15
PR3502,Finance,VendorC,4758.03,Approved,2024-10-06
PR3503,Marketing,VendorA,833.66,Pending,2023-10-05
PR3504,Finance,VendorA,3077.08,Approved,2020-07-12
PR3505,IT,VendorB,3742.78,Pending,2023-05-04
PR3506,Marketing,VendorC,3590.92,Rejected,2021-06-28
PR3507,IT,VendorC,3866.88,Rejected,2024-07-19
PR3508,Marketing,VendorA,1093.66,Rejected,2021-03-06
PR3509,IT,VendorB,806.72,Rejected,2022-06-01
PR3510,HR,VendorA,4710.48,Approved,2020-08-18
PR3511,IT,VendorB,3050.1,Pending,2020-11-10
PR3512,Marketing,VendorC,146.64,Rejected,2023-04-04
PR3513,IT,VendorB,1145.48,Approved,2020-03-09
PR3514,HR,VendorC,2808.26,Rejected,2022-10-23
PR3515,HR,VendorB,2584.72,Rejected,2025-04-11
PR3516,Marketing,VendorC,587.11,Approved,2022-08-10
PR3517,HR,VendorC,4029.52,Approved,2024-03-05
PR3518,HR,VendorA,1567.69,Pending,2021-06-03
PR3519,Marketing,VendorB,3895.85,Pending,2024-08-14
PR3520,HR,VendorA,628.95,Pending,2024-11-08
PR3521,Marketing,VendorB,2092.89,Pending,2020-05-28
PR3522,HR,VendorC,375.93,Rejected,2020-05-15
PR3523,Finance,VendorA,2371.56,Approved,2024-06-06
PR3524,Marketing,VendorC,3317.04,Pending,2024-06-11
PR3525,IT,VendorB,3935.42,Approved,2020-07-18
PR3526,Finance,VendorA,2854.66,Rejected,2020-01-10
PR3527,IT,VendorB,2691.65,Approved,2024-11-21
PR3528,Marketing,VendorC,2965.93,Approved,2020-08-29
PR3529,Marketing,VendorB,751.07,Rejected,2020-11-23
PR3530,HR,VendorC,3608.48,Approved,2020-07-16
PR3531,Finance,VendorA,1409.16,Rejected,2023-10-29
PR3532,Marketing,VendorB,340.49,Pending,2022-02-04
PR3533,HR,VendorB,536.93,Pending,2023-12-07
PR3534,Marketing,VendorC,467.03,Pending,2023-08-30
PR3535,HR,VendorC,2758.59,Rejected,2024-06-23
PR3536,IT,VendorC,2341.43,Pending,2021-12-04
PR3537,Finance,VendorB,4635.44,Approved,2025-08-30
PR3538,Finance,VendorC,2212.92,Pending,2025-03-23
PR3539,Finance,VendorB,415.82,Approved,2021-06-29
PR3540,Finance,VendorB,4805.83,Pending,2022-07-06
PR3541,Marketing,VendorC,2515.49,Approved,2025-07-23
PR3542,HR,VendorB,2865.34,Rejected,2020-10-24
PR3543,Marketing,VendorB,2503.17,Rejected,2021-03-26
PR3544,Marketing,VendorB,3933.26,Approved,2021-08-21
PR3545,HR,VendorA,4042.96,Pending,2023-03-22
PR3546,Finance,VendorB,2847.52,Pending,2022-09-25
PR3547,Finance,VendorC,3006.77,Pending,2021-04-11
PR3548,IT,VendorB,434.54,Approved,2021-07-13
PR3549,Marketing,VendorB,4315.95,Approved,2022-10-01
PR3550,Marketing,VendorC,2762.86,Approved,2024-04-28
PR3551,HR,VendorC,744.51,Approved,2023-08-03
PR3552,Finance,VendorB,4866.5,Pending,2021-07-30
PR3553,IT,VendorA,4247.16,Rejected,2020-04-06
PR3554,IT,VendorA,2970.22,Approved,2024-11-14
PR3555,Finance,VendorC,3983.23,Rejected,2024-08-31
PR3556,Marketing,VendorC,3058.63,Approved,2020-04-19
PR3557,Marketing,VendorB,3740.82,Pending,2024-06-27
PR3558,Marketing,VendorC,821.94,Pending,2020-08-22
PR3559,HR,VendorB,1726.01,Approved,2022-07-16
PR3560,Marketing,VendorC,1837.08,Rejected,2025-02-10
PR3561,HR,VendorC,3940.83,Pending,2022-07-02
PR3562,Finance,VendorB,3247.63,Rejected,2021-08-11
PR3563,IT,VendorB,3721.26,Pending,2021-10-03
PR3564,IT,VendorB,2671.66,Pending,2023-12-19
PR3565,Marketing,VendorB,4252.39,Rejected,2020-03-16
PR3566,HR,VendorA,3747.54,Rejected,2024-11-25
PR3567,HR,VendorC,1652.28,Approved,2024-02-15
PR3568,Marketing,VendorA,3088.92,Pending,2022-03-05
PR3569,IT,VendorB,428.94,Pending,2021-10-03
PR3570,Finance,VendorB,2686.83,Rejected,2023-04-19
PR3571,Marketing,VendorC,3309.34,Approved,2022-05-25
PR3572,HR,VendorC,4321.25,Pending,2022-03-07
PR3573,Finance,VendorC,1310.21,Pending,2021-06-21
PR3574,IT,VendorB,4795.98,Approved,2020-08-25
PR3575,IT,VendorC,3262.51,Approved,2023-10-17
PR3576,IT,VendorB,1749.9,Pending,2024-03-26
PR3577,HR,VendorB,4138.51,Rejected,2024-05-14
PR3578,HR,VendorB,3604.05,Pending,2022-09-12
PR3579,IT,VendorB,3271.25,Approved,2022-05-30
PR3580,IT,VendorC,4676.47,Approved,2020-05-06
PR3581,Marketing,VendorB,1232.14,Rejected,2022-07-08
PR3582,IT,VendorC,1456.27,Approved,2022-03-22
PR3583,IT,VendorA,3019.81,Pending,2021-11-05
PR3584,IT,VendorB,2721.82,Pending,2025-04-25
PR3585,Marketing,VendorA,3671.51,Rejected,2024-12-15
PR3586,IT,VendorA,4069.81,Pending,2020-08-09
PR3587,IT,VendorB,1439.05,Rejected,2021-03-12
PR3588,Finance,VendorC,1849.59,Rejected,2021-07-24
PR3589,HR,VendorB,153.8,Rejected,2021-06-26
PR3590,HR,VendorA,1802.8,Pending,2023-11-03
PR3591,HR,VendorC,2911.36,Pending,2021-05-06
PR3592,Marketing,VendorA,3706.02,Pending,2025-09-04
PR3593,Finance,VendorA,4894.13,Pending,2025-03-21
PR3594,IT,VendorC,3240.53,Pending,2025-09-09
PR3595,Marketing,VendorA,1367.99,Rejected,2022-07-11
PR3596,HR,VendorB,3082.54,Pending,2024-09-24
PR3597,HR,VendorC,1392.86,Approved,2021-02-26
PR3598,Marketing,VendorC,2263.67,Approved,2024-09-01
PR3599,Marketing,VendorA,1649.57,Approved,2021-09-07
PR3600,IT,VendorB,774.46,Rejected,2021-06-24
PR3601,Finance,VendorA,883.76,Rejected,2025-04-11
PR3602,IT,VendorC,3626.04,Pending,2022-01-15
PR3603,HR,VendorC,1167.88,Approved,2020-09-08
PR3604,Marketing,VendorA,1564.88,Pending,2021-08-24
PR3605,HR,VendorA,2499.33,Rejected,2021-07-11
PR3606,HR,VendorB,1815.11,Rejected,2021-10-27
PR3607,Finance,VendorA,2052.86,Approved,2023-03-17
PR3608,HR,VendorC,3357.47,Approved,2022-01-02
PR3609,Marketing,VendorC,1039.4,Approved,2023-12-12
PR3610,Marketing,VendorC,3990.68,Pending,2023-03-12
PR3611,IT,VendorC,4129.86,Rejected,2022-09-20
PR3612,HR,VendorA,898.64,Pending,2020-03-16
PR3613,Finance,VendorB,3529.55,Pending,2024-05-25
PR3614,HR,VendorC,1807.73,Pending,2021-04-16
PR3615,IT,VendorB,2033.76,Pending,2020-12-12
PR3616,Finance,VendorA,4890.48,Rejected,2020-08-30
PR3617,HR,VendorA,1914.29,Rejected,2021-07-15
PR3618,Marketing,VendorA,441.04,Rejected,2024-04-20
PR3619,Finance,VendorA,1725.73,Approved,2022-03-27
PR3620,Marketing,VendorA,2057.65,Rejected,2023-10-14
PR3621,Finance,VendorC,2862.53,Pending,2020-05-31
PR3622,IT,VendorA,1408.06,Approved,2020-05-08
PR3623,HR,VendorC,3767.19,Approved,2022-10-10
PR3624,Marketing,VendorA,2565.54,Approved,2024-01-14
PR3625,Marketing,VendorA,3211.27,Rejected,2022-01-05
PR3626,Finance,VendorB,3637.77,Approved,2024-05-06
PR3627,IT,VendorB,1439.39,Approved,2025-08-23
PR3628,Finance,VendorA,1531.92,Approved,2021-10-09
PR3629,IT,VendorA,822.67,Pending,2024-10-29
PR3630,Finance,VendorC,4832.71,Approved,2020-06-04
PR3631,Marketing,VendorC,4176.26,Pending,2024-07-17
PR3632,Finance,VendorA,4434.65,Pending,2023-04-24
PR3633,HR,VendorB,4475.53,Pending,2025-09-20
PR3634,HR,VendorA,2091.08,Approved,2021-10-15
PR3635,HR,VendorB,1592.79,Rejected,2023-10-18
PR3636,HR,VendorA,149.74,Rejected,2024-08-16
PR3637,IT,VendorC,2014.26,Pending,2024-10-23
PR3638,HR,VendorB,4788.64,Rejected,2024-04-25
PR3639,Marketing,VendorC,1180.76,Rejected,2023-01-13
PR3640,IT,VendorB,1829.47,Approved,2024-10-01
PR3641,HR,VendorB,4457.09,Pending,2023-07-24
PR3642,Marketing,VendorC,2472.49,Rejected,2023-02-26
PR3643,IT,VendorB,1654.4,Approved,2024-06-07
PR3644,Marketing,VendorA,120.29,Rejected,2022-04-30
PR3645,IT,VendorC,665.37,Approved,2022-03-12
PR3646,Finance,VendorB,726.61,Pending,2023-05-11
PR3647,HR,VendorB,545.41,Approved,2025-07-10
PR3648,Marketing,VendorA,1340.2,Approved,2023-07-12
PR3649,HR,VendorB,4335.71,Rejected,2021-07-24
PR3650,IT,VendorB,3195.16,Approved,2020-04-02
PR3651,HR,VendorB,3523.26,Approved,2020-12-19
PR3652,IT,VendorC,4765.56,Rejected,2022-10-28
PR3653,HR,VendorA,2581.15,Rejected,2023-04-07
PR3654,Marketing,VendorC,1806.54,Pending,2023-12-27
PR3655,HR,VendorB,4911.0,Approved,2023-11-01
PR3656,Finance,VendorA,528.1,Rejected,2024-04-25
PR3657,Finance,VendorA,4161.47,Rejected,2020-05-02
PR3658,IT,VendorC,2877.06,Rejected,2020-02-24
PR3659,IT,VendorA,4896.81,Rejected,2022-01-12
PR3660,Marketing,VendorC,1440.31,Rejected,2023-08-18
PR3661,IT,VendorC,4907.2,Pending,2023-07-09
PR3662,Finance,VendorC,1966.38,Pending,2020-06-20
PR3663,HR,VendorB,1697.36,Rejected,2024-10-29
PR3664,Finance,VendorA,4345.07,Approved,2020-02-05
PR3665,Finance,VendorC,850.15,Pending,2023-05-17
PR3666,IT,VendorA,508.64,Pending,2025-09-09
PR3667,Finance,VendorB,2770.6,Rejected,2025-07-31
PR3668,Marketing,VendorB,3407.81,Pending,2025-04-10
PR3669,Marketing,VendorB,2321.28,Rejected,2022-06-09
PR3670,IT,VendorA,1041.25,Approved,2025-07-09
PR3671,Finance,VendorA,503.05,Pending,2023-01-12
PR3672,HR,VendorA,3078.49,Pending,2024-10-22
PR3673,Finance,VendorA,459.0,Pending,2020-05-27
PR3674,Finance,VendorA,1954.59,Approved,2024-12-16
PR3675,Finance,VendorA,1674.78,Approved,2021-07-28
PR3676,Finance,VendorB,2781.17,Approved,2024-03-28
PR3677,Marketing,VendorC,2380.16,Approved,2023-08-21
PR3678,HR,VendorC,3829.98,Rejected,2020-06-04
PR3679,Finance,VendorA,3380.58,Approved,2020-03-05
PR3680,Marketing,VendorB,2904.61,Approved,2022-12-01
PR3681,Marketing,VendorA,2842.46,Approved,2022-02-21
PR3682,Marketing,VendorB,2998.06,Rejected,2020-12-14
PR3683,Marketing,VendorA,1647.97,Pending,2021-04-02
PR3684,Finance,VendorA,2934.93,Approved,2025-03-05
PR3685,IT,VendorC,3904.7,Approved,2021-06-13
PR3686,Marketing,VendorA,4869.79,Rejected,2025-09-03
PR3687,HR,VendorC,4447.79,Rejected,2022-02-09
PR3688,IT,VendorA,2383.14,Pending,2022-08-24
PR3689,Marketing,VendorC,4563.56,Pending,2020-11-16
PR3690,Finance,VendorB,4704.69,Approved,2024-11-08
PR3691,HR,VendorA,948.83,Approved,2025-07-04
PR3692,HR,VendorA,310.83,Pending,2021-03-21
PR3693,HR,VendorA,1960.08,Rejected,2023-11-28
PR3694,Finance,VendorA,366.16,Pending,2023-10-08
PR3695,IT,VendorB,1423.1,Approved,2022-12-23
PR3696,IT,VendorA,1898.65,Rejected,2021-06-16
PR3697,HR,VendorC,2906.4,Rejected,2022-05-04
PR3698,Marketing,VendorA,2874.78,Approved,2022-10-27
PR3699,Marketing,VendorA,2814.62,Rejected,2023-08-15
PR3700,Finance,VendorA,2337.73,Pending,2022-09-08
PR3701,Marketing,VendorA,3983.07,Approved,2024-05-06
PR3702,IT,VendorC,1301.93,Pending,2024-11-08
PR3703,Finance,VendorB,3277.68,Rejected,2021-05-06
PR3704,IT,VendorB,3796.09,Pending,2024-10-12
PR3705,IT,VendorB,3270.85,Pending,2023-12-21
PR3706,IT,VendorC,3721.74,Approved,2024-10-07
PR3707,Marketing,VendorC,619.48,Pending,2021-10-14
PR3708,Finance,VendorB,4028.63,Pending,2023-05-19
PR3709,Finance,VendorC,2277.71,Pending,2025-01-29
PR3710,HR,VendorB,1423.03,Pending,2020-09-09
PR3711,HR,VendorC,3285.42,Approved,2020-11-13
PR3712,Finance,VendorA,387.14,Pending,2023-01-14
PR3713,IT,VendorB,717.9,Pending,2025-05-14
PR3714,Marketing,VendorB,530.27,Rejected,2021-02-04
PR3715,IT,VendorA,3853.3,Approved,2020-08-22
PR3716,Marketing,VendorC,2568.79,Rejected,2023-12-31
PR3717,IT,VendorA,2247.53,Rejected,2020-05-09
PR3718,Marketing,VendorC,1442.15,Approved,2022-11-08
PR3719,Finance,VendorA,268.69,Pending,2024-01-23
PR3720,IT,VendorB,4176.47,Rejected,2022-05-28
PR3721,IT,VendorA,945.41,Pending,2022-07-06
PR3722,IT,VendorC,1203.73,Rejected,2024-10-09
PR3723,Marketing,VendorB,576.92,Approved,2021-01-28
PR3724,HR,VendorC,559.13,Pending,2022-07-23
PR3725,IT,VendorC,2178.8,Rejected,2025-06-05
PR3726,Marketing,VendorC,1612.1,Approved,2021-12-01
PR3727,Finance,VendorB,3778.39,Pending,2024-08-06
PR3728,Finance,VendorA,2084.3,Approved,2023-01-04
PR3729,IT,VendorB,3407.41,Pending,2024-05-17
PR3730,Finance,VendorB,861.12,Rejected,2020-11-05
PR3731,HR,VendorC,1926.46,Pending,2022-01-11
PR3732,IT,VendorC,1229.06,Approved,2025-07-23
PR3733,Finance,VendorB,4394.36,Approved,2024-08-08
PR3734,HR,VendorC,318.38,Approved,2020-05-13
PR3735,Marketing,VendorA,3469.75,Pending,2021-12-01
PR3736,Marketing,VendorC,628.8,Pending,2024-04-25
PR3737,IT,VendorA,733.27,Rejected,2023-11-14
PR3738,IT,VendorB,3778.65,Pending,2022-07-23
PR3739,Marketing,VendorA,2267.55,Approved,2022-03-14
PR3740,Finance,VendorB,3892.46,Approved,2024-11-09
PR3741,Finance,VendorB,527.23,Approved,2023-04-21
PR3742,Finance,VendorB,133.71,Rejected,2025-03-06
PR3743,Marketing,VendorC,2661.97,Pending,2021-12-08
PR3744,IT,VendorB,2699.1,Pending,2023-08-06
PR3745,Finance,VendorC,3735.99,Approved,2022-06-23
PR3746,IT,VendorA,639.57,Pending,2022-11-05
PR3747,HR,VendorA,1542.02,Pending,2022-09-16
PR3748,HR,VendorA,2249.19,Pending,2025-09-28
PR3749,Marketing,VendorC,2688.21,Pending,2023-04-18
PR3750,Finance,VendorC,3450.35,Pending,2025-01-22
PR3751,IT,VendorA,2245.86,Approved,2021-10-18
PR3752,IT,VendorA,2554.34,Rejected,2023-01-31
PR3753,IT,VendorC,522.5,Pending,2021-05-18
PR3754,HR,VendorB,4213.92,Approved,2021-10-11
PR3755,IT,VendorC,2360.56,Pending,2025-03-10
PR3756,HR,VendorC,3078.39,Approved,2022-04-19
PR3757,HR,VendorC,1611.9,Approved,2025-05-25
PR3758,Marketing,VendorB,1952.62,Pending,2022-05-16
PR3759,IT,VendorB,673.78,Pending,2025-05-17
PR3760,Finance,VendorC,2710.72,Rejected,2023-11-18
PR3761,Finance,VendorA,3540.86,Approved,2021-08-31
PR3762,HR,VendorA,1156.23,Pending,2022-02-19
PR3763,IT,VendorA,544.79,Rejected,2023-07-12
PR3764,Finance,VendorB,2419.44,Pending,2021-07-10
PR3765,Finance,VendorB,3055.53,Approved,2024-11-07
PR3766,Marketing,VendorA,1722.68,Rejected,2023-08-07
PR3767,Finance,VendorC,2432.62,Pending,2024-11-24
PR3768,HR,VendorB,2902.1,Pending,2020-04-10
PR3769,HR,VendorB,4963.5,Approved,2023-12-04
PR3770,HR,VendorC,3897.3,Rejected,2021-01-06
PR3771,Finance,VendorB,4211.83,Pending,2022-11-20
PR3772,Finance,VendorC,507.95,Approved,2020-09-19
PR3773,Marketing,VendorA,3881.62,Approved,2021-09-22
PR3774,Finance,VendorB,4433.53,Approved,2022-04-09
PR3775,IT,VendorA,1758.7,Approved,2024-08-08
PR3776,IT,VendorA,2815.55,Pending,2022-04-20
PR3777,Marketing,VendorA,4996.13,Approved,2021-12-14
PR3778,Marketing,VendorC,1349.26,Rejected,2022-10-03
PR3779,Finance,VendorB,272.04,Pending,2024-06-26
PR3780,HR,VendorB,442.26,Approved,2025-01-19
PR3781,IT,VendorA,4633.3,Pending,2020-06-22
PR3782,Marketing,VendorB,4977.55,Rejected,2021-01-26
PR3783,HR,VendorC,3743.97,Rejected,2024-10-21
PR3784,IT,VendorB,3557.18,Rejected,2021-02-21
PR3785,Finance,VendorC,627.5,Pending,2022-09-22
PR3786,IT,VendorA,1141.02,Approved,2020-08-05
PR3787,HR,VendorC,2243.14,Pending,2021-08-01
PR3788,Marketing,VendorA,4913.57,Approved,2023-05-26
PR3789,Marketing,VendorB,3983.04,Pending,2021-01-14
PR3790,Finance,VendorC,902.44,Pending,2023-03-22
PR3791,HR,VendorA,4639.59,Approved,2023-07-05
PR3792,Marketing,VendorB,717.44,Rejected,2023-04-26
PR3793,Finance,VendorA,116.9,Approved,2022-03-10
PR3794,IT,VendorA,2596.84,Rejected,2023-10-17
PR3795,HR,VendorC,3865.66,Approved,2022-12-02
PR3796,Marketing,VendorB,1125.27,Pending,2023-06-02
PR3797,HR,VendorC,137.21,Pending,2020-02-29
PR3798,HR,VendorB,4287.32,Approved,2022-08-04
PR3799,Finance,VendorA,1039.93,Approved,2023-05-11
PR3800,Finance,VendorB,3851.73,Approved,2020-01-24
PR3801,HR,VendorA,1581.76,Pending,2022-12-24
PR3802,IT,VendorC,2516.88,Rejected,2021-03-29
PR3803,Finance,VendorB,2663.34,Rejected,2021-08-16
PR3804,IT,VendorB,3728.3,Approved,2022-04-24
PR3805,IT,VendorC,3988.31,Rejected,2020-03-27
PR3806,HR,VendorB,4755.6,Approved,2021-05-21
PR3807,HR,VendorC,2470.24,Pending,2022-05-21
PR3808,HR,VendorB,3539.65,Pending,2022-05-27
PR3809,Finance,VendorB,2546.6,Rejected,2020-03-07
PR3810,Finance,VendorC,2120.44,Approved,2021-12-13
PR3811,Finance,VendorA,281.87,Approved,2024-06-09
PR3812,IT,VendorC,4053.63,Approved,2025-03-29
PR3813,IT,VendorC,102.78,Rejected,2021-08-19
PR3814,Marketing,VendorC,2701.72,Rejected,2023-07-10
PR3815,Marketing,VendorC,4395.73,Pending,2024-03-14
PR3816,Finance,VendorA,4764.48,Approved,2020-10-28
PR3817,Finance,VendorA,113.17,Approved,2022-07-02
PR3818,HR,VendorC,2609.44,Rejected,2024-11-04
PR3819,IT,VendorB,4314.86,Approved,2025-01-04
PR3820,Marketing,VendorC,4545.72,Pending,2023-03-09
PR3821,IT,VendorA,3562.16,Approved,2022-10-09
PR3822,IT,VendorC,2714.73,Pending,2024-07-06
PR3823,Finance,VendorC,1410.94,Rejected,2020-11-09
PR3824,Marketing,VendorA,1645.64,Pending,2021-11-08
PR3825,Finance,VendorA,3696.19,Approved,2022-01-06
PR3826,IT,VendorC,1108.61,Pending,2020-03-28
PR3827,Marketing,VendorC,4671.1,Rejected,2020-10-09
PR3828,IT,VendorA,3123.66,Rejected,2022-10-17
PR3829,HR,VendorA,4515.39,Approved,2023-06-26
PR3830,IT,VendorA,2367.86,Rejected,2024-10-10
PR3831,Marketing,VendorB,2205.01,Approved,2023-02-18
PR3832,HR,VendorC,4059.65,Approved,2021-06-06
