request_id,department,type,amount,status,date_submitted
F1454,Operations,Invoice,3440.14,Approved,2025-09-12
F1455,Marketing,Invoice,3148.9,Pending,2025-09-12
F1456,Marketing,Invoice,67.57,Pending,2025-09-12
F1457,HR,Reimbursement,1244.5,Rejected,2025-09-12
F1458,Operations,Reimbursement,2079.05,Rejected,2025-09-12
F1459,Operations,Purchase,1415.43,Approved,2025-09-12
F1460,Finance,Reimbursement,1822.65,Pending,2025-09-12
F1461,HR,Reimbursement,1138.65,Approved,2025-09-12
F1462,IT,Software License,898.34,Rejected,2025-09-12
F1463,Finance,Reimbursement,921.37,Pending,2025-09-12
F1464,Operations,Invoice,508.85,Approved,2025-09-12
F1465,HR,Invoice,2583.67,Pending,2025-09-12
F1466,Finance,Software License,1488.09,Approved,2025-09-12
F1467,Operations,Purchase,887.33,Approved,2025-09-12
F1468,Marketing,Invoice,2747.86,Rejected,2025-09-12
F1469,IT,Invoice,930.87,Pending,2025-09-12
F1470,IT,Invoice,2749.74,Rejected,2025-09-12
F1471,Marketing,Software License,783.12,Pending,2025-09-12
F1472,HR,Software License,4946.41,Approved,2025-09-12
F1473,Finance,Purchase,3734.51,Approved,2025-09-12
F1474,IT,Invoice,2382.08,Approved,2025-09-12
F1475,Operations,Reimbursement,153.53,Pending,2025-09-12
F1476,HR,Purchase,798.86,Rejected,2025-09-12
F1477,Marketing,Purchase,1719.54,Pending,2025-09-12
F1478,Operations,Invoice,1389.84,Rejected,2025-09-12
F1479,Operations,Purchase,3179.57,Rejected,2025-09-12
F1480,IT,Reimbursement,315.63,Rejected,2025-09-12
F1481,Operations,Purchase,1738.84,Approved,2025-09-12
F1482,Marketing,Purchase,92.28,Approved,2025-09-12
F1483,HR,Purchase,577.1,Rejected,2025-09-12
F1484,HR,Invoice,448.22,Rejected,2025-09-12
F1485,Operations,Invoice,254.41,Rejected,2025-09-12
F1486,Finance,Purchase,4349.49,Pending,2025-09-12
F1487,Marketing,Invoice,3869.55,Pending,2025-09-12
F1488,Marketing,Reimbursement,4228.6,Pending,2025-09-12
F1489,Marketing,Reimbursement,715.54,Rejected,2025-09-12
F1490,IT,Reimbursement,4883.3,Rejected,2025-09-12
F1491,Marketing,Software License,3645.57,Pending,2025-09-12
F1492,Marketing,Software License,3187.12,Rejected,2025-09-12
F1493,HR,Reimbursement,1306.18,Rejected,2025-09-12
F1494,HR,Purchase,1725.41,Approved,2025-09-12
F1495,Marketing,Reimbursement,778.25,Rejected,2025-09-12
F1496,HR,Reimbursement,319.21,Pending,2025-09-12
F1497,Finance,Reimbursement,2970.71,Pending,2025-09-12
F1498,HR,Purchase,3664.84,Pending,2025-09-12
F1499,Marketing,Software License,186.67,Rejected,2025-09-12
F1500,Marketing,Reimbursement,3962.44,Pending,2025-09-12
F1501,Operations,Invoice,198.5,Approved,2025-09-12
F1502,IT,Invoice,4462.06,Rejected,2025-09-12
F1503,Finance,Purchase,4431.78,Pending,2025-09-12
F1504,Finance,Purchase,2625.47,Approved,2025-09-12
F1505,HR,Software License,1429.83,Pending,2025-09-12
F1506,Finance,Software License,3339.93,Pending,2025-09-12
F1507,IT,Reimbursement,950.4,Approved,2025-09-12
F1508,HR,Reimbursement,512.82,Rejected,2025-09-12
F1509,HR,Software License,2015.04,Pending,2025-09-12
F1510,Finance,Invoice,4171.08,Rejected,2025-09-12
F1511,Operations,Purchase,3484.59,Rejected,2025-09-12
F1512,HR,Software License,2574.78,Approved,2025-09-12
F1513,HR,Invoice,4604.15,Pending,2025-09-12
F1514,Operations,Invoice,1702.85,Rejected,2025-09-12
F1515,HR,Invoice,2696.64,Approved,2025-09-12
F1516,Marketing,Software License,2366.28,Approved,2025-09-12
F1517,IT,Reimbursement,2878.61,Approved,2025-09-12
F1518,HR,Purchase,1617.81,Pending,2025-09-12
F1519,Operations,Invoice,3883.74,Rejected,2025-09-12
F1520,Operations,Purchase,3928.61,Rejected,2025-09-12
F1521,Operations,Invoice,119.36,Pending,2025-09-12
F1522,Operations,Purchase,3575.29,Pending,2025-09-12
F1523,Finance,Invoice,1485.52,Pending,2025-09-12
F1524,Operations,Purchase,2115.94,Pending,2025-09-12
F1525,HR,Purchase,2545.96,Rejected,2025-09-12
F1526,IT,Invoice,3395.4,Pending,2025-09-12
F1527,IT,Reimbursement,4987.04,Rejected,2025-09-12
F1528,Marketing,Software License,2125.49,Rejected,2025-09-12
F1529,Marketing,Software License,2703.49,Pending,2025-09-12
F1530,Marketing,Invoice,2659.06,Pending,2025-09-12
F1531,Operations,Invoice,2171.76,Approved,2025-09-12
F1532,Finance,Reimbursement,4938.99,Pending,2025-09-12
F1533,IT,Invoice,3444.77,Rejected,2025-09-12
F1534,IT,Invoice,1558.55,Rejected,2025-09-12
F1535,IT,Invoice,1792.42,Pending,2025-09-12
F1536,HR,Reimbursement,3925.46,Approved,2025-09-12
F1537,Finance,Software License,1439.74,Pending,2025-09-12
F1538,Operations,Reimbursement,3832.58,Approved,2025-09-12
F1539,Operations,Software License,969.25,Pending,2025-09-12
F1540,IT,Invoice,551.18,Pending,2025-09-12
F1541,Finance,Invoice,3512.66,Approved,2025-09-12
F1542,IT,Software License,3024.23,Pending,2025-09-12
F1543,Marketing,Purchase,4551.34,Approved,2025-09-12
F1544,Finance,Purchase,1852.03,Rejected,2025-09-12
F1545,IT,Reimbursement,149.46,Pending,2025-09-12
F1546,IT,Invoice,1708.76,Approved,2025-09-12
F1547,Marketing,Purchase,3588.35,Pending,2025-09-12
F1548,HR,Reimbursement,3515.89,Pending,2025-09-12
F1549,HR,Reimbursement,4240.3,Rejected,2025-09-12
F1550,IT,Invoice,1074.3,Pending,2025-09-12
F1551,HR,Software License,2556.7,Pending,2025-09-12
F1552,HR,Reimbursement,1358.03,Pending,2025-09-12
F1553,Marketing,Purchase,171.72,Pending,2025-09-12
F1554,Finance,Reimbursement,4190.49,Rejected,2025-09-12
F1555,Marketing,Purchase,2907.35,Approved,2025-09-12
F1556,Operations,Reimbursement,2946.56,Approved,2025-09-12
F1557,IT,Software License,3404.36,Approved,2025-09-12
F1558,Finance,Reimbursement,4192.3,Pending,2025-09-12
F1559,IT,Reimbursement,1014.83,Approved,2025-09-12
F1560,Operations,Reimbursement,3501.42,Approved,2025-09-12
F1561,HR,Purchase,4386.28,Rejected,2025-09-12
F1562,HR,Purchase,4527.49,Pending,2025-09-12
F1563,HR,Purchase,1813.85,Pending,2025-09-12
F1564,Marketing,Invoice,4100.57,Approved,2025-09-12
F1565,Finance,Invoice,4594.34,Rejected,2025-09-12
F1566,Finance,Invoice,2838.73,Approved,2025-09-12
F1567,Marketing,Software License,2584.97,Pending,2025-09-12
F1568,Marketing,Purchase,1299.13,Rejected,2025-09-12
F1569,IT,Purchase,602.87,Pending,2025-09-12
F1570,HR,Purchase,1011.44,Approved,2025-09-12
F1571,HR,Purchase,4629.96,Rejected,2025-09-12
F1572,Marketing,Purchase,312.33,Approved,2025-09-12
F1573,Finance,Purchase,3420.63,Rejected,2025-09-12
F1574,Finance,Invoice,1496.96,Pending,2025-09-12
F1575,HR,Software License,1633.52,Pending,2025-09-12
F1576,HR,Software License,3288.18,Rejected,2025-09-12
F1577,Marketing,Reimbursement,1494.78,Rejected,2025-09-12
F1578,Operations,Invoice,1838.18,Rejected,2025-09-12
F1579,HR,Purchase,4861.13,Rejected,2025-09-12
F1580,HR,Purchase,1466.94,Approved,2025-09-12
F1581,IT,Invoice,4004.65,Pending,2025-09-12
F1582,Operations,Invoice,3553.92,Rejected,2025-09-12
F1583,Finance,Purchase,2804.8,Approved,2025-09-12
F1584,Operations,Software License,4333.02,Rejected,2025-09-12
F1585,IT,Purchase,4849.58,Pending,2025-09-12
F1586,Marketing,Purchase,569.64,Approved,2025-09-12
F1587,Marketing,Reimbursement,4279.04,Rejected,2025-09-12
F1588,HR,Software License,2664.75,Rejected,2025-09-12
F1589,HR,Purchase,555.68,Approved,2025-09-12
F1590,Finance,Reimbursement,2143.11,Rejected,2025-09-12
F1591,Operations,Purchase,502.68,Pending,2025-09-12
F1592,Operations,Purchase,3484.3,Approved,2025-09-12
F1593,Marketing,Purchase,3273.27,Rejected,2025-09-12
F1594,IT,Reimbursement,564.22,Approved,2025-09-12
F1595,IT,Reimbursement,4619.82,Rejected,2025-09-12
F1596,HR,Purchase,2101.75,Approved,2025-09-12
F1597,Operations,Software License,3445.81,Approved,2025-09-12
F1598,IT,Purchase,4990.51,Rejected,2025-09-12
F1599,Marketing,Reimbursement,1281.63,Rejected,2025-09-12
F1600,Finance,Invoice,3050.5,Pending,2025-09-12
F1601,Operations,Invoice,1749.12,Approved,2025-09-12
F1602,IT,Purchase,3832.21,Approved,2025-09-12
F1603,Operations,Purchase,3242.52,Rejected,2025-09-12
F1604,HR,Invoice,3208.5,Approved,2025-09-12
F1605,Finance,Invoice,2693.41,Approved,2025-09-12
F1606,Finance,Invoice,3167.46,Rejected,2025-09-12
F1607,HR,Purchase,2774.75,Pending,2025-09-12
F1608,Finance,Purchase,3359.87,Rejected,2025-09-12
F1609,Operations,Reimbursement,1561.15,Rejected,2025-09-12
F1610,IT,Reimbursement,588.51,Rejected,2025-09-12
F1611,HR,Invoice,4330.42,Rejected,2025-09-12
F1612,IT,Purchase,366.42,Rejected,2025-09-12
F1613,IT,Invoice,837.27,Pending,2025-09-12
F1614,IT,Reimbursement,1756.32,Pending,2025-09-12
F1615,Marketing,Purchase,661.96,Pending,2025-09-12
F1616,IT,Invoice,3700.92,Rejected,2025-09-12
F1617,Marketing,Software License,4633.34,Pending,2025-09-12
F1618,IT,Purchase,3518.44,Rejected,2025-09-12
F1619,IT,Purchase,2918.03,Rejected,2025-09-12
F1620,Marketing,Reimbursement,1007.24,Pending,2025-09-12
F1621,IT,Purchase,746.18,Approved,2025-09-12
F1622,Finance,Purchase,4290.33,Pending,2025-09-12
F1623,IT,Software License,4253.12,Rejected,2025-09-12
F1624,IT,Software License,2119.58,Pending,2025-09-12
F1625,IT,Reimbursement,3597.84,Pending,2025-09-12
F1626,Finance,Software License,1080.35,Approved,2025-09-12
F1627,IT,Purchase,1900.64,Rejected,2025-09-12
F1628,IT,Invoice,1774.55,Rejected,2025-09-12
F1629,Marketing,Invoice,563.11,Pending,2025-09-12
F1630,IT,Reimbursement,3174.04,Approved,2025-09-12
F1631,Marketing,Purchase,4364.93,Rejected,2025-09-12
F1632,Marketing,Reimbursement,707.24,Pending,2025-09-12
F1633,IT,Purchase,924.77,Pending,2025-09-12
F1634,Finance,Purchase,3714.94,Pending,2025-09-12
F1635,Operations,Reimbursement,3776.96,Rejected,2025-09-12
F1636,IT,Reimbursement,4421.44,Rejected,2025-09-12
F1637,Finance,Software License,3024.04,Rejected,2025-09-12
F1638,Finance,Purchase,4117.42,Approved,2025-09-12
F1639,Operations,Purchase,2235.5,Approved,2025-09-12
F1640,Finance,Reimbursement,3163.03,Pending,2025-09-12
F1641,Marketing,Purchase,1009.75,Rejected,2025-09-12
F1642,Operations,Reimbursement,2274.92,Rejected,2025-09-12
F1643,Finance,Invoice,408.53,Approved,2025-09-12
F1644,IT,Reimbursement,3207.14,Approved,2025-09-12
F1645,Finance,Reimbursement,1564.15,Rejected,2025-09-12
F1646,Operations,Reimbursement,279.73,Pending,2025-09-12
F1647,IT,Invoice,785.9,Rejected,2025-09-12
F1648,IT,Invoice,2585.84,Approved,2025-09-12
F1649,HR,Invoice,1130.19,Pending,2025-09-12
F1650,Finance,Invoice,778.51,Approved,2025-09-12
F1651,Operations,Invoice,320.77,Rejected,2025-09-12
F1652,Finance,Invoice,410.12,Rejected,2025-09-12
F1653,HR,Software License,2376.4,Rejected,2025-09-12
F1654,Marketing,Reimbursement,640.31,Rejected,2025-09-12
F1655,IT,Reimbursement,4927.22,Approved,2025-09-12
F1656,IT,Invoice,3468.44,Pending,2025-09-12
F1657,Finance,Purchase,1748.85,Approved,2025-09-12
F1658,IT,Purchase,1585.81,Rejected,2025-09-12
F1659,Operations,Purchase,3614.33,Pending,2025-09-12
F1660,HR,Invoice,4848.44,Rejected,2025-09-12
F1661,Finance,Purchase,749.15,Rejected,2025-09-12
F1662,HR,Purchase,1223.63,Approved,2025-09-12
F1663,HR,Software License,3876.38,Rejected,2025-09-12
F1664,Operations,Reimbursement,2531.18,Approved,2025-09-12
F1665,Operations,Software License,1069.86,Rejected,2025-09-12
F1666,Operations,Reimbursement,4510.55,Rejected,2025-09-12
F1667,Finance,Purchase,2953.39,Approved,2025-09-12
F1668,IT,Invoice,191.93,Pending,2025-09-12
F1669,Finance,Purchase,2278.23,Rejected,2025-09-12
F1670,Operations,Software License,3780.17,Pending,2025-09-12
F1671,Marketing,Purchase,2228.69,Pending,2025-09-12
F1672,HR,Invoice,275.69,Approved,2025-09-12
F1673,Marketing,Reimbursement,1559.26,Pending,2025-09-12
F1674,HR,Reimbursement,799.34,Approved,2025-09-12
F1675,Operations,Purchase,3683.06,Approved,2025-09-12
F1676,Marketing,Reimbursement,1225.21,Pending,2025-09-12
F1677,IT,Purchase,4483.99,Approved,2025-09-12
F1678,HR,Software License,4051.64,Pending,2025-09-12
F1679,Finance,Invoice,2192.52,Approved,2025-09-12
F1680,Operations,Purchase,3032.17,Pending,2025-09-12
F1681,Operations,Software License,646.47,Rejected,2025-09-12
F1682,Operations,Purchase,3405.42,Rejected,2025-09-12
F1683,IT,Invoice,4112.38,Pending,2025-09-12
F1684,Operations,Invoice,3528.9,Approved,2025-09-12
F1685,Finance,Invoice,647.58,Approved,2025-09-12
F1686,Finance,Reimbursement,1880.06,Pending,2025-09-12
F1687,Marketing,Reimbursement,92.17,Pending,2025-09-12
F1688,Finance,Invoice,4468.8,Rejected,2025-09-12
F1689,Marketing,Invoice,4643.37,Approved,2025-09-12
F1690,HR,Software License,2212.17,Pending,2025-09-12
F1691,Marketing,Reimbursement,3593.81,Approved,2025-09-12
F1692,HR,Reimbursement,1040.1,Rejected,2025-09-12
F1693,Finance,Purchase,3463.4,Rejected,2025-09-12
F1694,Operations,Software License,2399.85,Approved,2025-09-12
F1695,Operations,Invoice,3797.43,Approved,2025-09-12
F1696,IT,Software License,2848.43,Rejected,2025-09-12
F1697,IT,Purchase,1059.07,Rejected,2025-09-12
F1698,HR,Reimbursement,4683.6,Approved,2025-09-12
F1699,IT,Invoice,1103.56,Rejected,2025-09-12
F1700,Operations,Reimbursement,1484.4,Rejected,2025-09-12
F1701,IT,Purchase,3484.57,Rejected,2025-09-12
F1702,IT,Software License,1882.58,Rejected,2025-09-12
F1703,HR,Reimbursement,415.19,Pending,2025-09-12
F1704,Marketing,Reimbursement,3968.38,Pending,2025-09-12
F1705,HR,Reimbursement,615.15,Pending,2025-09-12
F1706,Marketing,Reimbursement,2722.99,Approved,2025-09-12
F1707,Operations,Invoice,1558.66,Rejected,2025-09-12
F1708,Finance,Reimbursement,3216.6,Pending,2025-09-12
F1709,Finance,Reimbursement,1373.66,Pending,2025-09-12
F1710,Finance,Software License,633.22,Rejected,2025-09-12
F1711,Marketing,Software License,3981.31,Rejected,2025-09-12
F1712,IT,Reimbursement,3350.72,Approved,2025-09-12
F1713,Finance,Reimbursement,2996.31,Rejected,2025-09-12
F1714,Operations,Software License,4507.0,Approved,2025-09-12
F1715,Finance,Invoice,4080.0,Approved,2025-09-12
F1716,HR,Invoice,4675.68,Approved,2025-09-12
F1717,Marketing,Purchase,3098.83,Pending,2025-09-12
F1718,IT,Invoice,4618.08,Approved,2025-09-12
F1719,Finance,Invoice,4587.3,Approved,2025-09-12
F1720,Operations,Invoice,4144.35,Pending,2025-09-12
F1721,Marketing,Invoice,2324.79,Rejected,2025-09-12
F1722,IT,Invoice,2424.8,Approved,2025-09-12
F1723,Finance,Invoice,3981.74,Approved,2025-09-12
F1724,Finance,Reimbursement,4225.82,Rejected,2025-09-12
F1725,Operations,Purchase,3231.39,Rejected,2025-09-12
F1726,HR,Software License,3275.41,Approved,2025-09-12
F1727,Finance,Software License,1732.98,Pending,2025-09-12
F1728,Finance,Reimbursement,1236.89,Rejected,2025-09-12
F1729,Finance,Reimbursement,390.0,Rejected,2025-09-12
F1730,Finance,Software License,1627.32,Approved,2025-09-12
F1731,IT,Invoice,714.95,Pending,2025-09-12
F1732,HR,Reimbursement,1170.62,Pending,2025-09-12
F1733,IT,Purchase,3031.22,Rejected,2025-09-12
F1734,Operations,Invoice,4422.15,Approved,2025-09-12
F1735,HR,Reimbursement,3567.07,Rejected,2025-09-12
F1736,HR,Invoice,3343.54,Approved,2025-09-12
F1737,HR,Invoice,2747.71,Approved,2025-09-12
F1738,Finance,Reimbursement,2640.52,Rejected,2025-09-12
F1739,Marketing,Reimbursement,4670.37,Rejected,2025-09-12
F1740,Operations,Software License,1725.35,Pending,2025-09-12
F1741,Operations,Invoice,420.79,Approved,2025-09-12
F1742,HR,Reimbursement,2825.89,Pending,2025-09-12
F1743,Marketing,Software License,2875.47,Rejected,2025-09-12
F1744,IT,Invoice,2025.73,Pending,2025-09-12
F1745,HR,Reimbursement,4817.03,Rejected,2025-09-12
F1746,Marketing,Reimbursement,2274.77,Pending,2025-09-12
F1747,Operations,Reimbursement,4829.33,Approved,2025-09-12
F1748,Marketing,Software License,1302.53,Pending,2025-09-12
F1749,Operations,Software License,2150.68,Pending,2025-09-12
F1750,IT,Reimbursement,914.81,Pending,2025-09-12
F1751,HR,Reimbursement,4984.51,Approved,2025-09-12
F1752,Marketing,Purchase,4031.94,Approved,2025-09-12
F1753,IT,Invoice,1747.87,Rejected,2025-09-12
F1754,Finance,Invoice,3328.89,Pending,2025-09-12
F1755,IT,Software License,2203.63,Rejected,2025-09-12
F1756,Operations,Reimbursement,69.22,Approved,2025-09-12
F1757,Finance,Software License,2596.0,Approved,2025-09-12
F1758,Operations,Purchase,1813.81,Pending,2025-09-12
F1759,Finance,Reimbursement,2511.93,Rejected,2025-09-12
F1760,Finance,Purchase,3633.65,Pending,2025-09-12
F1761,IT,Software License,2004.67,Rejected,2025-09-12
F1762,Operations,Software License,4889.31,Pending,2025-09-12
F1763,Finance,Reimbursement,3232.21,Pending,2025-09-12
F1764,Operations,Purchase,4328.14,Rejected,2025-09-12
F1765,Operations,Invoice,4129.23,Pending,2025-09-12
F1766,Finance,Software License,875.25,Rejected,2025-09-12
F1767,Operations,Invoice,2463.0,Approved,2025-09-12
F1768,Operations,Invoice,644.76,Approved,2025-09-12
F1769,IT,Reimbursement,464.33,Approved,2025-09-12
F1770,IT,Invoice,281.55,Pending,2025-09-12
F1771,Marketing,Reimbursement,3067.65,Rejected,2025-09-12
F1772,Finance,Software License,548.99,Pending,2025-09-12
F1773,Operations,Invoice,4624.48,Rejected,2025-09-12
F1774,Operations,Purchase,820.08,Approved,2025-09-12
F1775,Finance,Software License,632.64,Pending,2025-09-12
F1776,Finance,Software License,1447.66,Rejected,2025-09-12
F1777,HR,Reimbursement,1858.21,Approved,2025-09-12
F1778,Operations,Reimbursement,2929.03,Approved,2025-09-12
F1779,IT,Purchase,866.66,Approved,2025-09-12
F1780,IT,Purchase,342.19,Pending,2025-09-12
F1781,Operations,Reimbursement,2149.75,Pending,2025-09-12
F1782,Marketing,Invoice,1811.36,Pending,2025-09-12
F1783,HR,Reimbursement,3898.17,Pending,2025-09-12
F1784,Operations,Invoice,425.33,Rejected,2025-09-12
F1785,Marketing,Purchase,4239.27,Rejected,2025-09-12
F1786,Marketing,Software License,2877.38,Rejected,2025-09-12
F1787,IT,Invoice,262.0,Approved,2025-09-12
F1788,IT,Invoice,4433.46,Rejected,2025-09-12
F1789,Finance,Invoice,4732.09,Pending,2025-09-12
F1790,Operations,Purchase,2516.82,Approved,2025-09-12
F1791,IT,Invoice,4086.03,Rejected,2025-09-12
F1792,Operations,Purchase,4784.86,Approved,2025-09-12
F1793,Marketing,Invoice,242.22,Approved,2025-09-12
F1794,Marketing,Reimbursement,3603.79,Approved,2025-09-12
F1795,HR,Invoice,3687.61,Approved,2025-09-12
F1796,IT,Software License,1207.68,Pending,2025-09-12
F1797,Finance,Invoice,2483.08,Approved,2025-09-12
F1798,Finance,Software License,2500.18,Rejected,2025-09-12
F1799,HR,Invoice,3090.45,Pending,2025-09-12
F1800,Marketing,Software License,3918.92,Approved,2025-09-12
F1801,Marketing,Reimbursement,2475.01,Approved,2025-09-12
F1802,HR,Software License,2865.35,Rejected,2025-09-12
F1803,Finance,Purchase,2446.6,Pending,2025-09-12
F1804,HR,Reimbursement,3124.83,Pending,2025-09-12
F1805,Finance,Software License,4341.47,Approved,2025-09-12
F1806,IT,Software License,1083.88,Rejected,2025-09-12
F1807,Marketing,Software License,1881.56,Pending,2025-09-12
F1808,Finance,Reimbursement,3024.48,Pending,2025-09-12
F1809,HR,Purchase,2683.86,Approved,2025-09-12
F1810,Finance,Software License,279.04,Pending,2025-09-12
F1811,Finance,Reimbursement,2015.46,Approved,2025-09-12
F1812,IT,Software License,277.61,Approved,2025-09-12
F1813,Operations,Purchase,3618.15,Pending,2025-09-12
F1814,Finance,Invoice,4993.04,Pending,2025-09-12
F1815,Finance,Invoice,1592.47,Pending,2025-09-12
F1816,HR,Software License,2583.58,Pending,2025-09-12
F1817,Marketing,Reimbursement,2665.0,Pending,2025-09-12
F1818,Marketing,Invoice,319.61,Rejected,2025-09-12
F1819,IT,Software License,2704.34,Approved,2025-09-12
F1820,HR,Software License,2359.22,Approved,2025-09-12
F1821,HR,Software License,2935.59,Approved,2025-09-12
F1822,Marketing,Invoice,1722.08,Rejected,2025-09-12
F1823,Finance,Invoice,3917.39,Approved,2025-09-12
F1824,Finance,Reimbursement,4694.44,Rejected,2025-09-12
F1825,HR,Software License,4947.92,Rejected,2025-09-12
F1826,Marketing,Invoice,2974.31,Rejected,2025-09-12
F1827,Marketing,Invoice,55.94,Pending,2025-09-12
F1828,Operations,Reimbursement,408.38,Pending,2025-09-12
F1829,IT,Invoice,2531.2,Pending,2025-09-12
F1830,Operations,Software License,2915.44,Rejected,2025-09-12
F1831,Marketing,Invoice,1880.06,Pending,2025-09-12
F1832,HR,Software License,2530.12,Approved,2025-09-12
F1833,Finance,Purchase,4063.17,Approved,2025-09-12
F1834,Marketing,Invoice,4849.43,Approved,2025-09-12
F1835,Finance,Software License,1149.97,Rejected,2025-09-12
F1836,Finance,Invoice,2802.84,Approved,2025-09-12
F1837,HR,Invoice,740.68,Rejected,2025-09-12
F1838,Marketing,Reimbursement,4679.74,Rejected,2025-09-12
F1839,HR,Software License,1780.25,Approved,2025-09-12
F1840,Finance,Software License,413.89,Approved,2025-09-12
F1841,Marketing,Purchase,2479.38,Rejected,2025-09-12
